simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
E72,0.5359801043703685,0.9375,486.5724835713226,296.422,630022.386810639
E72,0.5359801043703685,2.8125,500.0384509671023,486.5724835713226,393611.234761053
E72,0.5359801043703685,4.6875,507.2706188401577,500.0384509671023,329013.08411957516
E72,0.5359801043703685,6.5625,511.0506245137951,507.2706188401577,292733.37521175004
E72,0.5359801043703685,8.4375,512.9413453511803,511.0506245137951,268571.53630751424
E72,0.5359801043703685,10.312499999999998,513.8064124509581,512.9413453511803,250908.92175550936
E72,0.5359801043703685,12.1875,514.1179928059724,513.8064124509581,237206.66801038306
E72,0.5359801043703685,14.062499999999998,514.132557603356,514.1179928059724,226130.73814344034
E72,0.5359801043703685,17.772727272727273,513.849446986322,514.132557603356,209182.56931553184
E72,0.5359801043703685,23.31818181818182,513.104976453524,513.849446986322,191168.86376223434
E72,0.5359801043703685,28.863636363636363,512.3276765435234,513.104976453524,178165.969814495
E72,0.5359801043703685,34.40909090909091,511.55948240293037,512.3276765435234,168143.49312134372
E72,0.5359801043703685,39.95454545454545,510.80074959658515,511.55948240293037,160081.37976434396
E72,0.5359801043703685,45.5,510.048643325066,510.80074959658515,153395.97922236155
E72,0.5359801043703685,51.04545454545455,509.3012869901214,510.048643325066,147724.04108415294
E72,0.5359801043703685,56.59090909090909,508.5575694172723,509.3012869901214,142825.35430683105
E72,0.5359801043703685,62.13636363636364,507.81674038730216,508.5575694172723,138533.541068333
E72,0.5359801043703685,67.68181818181819,507.0781498934327,507.81674038730216,134729.04984479683
E72,0.5359801043703685,73.22727272727273,506.34106283247604,507.0781498934327,131323.3706100762
E72,0.5359801043703685,78.77272727272727,505.6044770570268,506.34106283247604,128249.33651228748
E72,0.5359801043703685,84.31818181818181,504.8668874069538,505.6044770570268,125454.91876877424
E72,0.5359801043703685,89.86363636363637,504.1259334579262,504.8668874069538,122899.12461639018
E72,0.5359801043703685,95.40909090909092,503.37784410745496,504.1259334579262,120549.21717696902
E72,0.5359801043703685,100.95454545454547,502.6165443200467,503.37784410745496,118378.80309613912
E72,0.5359801043703685,106.50000000000001,501.83220744570815,502.6165443200467,116366.52009419358
E72,0.5359801043703685,112.04545454545456,501.00889832934394,501.83220744570815,114495.17099122769
E72,0.5359801043703685,117.59090909090911,500.12070881784075,501.00889832934394,112751.2305750429
E72,0.5359801043703685,123.13636363636364,499.1252820414367,500.12070881784075,111124.72444806035
E72,0.5359801043703685,128.6818181818182,497.95213160155896,499.1252820414367,109609.59619719845
E72,0.5359801043703685,134.22727272727275,496.4769325445534,497.95213160155896,108205.0567028602
E72,1.6079403131111056,0.9375,486.4186018770741,296.422,627825.3968656824
E72,1.6079403131111056,2.8125,499.8921150584086,486.4186018770741,392254.88773166266
E72,1.6079403131111056,4.6875,507.14923254226886,499.8921150584086,327873.66856440355
E72,1.6079403131111056,6.5625,510.95694342078235,507.14923254226886,291712.6506402406
E72,1.6079403131111056,8.4375,512.8718245039249,510.95694342078235,267629.0603580378
E72,1.6079403131111056,10.312499999999998,513.7556769668525,512.8718245039249,250023.87617234554
E72,1.6079403131111056,12.1875,514.0808686437051,513.7556769668525,236366.74085981527
E72,1.6079403131111056,14.062499999999998,514.1047591683483,514.0808686437051,225327.87285379725
E72,1.6079403131111056,17.772727272727273,513.8334374185159,514.1047591683483,208438.05627628102
E72,1.6079403131111056,23.31818181818182,513.094342078178,513.8334374185159,190487.12236594642
E72,1.6079403131111056,28.863636363636363,512.318843524427,513.094342078178,177530.0879930959
E72,1.6079403131111056,34.40909090909091,511.5512793470994,512.318843524427,167543.2305164386
E72,1.6079403131111056,39.95454545454545,510.79279961008893,511.5512793470994,159509.8561435137
E72,1.6079403131111056,45.5,510.0408190218548,510.79279961008893,152848.3143547806
E72,1.6079403131111056,51.04545454545455,509.29354037093964,510.0408190218548,147196.627186492
E72,1.6079403131111056,56.59090909090909,508.54987965809937,509.29354037093964,142315.43387994394
E72,1.6079403131111056,62.13636363636364,507.8090971569984,508.54987965809937,138038.94828138044
E72,1.6079403131111056,67.68181818181819,507.07054748733617,507.8090971569984,134248.04488887865
E72,1.6079403131111056,73.22727272727273,506.333497805096,507.07054748733617,130854.52939175676
E72,1.6079403131111056,78.77272727272727,505.59694710868075,506.333497805096,127791.4746505889
E72,1.6079403131111056,84.31818181818181,504.8593907720009,505.59694710868075,125007.03763332072
E72,1.6079403131111056,89.86363636363637,504.11846850517674,504.8593907720009,122460.37196821478
E72,1.6079403131111056,95.40909090909092,503.3704090216695,504.11846850517674,120118.85771920517
E72,1.6079403131111056,100.95454545454547,502.6091368020062,503.3704090216695,117956.19584800991
E72,1.6079403131111056,106.50000000000001,501.82482444489665,502.6091368020062,115951.10044956967
E72,1.6079403131111056,112.04545454545456,501.0015361288655,501.82482444489665,114086.43585201271
E72,1.6079403131111056,117.59090909090911,500.1133655673053,501.0015361288655,112348.72511320478
E72,1.6079403131111056,123.13636363636364,499.1179756318208,500.1133655673053,110728.0284588313
E72,1.6079403131111056,128.6818181818182,497.945006916732,499.1179756318208,109218.30422154839
E72,1.6079403131111056,134.22727272727275,496.47080150583764,497.945006916732,107818.7290111125
E72,2.6799005218518426,0.9375,486.11963077760356,296.422,623437.6774885331
E72,2.6799005218518426,2.8125,499.6079735228177,486.11963077760356,389544.8571762977
