simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
E67,0.5359801043703685,0.9375,632.6891247963457,296.33849999999995,422115.8976056583
E67,0.5359801043703685,2.8125,656.2160754215978,632.6891247963457,254656.99195618
E67,0.5359801043703685,4.6875,668.7832612468223,656.2160754215978,212396.0642175893
E67,0.5359801043703685,6.5625,675.2671456487891,668.7832612468223,188775.51014680223
E67,0.5359801043703685,8.4375,678.4216838500955,675.2671456487891,173112.73070005397
E67,0.5359801043703685,10.312499999999998,679.771268585369,678.4216838500955,161701.66196054648
E67,0.5359801043703685,12.1875,680.1493832426813,679.771268585369,152870.91800411342
E67,0.5359801043703685,14.062499999999998,680.0081679779573,680.1493832426813,145745.08754749846
E67,0.5359801043703685,17.772727272727273,679.1857586724485,680.0081679779573,134849.21671985797
E67,0.5359801043703685,23.31818181818182,677.4930852877882,679.1857586724485,123280.52963542851
E67,0.5359801043703685,28.863636363636363,675.7694705431057,677.4930852877882,114942.62582967857
E67,0.5359801043703685,34.40909090909091,674.0799225349085,675.7694705431057,108519.98541735194
E67,0.5359801043703685,39.95454545454545,672.4195799165328,674.0799225349085,103356.64284839605
E67,0.5359801043703685,45.5,670.7802869101032,672.4195799165328,99077.62122229674
E67,0.5359801043703685,51.04545454545455,669.1570008708586,670.7802869101032,95449.55987521628
E67,0.5359801043703685,56.59090909090909,667.5468739514906,669.1570008708586,92318.12194209557
E67,0.5359801043703685,62.13636363636364,665.9482128538417,667.5468739514906,89576.39403756769
E67,0.5359801043703685,67.68181818181819,664.3598665132844,665.9482128538417,87147.54367814887
E67,0.5359801043703685,73.22727272727273,662.7808746632595,664.3598665132844,84974.67990054823
E67,0.5359801043703685,78.77272727272727,661.2102323456854,662.7808746632595,83014.61985611937
E67,0.5359801043703685,84.31818181818181,659.646678568855,661.2102323456854,81233.89633046284
E67,0.5359801043703685,89.86363636363637,658.088439087991,659.646678568855,79606.11277056095
E67,0.5359801043703685,95.40909090909092,656.5328496535833,658.088439087991,78110.14248406477
E67,0.5359801043703685,100.95454545454547,654.9757598434122,656.5328496535833,76728.87737604929
E67,0.5359801043703685,106.50000000000001,653.4105628731135,654.9757598434122,75448.34933334458
E67,0.5359801043703685,112.04545454545456,651.8265942219483,653.4105628731135,74257.11797310009
E67,0.5359801043703685,117.59090909090911,650.2064284423726,651.8265942219483,73145.86554550972
E67,0.5359801043703685,123.13636363636364,648.5209914432014,650.2064284423726,72107.18252491692
E67,0.5359801043703685,128.6818181818182,646.7187995402898,648.5209914432014,71135.6134860535
E67,0.5359801043703685,134.22727272727275,644.6923632518782,646.7187995402898,70228.38972654915
E67,1.6079403131111056,0.9375,632.4105056318092,296.33849999999995,420661.3988547081
E67,1.6079403131111056,2.8125,655.9493103638714,632.4105056318092,253789.91204432806
E67,1.6079403131111056,4.6875,668.5600025708652,655.9493103638714,211668.14063910933
E67,1.6079403131111056,6.5625,675.0928403533233,668.5600025708652,188122.84917795815
E67,1.6079403131111056,8.4375,678.290395841667,675.0928403533233,172509.328977948
