% Model:              Cav_Hex_Unif_flux_v5.1.1 - Lin. Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               Dec 9 2021, 14:48
% Dimension:          1
% Nodes:              328
% Expressions:        6
% Description:        Line graph
% x                       Height                   Height                   Height                   Height                   Height                   Height
0                         25770.32505854219        23834.52115722998        15761.719453383399       18363.56564835868        21194.326207228434       31244.073464544406
0.07645259938837923       25770.32505854219        23834.52115722998        15761.719453383399       18363.56564835868        21194.326207228434       31244.073464544406
0.15290519877675846       25770.32505854219        23834.52115722998        15761.719453383399       18363.56564835868        21194.326207228434       31244.073464544406
0.2293577981651377        40837.18827852898        23771.781011484418       19903.190430209434       21401.43496111779        24177.57466901658        31373.363728999455
0.3058103975535169        55904.051498515764       23709.040865738858       24044.66140703547        24439.304273876896       27160.823130804725       31502.653993454504
0.38226299694189614       55904.051498515764       23709.040865738858       24044.66140703547        24439.304273876896       27160.823130804725       31502.653993454504
0.4587155963302754        43480.97252097445        21836.84705844565        22846.700548544308       21269.003545819513       21243.182853495993       23326.085024910695
0.5351681957186548        31057.893543433132       19964.65325115245        21648.739690053142       18098.702817762125       15325.542576187265       15149.516056366887
0.6116207951070343        31057.893543433132       19964.65325115245        21648.739690053142       18098.702817762125       15325.542576187265       15149.516056366887
0.6880733944954137        39530.791705079275       27080.9361718283         26831.836278603616       24508.25527040608        21694.556529839043       16200.435760010094
0.7645259938837929        48003.68986672541        34197.21909250415        32014.932867154086       30917.80772305003        28063.570483490825       17251.3554636533
0.840978593272172         48003.68986672541        34197.21909250415        32014.932867154086       30917.80772305003        28063.570483490825       17251.3554636533
0.9174311926605512        61324.329639402524       28326.1393102075         29880.81794437785        31870.59426851393        30468.92448167145        23123.741646110953
0.9938837920489304        74644.96941207963        22455.059527910857       27746.703021601614       32823.380813977834       32874.27847985207        28996.127828568606
1.0703363914373094        74644.96941207963        22455.059527910857       27746.703021601614       32823.380813977834       32874.27847985207        28996.127828568606
1.1467889908256887        82779.43572213272        39310.68887939712        33173.474094168545       35576.36271189441        40723.016734752455       33157.58047385682
1.2232415902140683        90913.90203218581        56166.31823088339        38600.24516673547        38329.344609810985       48571.754989652836       37319.03311914503
1.2996941896024476        90913.90203218581        56166.31823088339        38600.24516673547        38329.344609810985       48571.754989652836       37319.03311914503
1.376146788990827         45908.64973435153        36105.04719679582        26449.820241384285       30201.518386887303       30569.063086989685       31187.800735763492
1.4525993883792063        903.397436517248         16043.776162708247       14299.3953160331         22073.69216396362        12566.371184326534       25056.56835238195
1.5290519877675854        903.397436517248         16043.776162708247       14299.3953160331         22073.69216396362        12566.371184326534       25056.56835238195
1.6055045871559648        536.8353165521451        18677.771057010734       15775.90835383493        20724.36567686749        24967.266684954495       22043.12431751327
1.681957186544344         170.2731965870421        21311.76595131322        17252.42139163676        19375.039189771356       37368.162185582456       19029.680282644593
1.758409785932723         170.2731965870421        21311.76595131322        17252.42139163676        19375.039189771356       37368.162185582456       19029.680282644593
1.8348623853211024        2670.846837936462        23545.56433006999        18723.485737073763       21227.94265018963        38658.99521289978        25678.164245342134
1.911314984709482         5171.420479285883        25779.362708826753       20194.550082510767       23080.84611060791        39949.82824021712        32326.648208039675
1.9877675840978608        5171.420479285883        25779.362708826753       20194.550082510767       23080.84611060791        39949.82824021712        32326.648208039675
2.0642201834862406        26459.483043798675       24059.272732871577       27803.58834567897        28720.04133767962        36055.11361861941        29362.084416243357
2.1406727828746193        47747.54560831147        22339.1827569164         35412.626608847175       34359.23656475133        32160.398997021708       26397.52062444704
2.2171253822629984        47747.54560831147        22339.1827569164         35412.626608847175       34359.23656475133        32160.398997021708       26397.52062444704
2.2935779816513775        25519.065763296454       14791.18329945923        26515.950695723204       27719.227759119345       24973.75992001506        22668.15941710701
2.3700305810397566        3290.5859182814406       7243.183842002056        17619.274782599234       21079.21895348736        17787.120843008415       18938.798209766977
2.4464831804281357        3290.5859182814406       7243.183842002056        17619.274782599234       21079.21895348736        17787.120843008415       18938.798209766977
2.522935779816515         1666.743315738516        13799.238206359863       14728.129251070803       14908.221552365532       14690.514443196249       12691.074388994663
2.5993883792048944        42.90071319559157        20355.292570717673       11836.983719542372       8737.224151243705        11593.908043384083       6443.350568222347
2.675840978593274         42.90071319559157        20355.292570717673       11836.983719542372       8737.224151243705        11593.908043384083       6443.350568222347
2.7522935779816526        236.58636556479453       13158.796789012069       8939.626516788918        11107.219329108759       10972.25486848807        6688.244917339121
2.8287461773700318        430.2720179339975        5962.301007306464        6042.269314035464        13477.214506973813       10350.601693592056       6933.139266455894
