simulation_id,z_mm,Tperim_K,Tcore_K,Trear_K,Tgas_in_K,Tgas_out_K,h_W_m2K,Qgas_W,Qcore_source_W,Qperim_source_W
E77,2.74,628.1399415652488,595.9580556970512,486.5217155556079,301.4338142160921,587.4012378853714,303.2591785753655,80.57991585777246,68.3548184958732,25.350607798930454
E77,8.220000000000002,621.6953411169882,613.5367272516293,486.52167905811814,587.4012378853714,610.5530793846978,187.37277913724324,6.572560633322896,7.357266183461629,0.0
E77,13.700000000000001,616.8474376851631,615.6548250341567,486.5215744871285,610.5530793846978,614.8435669664173,158.8579349035653,1.218777007067643,1.6346573346007398,0.0
E77,19.180000000000003,612.5674287846757,613.8753183944985,486.5213582245772,614.8435669664173,614.0545008674075,145.76364366633229,-0.224159765243285,0.36319259558266465,0.0
E77,24.66,608.4815297812439,610.9413140880381,486.5209640406616,614.0545008674075,611.5712104465639,138.04099285096368,-0.7053947764958232,0.0806951149295711,0.0
E77,30.140000000000004,604.4140267496459,607.497303261689,486.520289025754,611.5712104465639,608.3725629816112,132.83737623534685,-0.9084648480538479,0.017929059272395294,0.0
E77,35.620000000000005,600.2667210429311,603.7314978818422,486.51917281372346,608.3725629816112,604.7734984243762,129.0116122923925,-1.022015257832333,0.003983526966578074,0.0
E77,41.1,595.976735586189,599.7051214548657,486.5173658940944,604.7734984243762,600.8829303245781,126.01398941957915,-1.1045864683032083,0.0008850708145009508,0.0
E77,46.580000000000005,591.498179459002,595.430683623257,486.5144812300767,600.8829303245781,596.7340617011427,123.54593684931612,-1.1776861911870997,0.00019664743159860905,0.0
E77,52.06,586.7934887712781,590.8966467700519,486.50992084180336,596.7340617011427,592.3262945746038,121.43017719907851,-1.2509104481592,4.369165915400105e-5,0.0
E77,57.540000000000006,581.8295545195596,586.0772921849906,486.5027654147622,592.3262945746038,587.6408918020348,119.55358703649358,-1.3294021568548857,9.707531210099502e-6,0.0
E77,63.02,576.5766305385384,580.9372713097241,486.4916102857505,587.6408918020348,582.647714875661,117.83937892282377,-1.416386853158502,2.1568455860854163e-6,0.0
E77,68.5,571.0092140103983,575.434124587351,486.474325548568,582.647714875661,577.308641817487,116.23247455576403,-1.5141158804632668,4.792137961273133e-7,0.0
E77,73.98,565.1086936038233,569.5205105998789,486.44771245505086,577.308641817487,571.580057949029,114.69137986489181,-1.6241299147774977,1.0647301961729571e-7,0.0
E77,79.46000000000001,558.8678797574848,563.1476302298885,486.4070252936678,571.580057949029,565.4160124025716,113.18359294412004,-1.7470707710762665,2.3656463979207425e-8,0.0
E77,84.94,552.2976493894402,556.2716274079709,486.345333020738,565.4160124025716,558.7736849128704,111.68321579121488,-1.8820279845988972,5.256057262309776e-9,0.0
E77,90.42000000000002,545.4358186595723,548.8652742294227,486.25271848492423,558.7736849128704,551.6231861839025,110.17025281985894,-2.025314489573457,1.167805043431724e-9,0.0
E77,95.90000000000002,538.3578909479468,540.9374465993586,486.1153717177317,551.6231861839025,543.9639135051024,108.63150301900649,-2.168617631383395,2.594660886295713e-10,0.0
E77,101.38000000000001,531.1883907242666,532.5615661717443,485.9147473230114,543.9639135051024,535.8487440458839,107.06307241987936,-2.2967943005433114,5.76488785755656e-11,0.0
E77,106.86000000000001,524.1101259870807,523.9094068999871,485.6271315626565,535.8487440458839,527.4137475058783,105.47422099689716,-2.386330519171589,1.280858403721873e-11,0.0
E77,112.34,517.3674494745567,515.2770407033483,485.22415381589235,527.4137475058783,518.9036154006021,103.89131897315113,-2.406577717011212,2.8458459052841163e-12,0.0
E77,117.82000000000001,511.2597823315255,507.0782637968,484.6748027377236,518.9036154006021,510.67355269299634,102.35924840660971,-2.3264214135335726,6.322977538414089e-13,0.0
E77,123.30000000000001,506.1253515738818,499.78161608011027,483.94901162480636,510.67355269299634,503.14685258141793,100.93684462403641,-2.1267873130397628,1.404856281116802e-13,0.0
E77,128.78,502.3231275268691,493.81417238921824,483.02140570693047,503.14685258141793,496.7387904779826,99.68633377188407,-1.810097708241999,3.121347748909388e-14,0.0
E77,134.26000000000002,500.2277974268165,489.6634228725824,481.87066537620154,496.7387904779826,491.9062442854704,98.67500307824811,-1.3647041113581595,6.935094999095899e-15,0.0
