simulation_id,z_mm,Tperim_K,Tcore_K,Trear_K,Tgas_in_K,Tgas_out_K,h_W_m2K,Qgas_W,Qcore_source_W,Qperim_source_W
E74,2.74,998.7545201617376,979.4054690988532,698.0762990834901,310.55024871225066,973.2219743520753,263.82395101209846,122.73173723333498,115.54119657917306,42.85052061508403
E74,8.220000000000002,991.2875716594212,1005.2994250900732,698.0762056600416,973.2219743520753,1004.5555676411594,215.5887240967758,5.900809720329493,12.436099708756648,0.0
E74,13.700000000000001,982.7667073715118,996.7463009603224,698.0759478383301,1004.5555676411594,996.9997210752767,196.449183870113,-1.423711891779049,2.7630863279681424,0.0
E74,19.180000000000003,973.1738278597572,984.0109370229761,698.0754317442066,996.9997210752767,984.5145721613806,186.1562037213051,-2.3513706962931447,0.6139100067224995,0.0
E74,24.66,962.8892640237704,971.7854121498204,698.0745159755905,984.5145721613806,972.3385385165498,179.5240668598238,-2.2917929499894845,0.13640018863658357,0.0
E74,30.140000000000004,952.1430086705416,960.1361531515219,698.0729818442687,972.3385385165498,960.7114260437786,174.75721686413067,-2.1872210209013714,0.03030576347732583,0.0
E74,35.620000000000005,941.0337217449288,948.677138288637,698.0704908896283,960.7114260437786,949.2818364783838,171.0145737743815,-2.148870638603282,0.006733416640578478,0.0
E74,41.1,929.5893681054985,937.1397087727113,698.066521269679,949.2818364783838,937.7833270655296,167.86516797231732,-2.160633632361773,0.0014960487528895574,0.0
E74,46.580000000000005,917.8045107619429,925.36749257983,698.0602721130192,937.7833270655296,926.057446625047,165.07363967013413,-2.202123589902371,0.00033239616534854973,0.0
E74,52.06,905.6593552795952,913.2626305731648,698.050520608956,926.057446625047,914.0051697740003,162.5023961507269,-2.2621217186499893,7.385268061954455e-5,0.0
E74,57.540000000000006,893.1296866085204,900.7519396129167,698.0354106801358,914.0051697740003,901.5533036893561,160.06494027070823,-2.3357380871512747,1.6408788678332602e-5,0.0
E74,63.02,880.1932559739577,887.7703723045619,698.0121447097619,901.5533036893561,888.6375238449916,157.70276473676387,-2.421273738396254,3.6457491269304164e-6,0.0
E74,68.5,866.8355862919658,874.2543487536594,697.976541805976,888.6375238449916,875.1953616198231,155.37345804561647,-2.518345515134374,8.100224189043888e-7,0.0
E74,73.98,853.0568805448027,860.1411499507525,697.9224198480955,875.1953616198231,861.1653245832322,153.04443924099627,-2.6267331689216027,1.7997297572698295e-7,0.0
E74,79.46000000000001,838.8811272717678,845.3738007880772,697.8407595297368,861.1653245832322,846.4914320810261,150.689840080392,-2.745365667110131,3.9986883370259395e-8,0.0
E74,84.94,824.368106812538,829.9132989734393,697.7186277049997,846.4914320810261,831.1348308635294,148.28956183842746,-2.8710016123765567,8.8843940886565e-9,0.0
E74,90.42000000000002,809.6284249946839,813.7618918994561,697.53789366063,831.1348308635294,815.0959541167714,145.83034822424412,-2.9962708496866313,1.97395875021511e-9,0.0
E74,95.90000000000002,794.8405762759434,797.0015877662144,697.2738931793003,815.0959541167714,798.4511840201698,143.3091445746549,-3.1069900899705374,4.3857950341552537e-10,0.0
E74,101.38000000000001,780.2670901009377,779.8485844466123,696.8944075158181,798.4511840201698,781.4047519349103,140.73896547125867,-3.179360068238385,9.74447823670315e-11,0.0
E74,106.86000000000001,766.2642037075755,762.7124487008709,696.3596137836981,781.4047519349103,764.3456484566256,138.1565390742622,-3.179085687653554,2.165054576561409e-11,0.0
E74,112.34,753.2775441387395,746.2264525588921,695.6238888621257,764.3456484566256,747.8785599556168,135.62867210878338,-3.066260750514524,4.81037691872912e-12,0.0
E74,117.82000000000001,741.8181042171645,731.1928931590224,694.6401288586328,747.8785599556168,732.776667663747,133.25109670564734,-2.809901945572437,1.0687825771576068e-12,0.0
E74,123.30000000000001,732.4223690935321,718.3992969516213,693.3659828812971,732.776667663747,719.813802685939,131.13262554576113,-2.4102725985654727,2.3746500877886485e-13,0.0
E74,128.78,725.6181981349348,708.367236042524,691.7687579410689,719.813802685939,709.5276592387203,129.3653941675051,-1.9115018436521667,5.276061904406522e-14,0.0
E74,134.26000000000002,721.9320543898519,701.4757769618002,689.8220335182093,709.5276592387203,702.310990294995,128.01581501228063,-1.3405323464410228,1.172249729013845e-14,0.0
