index,name,value
1,C1_Nu,0.2514460881232412
2,C2_Nu,0.013693155168779812
3,Nu_inf,3.61
4,front_dep,0.47299793274942165
5,scale_456,1.34
6,scale_304,1.58
7,scale_256,1.11
8,G_core_perim_W_m_K,49.94962045790496
9,C_perim_eff_J_K,86.64420466305903
10,k_perim_ref_W_m_K,10.322936868610446
11,beta_opt,348.27152980940895
12,chi,0.5652145254526256
13,f_core_rear,0.9698914736305947
14,flange_scale,5.0
15,k_core_axial_scale,0.999775933077063
16,C_rear_eff_J_K,150.71629852919136
17,G_receiver_rear_W_K,1.7229454780759308
18,G_rear_tube_W_K,7.360386833135175
19,beta_rad,781.1722790088438
20,kA_rear_eff_W_m_K,0.09561787754185873
21,delta_web,3.523078620880984e-5
22,F_LoS,0.004085410428282381
23,h_suction,10.0
# derived,C_total_with_rear_eff_J_K,301.13127355947165
# reference,measured_C_eff_J_K,301.0
