phase,simulation_id,time_s,model_T8_K,observed_T8_K,model_T12_K,observed_T12_K,model_T11_K,observed_T11_K,model_T9_K,observed_T9_K,model_T10_K,observed_T10_K,model_T3_K,observed_T3_K,model_T2_K,observed_T2_K
heating_training,E67,1600.0,815.3083488590992,958.961,808.6508274007092,1003.0849999999999,785.5053566882582,844.481,810.0192126665324,974.788,786.797394955843,774.1279999999999,774.1147855673703,690.2339999999999,330.91931365832096,301.84999999999997
heating_training,E67,1650.0,815.1027475119597,957.069,808.8817721496551,1002.448,785.8543157607161,846.79,810.241830507819,974.446,787.1398523265473,777.208,774.5644813081146,694.6769999999999,331.8120971280057,302.51099999999997
heating_training,E67,1700.0,815.4718966090916,955.092,808.946744839119,1000.703,786.1563937414934,848.728,810.300393318611,973.215,787.4320916596637,779.741,774.9873704388901,698.333,332.66150658357606,303.11699999999996
heating_training,E67,1750.0,815.0827948687877,954.569,809.2198488560041,999.749,786.446464188677,850.108,810.5667250613662,972.321,787.7178835633451,781.96,775.3615607169681,701.8389999999999,333.46986751094704,303.736
heating_training,E67,1800.0,815.2038433922279,954.257,809.1333456348812,999.802,786.7212446256285,851.733,810.470621548849,972.346,787.9828298998291,784.309,775.7456913132945,705.354,334.23941833094153,304.39799999999997
heating_training,E67,1850.0,815.179846388816,955.423,809.2657995958052,1000.2869999999999,786.8623842544569,853.41,810.6000756713496,972.794,788.1176181524826,786.5849999999999,776.0077145171135,708.4549999999999,334.9723086673938,305.012
heating_training,E67,1900.0,815.3510412299943,956.5889999999999,809.3680402956135,1001.2049999999999,787.0679298818235,855.321,810.6974922181398,973.619,788.3174388658068,788.891,776.2667181801424,711.199,335.67066823437506,305.64099999999996
heating_training,E67,1950.0,815.1564874701992,955.79,809.5300913495757,1002.038,787.293687900017,857.5169999999999,810.854093297371,974.564,788.5392718451304,791.4449999999999,776.5438588742304,714.434,336.3366928579205,306.32899999999995
heating_training,E67,2000.0,815.1688645615151,954.0029999999999,809.4990876201381,1001.9,787.495003618932,859.3389999999999,810.8163212898445,974.6419999999999,788.7338243895312,793.648,776.8229203275564,717.367,336.9725561029741,306.96999999999997
heating_training,E67,2050.0,815.2322997315207,952.7099999999999,809.5634744197419,1001.518,787.608981318778,860.814,810.8781227296432,974.4119999999999,788.8424100140134,795.635,777.024347029409,720.104,337.5802691469769,307.613
heating_training,E67,2100.0,815.3924634567601,953.5169999999999,809.6831911522063,1001.712,787.7579092021382,862.091,810.99537408108,974.4929999999999,788.9873985994305,797.485,777.2109662894721,722.6320000000001,338.1617215945293,308.293
heating_training,E67,2150.0,815.4447589309393,954.617,809.8574549540432,1001.542,787.9509836470689,863.542,811.1669886415652,974.592,789.1776404098883,799.309,777.4253579297089,724.988,338.71861749947243,308.94
heating_training,E67,2200.0,815.43294233297,952.0889999999999,809.9661240485107,1001.03,788.165071721015,864.771,811.2712993297746,974.2049999999999,789.3882658786619,801.012,777.6679670881904,727.544,339.2524941448006,309.602
heating_training,E67,2250.0,815.5211909950439,952.5509999999999,810.0364029187659,1000.208,788.3316106622408,865.6659999999999,811.338569274847,973.494,789.5505252628345,802.425,777.8872012408681,729.6089999999999,339.7647597131523,310.21799999999996
heating_training,E67,2300.0,815.4777385023035,950.836,810.1388130397164,999.5509999999999,788.482304078786,866.4019999999999,811.4378828959011,972.929,789.6981972951886,803.709,778.0779327559766,731.569,340.25671649168567,310.83
heating_training,E67,2350.0,815.7306881339939,950.7719999999999,810.2040555766982,999.535,788.6186115431136,867.215,811.5015566078644,972.891,789.8304851824582,805.009,778.2533982140853,733.453,340.7296441413895,311.46799999999996
heating_training,E67,2400.0,815.716561292434,949.99,810.4088133029381,999.3349999999999,788.7748205964414,868.174,811.7051295190257,972.744,789.9855013201346,806.313,778.4217697526864,735.324,341.18471128158757,312.058
heating_training,E67,2450.0,815.4136580938011,948.415,810.4299805878383,998.304,788.9763490862467,868.793,811.7192932746763,971.823,790.1844310690667,807.472,778.6415180189479,736.95,341.62299627199815,312.635
heating_training,E67,2500.0,815.4160174266584,949.93,810.2795345747068,998.3,789.0366023243379,869.323,811.5646608534325,971.576,790.2386015454923,808.4359999999999,778.7963466449988,738.574,342.04551439708973,313.253
heating_training,E67,2550.0,815.5849788908972,950.8629999999999,810.3025128295596,999.054,789.0156092264118,870.217,811.588488068759,972.1469999999999,790.2142399734089,809.571,778.8386325901059,740.123,342.45322379159813,313.80899999999997
heating_training,E67,2600.0,815.6787596369893,951.547,810.446951471826,999.8829999999999,789.0917272373118,871.331,811.7326579987111,972.901,790.2897140363252,810.9,778.9027183613432,741.78,342.8469654397634,314.41499999999996
heating_training,E67,2650.0,815.8045588795,952.322,810.5752360233736,1000.2049999999999,789.2365411750941,872.4159999999999,811.8597237713218,973.263,790.4333140896146,812.178,779.0353634357102,743.4369999999999,343.2275170190317,314.96799999999996
heating_training,E67,2700.0,815.5205976534171,950.365,810.6618048348295,999.963,789.3969787412223,873.252,811.9420250790272,973.2049999999999,790.5927992503414,813.3249999999999,779.2034938791392,744.865,343.5956454980014,315.508
heating_training,E67,2750.0,815.7687462928284,949.35,810.5630301385598,999.095,789.4693061453604,873.845,811.8411185166982,972.489,790.660160049514,814.295,779.3363136737858,746.278,343.9521077530206,316.078
heating_training,E67,2800.0,816.0605581817033,947.946,810.7588309100247,998.558,789.4973828650101,874.2049999999999,812.0407060785467,971.971,790.6875302739176,815.009,779.385309472576,747.461,344.29763635425513,316.616
heating_training,E67,2850.0,815.7469610025513,948.2139999999999,810.9476192262216,998.358,789.6915871529958,874.54,812.2252598232016,971.699,790.8832852383101,815.673,779.5297373719177,748.614,344.63288373948853,317.13199999999995
heating_training,E67,2900.0,815.7217334877645,948.404,810.8114966189094,998.432,789.8188420503586,875.098,812.0839406269833,971.762,791.0059621079764,816.438,779.7069045307816,749.8820000000001,344.958317500298,317.662
heating_training,E67,2950.0,815.7804885106707,946.838,810.8003697448398,998.067,789.7977403731222,875.509,812.0733693621171,971.437,790.9818133472556,817.115,779.757313604793,751.028,345.2743369089292,318.145
heating_training,E67,3000.0,815.8238339764405,945.62,810.8576071627509,998.304,789.8265776012252,876.05,812.1299874029678,971.6329999999999,791.0098018934157,817.889,779.7887523918516,751.943,345.5812479032668,318.652
heating_training,E67,3050.0,815.8259643550637,947.942,810.9117565155642,998.97,789.896784571059,876.524,812.1828861085023,972.026,791.0790877898647,818.6089999999999,779.8581012571749,752.847,345.8795285521996,319.13399999999996
heating_training,E67,3100.0,815.9293788121508,946.183,810.951881950702,999.471,789.9641037240658,877.3389999999999,812.2223882816736,972.59,791.1449190616042,819.4929999999999,779.9362644267352,753.822,346.16972597297087,319.59799999999996
heating_training,E67,3150.0,815.7898652271375,947.278,811.0167128908831,999.0939999999999,790.0418824536716,877.976,812.285332784993,972.338,791.2222824630421,820.345,780.0196068635639,755.016,346.45234790537336,320.12399999999997
heating_training,E67,3200.0,815.9168858253229,946.712,810.9728903593673,998.256,790.0947769720541,878.293,812.2400297182893,971.739,791.2725681405117,820.92,780.0988464484282,755.913,346.72789759495686,320.575
heating_training,E67,3250.0,815.9550688341013,946.56,811.0616125901474,997.847,790.1215544116791,878.362,812.3295235108654,971.3,791.298813036746,821.3059999999999,780.1406591550983,756.631,346.9967028467511,321.03999999999996
heating_training,E67,3300.0,816.0543435870961,947.1229999999999,811.1274040109666,997.579,790.2009755182572,878.6089999999999,812.3945624312178,971.0,791.3776415440864,821.7379999999999,780.2095804254931,757.373,347.25903605033045,321.50699999999995
heating_training,E67,3350.0,816.2384334637891,945.468,811.2403829916609,997.482,790.28205387868,878.8199999999999,812.5085716255023,970.9019999999999,791.4581481155867,822.167,780.2891873071538,758.0419999999999,347.51516401221113,321.94399999999996
heating_training,E67,3400.0,815.948619650259,942.838,811.3492333444736,996.877,790.4108185931775,879.087,812.6143132004706,970.444,791.5876984376026,822.624,780.4022970731316,758.7639999999999,347.7653074418929,322.38899999999995
heating_training,E67,3450.0,815.9189797496631,944.692,811.2013004308,996.117,790.4740181561563,879.1039999999999,812.4623290803006,969.77,791.647210690975,822.9069999999999,780.5112672269566,759.396,348.0096579883674,322.77299999999997
heating_training,E67,3500.0,815.9500763600158,943.771,811.1726373762455,996.322,790.4215431667246,879.177,812.4344951590667,969.855,791.5926174924716,823.1519999999999,780.515030433841,759.736,348.2483283837602,323.16999999999996
heating_training,E67,3550.0,816.1101291004883,944.607,811.2169300019557,996.293,790.4167752840639,879.411,812.4796525535564,969.709,791.5873601356188,823.495,780.5061509773666,760.3009999999999,348.4814687237312,323.56399999999996
heating_training,E67,3600.0,815.9058522388127,944.8389999999999,811.3041160331978,997.088,790.4818063917298,879.794,812.5651678603365,970.3489999999999,791.6533122848647,823.967,780.5504872368126,760.7919999999999,348.7093483244235,323.986
heating_training,E67,3650.0,815.9376831615406,943.7909999999999,811.2076790625479,997.481,790.5280899236961,880.332,812.4661087049279,970.731,791.6971290364628,824.55,780.6187521575264,761.45,348.93228268942397,324.371
heating_training,E67,3700.0,816.2625535305565,944.542,811.262451173471,996.97,790.4992827205747,880.832,812.5243175648133,970.539,791.6670042529668,825.101,780.6180931175035,762.155,349.1505554042691,324.76599999999996
heating_training,E67,3750.0,816.3159416739915,943.56,811.4864933954167,995.617,790.5827750690296,880.688,812.7498065124325,969.3439999999999,791.7528322119759,825.312,780.6523244793584,762.6869999999999,349.3643712712122,325.17199999999997
heating_training,E67,3800.0,816.1968649887041,944.3199999999999,811.5566524283133,995.655,790.7428470988395,880.5079999999999,812.8166962257033,969.244,791.9131528214726,825.357,780.7831144047552,763.005,349.5738473105045,325.522
heating_training,E67,3850.0,816.0240092547917,940.545,811.4850533782104,994.0799999999999,790.8130741761979,880.6419999999999,812.7417354540952,968.088,791.9812416499383,825.591,780.8943626421928,763.524,349.77917983223995,325.881
heating_training,E67,3900.0,816.1264272745599,939.569,811.3859684338314,992.978,790.7780330828845,879.994,812.6423283624962,966.722,791.9433239896625,825.341,780.9156768490823,763.718,349.9806131916422,326.238
heating_training,E67,3929.0,815.963730100616,931.6279999999999,811.4035774392373,991.103,790.7519480310946,878.055,812.6603692164982,966.6659999999999,791.9173006746672,824.995,780.9048583022014,763.414,350.0956985075227,326.43699999999995
heating_validation,E68,0.0,293.44449999999995,294.839,293.44449999999995,293.585,293.44449999999995,293.493,293.44449999999995,293.60699999999997,293.44449999999995,293.66999999999996,293.44449999999995,293.688,293.44449999999995,293.464
heating_validation,E68,50.0,844.7416655676659,395.04499999999996,446.4547620671211,350.197,312.0785530891571,307.61699999999996,449.1703866865816,319.7,312.55705354829973,299.80699999999996,300.0389736729686,298.01399999999995,293.446066415899,293.45799999999997
heating_validation,E68,100.0,888.6361919741103,552.832,688.5732371485647,472.90599999999995,432.9638157256894,368.618,692.4600324936821,416.08799999999997,434.6117916334684,342.68899999999996,364.03250178328415,321.91999999999996,293.45862340509757,293.453
heating_validation,E68,150.0,898.3287769557012,675.702,803.6821049117918,577.13,593.325889974699,425.735,807.2870239330791,511.938,596.130380553536,389.541,480.0234575734255,344.582,293.50958442892,293.471
heating_validation,E68,200.0,902.2793138035445,766.255,846.0956533892198,661.876,706.2845191890251,473.04699999999997,849.3209858700618,595.0799999999999,709.3935937108605,429.431,593.6597238836288,364.28999999999996,293.6566985253383,293.491
heating_validation,E68,250.0,904.172119698049,835.5649999999999,863.3262985770967,735.066,765.298484179636,515.683,866.2905833554165,670.4159999999999,768.2450510909745,465.121,673.9188386763682,380.299,293.97258943845213,293.53299999999996
heating_validation,E68,300.0,905.4542541784663,881.4789999999999,871.9645507933806,788.904,794.6770927417915,549.395,874.7405008594882,727.527,797.407164283403,494.042,722.6748338633633,400.67499999999995,294.521860678312,293.561
heating_validation,E68,350.0,906.530987100922,916.164,877.4251454422956,831.0559999999999,810.7476357362427,577.912,880.0606500862655,773.017,813.3023997392651,519.087,752.1237374200897,417.221,295.34643474538564,293.60799999999995
heating_validation,E68,400.0,906.9776309062008,942.081,881.4666260275931,867.308,820.9720094146188,604.1379999999999,883.9902125567445,812.697,823.3945510810034,541.9739999999999,771.3001251358523,433.42499999999995,296.46112206436953,293.654
heating_validation,E68,450.0,907.5641769963962,960.31,884.4621685306154,894.127,828.2946432777467,625.505,886.8907891848602,842.568,830.6106932353721,560.814,784.9074553391558,449.365,297.8563577556885,293.719
heating_validation,E68,500.0,907.7711424227746,975.043,886.9419191262132,916.249,833.8742483709218,644.059,889.2938662806305,867.606,836.104442507105,577.731,795.194221763526,465.08299999999997,299.5044348706625,293.77299999999997
heating_validation,E68,550.0,907.8213540027833,987.1809999999999,888.8759107738138,935.992,838.3764577343685,662.0509999999999,891.158544048517,889.398,840.534738250884,594.005,803.332938435398,481.10799999999995,301.36632468354867,293.87899999999996
heating_validation,E68,600.0,908.3080385423066,995.86,890.4302972470023,950.818,842.0064351634829,677.008,892.654787254972,906.635,844.1006745718994,607.8820000000001,809.9051991327785,494.669,303.3977967355284,293.94599999999997
heating_validation,E68,650.0,908.6358713474649,1001.882,891.9655558964362,963.369,845.0358831089784,690.625,894.1431923263242,921.51,847.0771430020349,620.785,815.3080134654899,508.187,305.5539410834802,294.063
heating_validation,E68,700.0,908.7870883300837,1008.092,893.3147650867286,974.073,847.7414283233845,703.0319999999999,895.4478413180602,934.0029999999999,849.7377903918864,632.66,819.9187078198386,520.0699999999999,307.79240462388185,294.202
heating_validation,E68,750.0,909.3636281319834,1014.1949999999999,894.4588531453535,984.3729999999999,850.1015158179673,715.1869999999999,896.5528758209871,945.99,852.0558936420789,644.352,823.8981117424175,531.421,310.0753915987083,294.36199999999997
heating_validation,E68,800.0,909.5098984220679,1016.922,895.6657954982411,992.417,852.2004326320828,725.847,897.7276056293817,955.442,854.1200050778915,654.643,827.359191345314,541.423,312.37050120863796,294.544
heating_validation,E68,850.0,909.8272171272723,1021.178,896.6355407347767,999.259,854.15039777057,735.652,898.66366389394,963.351,856.03771793053,664.125,830.4461452550448,551.072,314.6509701120216,294.762
heating_validation,E68,900.0,909.9316767646691,1023.201,897.550844041027,1005.557,855.8753823088141,745.316,899.5508636422053,970.703,857.7333878623853,673.9639999999999,833.1935079849222,561.0989999999999,316.8955021644675,295.02
heating_validation,E68,950.0,909.5445137375655,1025.897,898.2702169073656,1010.572,857.4626871179935,753.717,900.2400137907205,976.497,859.2946524092492,682.37,835.6662326503364,570.2429999999999,319.08770161840334,295.303
heating_validation,E68,1000.0,909.979280343649,1026.396,898.6879152265332,1015.091,858.7899719106172,761.5989999999999,900.6296976041874,981.7719999999999,860.5929150690073,690.374,837.832999691067,579.226,321.21538130291776,295.60699999999997
heating_validation,E68,1050.0,910.077361713876,1027.413,899.3739086939025,1018.453,859.897821045075,768.923,901.2979071374021,985.965,861.6772794721636,697.924,839.6732616860014,587.683,323.2696694518683,295.924
heating_validation,E68,1100.0,910.0362373389074,1027.013,899.9466993001024,1022.05,861.038187325147,776.098,901.847846020277,990.1129999999999,862.797694952543,705.4259999999999,841.3664846457597,596.165,325.2444576287496,296.29999999999995
heating_validation,E68,1150.0,910.2431584322458,1028.73,900.3948333601018,1024.893,862.0629197208041,782.4590000000001,902.2762118903645,993.514,863.8015537140908,712.0840000000001,842.9313406823057,603.776,327.13607122201597,296.671
heating_validation,E68,1200.0,910.1798877596259,1028.179,900.8940328079325,1027.579,862.9849520891885,788.486,902.7585667214897,996.617,864.7056212695933,718.473,844.3348378448923,611.028,328.94280603096496,297.075
heating_validation,E68,1250.0,909.784710730537,1029.731,901.2283416883982,1029.9560000000001,863.8740691582886,794.54,903.0727283283634,999.439,865.5782140204624,724.93,845.6429617577571,618.469,330.6645601737635,297.543
heating_validation,E68,1300.0,909.9421539632281,1029.464,901.3535762493481,1031.835,864.5987705548762,799.831,903.17962115485,1001.6569999999999,866.2837919812831,730.614,846.8070975494322,625.131,332.3024920230171,298.01399999999995
heating_validation,E68,1350.0,909.9315172008507,1030.103,901.6664739301486,1033.409,865.1837081008014,804.7049999999999,903.4810867222888,1003.528,866.852917140057,736.0039999999999,847.784961780927,631.488,333.8587813317103,298.51399999999995
heating_validation,E68,1400.0,910.2860645736155,1029.7350000000001,901.967850742236,1035.338,865.7877805445161,809.6419999999999,903.7698112206731,1005.683,867.4428153570473,741.509,848.6748711960072,638.159,335.33613713672673,299.08299999999997
heating_validation,E68,1450.0,910.391106778464,1030.451,902.4164959571484,1037.199,866.3950045390746,814.081,904.2098688841118,1007.7479999999999,868.0386146231806,746.544,849.5271924016134,643.996,336.7376702575183,299.659
heating_validation,E68,1500.0,910.3198268893153,1030.5929999999998,902.7650398742358,1039.097,867.0583926673669,818.427,904.5458785181675,1009.8,868.6917690019052,751.4169999999999,850.3870559343379,649.711,338.06687372201077,300.24199999999996
heating_validation,E68,1550.0,910.4757831337463,1029.632,902.9917863193792,1040.425,867.6454109846013,822.6229999999999,904.7613099498415,1011.337,869.2668485406334,756.208,851.2073525261385,655.159,339.32753418349466,300.85999999999996
heating_validation,E68,1600.0,910.2301848102372,1030.75,903.2572369722052,1041.3249999999998,868.1612915546377,826.682,905.0171557996078,1012.5079999999999,869.7727686700297,760.9110000000001,851.9452649773847,660.7249999999999,340.5234750311054,301.50699999999995
heating_validation,E68,1650.0,910.5693053505688,1028.946,903.3636889925527,1042.136,868.6209084831147,830.2719999999999,905.1127161264659,1013.5559999999999,870.2206873121972,765.027,852.6103039309462,665.653,341.6583463775844,302.14099999999996
heating_validation,E68,1700.0,910.2447733177352,1028.345,903.6572945133117,1042.711,869.0203175618457,833.588,905.4003799692596,1014.328,870.6119534041768,768.944,853.1981587941805,670.44,342.7355800479447,302.77099999999996
heating_validation,E68,1750.0,910.5563465417717,1026.7269999999999,903.7173634991884,1043.1399999999999,869.4327708229007,836.944,905.4492935837943,1014.9499999999999,871.0143955574833,772.896,853.7588654574961,675.229,343.758413836855,303.44599999999997
heating_validation,E68,1800.0,910.6831407027678,1025.9,903.9969507859637,1043.2559999999999,869.7506151167172,839.8349999999999,905.7261822437139,1015.2669999999999,871.3240504502216,776.336,854.2445735913956,679.421,344.7299924468732,304.096
heating_validation,E68,1850.0,910.681335192652,1026.317,904.2474351761277,1043.476,870.1475171318702,842.487,905.9692878580514,1015.621,871.7149819942589,779.555,854.7256516402658,683.434,345.6533542482538,304.736
heating_validation,E68,1900.0,911.0673827028567,1026.498,904.437957253588,1044.1619999999998,870.5156372048325,845.069,906.1544485108087,1016.304,872.0754536383029,782.63,855.2053090306854,687.222,346.5314252339292,305.399
heating_validation,E68,1950.0,910.6605972778575,1025.5169999999998,904.7480462981027,1044.616,870.8874553684403,847.762,906.459990678745,1016.901,872.4431239716016,785.837,855.6677656266866,691.112,347.36724660820744,306.09499999999997
heating_validation,E68,2000.0,910.8352517399823,1027.63,904.7299821655985,1045.509,871.2509920839618,850.1809999999999,906.4315551948323,1017.737,872.7990278527966,788.771,856.1336829066192,694.623,348.16377996371114,306.784
heating_validation,E68,2050.0,910.8192567024828,1025.6,904.8754837156514,1046.0169999999998,871.4682758515629,852.625,906.5748852736247,1018.422,873.0095172455771,791.5609999999999,856.50357731039,697.979,348.923844360033,307.46999999999997
heating_validation,E68,2100.0,910.9664970886066,1025.167,904.990255907898,1046.6309999999999,871.7155843924292,855.009,906.684198659931,1019.034,873.2514497709038,794.389,856.8280680154677,701.365,349.6499762461204,308.21099999999996
heating_validation,E68,2150.0,911.1040409826962,1025.0639999999999,905.1671485780457,1047.626,871.9505396359853,857.216,906.8586526053293,1019.982,873.4814557840417,796.952,857.1415911569088,704.461,350.34446736781786,308.883
heating_validation,E68,2200.0,910.4810320421566,1024.94,905.3057103006515,1048.7060000000001,872.2336398888423,859.387,906.9907411261181,1021.062,873.7619015915644,799.4929999999999,857.4761324221843,707.429,351.0093014179355,309.532
heating_validation,E68,2250.0,910.9744561651645,1025.132,905.1190934203946,1049.38,872.4206141496813,861.6229999999999,906.796078890035,1021.803,873.9403724138017,802.0849999999999,857.7804848430852,710.468,351.64629002364893,310.21999999999997
heating_validation,E68,2300.0,911.173272624136,1024.155,905.3673627281986,1050.548,872.479660562432,863.691,907.0485003229219,1022.927,873.9949065401845,804.384,857.9533748334225,713.307,352.25709113814787,310.849
heating_validation,E68,2350.0,910.9265834262358,1021.971,905.5825634364743,1050.1999999999998,872.7293548467983,865.794,907.2587767578261,1022.891,874.2439323024508,806.789,858.1776749058724,716.086,352.84315875148405,311.479
heating_validation,E68,2400.0,911.2542019601165,1022.4019999999999,905.5896270180733,1049.499,872.9563122024233,867.304,907.2611287122081,1022.353,874.4658445200394,808.817,858.4566164637167,718.674,353.4059697395918,312.138
heating_validation,E68,2450.0,911.4282529666742,1021.048,905.8101565939783,1049.186,873.105791903546,868.846,907.4829613393879,1022.193,874.6121246254303,810.778,858.6725122356219,721.239,353.9470989275938,312.81199999999995
