variant,simulation_id,irradiance_kW_m2,mean_flow_lpm,model_T8_K,observed_T8_K,model_T12_K,observed_T12_K,model_T11_K,observed_T11_K,model_T9_K,observed_T9_K,model_T10_K,observed_T10_K,model_T3_K,observed_T3_K,model_T2_K,observed_T2_K,model_T12_minus_T8_K,observed_T12_minus_T8_K,model_T12_minus_T9_K,observed_T12_minus_T9_K,model_T11_minus_T10_K,observed_T11_minus_T10_K,model_dp1_mbar,observed_dp1_mbar,mean_Nu_5mm,mean_Nu_58mm,mean_Nu_107mm,core_mass_flux_kg_m2s,edge_mass_flux_kg_m2s,core_to_edge_mass_flux_ratio,max_groove_dp_Pa,pressure_equalization_error,nz
apparent_prescribed_v9,E77,256.0,13.84748387096774,547.1238487480787,565.544,496.6693254773327,623.3499999999999,459.03155522403256,574.299,496.9622481508028,602.429,459.23001118140263,543.727,429.9951827030965,525.356,311.82038089468494,308.37,-50.454523270745995,57.805999999999926,-0.292922673470116,20.920999999999935,-0.19845595737007216,30.572000000000003,0.8167348250065282,0.978,0.41298437194163806,0.1733672447193111,0.14307642650881167,1.280665271632883,1.2016025256739329,1.0657977528089888,0.0,0.07211683493159247,30
apparent_prescribed_v9,E78,256.0,10.009137614678897,645.8682038160351,631.689,568.8489574598825,685.819,510.11194822769914,612.092,569.2593515518863,663.635,510.37226277907797,583.704,463.0143118799604,554.4549999999999,321.90096158892055,312.95899999999995,-77.01924635615262,54.129999999999995,-0.4103940920037985,22.18399999999997,-0.2603145513788263,28.388000000000034,0.47904513183783226,0.637,0.2306754904039217,0.0979524279096528,0.08191298808076043,0.9257776678403195,0.8686241506893443,1.0657977528089886,0.0,0.07157623825657888,30
apparent_prescribed_v9,E79,256.0,8.033490566037736,717.7528306851764,676.213,621.7013509912811,716.108,545.693079807006,622.325,622.2190130941714,694.063,546.0077454157301,595.766,481.98967375371865,560.0329999999999,327.2081162503614,314.96,-96.05147969389532,39.89499999999998,-0.5176621028903128,22.04499999999996,-0.31466560872411264,26.559000000000083,0.28132438876128774,0.403,0.15654572148152107,0.06702880462015379,0.056620034279649886,0.7434331251933847,0.6975367730266006,1.065797752808989,0.0,0.07116079176966501,30
apparent_prescribed_v9,E80,256.0,6.605050847457628,782.2981223399001,710.3340000000001,670.8704095460259,735.351,578.5625945135082,626.4849999999999,671.5009504862647,713.233,578.9321152499588,601.77,496.95107462330554,561.2539999999999,332.44494356469187,316.11899999999997,-111.4277127938742,25.01699999999994,-0.6305409402388022,22.118000000000052,-0.3695207364505677,24.714999999999918,0.12992931973966693,0.238,0.11108352548910243,0.0478953532891794,0.04081740917816633,0.6106507908926757,0.5729518468989642,1.0657977528089886,0.0,0.07067567524073315,30
apparent_prescribed_v9,E81,256.0,4.527140495867768,893.2038975705457,760.0609999999999,761.3177068977902,749.902,639.0832036884381,618.9749999999999,762.1884480616623,728.5039999999999,639.5647207343573,597.766,516.2313233751106,550.499,344.65742843642255,319.315,-131.88619067275545,-10.158999999999878,-0.8707411638720259,21.39800000000014,-0.4815170459191904,21.208999999999946,-0.10635215027359879,-0.023,0.058640685275416396,0.025537230346917877,0.022094482971229647,0.4179499659047387,0.39214753906470584,1.065797752808989,0.0,0.06948548955909728,30
graetz_fd361_prescribed,E67,456.0,15.2805125,500.0486203971727,931.6279999999999,660.3476567939103,991.103,698.8615462254897,878.055,661.1183101323935,966.6659999999999,699.5788722064292,824.995,699.9181635898566,763.414,330.6431541018924,326.43699999999995,160.29903639673762,59.47500000000002,-0.7706533384831573,24.437000000000012,-0.7173259809394494,53.059999999999945,1.9956207301364,2.712,5.483745979624594,3.7493079205022375,3.6808947951145043,1.4142798071931368,1.326968276547495,1.0657977528089886,0.0,0.05121209335982535,30
graetz_fd361_prescribed,E68,456.0,12.499871559633025,544.1608247380708,1012.649,734.9563896336451,1047.717,777.0436174618455,898.751,735.9304135914144,1020.928,777.9709558553982,850.0989999999999,777.1249160396316,773.207,343.4270978213138,338.52,190.79556489557433,35.0680000000001,-0.9740239577693046,26.7890000000001,-0.9273383935526454,48.652000000000044,1.925161550321608,2.004,5.081857667844414,3.7162793229200717,3.6641656282342914,1.1553727486680776,1.084045022259624,1.0657977528089888,0.0,0.0515833682850576,30
graetz_fd361_prescribed,E69,456.0,10.499733944954128,587.428020164776,1058.429,806.8794132896917,1070.73,849.835217573074,896.755,808.0802655954833,1044.378,850.9909216514267,852.837,848.1789369729698,769.76,353.77062368523224,344.308,219.45139312491574,12.30099999999993,-1.2008523057916136,26.35200000000009,-1.1557040783526418,43.918000000000006,1.8659407880682992,1.542,4.799834692453452,3.6943383183841143,3.6531148548966783,0.9718261375351332,0.9118297866305439,1.0657977528089886,0.0,0.05190255160477129,30
graetz_fd361_prescribed,E70,456.0,9.107139705882352,633.1928929155533,1152.474,875.2370452747012,1120.277,916.027137458392,912.173,876.6775085814293,1093.725,917.413432691123,871.483,912.0815485970365,779.518,366.07877601386315,352.421,242.04415235914792,-32.19699999999989,-1.4404633067280201,26.552000000000135,-1.3862952327310722,40.690000000000055,1.8295908142732005,1.314,4.597289783401004,3.6795107310887305,3.645695944834222,0.8419102742395234,0.7899343679610945,1.0657977528089888,0.0,0.052177747971449646,30
graetz_fd361_prescribed,E71,456.0,7.126846153846151,727.6425327863201,1203.298,1003.6241138220465,1120.348,1031.8559655140696,882.823,1005.5900509341116,1095.306,1033.703601953617,847.476,1022.1114421588966,753.56,391.045547458729,356.00399999999996,275.98158103572644,-82.95000000000005,-1.9659371120650349,25.041999999999916,-1.8476364395473865,35.34699999999998,1.7581221218346008,0.825,4.32377975067033,3.6602498896303857,3.636107084254694,0.6606753332719817,0.6198880899595848,1.0657977528089888,0.0,0.05263072588375203,30
graetz_fd361_prescribed,E72,304.0,18.707575757575754,415.9199022172031,737.656,504.91504939939455,797.899,527.1339966971284,733.977,505.2861256391902,771.112,527.4626332047217,684.1869999999999,526.9143027676118,652.9549999999999,313.1194777851722,309.928,88.99514718219143,60.24300000000005,-0.3710762397956273,26.787000000000035,-0.32863650759327356,49.79000000000008,1.3993814631031767,2.485,6.062028467032837,3.8097707307667172,3.7126299619034,1.6936220299803526,1.589065116263087,1.0657977528089888,0.0,0.050677504458654425,30
graetz_fd361_prescribed,E73,304.0,13.170870967741934,458.6265199423981,837.694,579.3448089882979,894.482,607.2760824335135,791.76,579.8572776714957,867.5509999999999,607.7510110218711,747.4,606.0628201621541,694.626,323.39319578749075,325.12,120.71828904589984,56.78800000000001,-0.512468683197767,26.93100000000004,-0.4749285883576704,44.360000000000014,1.2086582949256197,1.827,5.329848515018874,3.74103462516842,3.677100847663977,1.2186200443934847,1.1433877029499468,1.0657977528089886,0.0,0.05110978530438085,30
graetz_fd361_prescribed,E74,304.0,9.023245901639344,530.243710966234,948.538,693.3101014126391,962.509,723.7315656761782,804.0,694.0974946187008,935.491,724.4810505783112,767.8009999999999,719.4803285458142,697.672,337.44721782715897,333.964,163.0663904464052,13.971000000000004,-0.7873932060616653,27.01800000000003,-0.7494849021329628,36.19900000000007,1.0563063128660346,1.071,4.705746062221402,3.689667770664105,3.650931887500307,0.8336807284506912,0.7822128788069443,1.0657977528089888,0.0,0.05167160360411703,30
graetz_fd361_prescribed,E75,304.0,6.944410852713178,600.6407245125092,1008.725,792.6228426748369,979.689,818.4351514497298,788.678,793.7042464773647,954.178,819.4572010380133,757.393,810.4346004617074,681.066,351.0338483961188,336.517,191.98211816232765,-29.036000000000058,-1.0814038025278023,25.510999999999967,-1.022049588283494,31.284999999999968,0.9772950061854065,0.651,4.393759479769952,3.6663455196500236,3.6391707115608627,0.6419970383355312,0.6023629123288171,1.0657977528089888,0.0,0.05206988021683692,30
graetz_fd361_prescribed,E76,304.0,4.526673611111114,759.8566068008284,1067.693,976.3101909416374,970.472,974.2397633615324,751.1579999999999,978.0794563785716,947.353,975.8027176699371,726.308,956.9419326198399,647.019,381.65760513931167,338.123,216.45358414080897,-97.221,-1.7692654369342335,23.119000000000028,-1.5629543084047555,24.84999999999991,0.8261886689874428,0.174,4.054136148161558,3.642409435707168,3.627152958272945,0.4197068352304445,0.39379594686165925,1.065797752808989,0.0,0.05266417459574278,30
graetz_fd361_prescribed,E77,256.0,13.84748387096774,377.5711236003093,565.544,433.59786135107987,623.3499999999999,446.3774788785766,574.299,433.80022574363375,602.429,446.55951248228047,543.727,444.6621341232825,525.356,307.06906273729976,308.37,56.026737750770565,57.805999999999926,-0.20236439255387495,20.920999999999935,-0.18203360370387145,30.572000000000003,0.5781695086190511,0.978,5.626763243233937,3.7787628221181597,3.6977039254879194,1.280665271632883,1.2016025256739329,1.0657977528089888,0.0,0.05082692403268122,30
graetz_fd361_prescribed,E78,256.0,10.009137614678897,408.64098540168277,631.689,482.1124563184158,685.819,496.82230829021216,612.092,482.38433950020817,663.635,497.07309206862254,583.704,493.23390016061387,554.4549999999999,313.833664664932,312.95899999999995,73.47147091673304,54.129999999999995,-0.2718831817923615,22.18399999999997,-0.2507837784103799,28.388000000000034,0.4146667390460884,0.637,5.039195323635934,3.7232646602662767,3.6687338185059546,0.9257776678403195,0.8686241506893443,1.0657977528089886,0.0,0.051101250266500885,30
graetz_fd361_prescribed,E79,256.0,8.033490566037736,434.97352995210287,676.213,521.1936400100521,716.108,535.8739236834297,622.325,521.5318244210401,694.063,536.1884467975145,595.766,530.3453632754383,560.0329999999999,317.5348592636492,314.96,86.22011005794928,39.89499999999998,-0.3381844109879921,22.04499999999996,-0.31452311408486366,26.559000000000083,0.32465151562927097,0.403,4.7267827029335905,3.696148252878723,3.65471917895074,0.7434331251933847,0.6975367730266006,1.065797752808989,0.0,0.051305063256059484,30
graetz_fd361_prescribed,E80,256.0,6.605050847457628,465.6261114908282,710.3340000000001,562.5419980428182,735.351,575.6414359260725,626.4849999999999,562.9587336207719,713.233,576.0283915822661,601.77,567.8851192673555,561.2539999999999,321.25905226895884,316.11899999999997,96.91588655199007,25.01699999999994,-0.41673557795365923,22.118000000000052,-0.38695565619354966,24.714999999999918,0.2589239778873613,0.238,4.493262192173345,3.6771246246260665,3.644952842542606,0.6106507908926757,0.5729518468989642,1.0657977528089886,0.0,0.05150019270186859,30
graetz_fd361_prescribed,E81,256.0,4.527140495867768,545.1963698266296,760.0609999999999,658.4089383163342,749.902,662.1519039883666,618.9749999999999,659.0369662263366,728.5039999999999,662.7176151110109,597.766,648.8540177464502,550.499,332.75510259427483,319.315,113.21256848970461,-10.158999999999878,-0.6280279100024018,21.39800000000014,-0.5657111226443021,21.208999999999946,0.15484604863824403,-0.023,4.157813099334558,3.6513027467264116,3.631760022758234,0.4179499659047387,0.39214753906470584,1.065797752808989,0.0,0.05186650750316213,30
graetz_fd298_prescribed,E67,456.0,15.2805125,504.08065085441535,931.6279999999999,661.4764878939138,991.103,698.8477317051262,878.055,662.2472210943636,966.6659999999999,699.5637125143331,824.995,699.667988784006,763.414,330.76046261908016,326.43699999999995,157.39583703949847,59.47500000000002,-0.7707332004497403,24.437000000000012,-0.7159808092069397,53.059999999999945,1.9924383391035354,2.712,4.856251225074872,3.1193858385494124,3.0509195729251566,1.4142798071931368,1.326968276547495,1.0657977528089886,0.0,0.05101585145927723,30
graetz_fd298_prescribed,E68,456.0,12.499871559633025,548.0311886574017,1012.649,735.742546942482,1047.717,776.8658332721577,898.751,736.7162632283688,1020.928,777.7915326776655,850.0989999999999,776.8242357687124,773.207,343.52389779259624,338.52,187.71135828508034,35.0680000000001,-0.9737162858867805,26.7890000000001,-0.9256994055077712,48.652000000000044,1.9218135816708433,2.004,4.455029711338843,3.0863369522144284,3.0341842156831005,1.1553727486680776,1.084045022259624,1.0657977528089888,0.0,0.0514133087914876,30
graetz_fd298_prescribed,E69,456.0,10.499733944954128,590.97685470033,1058.429,807.3399203565823,1070.73,849.5195206598007,896.755,808.5399448006625,1044.378,850.67320371448,852.837,847.8338143982643,769.76,353.83396326596244,344.308,216.36306565625227,12.30099999999993,-1.2000244440802135,26.35200000000009,-1.1536830546792771,43.918000000000006,1.86246473773187,1.542,4.173241606532209,3.0643833632029702,3.0231293301417197,0.9718261375351332,0.9118297866305439,1.0657977528089886,0.0,0.051754371328952394,30
graetz_fd298_prescribed,E70,456.0,9.107139705882352,636.3318409354051,1152.474,875.4161643599966,1120.277,915.6074477839579,912.173,876.855220664869,1093.725,916.9913374280827,871.483,911.6986893244834,779.518,366.1085521738381,352.421,239.0843234245915,-32.19699999999989,-1.439056304872338,26.552000000000135,-1.3838896441247925,40.690000000000055,1.8260909744065192,1.314,3.9705685577623298,3.049546395384265,3.015707524325108,0.8419102742395234,0.7899343679610945,1.0657977528089888,0.0,0.052049516169787834,30
graetz_fd298_prescribed,E71,456.0,7.126846153846151,729.8348819834555,1203.298,1003.3565910202749,1120.348,1031.332312639297,882.823,1005.3197300081647,1095.306,1033.177095698134,847.476,1021.6900684331197,753.56,390.99818613473536,356.00399999999996,273.5217090368194,-82.95000000000005,-1.9631389878898062,25.041999999999916,-1.844783058837038,35.34699999999998,1.7547247950992486,0.825,3.696371282756369,3.030273511276478,3.006114521765396,0.6606753332719817,0.6198880899595848,1.0657977528089888,0.0,0.0525367036635465,30
graetz_fd298_prescribed,E72,304.0,18.707575757575754,418.8699687695112,737.656,505.9873655575244,797.899,527.2286548340369,733.977,506.3587100049923,771.112,527.5564332068545,684.1869999999999,526.7796199158067,652.9549999999999,313.2078559033538,309.928,87.1173967880132,60.24300000000005,-0.37134444746789086,26.787000000000035,-0.3277783728176473,49.79000000000008,1.3973899501933484,2.485,5.4335189846733325,3.1798752839180864,3.0826643991253397,1.6936220299803526,1.589065116263087,1.0657977528089888,0.0,0.05048136095472988,30
graetz_fd298_prescribed,E73,304.0,13.170870967741934,461.59743938191775,837.694,580.081012351018,894.482,607.1971364978682,791.76,580.5933224481981,867.5509999999999,607.6711367132594,747.4,605.888345857094,694.626,323.4648046463377,325.12,118.48357296910024,56.78800000000001,-0.5123100971801477,26.93100000000004,-0.4740002153912428,44.360000000000014,1.206470931482475,1.827,4.702805106463656,3.111104649019828,3.0471233507825755,1.2186200443934847,1.1433877029499468,1.0657977528089886,0.0,0.050941708975026916,30
graetz_fd298_prescribed,E74,304.0,9.023245901639344,532.7066518236637,948.538,693.5804961486383,962.509,723.4604083419396,804.0,694.3672564210942,935.491,724.208615981246,767.8009999999999,719.2444051371266,697.672,337.47965655653445,333.964,160.87384432497458,13.971000000000004,-0.786760272455922,27.01800000000003,-0.748207639306429,36.19900000000007,1.0540833285038134,1.071,4.079393423226479,3.0597068814078154,3.0209445543758036,0.8336807284506912,0.7822128788069443,1.0657977528089888,0.0,0.051543264081881916,30
graetz_fd298_prescribed,E75,304.0,6.944410852713178,602.4192804843403,1008.725,792.5634370586695,979.689,818.0716184217395,788.678,793.6436053212406,954.178,819.0921264276167,757.393,810.1539988997074,681.066,351.02670902310047,336.517,190.14415657432914,-29.036000000000058,-1.0801682625710782,25.510999999999967,-1.0205080058772182,31.284999999999968,0.9751789660142604,0.651,3.7668525837833733,3.0363702515531292,3.00917877529835,0.6419970383355312,0.6023629123288171,1.0657977528089888,0.0,0.051971726291139504,30
graetz_fd298_prescribed,E76,304.0,4.526673611111114,760.3535116726182,1067.693,975.9363509974444,970.472,973.8835735148496,751.1579999999999,977.7035830089496,947.353,975.4450281755661,726.308,956.652070408471,647.019,381.5894366145884,338.123,215.58283932482618,-97.221,-1.767232011505257,23.119000000000028,-1.5614546607165494,24.84999999999991,0.8246237929924577,0.174,3.4254655360425716,3.012419267702576,2.9971562994748773,0.4197068352304445,0.39379594686165925,1.065797752808989,0.0,0.05261520465383084,30
graetz_fd298_prescribed,E77,256.0,13.84748387096774,379.3195771948641,565.544,434.0864708657115,623.3499999999999,446.32733435149737,574.299,434.28875181661255,602.429,446.50891043084846,543.727,444.58326576237937,525.356,307.1051336476616,308.37,54.76689367084737,57.805999999999926,-0.2022809509010699,20.920999999999935,-0.181576079351089,30.572000000000003,0.5770522109922945,0.978,4.998865631620428,3.148839108843153,3.0677305602801326,1.280665271632883,1.2016025256739329,1.0657977528089888,0.0,0.05069249911626482,30
graetz_fd298_prescribed,E78,256.0,10.009137614678897,410.27054293511577,631.689,482.4059427727896,685.819,496.6779389800777,612.092,482.6776119372228,663.635,496.92818504408274,583.704,493.1435253842105,554.4549999999999,313.8600271047578,312.95899999999995,72.13539983767384,54.129999999999995,-0.2716691644332059,22.18399999999997,-0.2502460640050117,28.388000000000034,0.4135252625549847,0.637,4.412405439970582,3.093316254029385,3.038751393985439,0.9257776678403195,0.8686241506893443,1.0657977528089886,0.0,0.05098488708535006,30
graetz_fd298_prescribed,E79,256.0,8.033490566037736,436.3837190633101,676.213,521.3469397732689,716.108,535.681799682382,622.325,521.684817474993,694.063,535.9957331273812,595.766,530.2468855494978,560.0329999999999,317.54875786610705,314.96,84.96322070995882,39.89499999999998,-0.33787770172409637,22.04499999999996,-0.3139334449991793,26.559000000000083,0.32355369945014467,0.403,4.100350246444207,3.066185641154778,3.024731536376423,0.7434331251933847,0.6975367730266006,1.065797752808989,0.0,0.051203232300726494,30
graetz_fd298_prescribed,E80,256.0,6.605050847457628,466.75103359966874,710.3340000000001,562.5724036721688,735.351,575.4194296759055,626.4849999999999,562.9887268399368,713.233,575.8057510885699,601.77,567.7725715026301,561.2539999999999,321.26188111950665,316.11899999999997,95.82137007250003,25.01699999999994,-0.41632316776804146,22.118000000000052,-0.3863214126644152,24.714999999999918,0.2579047614247787,0.238,3.8666749525250927,3.0471510419883496,3.014961585113885,0.6106507908926757,0.5729518468989642,1.0657977528089886,0.0,0.05141357248051677,30
graetz_fd298_prescribed,E81,256.0,4.527140495867768,545.6815228098196,760.0609999999999,658.2539120897852,749.902,661.9246329342545,618.9749999999999,658.8812893844785,728.5039999999999,662.4897204387437,597.766,648.7126946123872,550.499,332.73787195890884,319.315,112.57238927996559,-10.158999999999878,-0.6273772946932468,21.39800000000014,-0.5650875044891563,21.208999999999946,0.15405534208947858,-0.023,3.5299109156929007,3.021314921050697,3.0017641647829327,0.4179499659047387,0.39214753906470584,1.065797752808989,0.0,0.05181148375603124,30
graetz_capuano366_prescribed,E67,456.0,15.2805125,502.3292483040127,931.6279999999999,660.0479550077793,991.103,698.5896137942761,878.055,660.8172442895664,966.6659999999999,699.3062628392812,824.995,699.6621318431933,763.414,330.617551982756,326.43699999999995,157.71870670376654,59.47500000000002,-0.7692892817871098,24.437000000000012,-0.716649045005056,53.059999999999945,1.9917145815394646,2.712,5.242167879627967,3.760391326567612,3.723438000571882,1.4142798071931368,1.326968276547495,1.0657977528089886,0.0,0.05112149957327497,30
graetz_capuano366_prescribed,E68,456.0,12.499871559633025,545.9734058484638,1012.649,734.490493204237,1047.717,776.6263342930864,898.751,735.462813045735,1020.928,777.552486039847,850.0989999999999,776.7211583486402,773.207,343.37365242242305,338.52,188.51708735577324,35.0680000000001,-0.9723198414978924,26.7890000000001,-0.9261517467606382,48.652000000000044,1.9204044182084048,2.004,4.881033846647076,3.732054675231762,3.708838630828981,1.1553727486680776,1.084045022259624,1.0657977528089888,0.0,0.05149977658250423,30
graetz_capuano366_prescribed,E69,456.0,10.499733944954128,588.6718157828187,1058.429,806.1818773404536,1070.73,849.218098726124,896.755,807.3802247144864,1044.378,850.3718032032577,852.837,847.578548488288,769.76,353.6766001026962,344.308,217.5100615576349,12.30099999999993,-1.1983473740327781,26.35200000000009,-1.153704477133715,43.918000000000006,1.8601552490418758,1.542,4.630144538045093,3.7135770330470463,3.6997099478170163,0.9718261375351332,0.9118297866305439,1.0657977528089886,0.0,0.05182162649873912,30
graetz_capuano366_prescribed,E70,456.0,9.107139705882352,633.7606299285544,1152.474,874.3184996514973,1120.277,915.2275300857651,912.173,875.7554923193495,1093.725,916.610948191416,871.483,911.3056378668715,779.518,365.93307557238967,352.421,240.55786972294288,-32.19699999999989,-1.4369926678522233,26.552000000000135,-1.3834181056508896,40.690000000000055,1.823152592186204,1.314,4.45714365724425,3.701806279949325,3.694066064125213,0.8419102742395234,0.7899343679610945,1.0657977528089888,0.0,0.05211018663740002,30
graetz_capuano366_prescribed,E71,456.0,7.126846153846151,726.9548067866693,1203.298,1002.3520098794032,1120.348,1030.8039403666237,882.823,1004.3122763011839,1095.306,1032.6470734651534,847.476,1021.1022193337728,753.56,390.79295676890706,356.00399999999996,275.3972030927339,-82.95000000000005,-1.960266421780716,25.041999999999916,-1.8431330985297336,35.34699999999998,1.7512788969384148,0.825,4.232071139720813,3.6881572059025998,3.687934891188914,0.6606753332719817,0.6198880899595848,1.0657977528089888,0.0,0.052570928313469975,30
graetz_capuano366_prescribed,E72,304.0,18.707575757575754,417.3307360888507,737.656,504.8185262806933,797.899,527.0527599009514,733.977,505.1889107305928,771.112,527.3812525776508,684.1869999999999,526.8459908113919,652.9549999999999,313.11551140109543,309.928,87.48779019184258,60.24300000000005,-0.37038444989951813,26.787000000000035,-0.32849267669939763,49.79000000000008,1.3978855570220956,2.485,5.837606268868826,3.8219415837170003,3.7545231756857307,1.6936220299803526,1.589065116263087,1.0657977528089888,0.0,0.050609976038335135,30
graetz_capuano366_prescribed,E73,304.0,13.170870967741934,459.86061620742277,837.694,579.1674753539177,894.482,607.1274892227286,791.76,579.6793316330271,867.5509999999999,607.6021316452614,747.4,605.9210902200753,694.626,323.3791365757097,325.12,119.3068591464949,56.78800000000001,-0.5118562791094519,26.93100000000004,-0.4746424225327246,44.360000000000014,1.2066754098987,1.827,5.148261597259325,3.759204688763247,3.721672013027637,1.2186200443934847,1.1433877029499468,1.0657977528089886,0.0,0.05104685657638737,30
graetz_capuano366_prescribed,E74,304.0,9.023245901639344,530.8741655784958,948.538,692.9099489256527,962.509,723.3807141215417,804.0,693.6962043581354,935.491,724.129305393167,767.8009999999999,719.1345683652339,697.672,337.401112335982,333.964,162.0357833471569,13.971000000000004,-0.7862554324827897,27.01800000000003,-0.7485912716252869,36.19900000000007,1.0534361888585804,1.071,4.5785268051911086,3.713864145168986,3.698828745823655,0.8336807284506912,0.7822128788069443,1.0657977528089888,0.0,0.051611150223547564,30
