variant,irradiance_kW_m2,model_slope_K_per_lpm,observed_slope_K_per_lpm,model_correlation,observed_correlation
graetz_equal_groove_betaopt110,456.0,0.18912962274638026,17.33862389158247,0.0526727292227183,0.9606473585973468
graetz_equal_groove_betaopt110,304.0,1.0500595866238591,10.476819976890445,0.22523553646066427,0.8895277435028278
graetz_equal_groove_betaopt110,256.0,0.5213456633076253,6.898088829268151,0.23855119817423975,0.8889864490590046
