free_diameter_mm,offset_mbar,resistance_scale,groove_K,cold_rmse_mbar,cold_aicc,variant,axial_mean_K,axial_rmse_K,mid_radial_mean_K,mid_radial_rmse_K,deep_radial_mean_K,deep_radial_rmse_K,T3_mae_K,dp1_rmse_mbar,dp1_bias_mbar,slope_rmse_K_per_lpm,mean_core_edge_flow_ratio,max_pressure_equalization_error
12.0,-0.530119168984161,0.6817243263477667,291.67939196910254,0.024561115230493664,-55.91863382987526,graetz_equal_groove_d12,146.80699966009996,173.5914358147319,0.18939981943828268,24.378081348780178,-0.6331814924402617,37.88279419741647,99.83320939674071,0.609367848972689,-0.4450580779823051,23.176280831264915,3.3316874379212815,9.761020235681403e-6
13.000000000000002,-0.5428447496201336,0.9701974617588522,184.15800344228472,0.024521837568034378,-55.9474421241962,graetz_equal_groove_d13,149.8701475724123,176.13800726400672,-0.2537319583399873,24.832676000748286,-0.7019915784293517,37.97023484599807,99.90593443197832,0.5697041532180451,-0.3734655070890291,23.01015933973338,2.1778039958855433,8.607972682557675e-6
14.0,-0.5430860177236331,0.9758737570092086,207.18451808243788,0.02452445328369687,-55.945522187697364,graetz_equal_groove_d14,149.8017034804795,176.06701266978658,-0.24554433140867407,24.82418898870179,-0.7017997776564849,37.96981506034443,99.9028124080055,0.5693442403684902,-0.3720868847817458,23.006847580795686,2.2611440831004135,9.30753215348067e-6
