variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qrear_core_sink_W,Qrear_perim_sink_W,active_flow_fraction,flange_scale,rear_sink_shape,k_core_axial_scale
fitted_energy_accounting,E67,2.74,881.5601454939557,836.1294027026054,296.33849999999995,836.0908556504646,31.313465721244587,928.6603755619738,7.134077032778208,0.9999285889185094,172.6289911221679,168.60308961309758,8.102091865880787,3.994440739019174,0.0,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,8.220000000000002,895.8328632868673,848.4460675505777,836.0908556504646,848.4386063924991,19.19346965051152,764.9733343006483,7.486225792309448,0.9993961124957633,4.190090118711304,0.0,7.942541774423943,4.166424226210397,0.0,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,13.700000000000001,907.4436961017497,860.0964789827951,848.4386063924991,860.0745283998251,16.12042541333896,649.2157859230721,7.781100322602985,0.9981171021727976,3.9583288937420043,0.0,7.786133616199316,4.16294432621837,0.22036114097718335,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,19.180000000000003,916.7873712621497,870.1665841150909,860.0745283998251,870.1302898282895,14.356077963644255,583.5600401341366,8.023942679237964,0.9964036775236472,3.42839066846204,0.0,7.632805518823494,4.099073887491196,0.6794012593009319,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,24.66,924.1232823515546,878.5490012469994,870.1302898282895,878.5020938512,13.160847265031103,539.1708340679511,8.218105017803271,0.9944281976817587,2.8596101152191133,0.0,7.482496828332185,4.007061164102447,1.151038967946488,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,30.14,929.6310480118739,885.205335455972,878.5020938512,885.153649457856,12.277974466205317,506.1864849118502,8.365921990338675,0.9922894024766827,2.2754562465552235,0.0,7.335148085186812,3.9060747236348607,1.6311714097706604,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,35.620000000000005,933.44301298125,890.1399874198995,885.153649457856,890.0903432702553,11.59032319287005,480.1516698660273,8.46925830281473,0.9900439661286305,1.6907734447563303,0.0,7.190701000753064,3.807363886156394,2.115707506109183,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,41.1,935.6636202313173,893.3844361025991,890.0903432702553,893.3440005295872,11.03529802876392,458.7137587074937,8.52984584420018,0.9877248228662834,1.1152579112464729,0.0,7.049098434243029,3.717343919994161,2.600683356404586,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,46.580000000000005,936.3810951422159,894.9880920856843,893.3440005295872,894.9640080209277,10.575780620397511,440.4969505319989,8.549483172032666,0.9853511413842757,0.5555590887530177,0.0,6.910284370111235,3.6394275673351935,3.0823257232959644,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,52.06,935.6745622725863,895.0127395177742,894.9640080209277,895.0119078608685,10.188065812629787,424.63643295395025,8.530145102442301,0.9829338936930433,0.016429267531821147,0.0,6.774203895896086,3.5751394618518546,3.55709127079295,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,57.54,933.6184568070547,893.5289371693646,895.0119078608685,893.5578861302913,9.856147232941234,410.55856540460286,8.474034679148227,0.9804790741363785,-0.49864691217959034,0.0,6.640803180496995,3.5248204323656207,4.0216919099523,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,63.02,930.2853632967948,890.6135875947336,893.5578861302913,890.6783927223686,9.56873677679245,397.8667269032481,8.383599339930132,0.9779896206677724,-0.9870739910609059,0.0,6.510029452880178,3.488090823901627,4.473111556673474,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,68.50000000000001,925.7479795121219,886.3482841892762,890.6783927223686,886.4545165008001,9.317590926060317,386.277538518653,8.261525911552576,0.9754665938019782,-1.4468901750656555,0.0,6.381830981203074,3.4641684998485625,4.908617676967248,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,73.98000000000002,920.0806468841236,880.8182258372842,886.4545165008001,880.9709134118416,9.09651409715524,375.5831176658524,8.110724281480548,0.9729099183003861,-1.8765780433632657,0.0,6.2561570523500185,3.4520988323325064,5.3257700807987325,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,79.46000000000002,913.3607436393825,874.1115815730324,880.9709134118416,874.3151743477058,8.900735922755285,365.62767990927944,7.934306546547356,0.9703188620323696,-2.274912644182339,0.0,6.132957951871551,3.4509330532021205,5.722428980271455,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,84.94000000000001,905.6701612452597,866.3192461332543,874.3151743477058,866.5775757340188,8.726506079790942,356.29247944973366,7.735566591830431,0.9676923561797884,-2.64082888304417,0.0,6.012184944317412,3.4598795613574347,6.09676419489974,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,90.42000000000002,897.097055222492,857.5349696628953,866.5775757340188,857.8511966289253,8.570821178770835,347.4858198052176,7.517964038922451,0.9650292223787269,-2.973295072081611,0.0,5.893790253958442,3.4784464565237734,6.447267493308003,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,95.90000000000002,887.7380648724227,847.8558797397137,857.8511966289253,848.2324198068848,8.431234624630896,339.13627301677366,7.285116099030068,0.962328351232419,-3.2711818176235163,0.0,5.7777270458866115,3.506590807613394,6.772770381281543,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,101.38000000000001,877.7012269761166,837.3834477716077,848.2324198068848,837.8218670385719,8.305719993947061,331.18800677605236,7.040800959837928,0.95958886560509,-3.5331157277211087,0.0,5.663949407488589,3.544889866778324,7.072470204474027,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,106.86000000000001,867.1098641201393,826.2249896390833,837.8218670385719,826.725855323773,8.192569501086101,323.5975503065619,6.788976899652092,0.956810297510626,-3.757306186383451,0.0,5.5524123302829755,3.5947510034528567,7.345968290295702,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,112.34,856.107809402242,814.4958358690117,826.725855323773,815.0585047295259,8.090315510809482,316.33158548716693,6.533822420851688,0.9539928074034913,-3.941331063345215,0.0,5.443071692116046,3.6586802702193353,7.59332509237548,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,117.82000000000002,844.8664370065419,802.3223620296314,815.0585047295259,802.9446820773746,7.997666821215075,309.3655081684366,6.279804505049618,0.9511374784024367,-4.081864083969447,0.0,5.335884239707532,3.7406341136031918,7.815139019843315,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,123.30000000000003,833.5941012810429,789.8461366031366,802.9446820773746,790.5240292290622,7.91345367116472,302.6826076517654,6.031784947341127,0.9482467250078367,-4.174322989166778,0.0,5.230807571540677,3.846484596590644,8.012657930947459,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,128.78,822.5487339848638,777.229520002543,790.5240292290622,777.9563990794672,7.8365767340785775,296.2737825513026,5.795179142296164,0.945324865736729,-4.212414203115062,0.0,5.127800121088707,3.984634709203462,8.187935212348737,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E67,134.26000000000002,812.0544717272979,690.1638332758761,777.9563990794672,695.4187027101167,7.882593390575028,283.96221313617673,5.576188384315524,0.9401444827800485,-27.36777925971359,0.0,5.026821140371654,10.717080593895016,7.011552786593347,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
