variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qrear_core_sink_W,Qrear_perim_sink_W,active_flow_fraction,flange_scale,rear_sink_shape,k_core_axial_scale
fitted_energy_accounting,E81,2.74,698.7392582685563,739.6819152993622,297.84499999999997,739.6818930327331,17.266347970160485,478.542429274551,3.552445176449881,0.9999999496044167,41.37309817169172,44.99505726587945,2.1622028891361578,-3.5998314612341806,0.0,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,8.220000000000002,701.1977729146387,721.4264218454496,739.6818930327331,721.4264664371248,10.720051761648774,384.8184278681705,3.5900751110731886,0.9999975573528209,-1.7874566922815518,0.0,2.119623802843309,-1.7785784343356983,0.0,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,13.700000000000001,699.2275794574414,710.0151062721941,721.4264664371248,710.0153304368183,9.09818728260846,321.6926260746282,3.5598983724064857,0.999980356011814,-1.1136868710666639,0.0,2.077883203354193,-0.9484796843408426,0.16150837871805276,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,19.180000000000003,694.2713484384667,699.956334065927,710.0153304368183,699.9569838873043,8.17052380118812,285.68413500318866,3.484734375726335,0.9999353989848134,-0.9793538248020017,0.0,2.0369645788039255,-0.4998451884301847,0.47723743845957445,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,24.66,687.0885682762187,689.6376861946684,699.9569838873043,689.6391867355173,7.547577376198284,261.0747251670188,3.377692575999148,0.9998545888592785,-1.0023758653714303,0.0,1.9968517424867764,-0.22412797670475174,0.7763927596586286,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,30.14,678.1310870161082,678.4393187803971,689.6391867355173,678.4423101482427,7.093261048600069,242.53763568976058,3.2473037368216118,0.9997329104363096,-1.0852191176237689,0.0,1.9575288264530575,-0.027100888972698002,1.0566585920796339,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,35.620000000000005,667.7110041094675,666.1973338752462,678.4423101482427,666.2026395942371,6.7450883093813285,227.69105459674432,3.0998990542594402,0.999566702386949,-1.1832522890418038,0.0,1.91898027523196,0.13308754551478416,1.3153609409461373,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,41.1,656.0767718832603,652.9553627592212,666.2026395942371,652.9639364448063,6.469373872441999,215.29485736899244,2.940667601744847,0.9993527963752907,-1.2762809202867114,0.0,1.8811908396781076,0.27444595888451845,1.5502066845002702,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,46.580000000000005,643.447633060354,638.8497210529736,652.9639364448063,638.8625913267481,6.245970910209822,204.63428889263804,2.7740965594663414,0.9990881339545123,-1.3554129603963139,0.0,1.8441455709392462,0.40426561196799127,1.7595182479917468,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,52.06,630.0286536128067,624.0557787962465,638.8625913267481,624.0739968439947,6.0619108737152825,195.2661965832394,2.60413116746017,0.9987696171805639,-1.4170432539362892,0.0,1.807829814542793,0.525157482146036,1.9422834164413174,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,57.54,616.0165150760681,608.7623098834673,624.0739968439947,608.7868991692197,5.908366385426989,186.90042268891975,2.4342154655108867,0.9983940838252607,-1.4600978729960052,0.0,1.772229204598661,0.6378168387782998,2.0981377334727367,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,63.02,601.6008498849923,593.1586358064739,608.7868991692197,593.1905430748546,5.779051676406196,179.33888054847236,2.267291052240068,0.9979583612305354,-1.4847660589118241,0.0,1.7373296581164825,0.7422710211371579,2.2273209118246644,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,68.50000000000001,586.9634637842673,577.4276458575619,593.1905430748546,577.4676934168159,5.669315985871652,172.4418395608294,2.1057904779789,0.9974593782664446,-1.4919100068550264,0.0,1.7031173694345472,0.8384247596663511,2.330620857093653,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,73.98000000000002,572.2766733717485,561.7415882229396,577.4676934168159,561.790428415348,5.575599910260905,166.10809278400433,1.9516416714895375,0.996894323686244,-1.4827800239281366,0.0,1.6695788047584936,0.9262840693736172,2.409309675485864,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,79.46000000000002,557.7014708640563,546.2593018645439,561.790428415348,546.3173752189764,5.495094808773989,160.26268124048727,1.8062893463328173,0.9962608408190768,-1.4588623604787794,0.0,1.6367006968077193,1.006038272460221,2.465073895010399,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,84.94000000000001,543.3859759625224,531.1243839178527,546.3173752189764,531.1918826208333,5.425522054568764,154.84896763932406,1.6707336810452966,0.9955572473094426,-1.421780052982662,0.0,1.6044700395668523,1.0780850098226222,2.4999415083900236,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,90.42000000000002,529.4644895765566,516.4641544727948,531.1918826208333,516.5409924640121,5.364986133197685,149.82334302056,1.5455834706348455,0.9947827668704242,-1.3732115883661504,0.0,1.5728740831410093,1.1430380612058615,2.516209458237139,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,95.90000000000002,516.0573588760028,502.38942105943426,516.5409924640121,502.4752112913755,5.311874747980885,145.1516046055302,1.431119426155991,0.9939377593138873,-1.3148138566236778,0.0,1.5419003287119681,1.201736187401207,2.5163760342101567,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
fitted_energy_accounting,E81,101.38000000000001,503.2717761723512,488.9950742828284,502.4752112913755,489.08911257535266,5.264789454376136,140.80644356507943,1.3273629077144107,0.9930239364433292,-1.2481461748604596,0.0,1.511536523594023,1.2552610004254563,2.5030830470806054,0.0,1.0,0.10138177146664679,0.999767609832555,0.0
