simulation_id,z_mm,Tperim_K,Tcore_K,Trear_K,Tgas_in_K,Tgas_out_K,h_W_m2K,Qgas_W,Qcore_source_W,Qperim_source_W
E76,2.74,1212.721556469182,1233.1053229589213,754.0892509068292,332.76148644236434,1231.933283810859,189.6799427886228,84.40422835127626,90.85921418835485,75.81796757381467
E76,8.220000000000002,1196.5788610725767,1220.9137688278208,754.0890721771668,1231.933283810859,1220.9213428972046,212.38698562267646,-1.0559214317678327,6.560651562744407,0.0
E76,13.700000000000001,1178.3927894928956,1192.6232123283537,754.0886120431921,1220.9213428972046,1192.6504076780564,202.42270826497588,-2.70833477063013,0.9729349425820067,0.0
E76,19.180000000000003,1159.2913962775194,1168.6476624695483,754.0877244586469,1192.6504076780564,1168.6762695301322,195.90799647111922,-2.293852325121831,0.14428481583635208,0.0
E76,24.66,1139.8121569265786,1147.3737295968917,754.0861836732762,1168.6762695301322,1147.4033078136983,191.25748223229522,-2.0332109712747837,0.021397225209819553,0.0
E76,30.140000000000004,1120.1403353886108,1127.0799271788587,754.0836413636507,1147.4033078136983,1127.1118527705637,187.48386065771885,-1.9374804927284275,0.0031731769141877123,0.0
E76,35.620000000000005,1100.3257493846422,1107.03371058279,754.0795640438847,1127.1118527705637,1107.06889561312,184.13096436865789,-1.9119121167193855,0.0004705774524499068,0.0
E76,41.1,1080.3724936945437,1086.9606013888133,754.0731394397603,1107.06889561312,1086.9996296503866,180.9934805963254,-1.9125882874049198,6.978594157928679e-5,0.0
E76,46.580000000000005,1060.2711685644542,1066.7500801384724,754.06313734423,1086.9996296503866,1066.793444264565,177.9715437914763,-1.9237831341229608,1.034915212523073e-5,0.0
E76,52.06,1040.010770473903,1046.344639630111,754.0477049914392,1066.793444264565,1046.3928613058706,175.01046302822834,-1.9404045317307939,1.534763983795816e-6,0.0
E76,57.540000000000006,1019.58439329989,1025.7024326796102,754.0240698559478,1046.3928613058706,1025.7561175889446,172.07636851843753,-1.9609381581895529,2.2760323333292196e-7,0.0
E76,63.02,998.9937922279585,1004.7859050565115,753.9881145741505,1025.7561175889446,1004.8457723397803,169.14592764909725,-1.9849575159287018,3.375322353830538e-8,0.0
E76,68.5,978.2547675732656,983.5600609424853,753.9337809123843,1004.8457723397803,983.6269620587814,166.20175982363818,-2.012203115398907,5.005553227622028e-9,0.0
E76,73.98,957.4043351576735,961.9959276039725,753.8522560108786,983.6269620587814,962.0708542293888,163.23046622601345,-2.042089220323917,7.423161549628758e-10,0.0
E76,79.46000000000001,936.5102763645667,940.0794068945229,753.7309020541014,962.0708542293888,940.1634748935342,160.22222308920843,-2.073197634929098,1.1008439004865974e-10,0.0
E76,84.94,915.6833044285169,917.8279321713095,753.5519238792549,940.1634748935342,917.9223121231089,157.1717491420262,-2.1025484943380794,1.6325352548728337e-11,0.0
E76,90.42000000000002,895.0913994074107,895.3184089049754,753.2908498470979,917.9223121231089,895.4241498758529,154.08087777522059,-2.124550917771174,2.4210256851354155e-12,0.0
E76,95.90000000000002,874.9745851759295,872.7288534449392,752.9150571051082,895.4241498758529,872.8465210234881,150.96307855263967,-2.1297369037807816,3.5903453543133264e-13,0.0
E76,101.38000000000001,855.6564653263562,850.3901475036935,752.3828186710278,872.8465210234881,850.5191977387046,147.84986518345306,-2.1038418943203934,5.3244291633851056e-14,0.0
E76,106.86000000000001,837.5467123497758,828.8300356619078,751.6436394005107,850.5191977387046,828.9679426819635,144.7976651600425,-2.0285612060835496,7.896049855440046e-15,0.0
E76,112.34,821.1281427534925,808.7702168250892,750.6407754347395,828.9679426819635,808.9116558502618,141.89121254492673,-1.8859433580152052,1.1709725382083244e-15,0.0
E76,117.82000000000001,806.926150310285,791.024728489642,749.3163430630303,808.9116558502618,791.1615554999183,139.23697068898306,-1.667558785274222,1.73653498944583e-16,0.0
E76,123.30000000000001,795.4700175695233,776.2792379979701,747.6177350433773,791.1615554999183,776.4021409305664,136.94110997799402,-1.3855022710577805,2.5752557563678428e-17,0.0
E76,128.78,787.2729909111118,764.8571618374684,745.5010508451448,776.4021409305664,764.9586296045712,135.07746820622242,-1.0735480456449447,3.8190662733621e-18,0.0
E76,134.26000000000002,782.8666052067522,757.0218863374749,742.923207605906,764.9586296045712,757.0949546684285,133.69095189800424,-0.737368264039803,5.663618910186519e-19,0.0
