case,flow_lpm,reynolds,irradiance,power_scale,q_receiver_gas_W,q_rear_gas_W,h_app_W_m2_K,Nu_app,deltaT_app_K,epsilon_mean,epsilon_outlet,z_peak_core_mm,z_peak_perim_mm,lambda_107,lambda_107_raw_K,Tcore_107_K,Tperim_107_K,K_loss_W_K,q_loss_external_W,q_front_W,q_cavity_ambient_W,q_tube_cavity_W,q_tube_flange_W,q_core_rear_W,q_perim_rear_W,q_rear_tube_W,q_rear_cavity_W,C_receiver_participating_J_K,C_total_with_rear_J_K,T3_error_K,T2_error_K
E67,15.2805125,111.31830775590693,456000.0,1.2704443482523613,614.0823834880118,-163.87202918686637,4.170288619176387,0.06250999613847491,1791.3840717301543,0.9596979618115644,0.9213124451960348,84.94000000000001,101.38000000000001,-0.4763526725645738,-881.0734431427122,2145.962725679714,3027.036168822426,0.5497177931628616,1336.8404571660385,368.70921976048527,822.1860136866007,11.924743765394517,145.94522371895252,840.1430780842538,1.0737215379807858,41.689378903832335,796.2273224272387,222.52693256582086,302.52693256582086,618.3000254725569,442.917340289228
E68,12.499871559633025,90.475804403676,456000.0,1.2704443482523613,528.550482880803,-165.70122758964186,3.370686389203133,0.05052446303217986,1907.6395113052758,0.9703310982702581,0.9392881107952271,73.98000000000002,95.90000000000002,-0.45687199468313905,-890.934498521091,2248.830157430017,3139.764655951108,0.6097538320540844,1546.9496174273454,413.2538701459419,983.5399083756879,14.505779770690664,150.15583890571574,877.7311987205718,1.092937903231563,23.938350719434652,853.4877311317329,222.52693256582086,302.52693256582086,681.5213168160411,483.11446771720523
E69,10.499733944954128,76.40842615027003,456000.0,1.2704443482523613,453.6903915429244,-161.65427702811817,2.7495317279735474,0.041213746431820075,2007.3773918794536,0.9776356407435434,0.9523758518839367,68.50000000000001,90.42000000000002,-0.4526286512181475,-904.3662074128538,2294.7697889583037,3199.1359963711575,0.6234120292145379,1625.6750146169068,449.5012766273725,1029.5550634400904,14.906679819169943,146.61867454944408,912.5622579545453,1.1136700629179186,24.03050525508911,888.3156461106219,222.52693256582086,302.52693256582086,702.9005177590257,490.1801147147289
E70,9.107139705882352,65.86899555432916,456000.0,1.2704443482523613,400.41433255432446,-157.54406203376388,2.3345372250792353,0.0349932405766318,2086.589384120821,0.9834430089105612,0.9693588842741062,63.02,90.42000000000002,-0.45016711302027573,-915.2984732842847,2332.281538110891,3247.5800113951755,0.644880162884201,1715.5451487180057,480.14380653866175,1090.9759573583997,16.084707439847158,144.42538482094446,932.3584480094681,1.1254921028571576,15.861828842063687,916.9978407197203,222.52693256582086,302.52693256582086,724.7547884686801,500.05011779642945
E71,7.126846153846151,51.309287635693515,456000.0,1.2704443482523613,318.68291253672834,-146.69804117237217,1.7501386901923244,0.02623347512751383,2215.2079139871557,0.9922808438951176,0.9882220116468508,57.54,84.94000000000001,-0.45361423890540886,-934.9312635015503,2361.8547436134736,3296.786007115024,0.6579934875906531,1794.8595997788777,528.9718943606575,1130.7989037686143,16.363500789394894,135.08880164960584,961.4439539425307,1.144998293230118,15.580201152639006,946.4893112570232,222.52693256582086,302.52693256582086,764.679346420417,507.766135552168
E72,18.707575757575754,136.25388763090646,304000.0,1.1831938200144705,444.4839621344673,-87.63588221709676,4.667467687681024,0.0829512595750965,1158.5184586267173,0.942257123009939,0.8925795177849706,84.94000000000001,95.90000000000002,-0.47604345675885884,-557.3373183778353,1467.1918330158041,2024.5291513936395,0.39271352102853574,628.2133417118197,137.0814667756963,405.2612128597782,5.753665355665775,85.87066207634523,540.783046991261,0.693526183957381,42.77873932185855,494.7464103644525,222.52693256582086,302.52693256582086,426.5809151998342,281.3355404257002
E73,13.170870967741934,95.78456031942005,304000.0,1.1831938200144705,356.6137551117917,-93.93632142419098,3.3371491142130734,0.05650089367033552,1300.0218755677138,0.9669429320702827,0.9317022284660839,73.98000000000002,84.94000000000001,-0.4345992083382383,-568.434161495396,1604.9312921068304,2173.3654536022264,0.4809494820226612,840.423505363779,176.54193992866044,570.0249884562028,7.40896419067814,93.8565769789158,585.9707807639912,0.7184852161574496,32.88183141053605,551.629856196341,222.52693256582086,302.52693256582086,460.2219366424481,346.8301267863018
E74,9.023245901639344,65.6974650463822,304000.0,1.1831938200144705,260.0899094066671,-92.14506340956866,2.163877795627823,0.0355803058155301,1462.2409945818672,0.9837971098965478,0.9699289159580684,57.54,73.98000000000002,-0.4233269276108894,-590.8701787535879,1692.324448149246,2283.194626902834,0.5335781702633319,1001.46588594628,223.8971020240174,683.9587213536338,8.677654426878588,93.61006256862876,629.2110518294685,0.7461181047106547,25.675731241522385,603.1228243149664,222.52693256582086,302.52693256582086,507.5860223317525,385.02883996445206
E75,6.944410852713178,50.53949993727276,304000.0,1.1831938200144705,204.0895254962784,-86.64620823135428,1.5857078056688052,0.025907644926506518,1565.7619480090277,0.9930936436482766,0.9896497518023564,52.06,68.50000000000001,-0.42740447696630957,-607.301823947844,1717.6170573164666,2324.9188812643106,0.5478091006005719,1062.2333601120959,255.21085579337674,718.0619079252904,8.902997465591445,88.96059639342872,650.2628630595061,0.7618006657751996,25.162671855130156,624.8596026285968,222.52693256582086,302.52693256582086,536.9245902292425,395.6198014519702
E76,4.526673611111114,32.965341158298585,304000.0,1.1831938200144705,136.20298558393125,-74.38182603215175,0.9645447893056225,0.01580385629468774,1717.8783669907114,0.9992599719108476,0.9990803871874417,41.1,63.02,-0.43653062372278767,-628.4326694533293,1736.0747928262786,2364.507462279608,0.5657487547254217,1137.5168172934275,301.5816927434541,757.2311699627821,9.157878109280649,78.70395458719119,668.230160874666,0.7780605485070747,23.552098685726207,644.7573927942901,222.52693256582086,302.52693256582086,583.2465359202656,408.40455574606364
