stage,evaluation,objective,transient_loss,steady_loss,radial_loss,axial_loss,cooling_loss,side_solid_fraction,side_gas_heat_fraction,active_side_conductance_W_K_m,side_felt_contact_h_W_m2K
screen,1,55.15907753997227,2.4638235202193632,4.583275060453679,22.75389671891489,52.77227444974907,2.7154881766394916,0.15,0.0,0.2,5.0
screen,2,20.198533182330745,1.5767297104085882,2.8515473069840844,7.4767031042625876,20.631186907014424,0.7238571026574486,0.15,0.0,2.0,5.0
screen,3,7.775791847518105,1.3661171876828042,2.415001601487132,2.5782691392487354,5.245549265585805,0.48821138168063616,0.15,0.0,10.0,5.0
screen,4,53.51286434602147,2.2543659301627264,4.077006822891298,24.22613158365114,41.45414264629321,2.5199123992533727,0.15,0.0225,0.2,5.0
screen,5,18.69451012446411,1.5285200914840642,2.736713295651759,7.475861204717969,15.939354904125809,0.6987555319396388,0.15,0.0225,2.0,5.0
screen,6,7.434920445793705,1.3727577810869425,2.421549268857767,2.5439374871327276,4.259316162858209,0.483993608985758,0.15,0.0225,10.0,5.0
screen,7,55.40240918684956,3.0130365213351453,6.128467317753876,20.279990440523346,61.24659690770929,3.513735474180906,0.3,0.0,0.2,5.0
screen,8,19.996080272788575,1.7483018789478217,3.251717381240493,4.706268697187954,32.664017902241156,0.8273095260286584,0.3,0.0,2.0,5.0
screen,9,8.797304086028916,1.396774918341358,2.470108084720171,2.3943384503366136,9.359989150813814,0.5199846430448846,0.3,0.0,10.0,5.0
screen,10,44.02763636315804,2.5232123918171023,5.023363677161617,15.62369312428253,49.983489771779126,3.133656500469845,0.3,0.045,0.2,5.0
screen,11,17.631219863537652,1.6276028355083543,2.9824808452110014,4.6828902557699426,25.65435257440913,0.7764632369766917,0.3,0.045,2.0,5.0
screen,12,8.138152881454166,1.392163575878992,2.450663555283627,2.351835768800634,7.4232385306849755,0.5121300531672864,0.3,0.045,10.0,5.0
screen,13,120.01174919732857,4.089910575818848,8.714904516332044,61.79410442117575,61.62807296261431,4.255577492124346,0.45,0.0,0.2,5.0
screen,14,21.76352606613584,1.9267094271493177,3.6574182798172483,4.297692531610064,39.42657953268759,0.9301569956399494,0.45,0.0,2.0,5.0
screen,15,9.440340031835486,1.448002690870556,2.5552922159196587,2.159397977263028,12.36602035491687,0.5536932076388564,0.45,0.0,10.0,5.0
screen,16,92.04754623543363,3.3823661052953944,7.1340222266895275,46.0177143302667,52.133924963996165,3.716448955064937,0.45,0.0675,0.2,5.0
screen,17,18.261792506744133,1.7577694572634404,3.281220213430323,3.7152593847237765,31.730127598066108,0.8554592578921981,0.45,0.0675,2.0,5.0
screen,18,8.587467027435109,1.4348406427341074,2.5157977818714645,2.1242613708471065,9.80053575145849,0.5426685368627098,0.45,0.0675,10.0,5.0
refinement,1,7.003603808928461,1.5714988760182527,2.606712792904278,2.06428634374818,4.261021020687773,0.5507105464206441,0.15,0.0225,10.0,0.0
refinement,2,7.091479149807755,1.5073795068893894,2.5406408487407446,2.181152029243733,4.282671847938592,0.530755580097929,0.15,0.0225,10.0,1.0
refinement,3,7.434920445793705,1.3727577810869425,2.421549268857767,2.5439374871327276,4.259316162858209,0.483993608985758,0.15,0.0225,10.0,5.0
refinement,4,7.793818587141514,1.3239171278378048,2.408723472621036,2.8507998720034085,4.131071039114965,0.46352659555559184,0.15,0.0225,10.0,10.0
refinement,5,8.62960848804584,1.3850917482867784,2.615599947325381,3.4384868371592687,3.5426382947132993,0.47863002281710937,0.15,0.0225,10.0,30.0
refinement,6,12.70497535028393,1.4375173671994967,2.537173790594047,5.6787732323347955,5.698366046881134,0.5572723666793699,0.075,0.01125,3.3333333333333335,5.0
refinement,7,5.367285873215785,1.397950701630621,2.4654923893154193,1.7352681367074279,1.3421963740897813,0.44825267500492244,0.075,0.01125,30.0,5.0
refinement,8,12.963983129424271,1.4343549260656026,2.535355738619827,5.705354808089874,6.435366643642801,0.5607585530901344,0.075,0.005625,3.3333333333333335,5.0
refinement,9,5.383983429041433,1.3951902311558526,2.4608580746453765,1.738566590337125,1.394557540000446,0.44863725597229315,0.075,0.005625,30.0,5.0
refinement,10,12.239890322813972,1.4484884567698393,2.549826416363637,5.626633591524977,4.370847306702599,0.5504987236735964,0.075,0.0225,3.3333333333333335,5.0
refinement,11,5.335081922497875,1.403543677295676,2.4751277598182693,1.728366836649658,1.2423441165047548,0.4474928546616102,0.075,0.0225,30.0,5.0
refinement,12,13.40913533700112,1.4370722023036917,2.5586925371044416,5.109570717020009,10.828077375740385,0.5833521706279289,0.15,0.0225,3.3333333333333335,5.0
refinement,13,5.513451722727603,1.3902240990156092,2.443125354861488,1.732428808751565,1.8747619341691495,0.4584364477509095,0.15,0.0225,30.0,5.0
refinement,14,13.915237631333081,1.4456599673332327,2.582665651893388,5.132959689424029,12.333994304502617,0.5902802858900075,0.15,0.01125,3.3333333333333335,5.0
refinement,15,5.5541614990357315,1.3863167293292458,2.4368660823042987,1.738737020371494,1.996991922754872,0.45916367526298774,0.15,0.01125,30.0,5.0
refinement,16,12.495402617413292,1.4293550333371063,2.529459735194615,5.06135509951608,8.100468981347342,0.5700726396789598,0.15,0.045,3.3333333333333335,5.0
refinement,17,5.438607791540594,1.3986825684234387,2.456778120113979,1.7202707530610475,1.6465239701877907,0.45705693287010707,0.15,0.045,30.0,5.0
refinement,18,13.671052337332366,1.4651152637812832,2.6274492426261165,4.403897853113626,15.025311926319842,0.6085238863937129,0.22499999999999998,0.033749999999999995,3.3333333333333335,5.0
refinement,19,5.6633864351970695,1.3935232795599588,2.4392308245677237,1.727189874725064,2.376140363177209,0.46893397445206864,0.22499999999999998,0.033749999999999995,30.0,5.0
refinement,20,14.357272724043797,1.485718922574046,2.676817719911532,4.415822897440723,17.117832602790052,0.6188487169963864,0.22499999999999998,0.016874999999999998,3.3333333333333335,5.0
refinement,21,5.729698185542585,1.389110622873178,2.4322600885117014,1.7368401805897162,2.568849167379157,0.4699890300351514,0.22499999999999998,0.016874999999999998,30.0,5.0
refinement,22,12.431393792580804,1.4370349889607805,2.553976052004026,4.38234610671804,11.200704753754396,0.5888708036308722,0.22499999999999998,0.06749999999999999,3.3333333333333335,5.0
refinement,23,5.542300878712856,1.4031375573416995,2.454353213765652,1.7091063491523426,2.0193304782131225,0.4667973800980216,0.22499999999999998,0.06749999999999999,30.0,5.0
refinement,24,11.027312318059789,1.5054868497381422,2.5715465932166492,4.354812885980113,6.441435761425678,0.5714228659175556,0.075,0.01125,3.3333333333333335,1.0
refinement,25,14.223801252039932,1.455616827381275,2.613456481212003,6.818149123613466,4.913316501432292,0.5658576888903372,0.075,0.01125,3.3333333333333335,10.0
refinement,26,6.602792944642115,1.4925885500573726,2.5253546433719647,2.235852314195214,2.4759607003547996,0.5120626403477837,0.075,0.01125,10.0,1.0
refinement,27,7.381203764465988,1.3567797189680804,2.461346230484458,2.9071876615945045,2.3332356879572056,0.4505359551473022,0.075,0.01125,10.0,10.0
refinement,28,5.374785154855051,1.5187339325752498,2.564444510441822,1.6346501770588466,1.2843398495144778,0.49888129740928283,0.075,0.01125,30.0,1.0
refinement,29,5.430929209658108,1.3460430371943142,2.4492599782912596,1.8189193603030658,1.3703810692873288,0.4212296354712362,0.075,0.01125,30.0,10.0
