phase,simulation_id,time_s,model_T8_K,observed_T8_K,model_T12_K,observed_T12_K,model_T11_K,observed_T11_K,model_T9_K,observed_T9_K,model_T10_K,observed_T10_K,model_T3_K,observed_T3_K,model_T2_K,observed_T2_K
heating_training,E67,500.0,745.1636066016093,930.434,715.1457847566941,919.933,650.7225478317356,685.787,770.2843846195877,878.2909999999999,712.2226703214086,609.479,628.0613525750753,494.013,294.8959439450091,293.83799999999997
heating_training,E67,550.0,755.0393703540485,938.485,728.9065398019724,935.644,665.8563820952485,703.467,773.968066306965,895.824,717.584679787117,625.688,642.9126870481218,510.158,295.5263423948368,293.935
heating_training,E67,600.0,762.7580318554267,945.481,739.9048214077756,947.425,678.0966422649988,718.056,776.8238423943669,908.976,721.6950302575513,639.185,654.9430915738257,522.261,296.28247052766187,294.03099999999995
heating_training,E67,650.0,768.8145132946369,950.697,748.7323618134154,957.418,688.0232540877881,730.835,779.1510942585081,919.996,724.9819664048528,651.1659999999999,664.7121092161391,536.413,297.1569843925412,294.145
heating_training,E67,700.0,773.5308637216494,955.255,755.8370842751234,966.3199999999999,696.1116249458153,743.392,781.0712263336455,930.026,727.7149682796992,663.016,672.6858105535417,550.509,298.13865622722665,294.32599999999996
heating_training,E67,750.0,777.2044027199594,955.7379999999999,761.5550151008855,972.053,702.7217956650059,753.972,782.6297841752441,936.941,730.0051809642173,673.497,679.2198475636878,562.942,299.21373959733535,294.496
heating_training,E67,800.0,780.070092418821,959.4789999999999,766.1734009480347,977.4549999999999,708.1421165755285,763.094,783.9242827100907,942.962,731.9408128665624,682.845,684.593199802226,574.229,300.3671767203658,294.692
heating_training,E67,850.0,782.3782164776778,961.689,769.9342876514994,982.935,712.6064972923683,772.385,785.0565608532219,949.114,733.594224564128,692.27,689.030522436378,586.5219999999999,301.5835750854171,294.95399999999995
heating_training,E67,900.0,784.2568750820639,962.116,773.0499890526664,986.364,716.3259954903052,780.284,786.1344351212017,953.384,735.0820295193107,700.508,692.7327625488074,596.6769999999999,302.8479693120762,295.22999999999996
heating_training,E67,950.0,785.7348073529607,963.689,775.6428568817778,989.629,719.4674198143105,787.754,787.1065052402885,957.206,736.4674858028822,708.5129999999999,695.869380886656,606.607,304.14639484089196,295.532
heating_training,E67,1000.0,786.9340712360026,965.2819999999999,777.797351620684,994.1569999999999,722.1292083215044,794.189,787.937801303621,961.788,737.7062698939044,715.48,698.5408779285956,614.825,305.4659640672389,295.83
heating_training,E67,1050.0,787.8786923002377,963.408,779.6087402572675,997.732,724.4047647227189,801.0699999999999,788.6845037921879,964.0079999999999,738.8322268861689,723.037,700.8347515592598,622.938,306.79513374571025,296.166
heating_training,E67,1100.0,788.6820160016202,963.127,781.1376769961064,998.2529999999999,726.3581361505267,807.693,789.3466885577874,966.021,739.8361240812611,730.351,702.814845618785,631.546,308.1238599275539,296.543
heating_training,E67,1150.0,789.3581576270449,960.8299999999999,782.4640671667048,997.732,728.0605958255367,812.467,790.0018475658457,966.443,740.7762125787098,735.948,704.5454986283211,638.8399999999999,309.44355954554993,296.935
heating_training,E67,1200.0,789.9177382222539,959.7379999999999,783.6149610066827,997.293,729.5645392876937,816.3919999999999,790.601394930129,966.6179999999999,741.6678540455778,740.795,706.0826929738375,645.547,310.7470787582868,297.36499999999995
heating_training,E67,1250.0,790.3996421474038,959.459,784.6207086237591,998.155,730.9003505740625,820.221,791.151162657812,967.732,742.4965587311398,745.568,707.4563475070215,651.79,312.0285340456845,297.842
heating_training,E67,1300.0,790.7946783745442,958.593,785.5081565750676,999.324,732.1005505546431,824.156,791.6600058647497,969.259,743.2806685564996,750.065,708.6978813351434,657.969,313.2833917562498,298.337
heating_training,E67,1350.0,791.169040574268,959.971,786.2961380620585,1000.691,733.1808836798832,827.909,792.1320376237204,970.793,744.0027123766286,754.442,709.8229753315745,663.902,314.5081186220436,298.86499999999995
heating_training,E67,1400.0,791.5360662519562,961.14,787.028442071881,1001.857,734.1709709313687,831.9259999999999,792.6373797275693,972.268,744.7029451189208,758.939,710.8553693623663,670.017,315.70007291810634,299.448
heating_training,E67,1450.0,791.8286245037289,959.132,787.70315222491,1002.353,735.0995720134179,835.31,793.1164325217553,973.086,745.4114620713389,763.0429999999999,711.8281235077596,675.245,316.8573728249015,300.01399999999995
heating_training,E67,1500.0,792.0854122875427,960.8729999999999,788.3035529963835,1003.879,735.9588616644598,838.6809999999999,793.5138045344776,974.5799999999999,746.0658520272507,767.0519999999999,712.7381806280373,680.717,317.97872016614014,300.644
heating_training,E67,1550.0,792.3062987321948,960.36,788.8502226565628,1003.5219999999999,736.7540266372774,841.977,793.884074021801,974.894,746.6721669403908,770.9179999999999,713.5859285684197,685.712,319.06336996540267,301.243
heating_training,E67,1600.0,792.5359960096024,958.961,789.3539823129855,1003.0849999999999,737.4916412738926,844.481,794.2403192539589,974.788,747.235178096067,774.1279999999999,714.3770638514734,690.2339999999999,320.11099166217537,301.84999999999997
heating_training,E67,1650.0,792.6967372518313,957.069,789.8230024092542,1002.448,738.1913298906015,846.79,794.5817830404959,974.446,747.7969261438359,777.208,715.1306280373736,694.6769999999999,321.1215446009469,302.51099999999997
heating_training,E67,1700.0,792.906510628804,955.092,790.2487191704724,1000.703,738.8381252948307,848.728,794.8830628671191,973.215,748.2943133830406,779.741,715.834478202147,698.333,322.09514494835406,303.11699999999996
heating_training,E67,1750.0,793.0173438475022,954.569,790.6571871268877,999.749,739.461747010281,850.108,795.1979539776884,972.321,748.8139517614449,781.96,716.5128286462416,701.8389999999999,323.0321799171802,303.736
heating_training,E67,1800.0,793.1348196049136,954.257,791.0016150406956,999.802,740.0372306185421,851.733,795.4016529838074,972.346,749.2599982436459,784.309,717.151598721371,705.354,323.9332307551232,304.39799999999997
heating_training,E67,1850.0,793.2376618225903,955.423,791.3298336255467,1000.2869999999999,740.5739426811468,853.41,795.6366282379728,972.794,749.6765948454812,786.5849999999999,717.7484480955048,708.4549999999999,324.79903406855294,305.012
heating_training,E67,1900.0,793.3630522258741,956.5889999999999,791.6384009600031,1001.2049999999999,741.0811788628337,855.321,795.8685989327649,973.619,750.0773066632606,788.891,718.3158268054299,711.199,325.6305524477604,305.64099999999996
heating_training,E67,1950.0,793.439443549388,955.79,791.9346543413183,1002.038,741.5739825493874,857.5169999999999,796.1023843534256,974.564,750.4940857255913,791.4449999999999,718.8682169026762,714.434,326.4289556338462,306.32899999999995
heating_training,E67,2000.0,793.5089713256353,954.0029999999999,792.1938934313083,1001.9,742.039425494632,859.3389999999999,796.2730382878455,974.6419999999999,750.8740129661682,793.648,719.3982657413214,717.367,327.1955248677702,306.96999999999997
heating_training,E67,2050.0,793.5859120056596,952.7099999999999,792.4407721663501,1001.518,742.4786860204524,860.814,796.4565311567595,974.4119999999999,751.2281856119998,795.635,719.9009759763408,720.104,327.9315202059183,307.613
heating_training,E67,2100.0,793.6890448190616,953.5169999999999,792.6852337503377,1001.712,742.9015258139655,862.091,796.6630589291708,974.4929999999999,751.5791158574877,797.485,720.3853067446292,722.6320000000001,328.63823031402194,308.293
heating_training,E67,2150.0,793.7933822726617,954.617,792.9342553886169,1001.542,743.3191856542952,863.542,796.893709340501,974.592,751.9474853834752,799.309,720.8622345682195,724.988,329.31687977278955,308.94
heating_training,E67,2200.0,793.8846074187494,952.0889999999999,793.1742739630961,1001.03,743.7311973949294,864.771,797.104228153085,974.2049999999999,752.3182075461795,801.012,721.3346916073702,727.544,329.9686369484665,309.602
heating_training,E67,2250.0,793.9826481999039,952.5509999999999,793.4034866319031,1000.208,744.1300900251994,865.6659999999999,797.2985121299881,973.494,752.6683389109376,802.425,721.7948672348753,729.6089999999999,330.59455426074175,310.21799999999996
heating_training,E67,2300.0,794.0611001308495,950.836,793.6250345514097,999.5509999999999,744.5194150642868,866.4019999999999,797.4861884504105,972.929,753.0123734268197,803.709,722.2452600133705,731.569,331.1956795720919,310.83
heating_training,E67,2350.0,794.1801517617668,950.7719999999999,793.8396133862935,999.535,744.8926966105807,867.215,797.6718626360259,972.891,753.330371771339,805.009,722.6795750518971,733.453,331.77311401776547,311.46799999999996
heating_training,E67,2400.0,794.284158740254,949.99,794.0648087331898,999.3349999999999,745.2655731445975,868.174,797.8922453118657,972.744,753.6695457876621,806.313,723.1099488353242,735.324,332.3279179283713,312.058
heating_training,E67,2450.0,794.3143831211825,948.415,794.2607641902014,998.304,745.6349680096489,868.793,798.0344188662705,971.823,754.0080468553937,807.472,723.5421944424854,736.95,332.86110998911687,312.635
heating_training,E67,2500.0,794.3390403225674,949.93,794.4147303880808,998.3,745.9730393570347,869.323,798.1007738478924,971.576,754.2750441407065,808.4359999999999,723.9489371874218,738.574,333.3736733317161,313.253
heating_training,E67,2550.0,794.396593051906,950.8629999999999,794.5644883036581,999.054,746.2846872398661,870.217,798.203895262317,972.1469999999999,754.5080711419521,809.571,724.3260289225308,740.123,333.86661161385206,313.80899999999997
heating_training,E67,2600.0,794.4698405823627,951.547,794.7251740393382,999.8829999999999,746.5910525752363,871.331,798.3549677078449,972.901,754.7629731628085,810.9,724.6936964454164,741.78,334.3409005794841,314.41499999999996
heating_training,E67,2650.0,794.560899771235,952.322,794.8932167821206,1000.2049999999999,746.898426536799,872.4159999999999,798.5243056227987,973.263,755.0381763082752,812.178,725.0608782623679,743.4369999999999,334.79746496693326,314.96799999999996
heating_training,E67,2700.0,794.5859459706247,950.365,795.0530615390912,999.963,747.2111224703903,873.252,798.6641240413567,973.2049999999999,755.3349475351723,813.3249999999999,725.4349921682497,744.865,335.23718117565727,315.508
heating_training,E67,2750.0,794.6538081506555,949.35,795.187664070802,999.095,747.5021773638758,873.845,798.7522596050909,972.489,755.5741399727929,814.295,725.7917030159874,746.278,335.6608601501756,316.078
heating_training,E67,2800.0,794.7739125176182,947.946,795.3503630656802,998.558,747.7870599215113,874.2049999999999,798.9331082599546,971.971,755.819002596489,815.009,726.1346575636643,747.461,336.0693170346814,316.616
heating_training,E67,2850.0,794.8192720086005,948.2139999999999,795.5170441253684,998.358,748.0896339875733,874.54,799.1036253273207,971.699,756.1206609764914,815.673,726.4949960540603,748.614,336.46332337346047,317.13199999999995
heating_training,E67,2900.0,794.8495747603437,948.404,795.6438008922041,998.432,748.3766555514551,875.098,799.1708004134234,971.762,756.3712183204996,816.438,726.8478173416937,749.8820000000001,336.8434764400202,317.662
heating_training,E67,2950.0,794.8884352471629,946.838,795.7615249364545,998.067,748.6417065628332,875.509,799.2475815995333,971.437,756.579347794167,817.115,727.1772499631645,751.028,337.2103050512657,318.145
heating_training,E67,3000.0,794.933013231307,945.62,795.8777112955396,998.304,748.89700720212,876.05,799.3403982534156,971.6329999999999,756.7861814301494,817.889,727.4950759902333,751.943,337.5643172753497,318.652
heating_training,E67,3050.0,794.9734643271423,947.942,795.9919917637177,998.97,749.1481996737438,876.524,799.4377242414266,972.026,757.0004098413211,818.6089999999999,727.8082553979174,752.847,337.9061915326676,319.13399999999996
heating_training,E67,3100.0,795.0297246671302,946.183,796.1050502162567,999.471,749.394076702647,877.3389999999999,799.5387901272969,972.59,757.211827518182,819.4929999999999,728.1158142125929,753.822,338.2366416570454,319.59799999999996
heating_training,E67,3150.0,795.0520712817913,947.278,796.215868117012,999.0939999999999,749.6412119563837,877.976,799.6356980783626,972.338,757.4367376388284,820.345,728.4245105733605,755.016,338.5563108264413,320.12399999999997
heating_training,E67,3200.0,795.0954495259591,946.712,796.3127760517748,998.256,749.8768970806815,878.293,799.7047125053039,971.739,757.6344057417988,820.92,728.7240480105135,755.913,338.865819621333,320.575
heating_training,E67,3250.0,795.1433691368599,946.56,796.4181641771937,997.847,750.1087288423066,878.362,799.807083823055,971.3,757.835374270624,821.3059999999999,729.0166525013514,756.631,339.16563969747426,321.03999999999996
heating_training,E67,3300.0,795.2051221292982,947.1229999999999,796.5259188663379,997.579,750.340423472168,878.6089999999999,799.9139798363158,971.0,758.0428073238534,821.7379999999999,729.3085022004166,757.373,339.45620154687583,321.50699999999995
heating_training,E67,3350.0,795.2958979906723,945.468,796.6463571678196,997.482,750.5733464231438,878.8199999999999,800.0501867055425,970.9019999999999,758.256788664107,822.167,729.5991013773291,758.0419999999999,339.7379131056901,321.94399999999996
heating_training,E67,3400.0,795.3185918457774,942.838,796.764555497968,996.877,750.8171733410841,879.087,800.1648546762374,970.444,758.499466549236,822.624,729.9012701303291,758.7639999999999,340.0111228354324,322.38899999999995
heating_training,E67,3450.0,795.328141553363,944.692,796.8461927586403,996.117,751.0444958826733,879.1039999999999,800.1901666713246,969.77,758.6900587775688,822.9069999999999,730.1936804187993,759.396,340.276128507187,322.77299999999997
heating_training,E67,3500.0,795.3436013634408,943.771,796.9198897916799,996.322,751.2523149289048,879.177,800.2269378890354,969.855,758.845156998514,823.1519999999999,730.4651301006937,759.736,340.53317733305937,323.16999999999996
heating_training,E67,3550.0,795.3891075655142,944.607,796.997839181625,996.293,751.4512910292707,879.411,800.2939749051689,969.709,758.9989257691742,823.495,730.7251388964454,760.3009999999999,340.78260159710857,323.56399999999996
heating_training,E67,3600.0,795.3922577752824,944.8389999999999,797.0785162745284,997.088,751.6561331795359,879.794,800.3683855612977,970.3489999999999,759.1844155251346,823.967,730.9899301150501,760.7919999999999,341.02484416530274,323.986
heating_training,E67,3650.0,795.3991760530787,943.7909999999999,797.1378694399937,997.481,751.851024501724,880.332,800.3924828299357,970.731,759.3448656464132,824.55,731.2489298167673,761.45,341.2603488911814,324.371
heating_training,E67,3700.0,795.4712050388933,944.542,797.2123274552897,996.97,752.0356797456158,880.832,800.4744484045343,970.539,759.490343237241,825.101,731.4934044898704,762.155,341.4894970858384,324.76599999999996
heating_training,E67,3750.0,795.5476835107595,943.56,797.3170821607325,995.617,752.2362251415477,880.688,800.6221059478521,969.3439999999999,759.6887083224921,825.312,731.748030884476,762.6869999999999,341.7126131316553,325.17199999999997
heating_training,E67,3800.0,795.5899472190011,944.3199999999999,797.417975890499,995.655,752.4497510437043,880.5079999999999,800.730897907131,969.244,759.909457846693,825.357,732.0182457810256,763.005,341.9299118361795,325.522
heating_training,E67,3850.0,795.5898196176931,940.545,797.4943914426703,994.0799999999999,752.6577765658544,880.6419999999999,800.7718414315774,968.088,760.1025401999749,825.591,732.2878382514647,763.524,342.1416086032536,325.881
heating_training,E67,3900.0,795.6065101128102,939.569,797.5519085212705,992.978,752.8456855073234,879.994,800.7869681788794,966.722,760.2447851237067,825.341,732.5391356606176,763.718,342.3479736799752,326.238
heating_training,E67,3929.0,795.5967092071893,931.6279999999999,797.5836461028396,991.103,752.9464162084106,878.055,800.8029988298906,966.6659999999999,760.3186732256373,824.995,732.6740198965797,763.414,342.4653029031098,326.43699999999995
heating_validation,E68,0.0,293.44449999999995,294.839,293.44449999999995,293.585,293.44449999999995,293.493,293.44449999999995,293.60699999999997,293.44449999999995,293.66999999999996,293.44449999999995,293.688,293.44449999999995,293.464
heating_validation,E68,50.0,389.6459345597986,395.04499999999996,335.97801822897185,350.197,308.417651576858,307.61699999999996,397.84593443175606,319.7,330.60506124723554,299.80699999999996,303.95365583505065,298.01399999999995,293.4456537885221,293.45799999999997
heating_validation,E68,100.0,483.5585903482028,552.832,402.36379654672135,472.90599999999995,348.75780758978715,368.618,523.5496819423549,416.08799999999997,415.89100853860333,342.68899999999996,338.5125830828632,321.91999999999996,293.4520863478323,293.453
heating_validation,E68,150.0,564.2434713135724,675.702,473.1458372305639,577.13,401.9708183378805,425.735,625.7160106070673,511.938,506.63012523067533,389.541,386.68379368933734,344.582,293.4656077993295,293.471
heating_validation,E68,200.0,630.6650760080232,766.255,539.3394275540126,661.876,457.8819665485405,473.04699999999997,698.974640503172,595.0799999999999,582.8659422527165,429.431,438.6546019246332,364.28999999999996,293.4922037064235,293.491
heating_validation,E68,250.0,684.1794438397338,835.5649999999999,597.5381160799576,735.066,510.76777963161715,515.683,749.1593752450984,670.4159999999999,640.7525213354027,465.121,488.5708777317912,380.299,293.54627123476996,293.53299999999996
heating_validation,E68,300.0,726.8135886417195,881.4789999999999,646.972461430852,788.904,558.0089341341624,549.395,783.0750785456363,727.527,682.7285629867122,494.042,533.5994711569484,400.67499999999995,293.65007628781916,293.561
heating_validation,E68,350.0,760.5763949539895,916.164,688.1210376033058,831.0559999999999,598.7895809530012,577.912,806.1590440243173,773.017,712.6422889938169,519.087,572.7284023278412,417.221,293.8302680158856,293.60799999999995
heating_validation,E68,400.0,787.142194717313,942.081,721.9424378692395,867.308,633.2657072834179,604.1379999999999,822.1458177112404,812.697,734.0039910499835,541.9739999999999,605.9648991672248,433.42499999999995,294.1134281894455,293.654
heating_validation,E68,450.0,808.0330041280508,960.31,749.5016448487771,894.127,662.0127556089068,625.505,833.43214668627,842.568,749.4088442635981,560.814,633.7812316853432,449.365,294.52212083823156,293.719
heating_validation,E68,500.0,824.39939203495,975.043,771.862866688993,916.249,685.7838936318632,644.059,841.6525365500944,867.606,760.7409282342256,577.731,656.8479575337295,465.08299999999997,295.0723196059439,293.77299999999997
heating_validation,E68,550.0,837.1953920905364,987.1809999999999,789.9402213958851,935.992,705.3437295461525,662.0509999999999,847.7550545491686,889.398,769.2678595405602,594.005,675.8779027439847,481.10799999999995,295.77229748378704,293.87899999999996
heating_validation,E68,600.0,847.2803734786677,995.86,804.5464744974843,950.818,721.3852973763334,677.008,852.4325324461479,906.635,775.8056792324141,607.8820000000001,691.5204254607802,494.669,296.6227745131156,293.94599999999997
heating_validation,E68,650.0,855.2358612692442,1001.882,816.3885415296446,963.369,734.5483327176271,690.625,856.194337051457,921.51,780.9863364983813,620.785,704.3774330520964,508.187,297.6178039694163,294.063
heating_validation,E68,700.0,861.5057532700695,1008.092,826.0068492985631,974.073,745.378652566689,703.0319999999999,859.264112705255,934.0029999999999,785.22256170663,632.66,714.9762018749494,520.0699999999999,298.7462191164099,294.202
heating_validation,E68,750.0,866.5404083339297,1014.1949999999999,833.850877074855,984.3729999999999,754.3098746977556,715.1869999999999,861.8350860386302,945.99,788.7368780210487,644.352,723.7337454274978,531.421,299.9931789487292,294.36199999999997
heating_validation,E68,800.0,870.5466888586965,1016.922,840.3020833140654,992.417,761.7238074120395,725.847,864.0838962395403,955.442,791.7609903738332,654.643,731.0144768429026,541.423,301.34162477546045,294.544
heating_validation,E68,850.0,873.7796674918086,1021.178,845.6194420297312,999.259,767.9130574771835,735.652,866.0120723243589,963.351,794.3920754502915,664.125,737.1082721333421,551.072,302.7734926051411,294.762
heating_validation,E68,900.0,876.3744399940279,1023.201,850.039227988389,1005.557,773.1151994700688,745.316,867.717117973056,970.703,796.7173925139081,673.9639999999999,742.2427700912575,561.0989999999999,304.2707551808832,295.02
heating_validation,E68,950.0,878.3800593983487,1025.897,853.7094927486406,1010.572,777.5229104658783,753.717,869.1619802952628,976.497,798.8021627810778,682.37,746.6109648883557,570.2429999999999,305.8161640221199,295.303
heating_validation,E68,1000.0,880.0643385365137,1026.396,856.7596904789472,1015.091,781.2532819579312,761.5989999999999,870.3783619685136,981.7719999999999,800.5968391701077,690.374,750.3271461386992,579.226,307.3937147152452,295.60699999999997
heating_validation,E68,1050.0,881.4477890105123,1027.413,859.3597132864512,1018.453,784.4459845091584,768.923,871.549146974275,985.965,802.2177087395379,697.924,753.5142134754209,587.683,308.9888107464609,295.924
heating_validation,E68,1100.0,882.5684929121119,1027.013,861.5718744006324,1022.05,787.2124552942173,776.098,872.5881808684654,990.1129999999999,803.7168493353861,705.4259999999999,756.2885458341088,596.165,310.5884494461826,296.29999999999995
heating_validation,E68,1150.0,883.5255388893304,1028.73,863.4689195929379,1024.893,789.6191351713439,782.4590000000001,873.5248323441872,993.514,805.0748695505664,712.0840000000001,758.7144151493708,603.776,312.1814350489554,296.671
heating_validation,E68,1200.0,884.3074233668465,1028.179,865.1191035613192,1027.579,791.7379964955621,788.486,874.4002080568739,996.617,806.3400071211674,718.473,760.8591085023537,611.028,313.7581983840347,297.075
heating_validation,E68,1250.0,884.8869848021067,1029.731,866.5376679725315,1029.9560000000001,793.6205041495782,794.54,875.1422203929136,999.439,807.5217502531366,724.93,762.7790884612019,618.469,315.31085929357357,297.543
heating_validation,E68,1300.0,885.4003105321136,1029.464,867.7526982477622,1031.835,795.2814423491009,799.831,875.7651852457343,1001.6569999999999,808.562229762712,730.614,764.4888968109364,625.131,316.8330770936378,298.01399999999995
heating_validation,E68,1350.0,885.8371827760076,1030.103,868.834151717126,1033.409,796.7653278091096,804.7049999999999,876.3897080741226,1003.528,809.5260765986962,736.0039999999999,766.0226997140874,631.488,318.32000167351924,298.51399999999995
heating_validation,E68,1400.0,886.2783188952485,1029.7350000000001,869.805460734188,1035.338,798.1055461656404,809.6419999999999,876.9952697290581,1005.683,810.4308979902171,741.509,767.4151772682276,638.159,319.767921474673,299.08299999999997
heating_validation,E68,1450.0,886.6820509552188,1030.451,870.7110619654843,1037.199,799.3413650921661,814.081,877.6366831483664,1007.7479999999999,811.3259536047256,746.544,768.7008384230282,643.996,321.1740828019795,299.659
heating_validation,E68,1500.0,887.0220445380334,1030.5929999999998,871.5395854690452,1039.097,800.4965376110293,818.427,878.2268691138624,1009.8,812.211999229569,751.4169999999999,769.9097962235571,649.711,322.5366003504529,300.24199999999996
heating_validation,E68,1550.0,887.346452874073,1029.632,872.2955406371228,1040.425,801.5705071001203,822.6229999999999,878.7640181974805,1011.337,813.0447492409946,756.208,771.0421608983536,655.159,323.8543235004297,300.85999999999996
heating_validation,E68,1600.0,887.5882666438949,1030.75,872.9919932153298,1041.3249999999998,802.5790872057814,826.682,879.267597171554,1012.5079999999999,813.8494814376323,760.9110000000001,772.1114323320576,660.7249999999999,325.12666362040227,301.50699999999995
heating_validation,E68,1650.0,887.8634182206484,1028.946,873.6219167184876,1042.136,803.5136555140014,830.2719999999999,879.7083153189341,1013.5559999999999,814.5779642740304,765.027,773.1117925155942,665.653,326.3534286660123,302.14099999999996
heating_validation,E68,1700.0,888.0511975117173,1028.345,874.2191215859992,1042.711,804.3988934718972,833.588,880.1643568629655,1014.328,815.2982567051175,768.944,774.0608904763421,670.44,327.5347600280383,302.77099999999996
heating_validation,E68,1750.0,888.2764039762582,1026.7269999999999,874.7548255032499,1043.1399999999999,805.2249169310189,836.944,880.5404721808022,1014.9499999999999,815.9543321769432,772.896,774.956814029747,675.229,328.6710924007727,303.44599999999997
heating_validation,E68,1800.0,888.5040556284705,1025.9,875.2811736718055,1043.2559999999999,806.0060953976945,839.8349999999999,880.9746063285539,1015.2669999999999,816.5898642483269,776.336,775.8031130496079,679.421,329.7631485498954,304.096
heating_validation,E68,1850.0,888.7086136131792,1026.317,875.7811496155674,1043.476,806.7590453958898,842.487,881.3852590078196,1015.621,817.2287030483916,779.555,776.6219225066601,683.434,330.81188465382087,304.736
heating_validation,E68,1900.0,888.9619852068156,1026.498,876.2618153828922,1044.1619999999998,807.4766841802206,845.069,881.7907577387924,1016.304,817.8338866930511,782.63,777.4058596785626,687.222,331.81841237684296,305.399
heating_validation,E68,1950.0,889.114544017519,1025.5169999999998,876.7305846277562,1044.616,808.1821532264697,847.762,882.1979718248533,1016.901,818.4664860725151,785.837,778.1763128355412,691.112,332.78412031980974,306.09499999999997
heating_validation,E68,2000.0,889.2812932972708,1027.63,877.1429820628106,1045.509,808.8518608826724,850.1809999999999,882.493915565129,1017.737,819.0387875010048,788.771,778.9196961469215,694.623,333.7105319062812,306.784
heating_validation,E68,2050.0,889.428890464357,1025.6,877.5420298261806,1046.0169999999998,809.4884611964983,852.625,882.815442385657,1018.422,819.5774623856987,791.5609999999999,779.6280274425529,697.979,334.59924962551355,307.46999999999997
heating_validation,E68,2100.0,889.5891733241572,1025.167,877.9171561635978,1046.6309999999999,810.0983423783409,855.009,883.1144167593493,1019.034,820.0948347543641,794.389,780.3109852276871,701.365,335.4518816178472,308.21099999999996
heating_validation,E68,2150.0,889.7596892374825,1025.0639999999999,878.2867343317898,1047.626,810.6865404811069,857.216,883.4353578252218,1019.982,820.601570947599,796.952,780.9703931024884,704.461,336.27001850054796,308.883
heating_validation,E68,2200.0,889.7990582147792,1024.94,878.6266137921365,1048.7060000000001,811.267647115458,859.387,883.7004540843425,1021.062,821.1293758420342,799.4929999999999,781.6257566213628,707.429,337.05508625960033,309.532
heating_validation,E68,2250.0,889.9262204097921,1025.132,878.9119237290408,1049.38,811.8011900770241,861.6229999999999,883.8702889974342,1021.803,821.5550336307614,802.0849999999999,782.2417167291724,710.468,337.8084381029066,310.21999999999997
heating_validation,E68,2300.0,890.0816204828079,1024.155,879.2244715674119,1050.548,812.3105839304202,863.691,884.1665139421839,1022.927,821.9758488184018,804.384,782.8233920012077,713.307,338.5314089942992,310.849
heating_validation,E68,2350.0,890.1784835026191,1021.971,879.5275878297024,1050.1999999999998,812.8220408537838,865.794,884.4392494139423,1022.891,822.4416219999572,806.789,783.4072711058534,716.086,339.2252956650413,311.479
heating_validation,E68,2400.0,890.3251008156227,1022.4019999999999,879.8084965524977,1049.499,813.3120294183022,867.304,884.6696513773481,1022.353,822.8669803922877,808.817,783.9733703077259,718.674,339.8913789868453,312.138
heating_validation,E68,2450.0,890.489352906436,1021.048,880.1055942571265,1049.186,813.7914399573382,868.846,884.9623871263597,1022.193,823.2938423876914,810.778,784.5235580957672,721.239,340.53100219071644,312.81199999999995
