simulation_id,flow_lpm,irradiance,power_scale,nominal_incident_flux_W_m2,scaled_incident_flux_W_m2,nominal_receiver_absorbed_W,scaled_receiver_absorbed_W,participating_absorbed_W,core_absorbed_W,perim_absorbed_W,spill_capture,flux_receiver_fraction,flux_spillover_fraction,f_perim_source,beta_perim_1_m,core_front_cell_source_fraction,perim_front_cell_source_fraction,core_downstream_source_fraction,perim_downstream_source_fraction,T8_model,T8_experiment,T12_perim_model,T12_perim_experiment,T11_perim_model,T11_perim_experiment,T9_core_model,T9_core_experiment,T10_core_model,T10_core_experiment,T3_model,T3_experiment,T2_model,T2_experiment,T12_minus_T8_model,T12_minus_T8_experiment,T11_minus_T8_model,T11_minus_T8_experiment,T12_minus_T9_model,T12_minus_T9_experiment,T11_minus_T10_model,T11_minus_T10_experiment,mean_nu,mean_effectiveness,receiver_gas_heat,rear_tube_gas_heat,active_flow_fraction,G_core_perim_W_m_K,C_perim_eff_J_K,C_receiver_participating_eff_J_K,C_rear_eff_J_K,C_total_with_rear_eff_J_K,f_core_rear,G_receiver_rear_W_K,G_rear_tube_W_K,G_rear_cavity_W_K,G_rear_axial_W_K,T_rear_inlet,T_rear_mid,T_rear_exit,flange_scale,flange_cool_gain,flange_cool_tau_s,flange_gate_end,effective_flange_scale_end,k_core_axial_scale
E67,15.2805125,456000.0,1.3247627279711713,456000.0,604091.8039548541,164.61599999999999,218.07714122770233,324.3744151418808,218.07714122770233,106.29727391417846,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,963.7204540479984,931.6279999999999,969.3689641457315,991.103,896.395673788744,878.055,943.8969533924604,966.6659999999999,863.5177520570959,824.995,766.6570863604641,763.414,351.93346459057733,326.43699999999995,5.648510097733151,59.47500000000002,-67.32478025925434,-53.57299999999998,25.472010753271093,24.437000000000012,32.877921731648144,53.059999999999945,8.136732838175572,0.9409929009271366,167.27137678083233,-28.88623706687588,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,799.6591634695702,788.221108665976,723.0292609689209,0.10258115032510617,4.184131445246326,49.922597341675264,2.3128135834238125e-11,0.10258115033503308,0.05066884343652936
E68,12.499871559633025,456000.0,1.3247627279711713,456000.0,604091.8039548541,164.61599999999999,218.07714122770233,324.3744151418808,218.07714122770233,106.29727391417846,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,1051.753031563837,1012.649,1051.1973297018503,1047.717,962.0198064414911,898.751,1029.6183914107298,1020.928,928.1360812058135,850.0989999999999,820.6694744109956,773.207,372.2701978076102,338.52,-0.5557018619867904,35.0680000000001,-89.73322512234597,-113.89800000000002,21.578938291120494,26.7890000000001,33.883725235677616,48.652000000000044,7.164117661898437,0.9581598864019507,152.92019746644135,-32.04116358221761,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,871.5167760686409,857.3741065865104,788.733926315014,0.10258115032510617,4.184131445246326,49.922597341675264,2.3128135834238125e-11,0.10258115033503308,0.05066884343652936
E69,10.499733944954128,456000.0,1.3247627279711713,456000.0,604091.8039548541,164.61599999999999,218.07714122770233,324.3744151418808,218.07714122770233,106.29727391417846,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,1125.728722923088,1058.429,1112.6703922961385,1070.73,1004.3934837812584,896.755,1093.4944506812878,1044.378,968.5881224910933,852.837,850.9918892613039,769.76,383.9600755062793,344.308,-13.058330626949555,12.30099999999993,-121.33523914182967,-161.6740000000001,19.17594161485067,26.35200000000009,35.80536129016514,43.918000000000006,6.444109666045887,0.9693516104516365,137.6629168795641,-33.60262621057562,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,920.2634774622683,902.494468699409,826.1508711210151,0.10258115032510617,4.184131445246326,49.922597341675264,2.3128135834238125e-11,0.10258115033503308,0.05066884343652936
E70,9.107139705882352,456000.0,1.3247627279711713,456000.0,604091.8039548541,164.61599999999999,218.07714122770233,324.3744151418808,218.07714122770233,106.29727391417846,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,1186.8657705378978,1152.474,1161.450669197654,1120.277,1038.3309244262787,912.173,1143.1528935568278,1093.725,1001.0062262777483,871.483,878.4370377095946,779.518,391.18179096315066,352.421,-25.415101340243837,-32.19699999999989,-148.53484611161912,-240.30099999999993,18.297775640826103,26.552000000000135,37.32469814853039,40.690000000000055,5.905501339652837,0.9767685321646645,125.35016239832892,-34.65959989546124,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,960.431741003701,939.8087003667788,859.6802747873934,0.10258115032510617,4.184131445246326,49.922597341675264,2.3128135834238125e-11,0.10258115033503308,0.05066884343652936
E71,7.126846153846151,456000.0,1.3247627279711713,456000.0,604091.8039548541,164.61599999999999,218.07714122770233,324.3744151418808,218.07714122770233,106.29727391417846,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,1284.023020037311,1203.298,1227.1539093770045,1120.348,1076.0129791200907,882.823,1207.3532357323693,1095.306,1035.0940315415792,847.476,904.6173012756453,753.56,400.16576166374966,356.00399999999996,-56.86911066030643,-82.95000000000005,-208.0100409172203,-320.475,19.800673644635253,25.041999999999916,40.918947578511506,35.34699999999998,5.11955586031581,0.9858062450762866,103.67750572598231,-34.77842307231111,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,1009.645468767545,983.1291957815237,893.3041827342323,0.10258115032510617,4.184131445246326,49.922597341675264,2.3128135834238125e-11,0.10258115033503308,0.05066884343652936
E72,18.707575757575754,304000.0,0.99569068358803,304000.0,302689.9678107611,109.744,109.27107837968477,162.53304652560402,109.27107837968477,53.261968145919255,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,611.4798632247198,737.656,608.1256724388674,797.899,575.6775408273185,733.977,593.5556046003204,771.112,558.8728027609142,684.1869999999999,527.1179057996554,652.9549999999999,317.97209311110055,309.928,-3.3541907858524382,60.24300000000005,-35.802322397401326,-3.6789999999999736,14.570067838546947,26.787000000000035,16.804738066404298,49.79000000000008,10.167556921114567,0.9001304752355423,90.49716993867388,-11.107871285362252,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,524.9713492853386,519.8734739837483,487.4676679632392,0.10258115032510617,4.184131445246326,49.922597341675264,1.1708618764982932e-10,0.10258115037536109,0.05066884343652936
E73,13.170870967741934,304000.0,0.99569068358803,304000.0,302689.9678107611,109.744,109.27107837968477,162.53304652560402,109.27107837968477,53.261968145919255,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,696.6784286445086,837.694,682.570455062335,894.482,633.8269752226095,791.76,671.4198126504585,867.5509999999999,615.9736492543568,747.4,575.8004282330087,694.626,334.4404082088475,325.12,-14.1079735821736,56.78800000000001,-62.85145342189912,-45.93399999999997,11.150642411876447,26.93100000000004,17.853325968252648,44.360000000000014,8.307951048988983,0.9377369823704682,79.18973474687753,-13.405983833740473,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,587.2079853151008,579.4308629086777,540.9657399494995,0.10258115032510617,4.184131445246326,49.922597341675264,1.1708618764982932e-10,0.10258115037536109,0.05066884343652936
E74,9.023245901639344,304000.0,0.99569068358803,304000.0,302689.9678107611,109.744,109.27107837968477,162.53304652560402,109.27107837968477,53.261968145919255,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,804.1258802738465,948.538,762.5165564117281,962.509,687.3124335957425,804.0,752.8941622935826,935.491,666.8561910950193,767.8009999999999,617.4786024405577,697.672,344.2902327674882,333.964,-41.60932386211846,13.971000000000004,-116.81344667810401,-144.538,9.622394118145507,27.01800000000003,20.456242500723192,36.19900000000007,6.627882897786211,0.9666526826198195,62.758329850376356,-15.072378235778102,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,648.774629063055,636.152863092701,587.6985554471368,0.10258115032510617,4.184131445246326,49.922597341675264,1.1708618764982932e-10,0.10258115037536109,0.05066884343652936
E75,6.944410852713178,304000.0,0.99569068358803,304000.0,302689.9678107611,109.744,109.27107837968477,162.53304652560402,109.27107837968477,53.261968145919255,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,879.3936700360924,1008.725,809.3442803227446,979.689,714.2622345861345,788.678,797.933374391086,954.178,691.4079050139746,757.393,637.1597460722812,681.066,349.7189139126141,336.517,-70.04938971334786,-29.036000000000058,-165.13143544995796,-220.04700000000003,11.41090593165859,25.510999999999967,22.854329572159827,31.284999999999968,5.699442284407647,0.9794229092384629,51.47330831998698,-15.474885699961204,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,682.7602725653132,666.1766266301204,610.5907181336034,0.10258115032510617,4.184131445246326,49.922597341675264,1.1708618764982932e-10,0.10258115037536109,0.05066884343652936
E76,4.526673611111114,304000.0,0.99569068358803,304000.0,302689.9678107611,109.744,109.27107837968477,162.53304652560402,109.27107837968477,53.261968145919255,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,990.2658618735337,1067.693,865.3825994873753,970.472,743.2347478962015,751.1579999999999,846.6095256437977,947.353,716.7751949127354,726.308,658.5391438607691,647.019,357.23713920220086,338.123,-124.88326238615844,-97.221,-247.0311139773322,-316.5350000000001,18.77307384357755,23.119000000000028,26.459552983466097,24.84999999999991,4.4952741942034145,0.9915820304019811,36.04000533744217,-14.972295326551357,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,722.7429744316114,700.2753681923544,636.6541246873037,0.10258115032510617,4.184131445246326,49.922597341675264,1.1708618764982932e-10,0.10258115037536109,0.05066884343652936
E77,13.84748387096774,256000.0,0.6114869489872955,256000.0,156540.65894074764,92.416,56.511177877609896,84.05640393959797,56.511177877609896,27.54522606198808,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,501.6167465648722,565.544,491.54096074217813,623.3499999999999,465.75303949428223,574.299,485.6660359045259,602.429,456.07319873524176,543.727,438.27756391422037,525.356,314.6750266867769,308.37,-10.075785822694058,57.805999999999926,-35.86370707058995,8.754999999999995,5.874924837652202,20.920999999999935,9.679840759040474,30.572000000000003,9.411892644388642,0.9148229792556468,40.84394035239365,-5.877795155801512,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,440.8408397256695,436.55941450131843,414.71259120468295,0.10258115032510617,4.184131445246326,49.922597341675264,2.3283064359965952e-10,0.10258115042504012,0.05066884343652936
E78,10.009137614678897,256000.0,0.6114869489872955,256000.0,156540.65894074764,92.416,56.511177877609896,84.05640393959797,56.511177877609896,27.54522606198808,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,554.6050235084357,631.689,531.9860334813885,685.819,494.92755476185397,612.092,526.8461534581156,663.635,484.0998050542624,583.704,463.34058700171295,554.4549999999999,319.68530325135276,312.95899999999995,-22.618990027047175,54.129999999999995,-59.677468746581724,-19.59699999999998,5.1398800232728945,22.18399999999997,10.827749707591579,28.388000000000034,7.779870994081874,0.9468521348510588,34.576396851372664,-6.7409401738650745,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,473.29312934750186,467.0298116049552,441.5830857672658,0.10258115032510617,4.184131445246326,49.922597341675264,2.3283064359965952e-10,0.10258115042504012,0.05066884343652936
E79,8.033490566037736,256000.0,0.6114869489872955,256000.0,156540.65894074764,92.416,56.511177877609896,84.05640393959797,56.511177877609896,27.54522606198808,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,591.1227233876664,676.213,555.2487920868665,716.108,508.7350637066866,622.325,549.5591897693696,694.063,496.7104900076913,595.766,473.7392912354194,560.0329999999999,322.2653988001561,314.96,-35.87393130079988,39.89499999999998,-82.38765968097977,-53.88799999999992,5.689602317496906,22.04499999999996,12.024573698995312,26.559000000000083,6.86529304473565,0.9625444551870597,29.781912969355027,-7.022290070474905,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,489.9296178584706,481.83299780988966,452.58611934042955,0.10258115032510617,4.184131445246326,49.922597341675264,2.3283064359965952e-10,0.10258115042504012,0.05066884343652936
E80,6.605050847457628,256000.0,0.6114869489872955,256000.0,156540.65894074764,92.416,56.511177877609896,84.05640393959797,56.511177877609896,27.54522606198808,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,624.8131755463804,710.3340000000001,574.6808345928657,735.351,519.8003840357812,626.4849999999999,567.726411778075,713.233,506.71895351961604,601.77,482.28393178808653,561.2539999999999,323.5767330569959,316.11899999999997,-50.1323409535147,25.01699999999994,-105.01279151059919,-83.84900000000016,6.954422814790746,22.118000000000052,13.081430516165199,24.714999999999918,6.144022151250876,0.9733928915486917,25.66779400822941,-7.169187016980045,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,503.7695352288625,494.0052198977108,461.9050837770309,0.10258115032510617,4.184131445246326,49.922597341675264,2.3283064359965952e-10,0.10258115042504012,0.05066884343652936
E81,4.527140495867768,256000.0,0.6114869489872955,256000.0,156540.65894074764,92.416,56.511177877609896,84.05640393959797,56.511177877609896,27.54522606198808,0.03623928182134724,0.06920265203911855,0.9307973479608814,0.03373142741131699,6.849095682683025,0.8486798304240453,0.06051640513214606,0.15132016957595473,0.9394835948678539,688.6992479282148,760.0609999999999,606.7366360535384,749.902,537.068523610367,618.9749999999999,595.6666046427896,728.5039999999999,521.9791024638266,597.766,495.32486470509605,550.499,328.5272627242146,319.315,-81.96261187467644,-10.158999999999878,-151.6307243178478,-141.086,11.070031410748811,21.39800000000014,15.089421146540417,21.208999999999946,4.980999925965505,0.9873243699555823,18.691622349157246,-7.1433668434396065,1.0,10.45292851947388,150.0,222.52693256582086,80.0,302.52693256582086,0.9992808972257298,0.7457949751274264,0.5,0.11715925248607947,4.876647952437442,526.2149818856557,513.3203846429839,476.28993591337627,0.10258115032510617,4.184131445246326,49.922597341675264,2.3283064359965952e-10,0.10258115042504012,0.05066884343652936
