key,old,new,pct
T3_sensitivity.+25.Nu_prefactor,0.00031277375253472027,0.0003167811469146385,1.2812438215938218
fixed_profile_test.shared_Nu.5.residuals_K[13],33.59295058184193,34.01217073655698,1.2479408550127504
monte_carlo[0].ci_hi,0.00033272739006169237,0.00033684187565952834,1.2365935960586494
monte_carlo[0].value,0.0003104384664628831,0.00031426371168589084,1.2322072282447343
controller_correlation_bounds.rho_1.Nu_a.value,0.0003104384664628831,0.00031426371168589084,1.2322072282447343
controller_correlation_bounds.rho_0.Nu_a.value,0.0003101971819019644,0.0003140182790192848,1.2318284434086155
nusselt.prefactor,0.0003101261155005509,0.00031394282845040214,1.2306970484220532
T3_sensitivity.+0.Nu_prefactor,0.0003101261155005509,0.00031394282845040214,1.2306970484220532
reference_sensitivity[0].Nu_prefactor,0.0003101261155005509,0.00031394282845040214,1.2306970484220532
monte_carlo[0].ci_lo,0.00028921671513712683,0.0002927250907768898,1.2130611600714396
envelope.Nu[0],0.02782801947211034,0.02816447283924572,1.2090453202125298
reference_sensitivity[0].Nu_min,0.02782801947211034,0.02816447283924572,1.2090453202125298
fixed_profile_test.shared_Nu.3.residuals_K[13],34.50821487870803,34.9252877702537,1.2086191447793808
nusselt.ratio_to_fd_all.T[1],106.94257286195275,105.66503470475398,-1.1946020401509245
nusselt.ratio_to_fd_all.H2[1],111.07509835897042,109.74819296787452,-1.1946020401509236
nusselt.ratio_to_fd[1],111.07509835897042,109.74819296787452,-1.1946020401509236
nusselt.ratio_to_fd_all.H1[1],129.65349559338895,128.10465228990336,-1.194602040150912
fixed_profile_test.shared_Nu.3.residuals_K[1],-14.05721488316965,-14.220423760991821,-1.161032816092022
T3_sensitivity.-25.Nu_prefactor,0.00029326764828034623,0.00029666232242855987,1.1575344802330656
fixed_profile_test.shared_Nu.5.residuals_K[1],-14.215716884714084,-14.379665173198532,-1.1532889253073062
delivered_power.reconciling_dT3.304[2],82.28159278489689,83.0224697699691,0.9004164357987615
reference_sensitivity[3].Nu_prefactor,0.0002672067189201657,0.0002696064070395385,0.8980642886041126
reference_sensitivity[3].Nu_min,0.023265207451090137,0.023468066895633685,0.8719434158066882
nusselt.grouped.prefactors.304,0.0002696147927116259,0.0002719448290965793,0.8642094009454331
nusselt.per_flux.304.prefactor,0.0002662585326181639,0.00026824671045117004,0.7467095283129808
fixed_profile_test.shared_Nu.5.residuals_K[2],20.52642455891487,20.37385351963212,-0.7432908680459127
fixed_profile_test.shared_Nu.3.residuals_K[2],21.577705636825954,21.426073628641007,-0.7027253533673286
delivered_power.reconciling_dT3.456[2],86.25926905345365,86.85910519925966,0.6953874666319035
fixed_profile_test.shared_Nu.5.residuals_K[7],31.834266195061673,31.614502906356847,-0.6903356507677779
ltne.Lam58.pooled.slope,0.00022856965868185702,0.000230109110753517,0.6735154965614729
fixed_profile_test.shared_Nu.3.residuals_K[7],33.05721331619259,32.838497538801676,-0.661627994165429
fixed_profile_test.shared_Nu.5.residuals_K[6],-35.84684777313316,-36.07793687224944,-0.6446566810526473
reference_sensitivity[2].Nu_prefactor,5.952505635760082e-05,5.9144352851403276e-05,-0.6395684934936344
fixed_profile_test.shared_Nu.3.residuals_K[6],-36.409660712646314,-36.64050623296225,-0.6340227175908777
fixed_profile_test.shared_h.2.residuals_K[11],3.350878524688369,3.371712121620135,0.6217353681510557
controller_correlation_bounds.rho_0.Nu_b.sd,0.0031598633960356294,0.0031792858395166533,0.6146608586115248
nusselt.per_flux.456.exponent,1.5220143009281288,1.530292852239358,0.5439207309800463
delivered_power.reconciling_dT3.256[0],75.42390106730916,75.82971433819287,0.5380433326056149
delivered_power.reconciling_dT3.456[0],-75.40434661646239,-75.00319393887028,0.5320020603487706
ltne.Lam107.per_flux.456.slope,0.0008722683895249222,0.0008768834634740891,0.5290887534833736
ltne.Lam58.per_flux.456.slope,0.00018047925980758941,0.00018142232580609379,0.522534278736395
pressure_drop.pred_range[1],0.9918891701475983,0.9970664495587676,0.5219614818860149
pressure_drop.ratio_range[1],2.765804873560842,2.75144339882309,-0.519251190676446
ltne.Lam58.pooled.r2,0.20461897866601492,0.20563611545048718,0.4970881934331552
envelope.Re[0],23.344629866458074,23.23589875497958,-0.4657649836407178
ltne.Lam107.pooled.slope,0.0008248625402000088,0.0008286441178988208,0.4584494403025061
envelope.Re[1],93.9897708010034,93.56040527185968,-0.4568215514141242
ltne.Lam58.per_flux.304.slope,0.00026515484908461065,0.00026635954671154884,0.45433739231892056
ltne.Lam107.per_flux.304.slope,0.0008511815072035992,0.0008550313652837514,0.45229578504356605
controller_correlation_bounds.rho_0.Lam107_slope.sd,3.061834790166091e-05,3.075462605349048e-05,0.44508656138883196
monte_carlo[7].sd,3.559144904980864e-05,3.574741385328304e-05,0.4382086361702559
controller_correlation_bounds.rho_1.Lam107_slope.sd,3.559144904980864e-05,3.574741385328304e-05,0.4382086361702559
pressure_drop.pred_range[0],0.2006735041361164,0.2015290983953481,0.42636134895584377
pressure_drop.ratio_range[0],-0.1093837141960285,-0.10891932429568782,0.424551226619024
monte_carlo[7].ci_hi,0.0009218126040917196,0.0009256950672531196,0.42117705314144727
monte_carlo[7].ci_lo,0.0007824493258397554,0.0007857398340367942,0.42053946349909455
controller_correlation_bounds.rho_1.Lam107_slope.value,0.000851083726359379,0.0008546457461799931,0.4185275443875716
monte_carlo[7].value,0.000851083726359379,0.0008546457461799931,0.4185275443875716
controller_correlation_bounds.rho_0.Lam107_slope.value,0.0008497949156525193,0.0008533515326255214,0.4185265065125945
fixed_profile_test.shared_h.5.residuals_K[11],4.866581976250586,4.884951226534781,0.37745691686359767
fixed_profile_test.shared_h.7.residuals_K[11],4.86667760134776,4.8850374228170494,0.3772557578953816
fixed_profile_test.shared_h.3.residuals_K[11],4.937479695114348,4.956007478802121,0.37524779506650696
fixed_profile_test.shared_Nu.5.residuals_K[14],57.613225878712,57.8275589680311,0.3720206359739588
fixed_profile_test.shared_Nu.3.residuals_K[14],58.59871502798637,58.80433311490867,0.3508918016787535
reference_sensitivity[2].Nu_exponent,1.8409696491489813,1.8471603484827608,0.33627384007342126
monte_carlo[16].ci_lo,0.046138606698923716,0.04599001799671786,-0.32204852473215284
delivered_power.reconciling_dT3.304[0],-125.72702462933373,-125.32857993340899,0.31691253101664163
ltne.Lam107.per_flux.256.slope,0.0008351198315945733,0.0008376344281768905,0.30110607929353533
reference_sensitivity[2].Nu_min,0.01836208427294515,0.01841662987265332,0.29705560053735053
fixed_profile_test.shared_Nu.5.residuals_K[0],-62.31152105410388,-62.495590321412465,-0.29540165958838194
ltne.Lam58.per_flux.256.slope,0.000311118350903202,0.0003120354245677795,0.29476681845193475
fixed_profile_test.shared_Nu.3.residuals_K[0],-63.36061535307681,-63.543895457028384,-0.28926503148722055
nusselt.r2,0.9711231168128449,0.9683956035078495,-0.2808617422214118
fixed_profile_test.shared_Nu.5.max_abs_K,94.38071596743828,94.12089596181386,-0.2752892929039217
fixed_profile_test.shared_Nu.5.residuals_K[5],-94.38071596743828,-94.12089596181386,0.2752892929039217
fixed_profile_test.shared_Nu.3.max_abs_K,95.95192909380205,95.69095972301318,-0.27197928509988456
fixed_profile_test.shared_Nu.3.residuals_K[5],-95.95192909380205,-95.69095972301318,0.27197928509988456
monte_carlo[10].ci_lo,0.05841831893003645,0.05826567364187633,-0.2612969543730508
fixed_profile_test.shared_Nu.5.residuals_K[3],50.27846589026785,50.147994297362175,-0.259497959206693
delivered_power.reconciling_dT3.256[2],254.07280526466045,254.72511735480035,0.2567421922469845
T3_sensitivity.+0.identification.K_match,0.07979265606113911,0.07959438921562285,-0.24847756084762956
identification.cooling_matched_eps.K_loss,0.07979265606113911,0.07959438921562285,-0.24847756084762956
delivered_power.K_bracket[0],0.07979265606113911,0.07959438921562285,-0.24847756084762956
fixed_profile_test.shared_Nu.3.residuals_K[3],52.20873835634927,52.07976724155321,-0.24702974800074676
controller_correlation_bounds.rho_0.K_match.value,0.08220491458548711,0.08200252107867581,-0.2462060910005836
controller_correlation_bounds.rho_1.K_match.value,0.08212410819462938,0.08192192263636866,-0.2461951340543691
monte_carlo[16].value,0.08212410819462938,0.08192192263636866,-0.2461951340543691
ntu_profile.grouped.prefactors.456,0.2937965494939029,0.29447335890897003,0.2303666997563542
identification.cooling.K_loss,0.09534951677964529,0.09513249202638516,-0.227609704369745
controller_correlation_bounds.rho_0.K_cool.value,0.09807688103991817,0.0978553311935252,-0.22589405784916658
monte_carlo[10].value,0.09798185082225462,0.09776052669803076,-0.22588277560234954
controller_correlation_bounds.rho_1.K_cool.value,0.09798185082225462,0.09776052669803076,-0.22588277560234954
ntu_structure.stderr,0.045278354185416425,0.04517631212194304,-0.22536610552476602
monte_carlo[16].ci_hi,0.13441432424510558,0.1341155580253784,-0.22227260480243474
ntu_profile.stderr,0.040456480607691823,0.04037074916831625,-0.21191027515941768
wall_extrapolation.const_const.stderr,0.040456480607691823,0.04037074916831625,-0.21191027515941768
wall_extrapolation.const_linear.stderr,0.04087580289921879,0.04078950301680509,-0.21112706367255712
nusselt.per_flux.304.exponent,1.4728443803153237,1.4759361613980433,0.20991906029187174
T3_sensitivity.band.K_match[0],0.07539341865382068,0.0752368914195611,-0.20761392314401333
T3_sensitivity.+25.identification.K_match,0.07539341865382068,0.0752368914195611,-0.20761392314401333
monte_carlo[10].ci_hi,0.15621741080668358,0.1558966660615434,-0.20531946054150116
wall_extrapolation.half_const.stderr,0.04098954553429117,0.04090623143321381,-0.2032569524530508
wall_extrapolation.half_linear.stderr,0.041425237966291106,0.04134134471945718,-0.20251723575417774
monte_carlo[1].sd,0.003136776466522923,0.0031429288171493006,0.1961360872232404
controller_correlation_bounds.rho_1.Nu_b.sd,0.003136776466522923,0.0031429288171493006,0.1961360872232404
monte_carlo[2].ci_lo,1.4630759162118845,1.4658616855210707,0.19040497340691184
monte_carlo[2].ci_hi,1.4758180971536894,1.4786155016447895,0.18954940967963962
nusselt.grouped.exponent,1.4695870917172615,1.4723720043611714,0.18950306923665441
controller_correlation_bounds.rho_0.Nu_b_grouped.value,1.4695449346908032,1.4723262106244315,0.18926103366914074
monte_carlo[2].value,1.4695094146137895,1.4722903530817861,0.18924264386067421
controller_correlation_bounds.rho_1.Nu_b_grouped.value,1.4695094146137895,1.4722903530817861,0.18924264386067421
ntu_profile.grouped.prefactors.256,0.334710902888083,0.3353434610496471,0.1889864226429483
ntu_profile.grouped.prefactors.304,0.3028062307906947,0.30336694424724203,0.18517236421562328
monte_carlo[15].ci_hi,367.59942029518663,366.9617697438035,-0.1734634268114785
monte_carlo[15].sd,36.965284165448786,36.9016703989919,-0.1720905652237582
controller_correlation_bounds.rho_1.C_match.sd,36.965284165448786,36.9016703989919,-0.1720905652237582
controller_correlation_bounds.rho_1.K_match.sd,0.022648864099002675,0.022609909946197767,-0.17199163999850967
monte_carlo[16].sd,0.022648864099002675,0.022609909946197767,-0.17199163999850967
controller_correlation_bounds.rho_0.C_match.sd,36.570150075489835,36.50727117599088,-0.17194050166367178
controller_correlation_bounds.rho_0.K_match.sd,0.022606565640823355,0.022567789845434505,-0.17152448543014334
controller_correlation_bounds.rho_0.C_match.value,279.95335710094065,279.47965771722824,-0.16920653805255725
controller_correlation_bounds.rho_1.C_match.value,279.66078202210565,279.1875808523496,-0.1692054089009386
monte_carlo[15].value,279.66078202210565,279.1875808523496,-0.1692054089009386
identification.cooling_matched_eps.C_eff,275.9200557200525,275.45326382258276,-0.16917650159630537
T3_sensitivity.+0.identification.C_match,275.9200557200525,275.45326382258276,-0.16917650159630537
monte_carlo[10].sd,0.02495499598672672,0.02491307498133568,-0.16798642409454181
controller_correlation_bounds.rho_1.K_cool.sd,0.02495499598672672,0.02491307498133568,-0.16798642409454181
monte_carlo[9].sd,40.802512911804875,40.73403653722218,-0.16782391498951715
controller_correlation_bounds.rho_1.C_cool.sd,40.802512911804875,40.73403653722218,-0.16782391498951715
controller_correlation_bounds.rho_0.C_cool.sd,40.372541207349954,40.30484722111245,-0.16767333492789122
monte_carlo[15].ci_lo,221.21163856757403,220.840874735426,-0.16760593364293377
controller_correlation_bounds.rho_0.K_cool.sd,0.024896886435271662,0.02485518383307866,-0.16750127491412317
monte_carlo[9].ci_hi,400.90071578217925,400.2311454566567,-0.16701649539741736
controller_correlation_bounds.rho_0.C_cool.value,303.3598217735479,302.8566582890985,-0.16586358783694677
monte_carlo[9].value,303.0461268596976,302.54348912392373,-0.16586179172868357
controller_correlation_bounds.rho_1.C_cool.value,303.0461268596976,302.54348912392373,-0.16586179172868357
identification.cooling.C_eff,298.796969392082,298.30137978764014,-0.16586165698071767
monte_carlo[9].ci_lo,237.69982969589438,237.30920765444606,-0.16433416967444772
T3_sensitivity.+25.identification.C_match,280.52309476190777,280.08397167662156,-0.1565372311534333
T3_sensitivity.band.C_match[1],280.52309476190777,280.08397167662156,-0.1565372311534333
T3_sensitivity.-25.identification.K_match,0.08438512320242243,0.0842557473868559,-0.15331590528840755
T3_sensitivity.band.K_match[1],0.08438512320242243,0.0842557473868559,-0.15331590528840755
similarity.gas.cv_percent,7.780338489265636,7.7919572371603785,0.14933473538165692
delivered_power.reconciling_dT3.456[1],-178.5110341231318,-178.25850114134553,0.14146631496855808
delivered_power.per_flux.256.G_interval[0],200.66607174876475,200.38609985502302,-0.1395212909197015
delivered_power.per_flux.256.G_closure_lo,200.66607174876475,200.38609985502302,-0.1395212909197015
delivered_power.per_flux.256.f_Klo,0.7838518427686123,0.7827582025586837,-0.1395212909197015
controller_correlation_bounds.rho_1.Nu_b_grouped.sd,0.0032987871805614426,0.0033031949953624905,0.13361925337353003
monte_carlo[2].sd,0.0032987871805614426,0.0033031949953624905,0.13361925337353003
fixed_profile_test.shared_Nu.5.residuals_K[4],82.6755457209141,82.56728488820556,-0.130946620024731
reference_sensitivity[3].Nu_exponent,1.425783114875653,1.4275693173747874,0.12527869635278963
delivered_power.reconciling_dT3.304[1],-221.85066499130866,-221.57518477330845,0.12417371749190112
fixed_profile_test.shared_Nu.3.residuals_K[4],85.21665967475337,85.1111697544477,-0.12379025499039235
T3_sensitivity.band.C_match[0],271.66550781665046,271.3299059977201,-0.12353493883987783
T3_sensitivity.-25.identification.C_match,271.66550781665046,271.3299059977201,-0.12353493883987783
fixed_profile_test.per_flux.256.residuals_K[2],12.158543082348842,12.173070036254899,0.11947939656640197
delivered_power.per_flux.304.f_Klo,1.1493130553920439,1.1479433349190926,-0.11917731783565488
delivered_power.per_flux.304.G_closure_lo,349.3911688391813,348.97477381540415,-0.11917731783565184
T3_sensitivity.-25.Nu_exponent,1.4157514442103343,1.4173881424759394,0.1156063285189152
ntu_profile.grouped.stderr,0.009922277996219996,0.009933347478801457,0.11156190731280308
delivered_power.per_flux.456.G_closure_lo,450.96600404080374,450.46755674677865,-0.11052879586461778
delivered_power.per_flux.456.G_interval[0],450.96600404080374,450.46755674677865,-0.11052879586461778
delivered_power.per_flux.456.f_Klo,0.9889605351772012,0.9878674490060936,-0.11052879586461305
T3_sensitivity.+0.Nu_exponent,1.442986995681887,1.4444975121632575,0.10467984021274306
reference_sensitivity[0].Nu_exponent,1.442986995681887,1.4444975121632575,0.10467984021274306
nusselt.exponent,1.442986995681887,1.4444975121632575,0.10467984021274306
fixed_profile_test.per_flux.304.residuals_K[1],-19.813735972989548,-19.83447386842147,-0.10466423626615062
T3_sensitivity.band.K_deep[0],0.10732264410384368,0.10721032025757647,-0.10465996920325951
T3_sensitivity.-25.identification.K_deep,0.10732264410384368,0.10721032025757647,-0.10465996920325951
controller_correlation_bounds.rho_0.Nu_b.value,1.442931759876961,1.4444389305275023,0.10445197011047114
monte_carlo[1].value,1.4428988841125523,1.4444055391678776,0.10441861671076028
controller_correlation_bounds.rho_1.Nu_b.value,1.4428988841125523,1.4444055391678776,0.10441861671076028
monte_carlo[1].ci_hi,1.4488401243576132,1.4503471376088104,0.104015151558931
monte_carlo[1].ci_lo,1.436649581766067,1.4381257319328915,0.10274949337401669
reference_sensitivity[5].Nu_exponent,1.41910112953548,1.4205521024975045,0.1022459169276687
fixed_profile_test.per_flux.256.residuals_K[1],-12.093949286442808,-12.081618659026276,0.10195699621755547
controller_correlation_bounds.rho_0.Nu_b_grouped.sd,0.003196833686849913,0.0031999298604819056,0.09685125769065385
T3_sensitivity.+25.Nu_exponent,1.4842817001418025,1.4857107030748855,0.09627572265739656
fixed_profile_test.shared_h.7.residuals_K[6],-32.32020665539119,-32.351208545343866,-0.09592107588676396
fixed_profile_test.shared_h.5.residuals_K[6],-32.3329187520867,-32.36391842817818,-0.09587651621919269
ltne.Lam107.per_flux.256.intercept,0.04472413028512384,0.044766912192462475,0.09565732651678549
fixed_profile_test.shared_h.3.residuals_K[6],-32.8447105582336,-32.87568950618015,-0.09431944267441526
reference_sensitivity[1].Nu_exponent,1.392605254807162,1.3939056206209333,0.09337648334175065
controller_correlation_bounds.rho_1.K_deep.sd,0.028004867083999532,0.02797903293314724,-0.09224878937937037
monte_carlo[12].sd,0.028004867083999532,0.02797903293314724,-0.09224878937937037
controller_correlation_bounds.rho_0.K_deep.sd,0.027960150625474554,0.02793438404584879,-0.09215465242268062
fixed_profile_test.shared_Nu.5.residuals_K[9],92.56810761238853,92.65202602787042,0.09065586155577687
controller_correlation_bounds.rho_1.K_all.sd,0.022343844092584563,0.022323612358283042,-0.09054724074196287
monte_carlo[14].sd,0.022343844092584563,0.022323612358283042,-0.09054724074196287
controller_correlation_bounds.rho_0.K_all.sd,0.022300561726930724,0.022280385734068275,-0.09047302534125952
identification.heating_all6.K_loss,0.06679481208910833,0.06673485409221147,-0.08976445179135843
fixed_profile_test.shared_h.7.residuals_K[7],34.345939397191046,34.31540719680095,-0.08889609929433273
fixed_profile_test.shared_h.5.residuals_K[7],34.354546975505855,34.32401280098293,-0.08887957260707688
controller_correlation_bounds.rho_0.C_deep.sd,35.38577007069355,35.355446819927,-0.08569334708830746
fixed_profile_test.shared_h.3.residuals_K[7],35.60568690786761,35.57529845208103,-0.08534719710705477
monte_carlo[11].sd,35.80799003958914,35.7774632244318,-0.08525140652573363
controller_correlation_bounds.rho_1.C_deep.sd,35.80799003958914,35.7774632244318,-0.08525140652573363
controller_correlation_bounds.rho_0.C_all.sd,29.756156071199797,29.731029993853276,-0.0844399299640701
monte_carlo[13].sd,30.22695856842987,30.201597621940646,-0.0839017476131722
controller_correlation_bounds.rho_1.C_all.sd,30.22695856842987,30.201597621940646,-0.0839017476131722
fixed_profile_test.shared_Nu.3.residuals_K[9],94.19709833580089,94.27523319402962,0.08294826444674064
ltne.Lam58.pooled.intercept,0.03190476627937407,0.031879090398753224,-0.080476629717366
fixed_profile_test.shared_h.2.residuals_K[6],-39.002535944924716,-39.032934898062535,-0.07794096563553064
ntu_structure.fixed_Nu_requirement,-0.9996387637640755,-1.0004127022464468,-0.07742181580245838
monte_carlo[12].ci_hi,0.18092705751067265,0.18078733849544043,-0.07722394712795952
ntu_structure.r2,0.8502559312187857,0.8508900311805653,0.07457754053777708
fixed_profile_test.shared_h.2.residuals_K[7],41.24804885667379,41.217317029567994,-0.07450492316032127
envelope.Bi[0],4.8079008710681595e-06,4.804338644419919e-06,-0.07409110012389014
ntu_profile.r2,0.8451168290833245,0.8457310891867393,0.07268345420136542
monte_carlo[13].ci_hi,338.3136471635556,338.07120427394256,-0.0716621666449681
T3_sensitivity.-25.identification.C_deep,262.2184825026445,262.03089326168566,-0.07153929012496876
T3_sensitivity.band.C_deep[0],262.2184825026445,262.03089326168566,-0.07153929012496876
fixed_profile_test.per_flux.304.residuals_K[0],-73.48660258599955,-73.43430423478446,0.07116719153519499
heating_window_sensitivity[0].K_loss,0.12741826160512912,0.12732797903058468,-0.0708552866811382
monte_carlo[14].ci_hi,0.15007617226541078,0.14997056386142757,-0.07036986777384342
delivered_power.per_flux.256.eta_nom[1],0.6949439919038997,0.6944566565129422,-0.07012585138297843
T3_sensitivity.-25.eta_nom[0],0.22678404763389629,0.22662510759612145,-0.0700843112348962
envelope.Bi[1],3.386225840056271e-05,3.38385494409917e-05,-0.07001588402803481
similarity.wall.cv_percent,16.848241404946478,16.85980471948928,0.06863217510289517
fixed_profile_test.shared_h.2.residuals_K[12],29.99346063407245,30.013979451769842,0.06841097113710211
controller_correlation_bounds.rho_1.K_deep.value,0.11691596557144503,0.11683614340276377,-0.06827311247964585
monte_carlo[12].value,0.11691596557144503,0.11683614340276377,-0.06827311247964585
controller_correlation_bounds.rho_0.K_deep.value,0.11704386994730501,0.11696397693194785,-0.0682590343203165
ltne.Lam107.pooled.r2,0.8972294014874272,0.8978410293928976,0.06816850901858057
fixed_profile_test.shared_h.5.residuals_K[12],26.81689792593943,26.835164867420872,0.06811728012647379
fixed_profile_test.shared_h.7.residuals_K[12],26.80902019663813,26.827277658700154,0.06810193706487597
envelope.eta_nom[0],0.2522042003572273,0.25203343347888363,-0.06770976776032543
T3_sensitivity.+0.eta_nom[0],0.2522042003572273,0.25203343347888363,-0.06770976776032543
delivered_power.per_flux.256.eta_nom[0],0.2522042003572273,0.25203343347888363,-0.06770976776032543
delivered_power.per_flux.256.G_closure_hi,234.42858380009366,234.2703576879754,-0.0674943769882526
delivered_power.per_flux.256.f_Khi,0.9157366554691159,0.9151185847186539,-0.0674943769882526
heating_window_sensitivity[1].K_loss,0.1136523188365605,0.11357614809289333,-0.0670208443144116
delivered_power.K_bracket[1],0.1136523188365605,0.11357614809289333,-0.0670208443144116
T3_sensitivity.+0.identification.K_deep,0.1136523188365605,0.11357614809289333,-0.0670208443144116
identification.heating_deep.K_loss,0.1136523188365605,0.11357614809289333,-0.0670208443144116
fixed_profile_test.shared_h.3.residuals_K[12],27.411481657179365,27.429796903910642,0.06681596770410124
fixed_profile_test.shared_h.7.residuals_K[10],-27.153535940392942,-27.17143835619663,-0.06593032982145933
fixed_profile_test.shared_h.5.residuals_K[10],-27.162762770067843,-27.180663887439835,-0.06590315397415185
controller_correlation_bounds.rho_1.K_all.value,0.10072854960380306,0.10066318315519461,-0.06489366606146908
monte_carlo[14].value,0.10072854960380306,0.10066318315519461,-0.06489366606146908
controller_correlation_bounds.rho_0.K_all.value,0.10083751791312787,0.10077209223298976,-0.06488227942547245
T3_sensitivity.+25.eta_nom[0],0.2777526819064004,0.27757321409181085,-0.06461425083557965
fixed_profile_test.shared_h.3.residuals_K[10],-27.775312686842994,-27.793206480816423,-0.06442337544557855
identification.joint.K_loss,0.09843599723979436,0.09837309029820156,-0.06390644007959928
monte_carlo[11].ci_hi,365.2520803876771,365.01901118437615,-0.06381050672006139
heating_window_sensitivity[2].K_loss,0.09994279590770926,0.09987914434079205,-0.06368799905896534
nusselt.grouped.prefactors.456,0.00025458079984262336,0.00025473976709705095,0.0624427507989051
sensor_selection_swing.C_all6,121.63512788222192,121.56073267102103,-0.06116260367887329
identification.heating_all6.C_eff,121.63512788222192,121.56073267102103,-0.06116260367887329
fixed_profile_test.per_flux.256.residuals_K[0],-44.17506336931615,-44.201403228710376,-0.05962608174213188
monte_carlo[13].value,271.95352423299204,271.7931496551032,-0.05897131811074916
controller_correlation_bounds.rho_1.C_all.value,271.95352423299204,271.7931496551032,-0.05897131811074916
controller_correlation_bounds.rho_0.C_all.value,272.24764540925133,272.0871103717627,-0.058966547625156844
controller_correlation_bounds.rho_1.NTU_corr_b.sd,0.003031044755981593,0.0030328277644980414,0.05882488250725183
monte_carlo[3].sd,0.003031044755981593,0.0030328277644980414,0.05882488250725183
heating_window_sensitivity[0].C_eff,294.8948773458545,294.7218463996318,-0.05867546692573457
identification.joint.C_eff,268.99216975313533,268.83486565621524,-0.05847906170073657
heating_window_sensitivity[3].K_loss,0.07396080747757688,0.07391829375771831,-0.057481416588723265
reference_sensitivity[4].Nu_exponent,1.0924329583336057,1.0918059908807105,-0.05739184707970717
