variant,simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
initial_observation_map,E67,heating,T8,80.76046510424597,-46.03030882101234,-200.0,0.0031365831159345294
initial_observation_map,E67,heating,T12_wall,141.3334773833457,-140.4840529329681,-250.0,0.0005199625301644601
initial_observation_map,E67,heating,T11_wall,83.58449428561795,-94.33331590468254,-750.0,0.00021972456708635048
initial_observation_map,E67,heating,T3,64.65403685453543,-45.837638582553495,-500.0,0.0004454901602324936
initial_observation_map,E67,heating,T2,3.824128830163192,-2.9677590099275335,-100.0,4.907160350274294e-5
initial_observation_map,E67,heating,T12_minus_T8,80.21691728228247,-94.45374411195576,0.0,0.032510436561994864
initial_observation_map,E67,heating,T11_minus_T8,57.6339756326777,-48.303007083670195,0.0,0.018306423881825715
initial_observation_map,E68,heating,T8,65.34471620170687,-35.55907718748006,-200.0,0.0019232285551851814
initial_observation_map,E68,heating,T12_wall,119.74571295258988,-123.4417502572636,-350.0,0.00024161975112534366
initial_observation_map,E68,heating,T11_wall,62.75884556258381,-59.15468635017055,-1000.0,0.00015472767173627778
initial_observation_map,E68,heating,T3,66.3052084038221,-5.7697817624712116,-450.0,0.0003141554318057979
initial_observation_map,E68,heating,T2,4.4781915696029175,-4.3025615238240675,-50.0,2.4878264651032325e-5
initial_observation_map,E68,heating,T12_minus_T8,79.77527819623054,-87.88267306978355,0.0,0.027588083643450768
initial_observation_map,E68,heating,T11_minus_T8,60.06883988730413,-23.595609162690494,0.0,0.009211436882967062
initial_observation_map,E69,heating,T8,52.752781645814736,-5.742858198035265,-250.0,0.0015651741080491912
initial_observation_map,E69,heating,T12_wall,87.12787265302019,-91.32661874722191,-400.0,0.00014553039613572725
initial_observation_map,E69,heating,T11_wall,43.92905851464976,-20.17686444620881,-950.0,0.00013357498893650123
initial_observation_map,E69,heating,T3,63.52291671906087,28.81121228260463,-400.0,0.0003169664887135288
initial_observation_map,E69,heating,T2,6.536155227786882,-0.20198992388912984,-150.0,0.0001262005544567645
initial_observation_map,E69,heating,T12_minus_T8,78.74336522462725,-85.58376054918665,0.0,0.0347157430396687
initial_observation_map,E69,heating,T11_minus_T8,51.382317275727736,-14.434006248173546,0.0,0.007317063693893289
initial_observation_map,E70,heating,T8,62.091135728691654,-39.59681445737965,-200.0,0.0009310871271570725
initial_observation_map,E70,heating,T12_wall,97.55776085614083,-102.48321988561634,-550.0,9.028349315406758e-5
initial_observation_map,E70,heating,T11_wall,57.29354220001751,-11.923496636917434,-900.0,0.00010995773420848878
initial_observation_map,E70,heating,T3,83.76192371956445,40.4069845377777,-400.0,0.00019556690180534504
initial_observation_map,E70,heating,T2,6.157330406824298,-8.359370563819823,0.0,1.660135031460778e-5
initial_observation_map,E70,heating,T12_minus_T8,57.79483116925003,-62.886405428236685,0.0,0.01286844586196286
initial_observation_map,E70,heating,T11_minus_T8,83.08184205386846,27.673317820462216,0.0,0.003429857312646665
initial_observation_map,E71,heating,T8,64.84064865077077,3.5091364738364064,-250.0,0.0018493630341594436
initial_observation_map,E71,heating,T12_wall,64.80193358164365,-55.02542112567221,-750.0,0.0002203373147039783
initial_observation_map,E71,heating,T11_wall,85.29290484626354,39.89622926733011,-850.0,0.00014578740995135984
initial_observation_map,E71,heating,T3,117.15704478169705,87.08960559710681,-450.0,0.00022706102158484776
initial_observation_map,E71,heating,T2,5.8473573542824235,-6.830504448555473,100.0,1.4439278686418062e-5
initial_observation_map,E71,heating,T12_minus_T8,57.56663022474653,-58.53455759950862,0.0,0.014555453551632834
initial_observation_map,E71,heating,T11_minus_T8,88.93978399501437,36.38709279349371,0.0,0.005301719752147234
initial_observation_map,E72,heating,T8,79.42381122436885,-83.08208901475825,-400.0,0.002643964004197131
initial_observation_map,E72,heating,T12_wall,148.5728694816687,-161.72543424317428,-300.0,0.000421069708570082
initial_observation_map,E72,heating,T11_wall,112.81804117115846,-135.98470192637103,-650.0,0.00018306705839129034
initial_observation_map,E72,heating,T3,71.21566697612045,-94.14615686865318,-450.0,0.0003380922813675077
initial_observation_map,E72,heating,T2,2.6624407167143507,0.4101910242882809,-150.0,7.075130796821362e-5
initial_observation_map,E72,heating,T12_minus_T8,78.74026314627432,-78.64334522841602,0.0,0.038312711211211
initial_observation_map,E72,heating,T11_minus_T8,46.872945094952996,-52.90261291161278,0.0,0.07499014736471227
initial_observation_map,E73,heating,T8,77.71167204945432,-73.24266061607113,-300.0,0.0015316413266207333
initial_observation_map,E73,heating,T12_wall,153.55660603036748,-166.5859361729855,-350.0,0.00016795190531479766
initial_observation_map,E73,heating,T11_wall,99.96222952641934,-122.99573480550248,-850.0,8.644458317519271e-5
initial_observation_map,E73,heating,T3,59.92875787069749,-75.15100321918862,-550.0,0.00018884693479205298
initial_observation_map,E73,heating,T2,3.469393214368591,-2.1628538348492157,-200.0,7.229249108645897e-5
initial_observation_map,E73,heating,T12_minus_T8,85.56987440240519,-93.34327555691436,0.0,0.03112105031768628
initial_observation_map,E73,heating,T11_minus_T8,42.90064255650486,-49.753074189431345,0.0,0.012552772212296497
initial_observation_map,E74,heating,T8,64.88251550126309,-50.53782023241229,-250.0,0.0008924453426411311
initial_observation_map,E74,heating,T12_wall,128.2295901325072,-137.5215919588743,-500.0,8.39724703720084e-5
initial_observation_map,E74,heating,T11_wall,60.207172982537514,-69.85673698510323,-750.0,6.952072383364112e-5
initial_observation_map,E74,heating,T3,45.96713623798304,-23.599246806567066,-500.0,0.0001423222136954539
initial_observation_map,E74,heating,T2,3.9700257120978444,-5.025642657562798,0.0,1.9535868197946795e-5
initial_observation_map,E74,heating,T12_minus_T8,76.82319621773644,-86.98377172646201,0.0,0.01935932068719715
initial_observation_map,E74,heating,T11_minus_T8,44.09729481980657,-19.31891675269094,0.0,0.004098016369577961
initial_observation_map,E75,heating,T8,47.847523154716704,-22.17888681611555,-300.0,0.0007326167073889077
initial_observation_map,E75,heating,T12_wall,93.13796077414911,-103.90472800713451,-700.0,6.377096919550427e-5
initial_observation_map,E75,heating,T11_wall,42.011618636546956,-26.431695232520383,-800.0,7.475120382623114e-5
initial_observation_map,E75,heating,T3,59.830996472684745,17.363098581563463,-550.0,0.00015426097705138124
initial_observation_map,E75,heating,T2,3.8904911112974268,-3.670330930031014,0.0,1.674919759022082e-5
initial_observation_map,E75,heating,T12_minus_T8,70.69988143328503,-81.72584119101896,0.0,0.013305683810462045
initial_observation_map,E75,heating,T11_minus_T8,46.234007655900065,-4.252808416404832,0.0,0.0027668591724675246
initial_observation_map,E76,heating,T8,69.17824027986975,44.90937556275753,-350.0,0.0006838486427358903
initial_observation_map,E76,heating,T12_wall,48.115349559453975,-48.40500572589531,-850.0,6.236279023287378e-5
initial_observation_map,E76,heating,T11_wall,58.546822891973314,28.23613769181395,-700.0,7.958357657719953e-5
initial_observation_map,E76,heating,T3,96.01367414677989,74.43929145595621,-600.0,0.00018173193745308925
initial_observation_map,E76,heating,T2,3.8715132498308322,-0.8408362738052801,-50.0,1.2599803433502737e-5
initial_observation_map,E76,heating,T12_minus_T8,83.94225235014714,-93.31438128865284,0.0,0.007263895372357335
initial_observation_map,E76,heating,T11_minus_T8,39.051805519486905,-16.67323787094358,0.0,0.002053597976521533
initial_observation_map,E77,heating,T8,42.494380854573876,-46.64338899469408,-700.0,0.0022285152057516674
initial_observation_map,E77,heating,T12_wall,104.88024509173452,-122.86641026992743,-600.0,0.00028437501439102886
initial_observation_map,E77,heating,T11_wall,80.16883178178153,-102.34741394738182,-850.0,0.00013455506694682193
initial_observation_map,E77,heating,T3,53.25096083488692,-76.06225864407975,-650.0,0.00019998635221408082
initial_observation_map,E77,heating,T2,2.5338753837876653,1.7010285284897009,-191.0,0.000927615515504072
initial_observation_map,E77,heating,T12_minus_T8,72.3827055382709,-76.22302127523335,0.0,0.0211437588343965
initial_observation_map,E77,heating,T11_minus_T8,48.310061999022565,-55.704024952687746,0.0,0.0775462488753956
initial_observation_map,E78,heating,T8,47.49223315381311,-50.46732478185379,-650.0,0.000932972488406972
initial_observation_map,E78,heating,T12_wall,118.74982173522558,-137.19595987054424,-750.0,0.00010745738408677657
initial_observation_map,E78,heating,T11_wall,82.96948099834975,-104.79882054403919,-900.0,5.1817085159270744e-5
initial_observation_map,E78,heating,T3,55.342963180321846,-74.51615939594865,-650.0,9.313640509826244e-5
initial_observation_map,E78,heating,T2,1.5917613111152602,-1.4466451107294347,-100.0,1.7142050630563404e-5
initial_observation_map,E78,heating,T12_minus_T8,78.93677083706214,-86.72863508869045,0.0,0.012395080982008188
initial_observation_map,E78,heating,T11_minus_T8,43.81816097780418,-54.3314957621854,0.0,0.012527423558528455
initial_observation_map,E79,heating,T8,50.90398892059446,-51.63616241468219,-650.0,0.0009168928400773111
initial_observation_map,E79,heating,T12_wall,118.32618047485185,-137.27393084305368,-800.0,0.00010411216894846326
initial_observation_map,E79,heating,T11_wall,73.26137064171985,-95.32335012427552,-850.0,5.286637283426577e-5
