index,name,value
1,A_Nu,1.579003254286615
2,B_Re,0.534591257205209
3,C_Pr_fixed,0.3333333333333333
4,phi_0,0.30239204497267047
5,m_rec,1.3131033731183719
6,front_dep,0.32604472941652296
7,scale_456,1.34
8,scale_304,1.58
9,scale_256,1.11
10,G_core_perim_W_m_K,5.70256646797078
11,C_perim_eff_J_K,105.00628443433442
12,k_perim_ref_W_m_K,6.495814327414187
13,beta_opt,243.03488801712194
14,spill_capture,0.45496319088390147
15,beta_perim_1_m,24.053045191373446
16,f_core_rear,0.9978555555555841
17,flange_scale,0.10001106651091418
18,flange_cool_gain,4.471981551600768
19,flange_cool_tau_s,204.5841033528072
20,k_core_axial_scale,0.1439014975852253
21,C_rear_eff_J_K,89.90923315417253
22,G_receiver_rear_W_K,0.11817156049146978
23,G_rear_tube_W_K,3.615238080333384
24,G_rear_cavity_W_K,0.12471030021640074
25,G_rear_axial_W_K,9.413409676345719
26,delta_web,5.7860232486525086e-5
27,C_z,0.8298651887223336
28,h_suction,296.67943872834803
# fitted,phi_0,0.30239204497267047
# fitted,m_rec,1.3131033731183719
# fitted,G_core_perim_W_m_K,5.70256646797078
# fitted,C_perim_eff_J_K,105.00628443433442
# fitted,k_perim_ref_W_m_K,6.495814327414187
# fitted,spill_capture,0.45496319088390147
# derived,f_perim_source,0.4234785314945558
# derived,flux_receiver_fraction,0.06920265203911855
# derived,flux_spillover_fraction,0.9307973479608814
# fitted,beta_perim_1_m,24.053045191373446
# fitted,f_core_rear,0.9978555555555841
# fitted,flange_scale,0.10001106651091418
# fitted,flange_cool_gain,4.471981551600768
# fitted,flange_cool_tau_s,204.5841033528072
# fitted,k_core_axial_scale,0.1439014975852253
# fitted,C_rear_eff_J_K,89.90923315417253
# fitted,G_receiver_rear_W_K,0.11817156049146978
# fitted,G_rear_tube_W_K,3.615238080333384
# fitted,G_rear_cavity_W_K,0.12471030021640074
# fitted,G_rear_axial_W_K,9.413409676345719
# derived,C_core_eff_J_K,72.52693256582086
# derived,C_receiver_participating_eff_J_K,177.53321700015528
# derived,C_total_with_rear_eff_J_K,267.4424501543278
# reference,measured_C_eff_J_K,301.0
