variant,simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
fitted_energy_accounting,E67,heating,T8,117.34591480568209,-62.07461260030482,650.0,0.00043174595014939366
fitted_energy_accounting,E67,heating,T12_perim,118.46383497955277,-45.16780235461056,900.0,0.0003181082702015396
fitted_energy_accounting,E67,heating,T11_perim,98.7807951004384,-64.90153359904195,600.0,0.00021524472531596456
fitted_energy_accounting,E67,heating,T9_core,103.73811914168878,-43.35860647453637,850.0,0.00023365252708569678
fitted_energy_accounting,E67,heating,T10_core,54.354754894416196,-36.215593921706386,350.0,9.610427228488507e-5
fitted_energy_accounting,E67,heating,T3,32.99194679441563,-43.32104517443565,-150.0,2.30089205815755e-5
fitted_energy_accounting,E67,heating,T2,3.850988636909254,3.9464901935742773,0.0,1.7681267514728918e-5
fitted_energy_accounting,E68,heating,T8,81.31682485607652,-27.1800664486517,800.0,0.00019846352507246222
fitted_energy_accounting,E68,heating,T12_perim,89.83979539364046,-14.57230593826057,1050.0,0.00015857265552443077
fitted_energy_accounting,E68,heating,T11_perim,67.26776212637806,-35.224484362791145,650.0,0.00010920387148494025
fitted_energy_accounting,E68,heating,T9_core,74.31960884242662,-6.677005025128551,1000.0,9.533294183199731e-5
fitted_energy_accounting,E68,heating,T10_core,39.00238628234837,-17.556279012014784,450.0,5.345871879355718e-5
fitted_energy_accounting,E68,heating,T3,24.395721889155013,-28.141726967361706,-50.0,8.117658255387468e-6
fitted_energy_accounting,E68,heating,T2,4.825436951518998,6.591238420396962,100.0,9.30600138073764e-6
fitted_energy_accounting,E69,heating,T8,52.44629838067516,4.521757520317578,650.0,0.00010900723090678779
fitted_energy_accounting,E69,heating,T12_perim,72.7870070230852,7.372316904717309,900.0,0.0001634446167403387
fitted_energy_accounting,E69,heating,T11_perim,54.52222665611146,-13.148373374691573,550.0,0.000153965425839013
fitted_energy_accounting,E69,heating,T9_core,62.07062840412616,11.511856739853101,900.0,0.00010473534387315381
fitted_energy_accounting,E69,heating,T10_core,38.83106484234412,-6.127879302028646,450.0,0.00010351864010816503
fitted_energy_accounting,E69,heating,T3,20.88153977697695,-19.772836570457798,50.0,3.6805850772208736e-5
fitted_energy_accounting,E69,heating,T2,9.126154958983376,11.077485201664274,0.0,7.512168744357484e-5
fitted_energy_accounting,E70,heating,T8,93.05995378597584,-37.23038204653744,850.0,0.00010923876560004357
fitted_energy_accounting,E70,heating,T12_perim,87.56816921252619,-19.33930065378422,1100.0,0.00010542685902346264
fitted_energy_accounting,E70,heating,T11_perim,49.61327986348472,-22.404897366157,600.0,6.884184033696087e-5
fitted_energy_accounting,E70,heating,T9_core,82.57752005355488,-19.190380722670398,1150.0,7.508630002617246e-5
fitted_energy_accounting,E70,heating,T10_core,41.07924727073647,-22.447469039371526,550.0,4.3153972507419794e-5
fitted_energy_accounting,E70,heating,T3,27.68162309616546,-31.645098560513134,50.0,1.2454384053892043e-5
fitted_energy_accounting,E70,heating,T2,2.919639165067918,3.5801768168112744,250.0,5.8871570575978694e-6
fitted_energy_accounting,E71,heating,T8,71.56123299640889,-18.59224281608772,750.0,0.0003720999516027449
fitted_energy_accounting,E71,heating,T12_perim,56.125821543898894,8.443256945488429,900.0,0.000127002663555349
fitted_energy_accounting,E71,heating,T11_perim,21.60804445019958,14.965576973864017,400.0,5.4892901439618e-5
fitted_energy_accounting,E71,heating,T9_core,58.14635525996126,-0.10925641272774556,1000.0,6.588606904994698e-5
fitted_energy_accounting,E71,heating,T10_core,16.94799819490307,4.754745008552618,400.0,3.3075668561897966e-5
fitted_energy_accounting,E71,heating,T3,16.62600651130199,-8.336008297816875,0.0,1.2963766362062161e-5
fitted_energy_accounting,E71,heating,T2,3.6205570593768672,4.727901762973772,300.0,5.605697351781705e-6
fitted_energy_accounting,E72,heating,T8,100.44799184899472,-95.94242247985301,400.0,0.0002451087818879899
fitted_energy_accounting,E72,heating,T12_perim,121.30889659735128,-97.13559490050113,700.0,0.00029952100948169973
fitted_energy_accounting,E72,heating,T11_perim,112.93815957348369,-103.72674204145267,400.0,0.0003172112266845231
fitted_energy_accounting,E72,heating,T9_core,116.04700097881069,-102.43107632913927,650.0,0.00023254872667825957
fitted_energy_accounting,E72,heating,T10_core,67.69413213729801,-71.25689239141309,100.0,0.00010419357287171126
fitted_energy_accounting,E72,heating,T3,46.04841885570087,-62.94420623301846,-250.0,4.296468816667716e-5
fitted_energy_accounting,E72,heating,T2,3.4753959703287363,4.164977258005251,-100.0,3.902888519270536e-5
fitted_energy_accounting,E73,heating,T8,59.90045647433818,-32.755840820234425,600.0,0.00012145439839456089
fitted_energy_accounting,E73,heating,T12_perim,88.24941845314585,-43.952867732996765,850.0,0.00018722991492818955
fitted_energy_accounting,E73,heating,T11_perim,78.69343656643628,-60.053145330435996,500.0,0.00017265828653446866
fitted_energy_accounting,E73,heating,T9_core,68.36989241594158,-32.658752125391516,800.0,9.552461809240292e-5
fitted_energy_accounting,E73,heating,T10_core,47.18982620431571,-37.801999873527166,300.0,8.094117160715096e-5
fitted_energy_accounting,E73,heating,T3,25.63685440122483,-34.42290723338135,-150.0,1.232545332509269e-5
fitted_energy_accounting,E73,heating,T2,5.812634461021663,7.53129098487824,-50.0,3.925531693157224e-5
fitted_energy_accounting,E74,heating,T8,47.9395981510958,-1.6911129398703224,750.0,7.016527769654376e-5
fitted_energy_accounting,E74,heating,T12_perim,80.85204068283113,-31.671346095919716,1000.0,9.546716865358659e-5
fitted_energy_accounting,E74,heating,T11_perim,56.10425105865077,-38.77133135441113,500.0,7.736080768928665e-5
fitted_energy_accounting,E74,heating,T9_core,69.94891601909391,-24.974529995546618,950.0,6.0220055693233916e-5
fitted_energy_accounting,E74,heating,T10_core,45.19505658621585,-34.600843335675904,500.0,4.6706115648281455e-5
