variant,simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
fitted_energy_accounting,E67,heating,T8,356.2289698786209,-339.92130144391626,250.0,0.0006858377924988682
fitted_energy_accounting,E67,heating,T12_perim,414.1534494652434,-410.7914886176684,550.0,0.0006485910753866124
fitted_energy_accounting,E67,heating,T11_perim,332.2723273620731,-359.6599810238598,850.0,0.0003738763059048269
fitted_energy_accounting,E67,heating,T9_core,439.0531236346364,-445.71492247872084,700.0,0.0006490880962895135
fitted_energy_accounting,E67,heating,T10_core,329.7459765106708,-370.57737729794474,900.0,0.0003416283375210515
fitted_energy_accounting,E67,heating,T3,284.94339056151637,-339.1400615814251,800.0,0.0002069645877182641
fitted_energy_accounting,E67,heating,T2,25.456222107727775,34.01701705591449,-150.0,0.0002806058293908391
fitted_energy_accounting,E68,heating,T8,387.1797307013053,-381.34108602865933,250.0,0.00041110923128158416
fitted_energy_accounting,E68,heating,T12_perim,437.1085610271897,-439.4975727529812,950.0,0.00036496457265628384
fitted_energy_accounting,E68,heating,T11_perim,334.7701021147799,-364.5056175086347,1100.0,0.00019101408651060457
fitted_energy_accounting,E68,heating,T9_core,463.2531557999911,-472.04147511546455,1200.0,0.0003488723053538534
fitted_energy_accounting,E68,heating,T10_core,342.3370429989827,-381.55943395997315,1250.0,0.0001818345585124647
fitted_energy_accounting,E68,heating,T3,288.52808928300175,-336.22190470911715,1200.0,0.00011363256099031408
fitted_energy_accounting,E68,heating,T2,29.102490320749137,37.24310992490899,-250.0,0.00011944932533132915
fitted_energy_accounting,E69,heating,T8,393.61310962016177,-393.36153394624273,150.0,0.0003872971514658232
fitted_energy_accounting,E69,heating,T12_perim,432.674399844685,-442.28982055885285,450.0,0.00037882934532121456
fitted_energy_accounting,E69,heating,T11_perim,320.9317163010322,-352.87210081775413,900.0,0.00023906974017773834
fitted_energy_accounting,E69,heating,T9_core,460.3344425367916,-476.0909423417893,750.0,0.00035964011775260513
fitted_energy_accounting,E69,heating,T10_core,336.8085616804928,-376.21830168260385,1450.0,0.0002447277000823728
fitted_energy_accounting,E69,heating,T3,280.2689563255705,-325.1361772618321,1500.0,0.0001755689798325286
fitted_energy_accounting,E69,heating,T2,33.12244580766762,41.01034471402863,-500.0,0.00047863476570288014
