case,flow_lpm,reynolds,irradiance,power_scale,q_receiver_gas_W,q_rear_gas_W,h_app_W_m2_K,Nu_app,deltaT_app_K,epsilon_mean,epsilon_outlet,z_peak_core_mm,z_peak_perim_mm,lambda_107,lambda_107_raw_K,Tcore_107_K,Tperim_107_K,K_loss_W_K,q_loss_external_W,q_front_W,q_cavity_ambient_W,q_tube_cavity_W,q_tube_flange_W,q_core_rear_W,q_perim_rear_W,q_rear_tube_W,q_rear_cavity_W,C_receiver_participating_J_K,C_total_with_rear_J_K,T3_error_K,T2_error_K
E67,15.2805125,111.31830775590693,456000.0,0.9959986043833309,41.087559232369145,-5.545729627634291,2.3845014845577137,0.09485159150076099,209.6239636246758,0.8927225029441829,0.8069103878380046,30.14,30.14,-0.4047175565028173,-63.97739627408487,454.41762270205527,518.3950189761401,0.31276569123271114,83.54990487876192,3.1554979679086914,71.10583214614962,-0.05558819238167259,9.288574764703608,102.08470006382704,0.11132131136251236,7.745160759640925,93.7139421560305,222.52693256582086,302.52693256582086,-339.1400615814251,34.01701705591449
E68,12.499871559633025,90.475804403676,456000.0,0.9959986043833309,36.24157728803183,-5.952583675002608,1.8964713304691214,0.07335160526538866,232.48181701675162,0.9160974465543852,0.840392069689773,24.66,24.66,-0.3869963653470771,-65.70581645133848,468.5395660400268,534.2453824913653,0.34578967069901545,101.14419604430748,3.9461228643339537,86.4395896989423,-0.08951035275054725,10.758483481031222,105.44929421018713,0.11402048861530448,7.745370526735229,97.28612130702722,222.52693256582086,302.52693256582086,-336.22190470911715,37.24310992490899
E69,10.499733944954128,76.40842615027003,456000.0,0.9959986043833309,32.536539236087904,-6.130288089703559,1.561826255056882,0.05934497911591884,253.43513334232307,0.9327686664710622,0.8658810278418234,19.180000000000003,19.180000000000003,-0.3739388854028443,-67.26420086484973,476.61869831739614,543.8828991822459,0.3686333306799939,116.38676381876998,4.756404535373287,99.99268768464643,-0.08849376374605797,11.63767159875026,107.96261294897454,0.11625329945823913,7.494208815955915,100.23125766100891,222.52693256582086,302.52693256582086,-325.1361772618321,41.01034471402863
E70,9.107139705882352,65.86899555432916,456000.0,0.9959986043833309,27.896567583808512,-6.050588648630524,1.2629618696533305,0.04742983217837421,268.71302266579187,0.9443088471321767,0.884210579649509,13.700000000000001,19.180000000000003,-0.38236465694556804,-68.38637681849474,477.89119761011267,546.2775744286074,0.3587064640227008,117.76635827791014,5.5406010500702205,100.55748476394731,-0.13308894446100186,11.668272463892603,110.74752700599731,0.11851305407813038,7.79509066831352,102.67241551077416,222.52693256582086,302.52693256582086,-334.0202716851589,35.408595095368696
E71,7.126846153846151,51.309287635693515,456000.0,0.9959986043833309,22.06040861082996,-5.9460568256003725,0.9086032010491977,0.03349581804049453,295.3707408343565,0.9605050850146845,0.9121719372108948,8.220000000000002,13.700000000000001,-0.3891204037131085,-70.1134512967385,480.96796380013495,551.0814150968735,0.3547765582633164,124.74698097004699,7.141159625879116,105.70100490343232,-0.18387955207598597,11.904816440735555,113.81199809334575,0.12153105682466431,8.013549749097507,105.52362965958297,222.52693256582086,302.52693256582086,-304.8524660458427,37.607852750636766
E72,18.707575757575754,136.25388763090646,304000.0,0.9993987514478682,30.746794178538433,-3.34869946352787,2.9246367419318378,0.13081482334490827,127.8957436377936,0.8571316779695628,0.7620314195366059,35.620000000000005,30.14,-0.42506658542955394,-41.954421900771194,395.12282320955404,437.07724511032524,0.2776995249778236,45.806042095399064,1.4440933388274595,38.92857214498751,-0.012490838697033074,5.433376611584097,65.93372514840735,0.07278680767681983,5.09282505420839,60.31690222499702,222.52693256582086,302.52693256582086,-275.972048332967,22.238247886059128
E73,13.170870967741934,95.78456031942005,304000.0,0.9993987514478682,25.601172786094867,-3.7487947665542958,2.0389775326261157,0.08808541652603694,152.74802473373097,0.8999909350156408,0.8189527869520948,24.66,24.66,-0.38539867872385614,-43.72155501715952,410.4260049541728,454.1475599713323,0.33723962371999233,65.36859824676787,1.9629072628886712,56.3752590623839,-0.05373594685128646,7.030431921495304,69.97619498512985,0.07588815321111068,5.183041535154075,64.49567343066377,222.52693256582086,302.52693256582086,-304.18425677548265,23.08797987092646
E74,9.023245901639344,65.6974650463822,304000.0,0.9993987514478682,18.388903057688058,-3.7462268499910434,1.2264038824157293,0.05158951637435315,182.4107752330243,0.9367818881056066,0.8732078802173886,13.700000000000001,13.700000000000001,-0.38409720782945755,-45.80546991263526,415.80188907217797,461.60735898481323,0.33884190582613616,75.47995224566397,2.795727819177956,65.16426241607603,-0.10326386109413065,7.519962010409989,74.91707171871346,0.0798778551406776,5.4196674796875755,69.25179244837621,222.52693256582086,302.52693256582086,-302.7257834125187,21.529149522082093
E75,6.944410852713178,50.53949993727276,304000.0,0.9993987514478682,14.339754252341638,-3.658554166918622,0.8601708535427096,0.035616261298110956,202.80804028078285,0.9556239695749317,0.9045456569333611,8.220000000000002,13.700000000000001,-0.389701986888058,-46.998054964241646,417.31048805636533,464.308543020607,0.33247955715519567,80.18354668571641,3.563888754801037,68.96897274120798,-0.13765017539031663,7.650685189707389,77.23001287230404,0.08212261916602036,5.572516304118352,71.42541077903468,222.52693256582086,302.52693256582086,-284.4640102854587,22.431559600127798
E76,4.526673611111114,32.965341158298585,304000.0,0.9993987514478682,9.55984179878612,-3.4339510333742904,0.49605408024347203,0.020120706258170085,234.4497973224178,0.9770179886453231,0.9454215269845349,2.74,8.220000000000002,-0.3948890663037257,-48.323088977681095,418.8388014644821,467.1618904421632,0.3255247662256446,87.39043631301931,5.120963332621735,74.51926095556037,-0.16989992142217808,7.750212024837192,79.1446098202509,0.08475902302471239,5.6208080184852065,73.33086785168564,222.52693256582086,302.52693256582086,-248.10366819912122,25.39337495449695
