effective_front_area_cm2,group_kW_m2,power_scale,objective,side_final_rmse_K,T2_final_rmse_K,T3_final_rmse_K,side_final_bias_K,T2_final_bias_K,T3_final_bias_K,transient_side_rmse_K,transient_T2_rmse_K,transient_T3_rmse_K
12.0,456,1.19,3.91339748586264,155.89286581805416,8.066339715284922,106.26088947320254,-131.56030750962142,-6.634212191876213,62.15828884833471,153.24896486122682,10.233738276675103,151.70660479553052
12.0,456,1.34,3.3507749114760395,113.46326796022679,4.760361011447973,142.57897967486505,-76.8612211151895,-2.433474296586659,112.19911252919862,118.81531785056575,11.117389282840021,189.69960375761022
12.0,456,1.5,3.895628629928467,85.7219736046843,4.099940218403417,185.2764147146001,-21.934113713793895,2.005326328329882,162.57486362163237,100.99901058679146,12.97691605385979,231.21409684759539
12.0,456,1.65,5.3115012383636335,86.2346817802204,6.843416441961605,225.57780201883745,26.687080787966163,6.075828022043015,207.2813318653955,106.45192361206657,15.248210641456916,269.616763393048
12.0,304,1.05,5.236379423902996,189.6249532442283,6.759701150802684,110.34751650085072,-166.0911164038973,-4.821240644895874,-7.823433007403689,175.74200197117676,6.979694624402892,121.56885954427077
12.0,304,1.23,3.8511430150621035,147.54862393172283,4.200388914666158,122.84423004060245,-113.04254646554807,-1.1798088086126086,39.61327119559213,139.52806660166485,8.327867859762442,145.68875880297225
12.0,304,1.4,3.4718078232491116,117.7546459291937,4.124606392139399,145.90346827507778,-65.95062752502542,2.151820817307282,81.86392545015325,116.710311755006,10.21843359806883,173.56821537595053
12.0,304,1.58,3.8905511755218662,101.67237604697145,6.386169317649093,175.79663555886503,-18.869450604628852,5.56716063670724,124.24952090084162,108.52065472362224,12.499682902903114,205.05466669651204
12.0,304,1.8,5.3521925473028995,107.82972987890496,10.109293843608324,214.90101434258918,35.186076900350756,9.67344925165027,173.097613647672,120.66362295856409,15.460520826738346,243.9605548127793
12.0,256,0.7,1.4929691016681268,103.46411841127671,1.5385092262494262,54.775315844646265,-93.39149508243919,-1.2703428316115872,-9.261516574698717,88.73941849617732,4.672345356277865,64.69412660045946
12.0,256,0.84,0.9514350010956009,68.45922343955246,2.1785660505546662,67.75871031130555,-47.950386593841785,1.5197589193867846,30.802803105456082,62.02676761883427,5.806404821091696,88.11401330295533
12.0,256,0.94,1.013530148330675,54.66023978158973,4.03321752857018,86.52345728734298,-16.936062440246364,3.476746855891372,58.14405719821006,57.109483761963915,6.919491208336218,108.462346116411
12.0,256,1.11,1.848933285819627,65.79495178339667,7.289458401322981,123.52857575449156,33.227170105175,6.729928606122068,102.39286563927057,77.4613584530388,9.053147709324731,144.55712956413933
12.0,256,1.25,3.1276618059519854,94.08062050871166,9.924558834215349,154.833605812453,72.3420506673298,9.340275939020959,136.95368452183595,106.19453605743729,10.89627851797317,174.09686908415716
20.0,456,1.05,6.926172578760744,233.71892517491963,14.433027389900467,71.96378689699496,-219.89525202137727,-13.009150591505914,-17.28423445843721,222.1223581021277,11.07478994333498,100.16313451386137
20.0,456,1.19,4.754655582946918,188.26290213413887,11.12320537087291,76.40034705773792,-171.1683023035911,-9.44853126296484,27.306467151428947,180.9408012317086,10.339457077978592,122.6927633250847
20.0,456,1.34,3.4565622469718598,144.5350827521754,7.9813159645713645,102.2726937191093,-122.01468033994315,-5.7520159392887775,72.41582520212485,142.8688394702628,10.402816966973505,153.84241532371826
20.0,456,1.5,3.0585279244375543,105.4603999674928,5.580882302126729,138.35554326637475,-72.66522467053007,-1.930894684739125,117.84041617680577,111.80644651854956,11.329935660674497,189.60586932228463
20.0,456,1.65,3.4646797960614677,80.74342606466469,5.196306938262277,173.85750852884237,-29.008993549755317,1.607319360694002,158.1349702424073,96.08481682001849,12.786969505337431,223.35966050573543
20.0,304,1.05,5.992857603476978,210.41399707617165,8.602199044782239,98.47060620447793,-193.99580170267492,-6.670759596962765,-31.66565211150346,193.76009487006402,6.729086064859436,104.43470122967689
20.0,304,1.23,4.120585491557545,167.53928020388338,5.837321140067317,98.06364016068864,-146.0268234382133,-3.4296159959086023,11.369962018616784,155.50392805313342,7.290239223968051,120.11882579450157
20.0,304,1.4,3.1584203388088086,132.4745186813261,4.168834560181734,111.86905611708771,-103.49373599827761,-0.4733492818281815,49.641159121968705,125.88146544397647,8.535543207182478,141.9867757832419
