variant,simulation_id,phase,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W,Qaxial_view_W
axial_view_rad_upper,E80,heating,2.74,668.7485966221386,296.5685,668.7485914954339,28.329454243247632,741.8046771260329,18.10042531774167,0.9999999862252044,50.15170872884662,0.022475988761859442
axial_view_rad_upper,E80,heating,8.220000000000002,673.8865710229279,668.7485914954339,673.8865485430478,15.582235329890889,525.4195695802096,12.339549778439316,0.9999956247626073,0.7193317144296381,-0.1987171318043782
axial_view_rad_upper,E80,heating,13.700000000000001,670.7508675496595,673.8865485430478,670.7510447340536,12.34055594138175,416.57434353076013,9.78116596585331,0.999943494126296,-0.43907734768772766,-0.1577474475405681
axial_view_rad_upper,E80,heating,19.180000000000003,664.7018718313399,670.7510447340536,664.7035277645775,10.392318045971544,349.0243340758218,8.203312091671807,0.9997262546030232,-0.8460097677162225,-0.10051412541256956
axial_view_rad_upper,E80,heating,24.66,657.6769761471091,664.7035277645775,657.682806951381,9.040565811189845,301.40948877770217,7.094296395757114,0.999170175558455,-0.9807562926922373,-0.059760618119821224
axial_view_rad_upper,E80,heating,30.14,650.3664388684676,657.682806951381,650.3803649774263,8.035224740439432,265.72317614255104,6.264103899683106,0.998096581691787,-1.0185219805575612,-0.03359068818818301
axial_view_rad_upper,E80,heating,35.620000000000005,643.0110672462894,650.3803649774263,643.0377959431328,7.25755145475945,237.99345021329927,5.619339916768632,0.9963729655363988,-1.0224911288730252,-0.016819439006564574
axial_view_rad_upper,E80,heating,41.1,635.6906470154942,643.0377959431328,635.7351578377292,6.640964025164095,215.92358173655265,5.106335260055442,0.9939417558193825,-1.0153185905229212,-0.005750569558506425
axial_view_rad_upper,E80,heating,46.580000000000005,628.4275996365865,635.7351578377292,628.4946608229056,6.1438568703753695,198.0521787289492,4.69105903023458,0.9908230376723274,-1.0050991693695348,0.0018351786967240652
axial_view_rad_upper,E80,heating,52.06,621.2240503555086,628.4946608229056,621.3178491289473,5.738244477217536,183.38701325791402,4.350443758178418,0.9870989136525347,-0.9947143404207706,0.007233060982881777
axial_view_rad_upper,E80,heating,57.54,614.0749859426317,621.3178491289473,614.1989114202115,5.404301983361294,171.22233426692756,4.068091477245198,0.9828899877863158,-0.9851825369224588,0.011217533559043237
axial_view_rad_upper,E80,heating,63.02,606.9728599835024,614.1989114202115,607.1294326293173,5.1274471434079745,161.0385041417589,3.831927937177244,0.9783321988244555,-0.9768583640927214,0.014275370953888165
axial_view_rad_upper,E80,heating,68.50000000000001,599.909157712581,607.1294326293173,600.1000724134635,4.896647916284266,152.44269469552654,3.632821572215253,0.9735585274682433,-0.9698624769919396,0.01673281938654545
axial_view_rad_upper,E80,heating,73.98000000000002,592.8748911638478,600.1000724134635,593.1011334247394,4.703376131825855,145.13177360309433,3.4637212231272705,0.9686869777967768,-0.9642365475335383,0.018825354697738585
axial_view_rad_upper,E80,heating,79.46000000000002,585.8607242607577,593.1011334247394,586.1227234427279,4.540926889714178,138.86797179826277,3.3190916166399322,0.9638143126947101,-0.959999798212377,0.020737926226160677
axial_view_rad_upper,E80,heating,84.94000000000001,578.8569725232192,586.1227234427279,579.1547652850912,4.4039573035808335,133.46230681646608,3.1945291172945667,0.9590141796531383,-0.9571700898338886,0.022630672460776522
axial_view_rad_upper,E80,heating,90.42000000000002,571.8535598812382,579.1547652850912,572.186946603815,4.28816319703903,128.762923472223,3.086491592101305,0.954338125811259,-0.9557721683318265,0.024658483431460147
axial_view_rad_upper,E80,heating,95.90000000000002,564.8399572413033,572.186946603815,565.2086422389104,4.190046073257936,124.64667044042099,2.9921032833110663,0.9498182208499689,-0.955841358029424,0.026990069998502463
axial_view_rad_upper,E80,heating,101.38000000000001,557.8051059759964,565.2086422389104,558.2088182553422,4.106741176139635,121.01287507408883,2.9090105940104074,0.9454703448447888,-0.9574259726668372,0.029832259601813384
axial_view_rad_upper,E80,heating,106.86000000000001,550.7373193471325,558.2088182553422,551.1759148260695,4.035888100268369,117.77865247500553,2.8352733870646705,0.9412975248574216,-0.9605900916238356,0.03346865487993746
axial_view_rad_upper,E80,heating,112.34,543.6241453961632,551.1759148260695,544.0976944726284,3.975531779474975,114.87530965380152,2.769281622928553,0.9372929641376636,-0.9654181488706484,0.03833251908660363
axial_view_rad_upper,E80,heating,117.82000000000002,536.4521577814565,544.0976944726284,536.9610249053,3.924045638199955,112.24554452623696,2.709690388373858,0.9334425895266408,-0.9720236645976317,0.0451667462029602
axial_view_rad_upper,E80,heating,123.30000000000003,529.2065998686521,536.9610249053,529.7515261723865,3.880071222734207,109.84122550863263,2.655368368861051,0.9297270524688673,-0.9805674457964458,0.055442837582338006
axial_view_rad_upper,E80,heating,128.78,521.8706863899832,529.7515261723865,522.4528979101758,3.842470304541014,107.62158472585367,2.6053559300832934,0.926123162471523,-0.9913006098640275,0.07277579292366648
axial_view_rad_upper,E80,heating,134.26000000000002,514.4239047822715,522.4528979101758,515.0453112890139,3.8102866161960804,105.55165351690044,2.5588289422696415,0.9226046782151724,-1.004690589341407,0.11026875019769147
