variant,simulation_id,phase,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W,Qaxial_view_W
combined_fixed,E76,heating,2.74,824.5907868762298,296.4675,824.590785146312,18.984576616988207,558.668556444361,19.536766451919743,0.9999999967244054,49.65564971668382,-0.034405109058210086
combined_fixed,E76,heating,8.220000000000002,828.3836051931997,824.590785146312,828.3836023749477,10.870284881289065,427.26279161182043,14.112503526958417,0.9999992569507633,0.3775589191804604,-0.19214144134120578
combined_fixed,E76,heating,13.700000000000001,821.1358409321508,828.3836023749477,821.1359099635239,8.915932790047552,349.9074476825899,11.561642129099402,0.9999904754904501,-0.7212157904597403,-0.1419944360139721
combined_fixed,E76,heating,19.180000000000003,810.0778757439257,821.1359099635239,810.0783896429485,7.7420482993485376,301.3570778142803,9.976641007937644,0.999953527090565,-1.098213064466149,-0.08498849037075171
combined_fixed,E76,heating,24.66,797.8211660863743,810.0783896429485,797.8229161592521,6.926943840508504,266.7931691007391,8.854213288741288,0.9998572211015222,-1.2141899389136703,-0.045596775265178684
combined_fixed,E76,heating,30.14,785.2977418943681,797.8229161592521,785.3019115606053,6.319812118199859,240.64837102194514,8.007659845641736,0.9996670971477866,-1.2372238790592773,-0.0205914551392365
combined_fixed,E76,heating,35.620000000000005,772.8339625605369,785.3019115606053,772.8420144056906,5.849280033779875,220.14345433909716,7.345015273596347,0.9993541964958514,-1.227889654104913,-0.004759722345855209
combined_fixed,E76,heating,41.1,760.5388945662402,772.8420144056906,760.5524166208631,5.4754273924443355,203.6619011290194,6.813286126462218,0.998900924741092,-1.2078768122546355,0.005469975739033955
combined_fixed,E76,heating,46.580000000000005,748.4441328582222,760.5524166208631,748.4646826198178,5.173348129317061,190.17085929739986,6.378795766142607,0.9983028344893105,-1.1849007515442191,0.01223326762133123
combined_fixed,E76,heating,52.06,736.5539274563268,748.4646826198178,736.5829048108089,4.926302254444833,178.96727560890167,6.018682421160242,0.9975671270138327,-1.1616771164630113,0.016786691951830142
combined_fixed,E76,heating,57.54,724.8630396175511,736.5829048108089,724.9016052772757,4.7224328282235755,169.5503683361776,5.71667832471813,0.9967093768495815,-1.1391422279987178,0.019890342647370694
combined_fixed,E76,heating,63.02,713.3630266380404,724.9016052772757,713.4120675232515,4.553015493581701,161.55114299077698,5.460797022036592,0.9957498330821831,-1.1176050779157338,0.022025828303420376
combined_fixed,E76,heating,68.50000000000001,702.0443999498619,713.4120675232515,702.1045330091089,4.411445292400771,154.69055476904245,5.2419686660645,0.9947101673356724,-1.097157831006343,0.023515080324047324
combined_fixed,E76,heating,73.98000000000002,690.8973260701943,702.1045330091089,690.9689282651882,4.292611286889369,148.753245105073,5.053186597193607,0.9936110580107812,-1.0778212194022354,0.024585839725945115
combined_fixed,E76,heating,79.46000000000002,679.9118226472666,690.9689282651882,679.9950753380265,4.192490299452647,143.57028895932683,4.888948092849716,0.992470661524206,-1.059595468956119,0.025409444409196506
combined_fixed,E76,heating,84.94000000000001,669.0777857099761,679.9950753380265,669.1727242278491,4.107871859136435,139.00742758996196,4.744873514126372,0.9913038381221329,-1.0424777521271458,0.026124465675522172
combined_fixed,E76,heating,90.42000000000002,658.384963906201,669.1727242278491,658.49152611859,4.036165555156479,134.95678668913155,4.61743849840275,0.9901219336348197,-1.0264679381075403,0.026853559425082836
combined_fixed,E76,heating,95.90000000000002,647.8229169252339,658.49152611859,647.9409872573159,3.975262252323825,131.33089144952132,4.503780506909565,0.9889329218136937,-1.011570429969311,0.02771815134734011
combined_fixed,E76,heating,101.38000000000001,637.3809668886431,647.9409872573159,637.5104142889713,3.9234317188351864,128.05824360931268,4.401555862553405,0.9877417470981166,-0.997794940161609,0.02885503035287795
combined_fixed,E76,heating,106.86000000000001,627.0481399759832,637.5104142889713,627.1888497071932,3.879245591157302,125.07998959007816,4.308832018967003,0.9865507511081666,-0.9851573826708121,0.030440641572206377
combined_fixed,E76,heating,112.34,616.813087964528,627.1888497071932,616.9649880212112,3.8415184145449723,122.3473681171621,4.224004980620704,0.9853601055565336,-0.9736816473090077,0.03273506103882482
combined_fixed,E76,heating,117.82000000000002,606.6639682709318,616.9649880212112,606.8270519072645,3.809261861590147,119.81972441320099,4.145734998650821,0.9841682046742813,-0.9634033173917326,0.036177138274016356
combined_fixed,E76,heating,123.30000000000003,596.5882352591059,606.8270519072645,596.7625819275098,3.7816487431017483,117.46293958959014,4.072895665940491,0.9829719903778876,-0.954377732340234,0.04163315575883949
combined_fixed,E76,heating,128.78,586.572219451644,596.7625819275098,586.7580183725031,3.7579844221685557,115.24815873425722,4.004532679022925,0.9817671921583586,-0.9466994174063256,0.051238759475219574
combined_fixed,E76,heating,134.26000000000002,576.6000783337605,586.7580183725031,576.7976659881833,3.737683927102465,113.15070268909427,3.939828642738344,0.9805484523762434,-0.9405598468653172,0.07278499589230504
