variant,simulation_id,phase,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W,Qaxial_view_W
combined_fixed,C80,cooling,2.74,307.4159737931146,295.681,307.41597333825723,38.89089332439674,685.2185281905258,17.065855614266336,0.9999999612391691,1.5492266059800515,0.0005940619972874477
combined_fixed,C80,cooling,8.220000000000002,307.97584913636587,307.41597333825723,307.9758389376878,24.433534988240712,438.30040980060255,10.913212140659592,0.9999817840348191,0.0739324113955513,0.00040727170321542807
combined_fixed,C80,cooling,13.700000000000001,308.5571874852509,307.9758389376878,308.55705733827176,18.786239212082915,337.55143079677293,8.404441345305564,0.9997761291747199,0.0767542206849945,0.00032267802947979124
combined_fixed,C80,cooling,19.180000000000003,309.16145952708155,308.55705733827176,309.16083217207,15.331694401255321,275.950240266012,6.870482543834708,0.9989620239252052,0.07973524847417005,0.0002738358093046973
combined_fixed,C80,cooling,24.66,309.7902055516716,309.16083217207,309.78830285714776,12.923638776065346,233.02013610057898,5.801453636902202,0.9969768430227721,0.08286704937662512,0.0002424420102534133
combined_fixed,C80,cooling,30.14,310.4450412775293,309.78830285714776,310.44065110420536,11.135811980151098,201.15347994661425,5.007917088863856,0.9933151873139878,0.08615524638516665,0.00022105650751011314
combined_fixed,C80,cooling,35.620000000000005,311.12766457179185,310.44065110420536,311.1192054443563,9.759304231446524,176.6249659294924,4.3971078672111155,0.9876871010036137,0.0896192722690587,0.0002059277622020748
combined_fixed,C80,cooling,41.1,311.8398656071616,311.1192054443563,311.82550891237577,8.6745026735049,157.30322289039665,3.9159513156959993,0.9800784120910105,0.09328750639092165,0.0001948680123691877
combined_fixed,C80,cooling,46.580000000000005,312.58353969801357,311.82550891237577,312.56134593264295,7.8057860234520335,141.84157535018633,3.5309125888416673,0.9707218152730602,0.0971918888086863,0.00018643964911850794
combined_fixed,C80,cooling,52.06,313.36070137313504,312.56134593264295,313.3287413105776,7.102003234238662,129.3295401101423,3.2193186252692305,0.9600177080951761,0.1013642377827898,0.00017958236002966576
combined_fixed,C80,cooling,57.54,314.1734986004435,313.3287413105776,314.1299461059861,6.526849668498954,119.12111580690994,2.9650823755010003,0.948443777899439,0.1058345184958829,0.00017341412769010677
combined_fixed,C80,cooling,63.02,315.02422664525704,314.1299461059861,314.9674206352287,6.053629963429081,110.74139808665835,2.7563773977766197,0.9364785349408881,0.11063046511815158,0.00016710647220011151
combined_fixed,C80,cooling,68.50000000000001,315.91534147377325,314.9674206352287,315.84382002743,5.6621836856321,103.83179526589389,2.5842736415426057,0.9245491359246252,0.11577791963993547,0.00015978966906051307
combined_fixed,C80,cooling,73.98000000000002,316.84947286222655,315.84382002743,316.76198461783747,5.336969296874945,98.11590698709921,2.4418877619661954,0.9130035322708534,0.12130147262053544,0.00015046359080356656
combined_fixed,C80,cooling,79.46000000000002,317.8294374926696,316.76198461783747,317.7249358445298,5.065811045304649,93.37722241119151,2.32382775581827,0.9021018626641574,0.12722519239522312,0.00013789591089972232
combined_fixed,C80,cooling,84.94000000000001,318.8582523694782,317.7249358445298,318.735877600508,4.839046513195265,89.4439577815722,2.2258153779334604,0.8920206612395787,0.13357334849648106,0.00012048790179617674
combined_fixed,C80,cooling,90.42000000000002,319.93914891403386,318.735877600508,319.7982027106012,4.648927581224692,86.17840703575425,2.1444209396880236,0.8828641538709402,0.14037109205023987,9.60792454740002e-5
combined_fixed,C80,cooling,95.90000000000002,321.07558811308263,319.7982027106012,320.9155041124926,4.489187957882729,83.4692570729179,2.0768719323835234,0.8746783858035116,0.14764508134246013,6.164272993444751e-5
combined_fixed,C80,cooling,101.38000000000001,322.2712771263079,320.9155041124926,322.0915903330743,4.354723831192241,81.22591542515482,2.020911762871456,0.867465430125379,0.15542405424853817,1.2774589710010597e-5
combined_fixed,C80,cooling,106.86000000000001,323.53018782273466,322.0915903330743,323.3305049490266,4.241353533069741,79.37424292669445,1.9746934757994714,0.8611961475372748,0.163739360579236,-5.7218211038351e-5
combined_fixed,C80,cooling,112.34,324.85657785911957,323.3305049490266,324.6365499304341,4.145633740984474,77.85329141769117,1.936698502404456,0.8558208279366748,0.17262548226658048,-0.00015909908396395659
combined_fixed,C80,cooling,117.82000000000002,326.25501523860646,324.6365499304341,326.0143131681944,4.06471698777671,76.61277568756462,1.9056736922005784,0.8512775842666362,0.1821205947537874,-0.00031159624039367516
combined_fixed,C80,cooling,123.30000000000003,327.73040809367757,326.0143131681944,327.4687013320432,3.996239903102821,75.61109183126231,1.880581949846711,0.8474986681982708,0.1922672817608591,-0.0005514095651863674
combined_fixed,C80,cooling,128.78,329.2880437539813,327.4687013320432,329.00498138984614,3.9382346791837213,74.8137491117208,1.8605631668219271,0.8444150146108196,0.20311369265046536,-0.0009662099066187851
combined_fixed,C80,cooling,134.26000000000002,330.9336497675004,329.00498138984614,330.6288417877298,3.8890583266828487,74.19212030904883,1.8449030801830308,0.8419593625829496,0.2147161573521596,-0.0018622850711378465
