variant,simulation_id,phase,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W,Qaxial_view_W
axial_view_rad_upper,E76,heating,2.74,821.3512639303059,296.4675,821.3512621986002,19.01360155813719,558.280671642123,19.529580561707345,0.9999999967007827,49.33494209541578,-0.10785640690792944
axial_view_rad_upper,E76,heating,8.220000000000002,824.8879124067654,821.3512621986002,824.8879097542081,10.888036829268081,426.6784772465627,14.103166348796142,0.9999992499802886,0.35180961065026733,-0.5605123435889272
axial_view_rad_upper,E76,heating,13.700000000000001,817.6045413731113,824.8879097542081,817.6046114513946,8.92949847201116,349.3422688227633,11.551491052848753,0.9999903783140393,-0.7242241405218703,-0.4094282914875376
axial_view_rad_upper,E76,heating,19.180000000000003,806.6717173437382,817.6046114513946,806.6722307058376,7.752595813703536,300.8243052165998,9.966305167887613,0.9999530442630908,-1.0849889088100617,-0.24281342697704292
axial_view_rad_upper,E76,heating,24.66,794.638149224388,806.6722307058376,794.6398848280019,6.9351041973686245,266.3030243453323,8.844142769549515,0.9998557759795337,-1.1912487839961745,-0.12923861817752705
axial_view_rad_upper,E76,heating,30.14,782.3941327347804,794.6398848280019,782.3982483351806,6.326070036434906,240.2060017601349,7.998149659187281,0.9996639160772797,-1.208831076587567,-0.05789644682366269
axial_view_rad_upper,E76,heating,35.620000000000005,770.2403239417586,782.3982483351806,770.2482446597468,5.854029524570835,219.75077081576313,7.336254592818597,0.99934851396242,-1.1966419701023696,-0.013103987349094808
axial_view_rad_upper,E76,heating,41.1,758.2698758538379,770.2482446597468,758.2831452815946,5.478987940700496,203.3190080043759,6.8053949782944185,0.9988922174653586,-1.1753650286968003,0.015666266646769553
axial_view_rad_upper,E76,heating,46.580000000000005,746.5042300439657,758.2831452815946,746.5243601777249,5.175976680284335,189.87688233213518,6.371848483471911,0.9982910027491348,-1.1521284859245937,0.034628055603505944
axial_view_rad_upper,E76,heating,52.06,734.9409331804156,746.5243601777249,734.969282651718,4.928204189993563,178.72080915654342,6.012722267337204,0.9975525834186241,-1.129298238297197,0.047396583869251635
axial_view_rad_upper,E76,heating,57.54,723.5701830981524,734.969282651718,723.6078794336547,4.7237716300057615,169.3497155444096,5.71172675653311,0.9966930426982222,-1.1075946023447938,0.05613607300041227
axial_view_rad_upper,E76,heating,63.02,712.3803462757066,723.6078794336547,712.4282534203882,4.5539208884690545,161.3944450491183,5.456859706665669,0.995733065847364,-1.0871885725780759,0.06220522737749128
axial_view_rad_upper,E76,heating,68.50000000000001,701.3596422666587,712.4282534203882,701.4183651269047,4.41201994724133,154.57585934413962,5.239039464431747,0.9946946496330507,-1.068082307582877,0.06650590021462598
axial_view_rad_upper,E76,heating,73.98000000000002,690.4965335965247,701.4183651269047,690.5664477949198,4.292936239080993,148.6785397009564,5.051250204791927,0.9935986745262854,-1.0502379114961309,0.06967376394490789
axial_view_rad_upper,E76,heating,79.46000000000002,679.7797034252659,690.5664477949198,679.8609989971768,4.192629333089333,143.53351243865137,4.887981737063145,0.9924633819876562,-1.0336188612655781,0.07218756762442105
axial_view_rad_upper,E76,heating,84.94000000000001,669.1979179178459,679.8609989971768,669.2906481685243,4.107875020027748,139.00646656215343,4.744847939666887,0.9913036157196493,-1.0182019294921736,0.07443717900318947
axial_view_rad_upper,E76,heating,90.42000000000002,658.7398652421696,669.2906481685243,658.8439949150902,4.036071969847095,134.9894598393247,4.618318369709825,0.9901306212394364,-1.0039798115316854,0.07677218036161808
axial_view_rad_upper,E76,heating,95.90000000000002,648.393991664611,658.8439949150902,648.5094411736784,3.9751023876563916,131.3949225873848,4.505524284991354,0.9889522035256652,-0.990961507707186,0.07954469928503256
axial_view_rad_upper,E76,heating,101.38000000000001,638.148328980403,648.5094411736784,638.2750134762861,3.9232291934616894,128.15122239928155,4.404115153495898,0.9877730794223702,-0.9791730648696186,0.08315867793095286
axial_view_rad_upper,E76,heating,106.86000000000001,627.9902939142015,638.2750134762861,628.1281574340577,3.8790186296571783,125.19931696646219,4.312150325786759,0.9865953058784027,-0.9686600193310763,0.08814316455049581
axial_view_rad_upper,E76,heating,112.34,617.9064244787893,628.1281574340577,618.0554705880479,3.8412810184862747,122.49018056908871,4.228015698292896,0.985418704449538,-0.9594930311628005,0.09528627326449288
axial_view_rad_upper,E76,heating,117.82000000000002,607.8819868089267,618.0554705880479,608.0423083853813,3.8090247600951366,119.98278631329025,4.150358333847534,0.9842412314271792,-0.9517796368297827,0.10592634861890536
axial_view_rad_upper,E76,heating,123.30000000000003,597.9003074714947,608.0423083853813,598.072120483782,3.7814201795257016,117.64248225145136,4.078033838878069,0.9830592588438771,-0.9456893680342167,0.12271433408953067
axial_view_rad_upper,E76,heating,128.78,587.9414526008218,598.072120483782,588.1251446217298,3.7577708389445634,115.43961881939764,4.010061970431414,0.9818677284627063,-0.941513762868422,0.1521965146258974
axial_view_rad_upper,E76,heating,134.26000000000002,577.9789754101172,588.1251446217298,578.1752014251152,3.737490653170386,113.34823024821135,3.945584363031994,0.9806600884624083,-0.9398441017398318,0.21827071130022113
