simulation_id,flow_lpm,irradiance,power_scale,nominal_incident_flux_W_m2,scaled_incident_flux_W_m2,nominal_receiver_absorbed_W,scaled_receiver_absorbed_W,participating_absorbed_W,core_absorbed_W,perim_absorbed_W,spill_capture,flux_receiver_fraction,flux_spillover_fraction,f_perim_source,beta_perim_1_m,core_front_cell_source_fraction,perim_front_cell_source_fraction,core_downstream_source_fraction,perim_downstream_source_fraction,T8_model,T8_experiment,T12_perim_model,T12_perim_experiment,T11_perim_model,T11_perim_experiment,T9_core_model,T9_core_experiment,T10_core_model,T10_core_experiment,T3_model,T3_experiment,T2_model,T2_experiment,T12_minus_T8_model,T12_minus_T8_experiment,T11_minus_T8_model,T11_minus_T8_experiment,T12_minus_T9_model,T12_minus_T9_experiment,T11_minus_T10_model,T11_minus_T10_experiment,mean_nu,mean_effectiveness,receiver_gas_heat,rear_tube_gas_heat,active_flow_fraction,G_core_perim_W_m_K,C_perim_eff_J_K,C_receiver_participating_eff_J_K,C_rear_eff_J_K,C_total_with_rear_eff_J_K,f_core_rear,G_receiver_rear_W_K,G_rear_tube_W_K,G_rear_cavity_W_K,G_rear_axial_W_K,T_rear_inlet,T_rear_mid,T_rear_exit,flange_scale,flange_cool_gain,flange_cool_tau_s,flange_gate_end,effective_flange_scale_end,k_core_axial_scale
E67,15.2805125,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,310.9638058339519,209.1354668319107,101.8283390020412,0.0362,0.06920265203911855,0.9307973479608814,0.03369486399618391,10.0,0.35493846584209726,0.07149220222511954,0.6450615341579027,0.9285077977748805,856.4281067867079,931.6279999999999,854.1564130257805,991.103,686.637904972763,878.055,833.4421746986254,966.6659999999999,636.3590086696584,824.995,551.4159575117931,763.414,409.3476881009088,326.43699999999995,-2.2716937609274055,59.47500000000002,-169.79020181394492,-53.57299999999998,20.714238327155044,24.437000000000012,50.2788963031046,53.059999999999945,33.91080502340902,0.9998986611269225,85.0608619607912,-13.004803724592549,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.5,1.771499352885161,4.521902076815926,541.964005542399,525.6609327208688,470.43199676856716,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238103e-11,0.10147999609544986,0.04734319105878005
E68,12.499871559633025,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,310.9638058339519,209.1354668319107,101.8283390020412,0.0362,0.06920265203911855,0.9307973479608814,0.03369486399618391,10.0,0.35493846584209726,0.07149220222511954,0.6450615341579027,0.9285077977748805,932.3462252179944,1012.649,911.3370589476153,1047.717,713.927018562522,898.751,891.1602230921418,1020.928,658.517019618604,850.0989999999999,570.7872231843145,773.207,435.0190617741475,338.52,-21.00916627037907,35.0680000000001,-218.4192066554724,-113.89800000000002,20.17683585547354,26.7890000000001,55.409998943918026,48.652000000000044,29.8353846882631,0.9999606474906745,74.14861604364069,-13.665848515800512,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.5,1.771499352885161,4.521902076815926,579.3345368356389,558.0612875196714,496.70745556485883,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238125e-11,0.10147999609544986,0.04734319105878005
E69,10.499733944954128,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,310.9638058339519,209.1354668319107,101.8283390020412,0.0362,0.06920265203911855,0.9307973479608814,0.03369486399618391,10.0,0.35493846584209726,0.07149220222511954,0.6450615341579027,0.9285077977748805,996.7289872198014,1058.429,950.1411987356272,1070.73,724.7160370131592,896.755,928.5639823012112,1044.378,664.6930431622912,852.837,576.5937854906812,769.76,445.5003434219511,344.308,-46.58778848417421,12.30099999999993,-272.01295020664224,-161.6740000000001,21.57721643441596,26.35200000000009,60.02299385086792,43.918000000000006,26.84311138718177,0.9999827951418021,63.99353046501501,-13.58135539388844,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.5,1.771499352885161,4.521902076815926,600.6257454692884,574.1677417136465,507.1243695389323,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238125e-11,0.10147999609544986,0.04734319105878005
E70,9.107139705882352,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,310.9638058339519,209.1354668319107,101.8283390020412,0.0362,0.06920265203911855,0.9307973479608814,0.03369486399618391,10.0,0.35493846584209726,0.07149220222511954,0.6450615341579027,0.9285077977748805,1051.3774002802938,1152.474,979.395562916504,1120.277,732.0738569893746,912.173,954.9434670358631,1093.725,668.5603123122287,871.483,581.0991009631684,779.518,454.11582495421516,352.421,-71.98183736378985,-32.19699999999989,-319.30354329091927,-240.30099999999993,24.452095880640854,26.552000000000135,63.51354467714589,40.690000000000055,24.60314834519045,0.9999917287859046,55.82246227104618,-13.460008867027105,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.5,1.771499352885161,4.521902076815926,617.4337482111935,586.508568676408,515.2385644092068,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238125e-11,0.10147999609544986,0.04734319105878005
E71,7.126846153846151,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,310.9638058339519,209.1354668319107,101.8283390020412,0.0362,0.06920265203911855,0.9307973479608814,0.03369486399618391,10.0,0.35493846584209726,0.07149220222511954,0.6450615341579027,0.9285077977748805,1140.6173527049655,1203.298,1015.1450040755135,1120.348,734.159775781134,882.823,982.2105806972712,1095.306,665.4912411800865,847.476,581.0265433965516,753.56,460.9455830928403,356.00399999999996,-125.47234862945197,-82.95000000000005,-406.4575769238314,-320.475,32.934423378242286,25.041999999999916,68.66853460104755,35.34699999999998,21.319685452768816,0.9999977529420542,43.41476868458964,-12.790597902896776,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.5,1.771499352885161,4.521902076815926,636.5076163422085,597.7139535878994,520.2280055408378,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238125e-11,0.10147999609544986,0.04734319105878005
E72,18.707575757575754,304000.0,0.7514662392832507,304000.0,228445.73674210822,109.744,82.46891096390107,122.6231342048149,82.46891096390107,40.15422324091383,0.0362,0.06920265203911855,0.9307973479608814,0.03369486399618391,10.0,0.35493846584209726,0.07149220222511954,0.6450615341579027,0.9285077977748805,502.9348937194219,737.656,499.5039530360399,797.899,443.09708690213284,733.977,490.9195248213352,771.112,423.7019432392944,684.1869999999999,395.5382694789482,652.9549999999999,333.7911108012009,309.928,-3.430940683382005,60.24300000000005,-59.83780681728905,-3.6789999999999736,8.584428214704701,26.787000000000035,19.39514366283845,49.79000000000008,43.541021153374146,0.999458813088744,37.93820362766513,-4.201213792401376,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.5,1.771499352885161,4.521902076815926,382.84987318717697,377.5412612354673,357.7087368296192,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764976762e-10,0.10147999614198888,0.04734319105878005
E73,13.170870967741934,304000.0,0.7514662392832507,304000.0,228445.73674210822,109.744,82.46891096390107,122.6231342048149,82.46891096390107,40.15422324091383,0.0362,0.06920265203911855,0.9307973479608814,0.03369486399618391,10.0,0.35493846584209726,0.07149220222511954,0.6450615341579027,0.9285077977748805,557.9882527908657,837.694,539.7862985168666,894.482,463.4845564067234,791.76,531.6681460798892,867.5509999999999,440.51357688590866,747.4,410.185556891378,694.626,351.3208356567788,325.12,-18.201954273999036,56.78800000000001,-94.50369638414224,-45.93399999999997,8.118152436977425,26.93100000000004,22.97097952081475,44.360000000000014,35.62962088280438,0.9998512370210171,31.121510162189683,-4.638581077610699,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.5,1.771499352885161,4.521902076815926,408.6143164114935,400.05292892654643,375.54350289034426,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764982932e-10,0.10147999614198888,0.04734319105878005
E74,9.023245901639344,304000.0,0.7514662392832507,304000.0,228445.73674210822,109.744,82.46891096390107,122.6231342048149,82.46891096390107,40.15422324091383,0.0362,0.06920265203911855,0.9307973479608814,0.03369486399618391,10.0,0.35493846584209726,0.07149220222511954,0.6450615341579027,0.9285077977748805,627.4803675609094,948.538,576.049502094142,962.509,473.86123097693496,804.0,564.831553658534,935.491,446.60193946480473,767.8009999999999,415.6344678464826,697.672,359.8913266934794,333.964,-51.430865466767386,13.971000000000004,-153.6191365839744,-144.538,11.217948435608037,27.01800000000003,27.259291512130233,36.19900000000007,28.47861593389033,0.9999714608405599,22.3445616179237,-4.6314507394565805,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.5,1.771499352885161,4.521902076815926,427.67370963333224,414.0583337066168,383.9664001339094,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764982932e-10,0.10147999614198888,0.04734319105878005
E75,6.944410852713178,304000.0,0.7514662392832507,304000.0,228445.73674210822,109.744,82.46891096390107,122.6231342048149,82.46891096390107,40.15422324091383,0.0362,0.06920265203911855,0.9307973479608814,0.03369486399618391,10.0,0.35493846584209726,0.07149220222511954,0.6450615341579027,0.9285077977748805,678.279493610001,1008.725,595.5588266611109,979.689,477.37393289966906,788.678,579.4811924691237,954.178,447.62796865345405,757.393,417.2082966186361,681.066,363.7389905736732,336.517,-82.7206669488902,-29.036000000000058,-200.905560710332,-220.04700000000003,16.07763419198716,25.510999999999967,29.74596424621501,31.284999999999968,24.48489784637628,0.9999921061959004,17.371315342837537,-4.500412159525359,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.5,1.771499352885161,4.521902076815926,437.8519795061504,420.5260345594021,387.35247571018374,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764982932e-10,0.10147999614198888,0.04734319105878005
E76,4.526673611111114,304000.0,0.7514662392832507,304000.0,228445.73674210822,109.744,82.46891096390107,122.6231342048149,82.46891096390107,40.15422324091383,0.0362,0.06920265203911855,0.9307973479608814,0.03369486399618391,10.0,0.35493846584209726,0.07149220222511954,0.6450615341579027,0.9285077977748805,757.9778591051304,1067.693,617.4993878435554,970.472,480.23884130574714,751.1579999999999,590.8057731978862,947.353,447.7108782547121,726.308,418.88916131076644,647.019,368.6804769581114,338.123,-140.478471261575,-97.221,-277.73901779938325,-316.5350000000001,26.693614645669186,23.119000000000028,32.527963051035044,24.84999999999991,19.253044524026876,0.9999993050015092,11.474944656551857,-4.172162801143619,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518623,0.5,1.771499352885161,4.521902076815926,450.36269038816454,427.6888392636024,391.46473481548674,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764982932e-10,0.10147999614198888,0.04734319105878005
