variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W
fitted_observation_map,E67,2.74,850.1591379134927,296.33849999999995,850.1591378951225,78.51247395281736,2350.4748999256863,24.129377554684638,0.9999999999668301,177.38236595737538
fitted_observation_map,E67,8.220000000000002,881.9486967521067,850.1591378951225,881.9486889926337,38.815891873815055,1579.0806386665497,15.2257340459409,0.9999997559112739,10.840324260959965
fitted_observation_map,E67,13.700000000000001,890.05805721491,881.9486889926337,890.0580543058888,37.3543204171952,1545.3594158780963,14.840713845346754,0.999999641276466,2.776472558184142
fitted_observation_map,E67,19.180000000000003,889.4879217622641,890.0580543058888,889.4879219817981,37.08756028174795,1539.1412605711807,14.769872711279906,0.999999614942326,-0.19534810444012207
fitted_observation_map,E67,24.66,885.7467344520155,889.4879219817981,885.7467358354965,37.23975286815863,1542.6913100986296,14.810310874215515,0.9999996302027203,-1.2813152199283475
fitted_observation_map,E67,30.14,880.8354215511198,885.7467358354965,880.8354232247567,37.54806177554444,1549.8630080724733,14.892053093959403,0.9999996592283029,-1.6806145688300058
fitted_observation_map,E67,35.620000000000005,875.4727847843063,880.8354232247567,875.4727864409989,37.91920892136678,1558.4614226795231,14.990143499188177,0.9999996910676447,-1.8331603610237008
fitted_observation_map,E67,41.1,869.9092142336038,875.4727864409989,869.9092157801746,38.320086762643946,1567.7063058710223,15.09571086265607,0.9999997220183862,-1.8997504383901826
fitted_observation_map,E67,46.580000000000005,864.222534014913,869.9092157801746,864.2225354309403,38.73966324003408,1577.3361157794416,15.20578216810598,0.9999997509923375,-1.9395729050807704
fitted_observation_map,E67,52.06,858.4250681922526,864.2225354309403,858.4250694805512,39.17527596203698,1587.2847333042737,15.319609283522595,0.9999997777825175,-1.9750457751809547
fitted_observation_map,E67,57.54,852.5019877576607,858.4250694805512,852.5019889276864,39.62768070345407,1597.5646819912918,15.437341714381985,0.9999998024633528,-2.015419151401487
fitted_observation_map,E67,63.02,846.4245987005405,852.5019889276864,846.4245997629375,40.09931010131664,1608.22591255102,15.559558214651089,0.9999998251886099,-2.0653737340533684
fitted_observation_map,E67,68.50000000000001,840.1544203630157,846.4245997629375,840.1544213278471,40.59373143733313,1619.3426187433429,15.687117376775769,0.9999998461237881,-2.128174861159817
fitted_observation_map,E67,73.98000000000002,833.643795162064,840.1544213278471,833.6437960382433,41.11557135639569,1631.0107922087197,15.82113068617288,0.9999998654231851,-2.20685513941818
fitted_observation_map,E67,79.46000000000002,826.8351002699383,833.6437960382433,826.8351010650472,41.67064545404611,1643.3502987389786,15.962987354240045,0.9999998832215579,-2.304685480399751
fitted_observation_map,E67,84.94000000000001,819.6593022348364,826.8351010650472,819.6593029550683,42.26620608940391,1656.5093532634453,16.11440681653983,0.9999998996304353,-2.4253900369744015
fitted_observation_map,E67,90.42000000000002,812.0341192987413,819.6593029550683,812.0341199488956,42.9112899560849,1670.6708227773213,16.277512456277943,0.99999991473591,-2.573267481353968
fitted_observation_map,E67,95.90000000000002,803.8618947196152,812.0341199488956,803.8618953031357,43.61717714104632,1686.0604250697313,16.454927389945052,0.9999999285971027,-2.753272961930451
fitted_observation_map,E67,101.38000000000001,795.0272445336742,803.8618953031357,795.0272450527503,44.397991886079936,1702.9572229528196,16.649896917459273,0.999999941245431,-2.9710732548720604
fitted_observation_map,E67,106.86000000000001,785.394558092247,795.0272450527503,785.3945585480146,45.2714929190217,1721.7070752361572,16.86644516495006,0.9999999526853169,-3.2330687570158907
fitted_observation_map,E67,112.34,774.8054795913457,785.3945585480146,774.8054799842289,46.26012396153315,1742.7400054196917,17.109576733271513,0.9999999628973237,-3.5463640373417493
fitted_observation_map,E67,117.82000000000002,763.0765819916298,774.8054799842289,763.0765823218577,47.39242812650318,1766.592861265412,17.38553858850079,0.9999999718449355,-3.9186576888288664
fitted_observation_map,E67,123.30000000000003,749.9975665314984,763.0765823218577,749.9975667997998,48.704980466514165,1793.9392460955748,17.70216381888642,0.9999999794861141,-4.358010172535054
fitted_observation_map,E67,128.78,735.3304879738998,749.9975667997998,735.3304881823173,50.245072223003405,1825.6296283449797,18.069328424932134,0.9999999857901212,-4.87243542935008
fitted_observation_map,E67,134.26000000000002,718.810719218778,735.3304881823173,718.8107193714446,52.07450760221012,1862.7459792822744,18.49956693339091,0.9999999907585491,-5.469250898782826
