variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W
initial_observation_map,E67,2.74,851.797360157922,296.33849999999995,838.887095206304,12.228809571520147,366.5007977984192,3.76177181959173,0.9767574776862008,173.80126288838284
initial_observation_map,E67,8.220000000000002,881.4245054212236,838.887095206304,878.3308275032497,6.707575131530052,271.50281648178327,2.6210232812744056,0.9272715968757116,13.434245241354809
initial_observation_map,E67,13.700000000000001,888.9688151732713,878.3308275032497,888.1447815717543,6.448079507607122,266.23572347770863,2.5579753086330346,0.922538582758542,3.35850354081379
initial_observation_map,E67,19.180000000000003,888.1983667802314,888.1447815717543,888.1941667255195,6.399983395626155,265.2474866126671,2.546175516905905,0.9216191402211784,0.01691574613350922
initial_observation_map,E67,24.66,884.38918872477,888.1941667255195,884.6859704691946,6.419909412965893,265.6573762881746,2.551068487211767,0.9220017187047634,-1.2012003517629337
initial_observation_map,E67,30.14,879.4583494218482,884.6859704691946,879.8616146509056,6.4649963535616095,266.5824040820291,2.562117104822949,0.9228587486726667,-1.6504548366620162
initial_observation_map,E67,35.620000000000005,874.0928797391298,879.8616146509056,874.531935634659,6.520115632163578,267.7087177048424,2.575581353099504,0.9238904365958981,-1.821461955434035
initial_observation_map,E67,41.1,868.5314236976536,874.531935634659,868.9815264802878,6.5798668746353535,268.92411489785616,2.590124104867087,0.9249892696890706,-1.8948113692995032
initial_observation_map,E67,46.580000000000005,862.8475102879195,868.9815264802878,863.3007007231304,6.6424303815209305,270.1906062223971,2.605292560519659,0.9261184807802294,-1.9371222255334326
initial_observation_map,E67,52.06,857.0518960157448,863.3007007231304,857.5063872001069,6.7073414154350814,271.49812052169983,2.620966960535638,0.9272675006429679,-1.9735088607052291
initial_observation_map,E67,57.54,851.1291968553871,857.5063872001069,851.5855753398332,6.7746821466587335,272.84770082524994,2.63716041950377,0.9284358064011705,-2.0141732304530753
initial_observation_map,E67,63.02,845.0505689419376,851.5855753398332,845.5104558968877,6.844795727390433,274.24554245957626,2.6539478959047687,0.9296271607173716,-2.064114644029179
initial_observation_map,E67,68.50000000000001,838.7775821686006,845.5104558968877,839.243176289215,6.9181950931831295,275.70104899873286,2.6714430654252808,0.9308476381105675,-2.1266860155305225
initial_observation_map,E67,73.98000000000002,832.2627728808711,839.243176289215,832.736707112099,6.995546875179819,277.2264152205482,2.6897934295937427,0.9321050369866306,-2.204920150409532
initial_observation_map,E67,79.46000000000002,825.4488548876268,832.736707112099,825.9341616594061,7.07768741990062,278.83683881695254,2.7091829520658512,0.9334088073095629,-2.302051724782523
initial_observation_map,E67,84.94000000000001,818.2672968796851,825.9341616594061,818.7674051063719,7.16565642585978,280.5510503967547,2.729838518369275,0.934770177764237,-2.4217505258679655
initial_observation_map,E67,90.42000000000002,810.6365187585483,818.7674051063719,811.1552500838794,7.260744653983925,282.39207218049347,2.752039146936761,0.9362023642760742,-2.568250172586068
initial_observation_map,E67,95.90000000000002,802.4598048105647,811.1552500838794,803.0013501028296,7.364556845443874,284.3882043040843,2.776127930580832,0.9377208095453351,-2.746434792680422
initial_observation_map,E67,101.38000000000001,793.6229934020753,803.0013501028296,794.1918524266227,7.479093635990603,286.57428075308707,2.802527191428495,0.939343422019587,-2.9618995808622715
initial_observation_map,E67,106.86000000000001,783.9920170155344,794.1918524266227,784.5928813531892,7.606858600176627,288.9932679556963,2.831757681615277,0.9410907810334249,-3.22098075955119
initial_observation_map,E67,112.34,773.4104141384665,784.5928813531892,774.0479683950596,7.750999451285411,291.6983124376018,2.864463021672518,0.9429862619446242,-3.530738104200881
initial_observation_map,E67,117.82000000000002,761.6970143394635,774.0479683950596,762.3756249984114,7.915496549161836,294.7553885546969,2.901441031049094,0.9450560130097498,-3.8988620548274966
initial_observation_map,E67,123.30000000000003,748.6441153089938,762.3756249984114,749.3673719986106,8.105418086615257,298.24676214672957,2.9436842550495337,0.9473286837372202,-4.33346503202527
initial_observation_map,E67,128.78,734.0166326429601,749.3673719986106,734.786706151336,8.327270966133986,302.27558362405546,2.9924329426327785,0.9498347610147863,-4.842702692387583
initial_observation_map,E67,134.26000000000002,717.5529122274124,734.786706151336,718.3697024851003,8.589491672083057,306.9720746126099,3.049245158833092,0.9526053136475059,-5.434157610204993
