variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W
fitted_observation_map,E80,2.74,662.4962151365929,296.5685,662.0813788139519,10.756644340173631,280.2111154752019,6.782307054092311,0.9988663435277477,49.652646803394425
fitted_observation_map,E80,8.220000000000002,667.6905030792279,662.0813788139519,667.6381039231907,5.986802019978323,200.4286139283444,4.67325939884707,0.9906582287075292,0.7835930161994095
fitted_observation_map,E80,13.700000000000001,664.7336999117676,667.6381039231907,664.7611089123967,5.966811329745947,200.0501165698722,4.6631120390923675,0.9905629518065281,-0.4058204014643132
fitted_observation_map,E80,19.180000000000003,658.8586367066615,664.7611089123967,658.9124586782485,6.034563452129449,201.33085868279088,4.697444782443672,0.9908814527691141,-0.8242066628748277
fitted_observation_map,E80,24.66,651.9804742952057,658.9124586782485,652.0405516813323,6.135458690905447,203.22745349165723,4.748267897992723,0.9913333061924452,-0.9670662867936697
fitted_observation_map,E80,30.14,644.7907663591819,652.0405516813323,644.8500911666914,6.25033719263041,205.37175109101761,4.805699579034015,0.9918170256258191,-1.010351760817335
fitted_observation_map,E80,35.620000000000005,637.5359303326157,644.8500911666914,637.592271088613,6.372243053257754,207.63008527429443,4.8661494075215135,0.9922970307496229,-1.0182228758505938
fitted_observation_map,E80,41.1,630.3009313794578,637.592271088613,630.353710016961,6.498711346917459,209.95485648010003,4.928336065564017,0.9927614622814813,-1.0139339421969322
fitted_observation_map,E80,46.580000000000005,623.1121379004259,630.353710016961,623.1613312374806,6.6289582128903595,212.33042782390973,4.991835416364524,0.993206815279458,-1.0059035404353962
fitted_observation_map,E80,52.06,615.9745460790965,623.1613312374806,616.0203080380332,6.762842017457185,214.75320795412955,5.056546068847744,0.9936324854676742,-0.9971900685130148
fitted_observation_map,E80,57.54,608.8852413981061,616.0203080380332,608.9277745789148,6.9004784196077456,217.2243082956687,5.12249237349911,0.9940388530401937,-0.9889180518236661
fitted_observation_map,E80,63.02,601.8382633462736,608.9277745789148,601.8777759442293,7.0420988158632465,219.7468489328085,5.18975212293631,0.9944266118411972,-0.9815148681210182
fitted_observation_map,E80,68.50000000000001,594.8263606534949,601.8777759442293,594.8630524482875,7.187999813849471,222.32498833680205,5.2584304711894765,0.9947965346983996,-0.9751569222701557
fitted_observation_map,E80,73.98000000000002,587.8416218019819,594.8630524482875,587.8756800153519,7.33852700885669,224.9635952348434,5.328651053539228,0.995149391187398,-0.9699306059614388
fitted_observation_map,E80,79.46000000000002,580.8756987773322,587.8756800153519,580.9072972622062,7.494071943087265,227.66816244987098,5.4005535753336025,0.9954859186332737,-0.9658903553943411
fitted_observation_map,E80,84.94000000000001,573.9198839233812,580.9072972622062,573.9491834631101,7.65507441849164,230.44481496105007,5.474293908085081,0.9958068117187164,-0.9630795621067295
fitted_observation_map,E80,90.42000000000002,566.9651340945491,573.9491834631101,566.9922830595883,7.822027308345872,233.30035806300634,5.550045240752742,0.9961127186240376,-0.9615380545997884
fitted_observation_map,E80,95.90000000000002,560.0020763785465,566.9922830595883,560.027211487603,7.995482885314663,236.24234633500558,5.627999766927228,0.9964042395020019,-0.9613047073001999
fitted_observation_map,E80,101.38000000000001,553.0210079922105,560.027211487603,553.044255094957,8.176060401082841,239.2791672000566,5.708370737994287,0.9966819258444607,-0.9624182639888622
fitted_observation_map,E80,106.86000000000001,546.011895123147,553.044255094957,546.0333699795759,8.364454942235419,242.42013788356175,5.791394846238299,0.9969462802650959,-0.9649174890518537
fitted_observation_map,E80,112.34,538.9643726698507,546.0333699795759,538.9841817211353,8.561447721712282,245.67561666658418,5.8773349567647815,0.9971977565676304,-0.9688410472961734
fitted_observation_map,E80,117.82000000000002,531.867745827878,538.9841817211353,531.8859869603209,8.76791804811013,249.0571303685906,5.9664832338815,0.99743676009782,-0.9742272556690939
fitted_observation_map,E80,123.30000000000003,524.7109941232546,531.8859869603209,524.7277574290207,8.984857286626113,252.57752070450994,6.059164725295533,0.9976636484318958,-0.9811137571510692
fitted_observation_map,E80,128.78,517.4827783864133,524.7277574290207,517.4981469251175,9.213385202778467,256.2511128215672,6.155741483603069,0.9978787324830424,-0.9895371336053138
fitted_observation_map,E80,134.26000000000002,510.1714511324675,517.4981469251175,510.18550169723983,9.454769172597931,260.0939100572857,6.256617322329691,0.9980822781278258,-0.9995324632360114
