variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W
fitted_observation_map,E71,2.74,1191.7186283128344,300.7835,1183.7832635783902,6.115496658421191,222.99313802146614,4.720942298895107,0.9910932182576845,137.13717627879765
fitted_observation_map,E71,8.220000000000002,1219.2574536339296,1183.7832635783902,1216.9646680658705,2.692045377331913,140.52596269384577,2.7390379077594487,0.9353675005836799,5.597383972310137
fitted_observation_map,E71,13.700000000000001,1219.1121721720388,1216.9646680658705,1218.9671441814198,2.625955222724585,138.59004113684736,2.695134803383352,0.9324667225536974,0.3385717240359277
fitted_observation_map,E71,19.180000000000003,1208.9759182492473,1218.9671441814198,1209.6434855478926,2.6420084640280206,139.06178661273805,2.7058223729139645,0.9331846458905761,-1.5755300633874219
fitted_observation_map,E71,24.66,1195.2654484732864,1209.6434855478926,1196.1970798184802,2.688244497796094,140.41507324959204,2.736519934038307,0.9352045525853224,-2.2685749649346807
fitted_observation_map,E71,30.14,1180.2947932620498,1196.1970798184802,1181.2860107093413,2.746899927023803,142.12023905580273,2.77528425409858,0.9376682438859275,-2.5106666260399044
fitted_observation_map,E71,35.620000000000005,1164.891136782347,1181.2860107093413,1165.8705698664094,2.8115025068253017,143.98321140378607,2.81775008089981,0.9402597977621724,-2.589984367307224
fitted_observation_map,E71,41.1,1149.3408594776554,1165.8705698664094,1150.2852775650133,2.879736485890964,145.93375716731092,2.862345713070709,0.9428654183802041,-2.612645211797542
fitted_observation_map,E71,46.580000000000005,1133.732425097205,1150.2852775650133,1134.6354622488152,2.950856725097138,147.94815684013048,2.908550025508009,0.9454452244187831,-2.6174237985592597
fitted_observation_map,E71,52.06,1118.0808197419146,1134.6354622488152,1118.9418908153136,3.024727143306534,150.02046958088275,2.956244806958019,0.9479861269707232,-2.6185671946488704
fitted_observation_map,E71,57.54,1102.372666380533,1118.9418908153136,1103.1930954753457,3.1014640187468516,152.1518920642733,3.0054748141923073,0.9504847617918448,-2.621461069455999
fitted_observation_map,E71,63.02,1086.5824959831918,1103.1930954753457,1087.36416864014,3.1813063915790227,154.34687221732696,3.0563602385430126,0.952941333796094,-2.628309909777711
fitted_observation_map,E71,68.50000000000001,1070.6785259331532,1087.36416864014,1071.4234167061823,3.264572292925551,156.61174902339525,3.1090663162439363,0.9553573820253836,-2.6401886908402545
fitted_observation_map,E71,73.98000000000002,1054.6246238588133,1071.4234167061823,1055.3346257997614,3.351648035779187,158.95434580828402,3.163794604725064,0.9577349427783844,-2.657781911247778
fitted_observation_map,E71,79.46000000000002,1038.3808915357079,1055.3346257997614,1039.0577489419018,3.4429910091056586,161.38393504667397,3.220782774385945,0.9600762052977887,-2.6816478886712964
fitted_observation_map,E71,84.94000000000001,1021.9037616672512,1039.0577489419018,1022.5490374629984,3.539138908913118,163.9113619723321,3.280308104009301,0.9623833348238034,-2.7123105199024184
fitted_observation_map,E71,90.42000000000002,1005.1459418085682,1022.5490374629984,1005.7609960041393,3.6407230882029067,166.54925237468612,3.342692993748675,0.9646583454010643,-2.750287141449828
fitted_observation_map,E71,95.90000000000002,988.0563394203756,1005.7609960041393,988.6423108126573,3.7484855769625613,169.3122823764347,3.40831199803633,0.9669029789135164,-2.796091215544371
fitted_observation_map,E71,101.38000000000001,970.5800326390124,988.6423108126573,971.1378215579875,3.863300144074737,172.21750891298666,3.4776003543272918,0.9691185733265378,-2.85022328578544
fitted_observation_map,E71,106.86000000000001,952.6583300637781,971.1378215579875,953.1885822032084,3.986198241697421,175.28476934645064,3.5510642000754826,0.9713059128495769,-2.913154480629002
fitted_observation_map,E71,112.34,934.228959484148,953.1885822032084,934.7320519960165,4.118401065632059,178.53716484927423,3.6292928034232856,0.9734650568039711,-2.9853035203309854
fitted_observation_map,E71,117.82000000000002,915.2264287460424,934.7320519960165,915.702460624134,4.261359407974183,182.00164798826157,3.712973252004527,0.9755951464871928,-3.0670070293974185
fitted_observation_map,E71,123.30000000000003,895.5826072978482,915.702460624134,896.0313968852158,4.416803549783412,185.70974181828356,3.802908181354192,0.9776941918964523,-3.1584826886127964
fitted_observation_map,E71,128.78,875.2275818381831,896.0313968852158,875.6486751124677,4.586806217602755,189.69842678320637,3.900037301330642,0.9797588435903453,-3.2597849744466854
fitted_observation_map,E71,134.26000000000002,854.0908416745277,875.6486751124677,854.4835357253907,4.773862705429118,194.01124386698436,4.005463717930585,0.9817841597119031,-3.370753853636817
