case,flow_lpm,reynolds,irradiance,power_scale,q_receiver_gas_W,q_rear_gas_W,h_app_W_m2_K,Nu_app,deltaT_app_K,epsilon_mean,epsilon_outlet,z_peak_core_mm,z_peak_perim_mm,lambda_107,lambda_107_raw_K,Tcore_107_K,Tperim_107_K,K_loss_W_K,q_loss_external_W,q_front_W,q_cavity_ambient_W,q_tube_cavity_W,q_tube_flange_W,q_core_rear_W,q_perim_rear_W,q_rear_tube_W,q_rear_cavity_W,C_receiver_participating_J_K,C_total_with_rear_J_K,T3_error_K,T2_error_K
E67,15.2805125,111.31830775590693,456000.0,1.3692167113357252,169.05500421692992,-29.839474619187985,4.95839105267514,0.1393451441108457,414.77773732823346,0.9136470913012105,0.8450090547185947,2.74,35.620000000000005,-0.05274983505512676,-30.018881400974465,865.4185998638749,895.4374812648493,0.17677082428295807,111.88989553386324,16.315125676391254,54.38049664296513,9.894613454498096,41.19427321450686,75.50053904090196,0.062345470926923434,34.105363969780214,39.76416917597941,222.52693256582086,302.52693256582086,0.957135921950794,19.409669440655875
E68,12.499871559633025,90.475804403676,456000.0,1.3692167113357252,152.57085826238338,-32.42239549058093,3.80335363431388,0.10180689161744264,488.0148796744429,0.9333984073240482,0.8739829470263061,2.74,30.14,-0.04777767863075575,-30.39646924047861,934.9619903863203,965.3584596267989,0.20013518246013898,143.39963609952298,23.123225824737368,74.53827439792168,11.469134285802765,45.73813587686392,79.90243575391925,0.0651860586780011,33.41541720920757,45.41248379783245,222.52693256582086,302.52693256582086,37.564973088594,27.11269219590207
E69,10.499733944954128,76.40842615027003,456000.0,1.3692167113357252,135.9615477807048,-33.32690242799838,2.9803142595801555,0.07734258555121538,554.9862477328538,0.9473060182383931,0.8952838810725339,2.74,24.66,-0.046793752245120446,-31.961425018031605,979.7661155373813,1011.7275405554129,0.21518395706162513,168.96990356462507,30.4778063643066,90.89340862890398,12.25773525889253,47.598688571414485,85.15082408605508,0.06891804351103914,35.29213797040509,48.791706428676164,222.52693256582086,302.52693256582086,66.20747099854373,33.393691030395644
E70,9.107139705882352,65.86899555432916,456000.0,1.3692167113357252,122.04519327860368,-33.592715831355584,2.4414031231517805,0.061917582420875354,608.1481166870085,0.9570582835121944,0.9110701199775454,2.74,24.66,-0.04714323430623685,-33.60822072371957,1011.9359482373347,1045.5441689610543,0.2190660015672409,182.93763048887368,37.668116025522416,96.46755294480855,13.087380922976182,48.80196151854272,88.16227013248354,0.07109014287015542,35.36271494732254,51.92686275312818,222.52693256582086,302.52693256582086,75.94691647966545,32.010162932029004
E71,7.126846153846151,51.309287635693515,456000.0,1.3692167113357252,98.32670768868657,-32.336515755574524,1.72416818278748,0.04261321821795263,693.7772486204497,0.9700040106435287,0.9333146477292584,2.74,19.180000000000003,-0.05109548695920818,-37.894946392548036,1042.4330790088325,1080.3280254013805,0.22679592561865417,205.43047541133956,51.7774890532555,105.08325389562339,13.692464019900934,48.56973246246069,93.10749120190762,0.07505193075541484,37.34694216800912,54.82330640567799,222.52693256582086,302.52693256582086,115.84094663877033,37.10055543364956
E72,18.707575757575754,136.25388763090646,304000.0,1.4838710048645547,131.44569623291966,-17.924124874298045,6.014728051402032,0.198995587457731,265.86340189644716,0.8854496501213732,0.8057108949014957,2.74,30.14,-0.059029144766251374,-22.112053461319306,671.0175247849261,693.1295782462454,0.15045615072287424,62.738875932895766,6.465346316584434,29.61977920001143,6.226371490900311,26.653750416299903,52.58061346173823,0.04394638467910749,25.590284944723113,25.5263146969893,222.52693256582086,302.52693256582086,-34.13734525593645,13.829093245772185
E73,13.170870967741934,95.78456031942005,304000.0,1.4838710048645547,114.32950795949063,-21.483579672063936,3.9996975356524676,0.12267825193036902,347.7437766522495,0.9201451973182351,0.8540922134698968,2.74,24.66,-0.04864437231850041,-22.206307266066574,753.4841103838722,775.6904176499388,0.18459114574854232,95.72896955194972,10.97782143374344,51.913625259989345,7.96964805757975,32.83752285821693,59.273235288733446,0.048429254981021935,26.369689432862188,31.976843313028056,222.52693256582086,302.52693256582086,-13.501326752528712,19.153369647863826
E74,9.023245901639344,65.6974650463822,304000.0,1.4838710048645547,87.8901254450308,-22.87305579927587,2.30708410432158,0.06620964289753309,463.4520845098946,0.951358473148327,0.9016454936962408,2.74,19.180000000000003,-0.047365098510599724,-25.165887998171797,827.8641256793646,853.0300136775364,0.19655694787766625,125.18588901236117,20.126872329882396,68.66454961821805,9.546331918145766,36.39446706426074,68.3099220407847,0.05498030507076537,29.12617692430631,38.39141208974432,222.52693256582086,302.52693256582086,27.165421025386877,24.569593906707382
E75,6.944410852713178,50.53949993727276,304000.0,1.4838710048645547,69.8030937055353,-22.14566744216255,1.5725443952604412,0.04383347517752449,540.0076826900805,0.9664132712456874,0.9270042427106041,2.74,13.700000000000001,-0.05193210752928378,-28.983340491521176,854.8111023138553,883.7944428053764,0.20121545821578835,141.50476517170753,28.89753578501197,75.97151367110693,10.088610469786659,36.635715715588624,73.01537567107545,0.05881302655373574,31.155587465429914,40.99499692563592,222.52693256582086,302.52693256582086,55.581121502608426,28.470481219640817
E76,4.526673611111114,32.965341158298585,304000.0,1.4838710048645547,45.81066229423199,-19.164279107106733,0.8677655657208521,0.02365100232222331,642.2325904548691,0.9825558794273175,0.9575950500524514,2.74,13.700000000000001,-0.06251507949581585,-35.53361892753833,864.8682636896087,900.4018826171471,0.21318984295334376,165.6942550518666,45.72702123856425,85.10946014776037,10.37863468610445,34.857773665541984,75.69658530060305,0.0619179188752103,32.194143573300614,42.67586274978563,222.52693256582086,302.52693256582086,88.46352616610386,34.4440908752743
E77,13.84748387096774,100.66318456033584,256000.0,0.628732413299352,41.225308631104255,-6.045519141012341,4.080834466282473,0.17390895827964573,122.8975201139159,0.8883545534349926,0.8088893924976667,2.74,13.700000000000001,-0.05300495703197119,-8.484686504893773,457.21045312582805,465.6951396307218,0.16292668812284516,30.25139562532921,1.7275161447343226,17.34842481507227,2.561103175243148,11.175454665522615,22.568283959534615,0.018469954349295485,11.299851829823968,10.715090373859793,222.52693256582086,302.52693256582086,-86.23164352602754,4.8692502329524245
E78,10.009137614678897,72.5623155236233,256000.0,0.628732413299352,34.566216188109806,-6.862674856330181,2.63504316145363,0.10714238465004422,159.58508197596223,0.9207462939584893,0.8540730875568316,2.74,8.220000000000002,-0.050204359361165976,-9.440939690629193,486.2101974482307,495.6511371388599,0.16266924429497204,37.086565311992054,2.562313901815116,21.06910788247211,3.276251493245258,13.455143527704827,25.539649522608418,0.020657150431969373,11.847887678011435,13.382212140268646,222.52693256582086,302.52693256582086,-91.76273806313492,4.695879196593012
E79,8.033490566037736,58.46653868847127,256000.0,0.628732413299352,29.334290396024855,-6.988582807314114,1.8835391569804776,0.07471610406289986,189.4650532453294,0.9391882438023375,0.8816238836429104,2.74,8.220000000000002,-0.05288927841901782,-10.767691591179414,500.2933079476688,511.0609995388482,0.1670962733723422,43.15714613794562,3.3710932525942985,25.623326838297768,3.5199176991897896,14.162726047053546,27.954007737301872,0.02257950737215844,13.043192533426225,14.547339619653172,222.52693256582086,302.52693256582086,-89.24351636567775,5.43413457428818
E80,6.605050847457628,48.08802655344098,256000.0,0.628732413299352,24.791179902179877,-6.947227257508132,1.394577231800752,0.05423781103833184,216.2632916123951,0.9528135683929557,0.9034004614828403,2.74,8.220000000000002,-0.05678226827389742,-12.131011279475558,510.20933627233563,522.3403475518112,0.16261726892153647,46.07046301585565,4.273332707308613,27.187826503392014,3.7504616349974667,14.609303805155019,29.71984879616544,0.02407557838164233,13.777454530304416,15.57177100333716,222.52693256582086,302.52693256582086,-85.23012391866342,5.568888222820249
E81,4.527140495867768,32.847541238615094,256000.0,0.628732413299352,17.2750143060451,-6.537294149332526,0.7911642600158464,0.02985756219063213,265.6317221493932,0.9723463020262151,0.937665530944614,2.74,2.74,-0.06633451177735249,-14.916472870513076,522.7124554292229,537.628928299736,0.16197103454768533,52.627561521142546,6.495737084609701,31.205459300725842,3.950292882790931,14.926365135807005,32.14520139914696,0.0264144459324882,15.035204375765025,16.685186913698594,222.52693256582086,302.52693256582086,-69.17257644597794,7.257089457060317
