variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qrear_core_sink_W,Qrear_perim_sink_W,active_flow_fraction,flange_scale,rear_sink_shape,k_core_axial_scale
fitted_energy_accounting,E70,2.74,1019.5077855144528,1069.543084680247,299.03999999999996,1069.5410202742642,22.27549616809006,761.8674369602362,11.768526312148522,0.9999973207038055,150.4385912236111,154.36087199823965,7.066484912940417,-3.9549084067508247,0.0,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
fitted_energy_accounting,E70,8.220000000000002,1032.8838706272045,1059.3830853880868,1069.5410202742642,1059.3835330809684,13.529021350754446,642.2890238247444,12.23784447223002,0.999955926781715,-2.138761990271067,0.0,6.9972741900194455,-2.0945606197505326,0.0,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
fitted_energy_accounting,E70,13.700000000000001,1039.9582010267573,1052.0273904750889,1059.3835330809684,1052.0289801922456,11.440087893829462,539.6920531270799,12.491025501511832,0.9997838925586486,-1.5463411186026021,0.0,6.928741332292534,-0.9539772841911309,0.5595489481655148,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
fitted_energy_accounting,E70,19.180000000000003,1042.0804898639337,1043.4427108803889,1052.0289801922456,1043.447327120537,10.250318946389857,480.7725326749115,12.567654639119622,0.9994623695134165,-1.8019520882193851,0.0,6.860879700597524,-0.10767317153394941,1.6754905115718168,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
fitted_energy_accounting,E70,24.66,1040.123643937755,1032.9455568171263,1043.447327120537,1032.9560794777044,9.453221452968585,440.30599559606026,12.496987896140906,0.9989980107854209,-2.1993865254902656,0.0,6.793682720797354,0.5673729860932286,2.758209775669209,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
fitted_energy_accounting,E70,30.14,1034.6903219451228,1020.2353378529443,1032.9560794777044,1020.2556679419448,8.87212406405159,409.72612561817,12.302166582504192,0.9984018157431221,-2.657250192561081,0.0,6.727143883143965,1.1425561365422674,3.797576306073605,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
fitted_energy_accounting,E70,35.620000000000005,1026.2258992077354,1005.2518425041405,1020.2556679419448,1005.2866080686013,8.426464398344242,385.16423105896007,12.002711169214917,0.9976828866341598,-3.124404727166643,0.0,6.661256741646858,1.6578390568997312,4.78322345689415,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
fitted_energy_accounting,E70,41.1,1015.08284031397,988.0829007436699,1005.2866080686013,988.1371344868638,8.073111528198124,364.58609230951515,11.615954478417477,0.9968475548804967,-3.569374519842149,0.0,6.596014913449099,2.1341390931733284,5.705631680740789,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
fitted_energy_accounting,E70,46.580000000000005,1001.5586816572157,968.9045052433496,988.1371344868638,968.9833629325482,7.786399767099857,346.8109194192039,11.157827482976884,0.995899796736053,-3.973519609403372,0.0,6.531412078209009,2.581063348633106,6.556665877450456,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
fitted_energy_accounting,E70,52.06,985.919272760019,947.9423834006571,968.9833629325482,948.05091637573,7.549869010176999,331.1035882768882,10.643256082586117,0.9948418287794832,-4.326513764694372,0.0,6.467441977487387,3.001783170955134,7.329808408574891,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
fitted_energy_accounting,E70,57.54,968.4136349802548,925.447907739345,948.05091637573,925.590880842564,7.352360092958154,316.9817784712878,10.086328985533628,0.9936745985669863,-4.623310120953682,0.0,6.404098414142177,3.396112718426672,8.020226676476721,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
fitted_energy_accounting,E70,63.02,949.2839952800183,901.6835036195556,925.590880842564,901.8652443406203,7.185977707417607,304.1159149859923,9.500334991977494,0.9923981322012301,-4.862122003104802,0.0,6.341375251726737,3.76245546188589,8.624758206132872,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
fitted_energy_accounting,E70,68.50000000000001,928.773019029192,876.9142894086681,901.8652443406203,877.138554292099,7.0449425678064745,292.2735347777366,8.897729827129776,0.9910117715316892,-5.043090905060057,0.0,6.279266413896854,4.099036663297089,9.141862094192211,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
fitted_energy_accounting,E70,73.98000000000002,907.1294024891043,851.4037928862006,877.138554292099,851.673638539485,6.924902316027848,281.28665569463635,8.290069552251424,0.9895143518516343,-5.167409652364664,0.0,6.21776588382086,4.404684004377952,9.571565338609071,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
fitted_energy_accounting,E70,79.46000000000002,884.6124867363533,825.412312495418,851.673638539485,825.729959662332,6.822494276149095,271.0318160466536,7.68793386769519,0.987904374425686,-5.236747695191658,0.0,6.156867703597616,4.679321812602438,9.915420146493153,0.0,1.0,0.10137854290476639,0.9997677439322213,0.0
