variant,simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
fitted_energy_accounting,E67,heating,T8,944.8201351592129,1018.5480216305316,50.0,0.010130598316158144
fitted_energy_accounting,E67,heating,T12_perim,981.7845190464624,1099.0665976718055,450.0,0.005084195709857152
fitted_energy_accounting,E67,heating,T11_perim,817.0209419818855,935.7634300142059,500.0,0.003633258485681315
fitted_energy_accounting,E67,heating,T9_core,764.4081380373606,870.831378044192,650.0,0.0032861489301773098
fitted_energy_accounting,E67,heating,T10_core,587.0147332730417,691.7977571314135,450.0,0.0018960710251547468
fitted_energy_accounting,E67,heating,T3,301.2204015127217,354.78269401079865,450.0,0.0010838980634412837
fitted_energy_accounting,E67,heating,T2,341.9668040307502,475.0816609575614,-600.0,0.04518147742900822
fitted_energy_accounting,E68,heating,T8,973.3430908258454,1026.5016233923375,0.0,0.006194054645570158
fitted_energy_accounting,E68,heating,T12_perim,1024.1577387526825,1118.1988421180658,500.0,0.003267465106610412
fitted_energy_accounting,E68,heating,T11_perim,869.2717043580623,962.2919718251887,200.0,0.0025876035547136205
fitted_energy_accounting,E68,heating,T9_core,803.4180890052226,891.585126477289,700.0,0.0021174329408375917
fitted_energy_accounting,E68,heating,T10_core,621.2764100953383,704.4403859211554,200.0,0.001275206159872054
fitted_energy_accounting,E68,heating,T3,335.51949742705153,389.3857211535618,500.0,0.00079276907491557
fitted_energy_accounting,E68,heating,T2,390.2311653015638,499.84530073886515,-1250.0,0.01823422379838159
fitted_energy_accounting,E69,heating,T8,992.5947155301541,1043.1224961677885,-50.0,0.0056701390831692365
fitted_energy_accounting,E69,heating,T12_perim,1042.6082462712463,1133.638442603286,400.0,0.0033599192971272254
fitted_energy_accounting,E69,heating,T11_perim,880.586608978518,975.443661058274,150.0,0.0030622776163404712
fitted_energy_accounting,E69,heating,T9_core,816.9482369708758,902.8471655418257,600.0,0.002100559405523149
fitted_energy_accounting,E69,heating,T10_core,619.0461566312792,705.2207705817855,200.0,0.0014241352200628082
fitted_energy_accounting,E69,heating,T3,332.6599736781321,396.63217412297536,500.0,0.0008370649317658773
fitted_energy_accounting,E69,heating,T2,389.89343046104125,499.49995499297086,-1500.0,0.054227075820261
fitted_energy_accounting,E70,heating,T8,952.3971630738681,997.5162322009198,0.0,0.0031412610147169523
fitted_energy_accounting,E70,heating,T12_perim,1040.004255984058,1114.988183645958,350.0,0.0020949510108710487
fitted_energy_accounting,E70,heating,T11_perim,904.8372941446249,974.3495568896676,-250.0,0.0019882746015468136
fitted_energy_accounting,E70,heating,T9_core,808.4663004866269,880.0724332999564,600.0,0.0012821919287315398
fitted_energy_accounting,E70,heating,T10_core,634.175076094142,695.8039635861585,-150.0,0.0009118075577863497
fitted_energy_accounting,E70,heating,T3,358.6790577383599,402.93584367642757,200.0,0.0005781595852257774
