index,name,value
1,A_Nu,7.889594417086753
2,B_Re,0.6
3,C_Pr_fixed,0.3333333333333333
4,phi_0,1.0
5,m_rec,0.0
6,front_dep,1.0
7,scale_456,1.34
8,scale_304,1.58
9,scale_256,1.11
10,G_core_perim_W_m_K,27.050156544838487
11,C_perim_eff_J_K,150.0
12,k_perim_ref_W_m_K,48.38045008982937
13,beta_opt,184.67243519237965
14,spill_capture,0.5
15,beta_perim_1_m,10.0
16,f_core_rear,0.999069457227619
17,flange_scale,0.1014799960839941
18,flange_cool_gain,4.8809313715223235
19,flange_cool_tau_s,113.68330754703565
20,k_core_axial_scale,0.09907798652844035
21,C_rear_eff_J_K,80.0
22,G_receiver_rear_W_K,1.9635457222055919
23,G_rear_tube_W_K,0.0
24,G_rear_cavity_W_K,3.3869140731389527
25,G_rear_axial_W_K,4.521902076815926
# fitted,phi_0,1.0
# fitted,m_rec,0.0
# fitted,G_core_perim_W_m_K,27.050156544838487
# fitted,C_perim_eff_J_K,150.0
# fitted,k_perim_ref_W_m_K,48.38045008982937
# fitted,spill_capture,0.5
# derived,f_perim_source,0.4653986739804407
# derived,flux_receiver_fraction,0.06920265203911855
# derived,flux_spillover_fraction,0.9307973479608814
# fitted,beta_perim_1_m,10.0
# fitted,f_core_rear,0.999069457227619
# fitted,flange_scale,0.1014799960839941
# fitted,flange_cool_gain,4.8809313715223235
# fitted,flange_cool_tau_s,113.68330754703565
# fitted,k_core_axial_scale,0.09907798652844035
# fitted,C_rear_eff_J_K,80.0
# fitted,G_receiver_rear_W_K,1.9635457222055919
# fitted,G_rear_tube_W_K,0.5
# fitted,G_rear_cavity_W_K,3.3869140731389527
# fitted,G_rear_axial_W_K,4.521902076815926
# derived,C_core_eff_J_K,72.52693256582086
# derived,C_receiver_participating_eff_J_K,222.52693256582086
# derived,C_total_with_rear_eff_J_K,302.52693256582086
# reference,measured_C_eff_J_K,301.0
