variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qcore_rear_W,Qperim_rear_W,Trear_K,Qrear_tube_W,Qrear_cavity_W,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale
fitted_energy_accounting,E72,2.74,658.2205227215119,611.1064118561259,296.422,611.017537934469,37.411319979722464,932.4051540868977,2.767884538141178,0.9997175776164677,118.01983401737188,113.27124846923016,5.302546163609051,4.1089824294143495,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,8.220000000000002,666.7235959876274,621.2081174042727,611.017537934469,621.188870812847,23.345675888563612,738.2222655867381,2.8765451090993897,0.9981113349360844,3.9363955196388867,0.0,5.19783640418261,3.969560251274782,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,13.700000000000001,674.9371235268104,631.0169760427302,621.188870812847,630.9686707273573,19.589304515481093,626.9857738098442,2.9841706949847495,0.9950849818715782,3.792963158349882,0.0,5.095194355886077,3.8304259805517984,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,19.180000000000003,682.8491141700916,640.46557503569,630.9686707273573,640.3852820412301,17.426205845859513,564.1698558111785,3.0903520983924904,0.9915453507950552,3.6596652940987062,0.0,4.994579187479399,3.69641312126723,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,24.66,690.4519360687422,649.5622430044962,640.3852820412301,649.4504924312956,15.952706861616136,522.0874188440316,3.1947293204144116,0.9878227036545293,3.5301520047723933,0.0,4.8959508740200555,3.5661297063460142,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,30.14,697.7397975355453,658.3140043893495,649.4504924312956,658.1727998353598,14.856241521632228,491.2129116679367,3.2969639392702703,0.9840690062067927,3.4031905169712826,0.0,4.799270180940861,3.43845799756909,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,35.620000000000005,704.7068057854311,666.7259450536129,658.1727998353598,666.5579395642267,13.994410784393821,467.2310239951424,3.3967150047014862,0.9803574608989747,3.2777426946167103,0.0,4.704498648442428,3.312440509531747,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,41.1,711.3453425579638,674.8009511422005,666.5579395642267,674.6090821357114,13.291273697964257,447.8533920046452,3.4936161738757026,0.9767234335807856,3.152838732507037,0.0,4.611598576193969,3.1871611171873475,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,46.580000000000005,717.6445387238732,682.5393864914097,674.6090821357114,682.3267189087449,12.70191563099164,431.7339870094101,3.587251823747332,0.9731829229842902,3.0274559623872266,0.0,4.5205330083355415,3.0616401552657577,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,52.06,723.5886656771429,689.9385919332441,682.3267189087449,689.7082685181887,12.197745135778828,418.02019621287184,3.677129954820062,0.9697415584424399,2.9004092755287387,0.0,4.431265718777451,2.9347377934656165,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,57.54,729.1552753562704,696.9921573817592,689.7082685181887,696.747413140198,11.759533876406955,406.1408011436101,3.7626496250087946,0.9663992345098467,2.7702440884902395,0.0,4.343761196789129,2.805055305193962,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,63.02,734.3129141550481,703.6889148187413,696.747413140198,703.4331384194869,11.37379044361185,395.6956900909634,3.8430604044445498,0.9631525841094294,2.6351182363597907,0.0,4.25798463287287,2.6708235150783532,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,68.50000000000001,739.0182081667484,710.0115775625097,703.4331384194869,709.7484157354558,11.030728009254407,386.3940496894208,3.917410913047376,0.9599963119924728,2.4926590607576196,0.0,4.173901904916785,2.5297672671754627,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,73.98000000000002,743.2120644511264,715.9349188101045,709.7484157354558,715.6684283227264,10.723058285481176,378.0175716129573,3.984482879048375,0.9569238899322501,2.3397811031678355,0.0,4.091479564620564,2.3789329800528938,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,79.46000000000002,746.8146473448614,721.4233382354091,715.6684283227264,721.1581972670897,10.445242827296196,370.3973935185065,4.042706325966785,0.9539278681434898,2.172446544239533,0.0,4.010684824190059,2.214462738958733,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,84.94000000000001,749.7186557645155,726.4276018995832,721.1581972670897,726.169400711058,10.193011829787135,363.39894962614864,4.090050458526614,0.9509999313901429,1.9853438648757316,0.0,3.9314855432939657,2.0312923100043223,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E72,90.42000000000002,751.7802219611684,730.8804455161784,726.169400711058,730.6360871912233,9.963047358367714,356.9115307093374,4.1238836180973815,0.9481307575997735,1.7714487526391522,0.0,3.853850216278481,1.8227408437467574,0.0,0.0,486.38103788263635,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
