variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qcore_rear_W,Qperim_rear_W,Trear_K,Qrear_tube_W,Qrear_cavity_W,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale
fitted_energy_accounting,E71,2.74,1258.4750090582686,1332.890713967796,300.7835,1332.8905186795384,19.051180742073434,742.3834728839549,19.344945008602153,0.9999998107868495,162.7432146991254,169.90767462608298,7.953856785652098,-6.490047638156277,0.0,0.0,678.0296629838276,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E71,8.220000000000002,1283.4074640041358,1318.4129529940506,1332.8905186795384,1318.4130183777777,11.345372124235046,641.9533385143411,20.517639484615056,0.9999954837899833,-2.482830678020618,0.0,7.7967914052026535,-3.0529481836893124,0.0,0.0,678.0296629838276,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E71,13.700000000000001,1302.5517916841904,1314.321926275007,1318.4130183777777,1314.322056231697,9.592079397393848,539.562650219018,21.449576120308663,0.9999682342301869,-0.7007451291470413,0.0,7.64282760608677,-1.026513614226747,0.0,0.0,678.0296629838276,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E71,19.180000000000003,1317.761644453285,1316.1593432345778,1314.322056231697,1316.1591676526002,8.576902244591908,482.1129177486526,22.209782221923764,0.9999044341046207,0.3146350206932594,0.0,7.491904141155293,0.13974215863074307,0.0,0.0,678.0296629838276,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E71,24.66,1330.11115821712,1321.183698982011,1316.1591676526002,1321.1826960136723,7.880656945866684,443.9423915662481,22.840074840228116,0.9998003856931186,0.8607407604739554,0.0,7.3439609727110815,0.7785941931746334,0.0,0.0,678.0296629838276,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E71,30.14,1340.2385896187648,1327.7056339478142,1321.1826960136723,1327.7033998737543,7.359760529371833,416.11803533801555,23.365768405859736,0.9996575049337231,1.1180998083909717,0.0,7.19893924862559,1.0930418444636112,0.0,0.0,678.0296629838276,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E71,35.620000000000005,1348.528833824731,1334.6829825512937,1327.7033998737543,1334.6793456294597,6.949035873852028,394.57549487512733,23.802053274706243,0.9994789198721348,1.1971975256300091,0.0,7.056781278927452,1.2075439514371962,0.0,0.0,678.0296629838276,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E71,41.1,1355.214754785086,1341.4721538709316,1334.6793456294597,1341.4671811663165,6.613650402802545,377.16470404681866,24.157838659922845,0.9992679456804585,1.165943937166948,0.0,6.917430512853582,1.1985391351659753,0.0,0.0,678.0296629838276,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E71,46.580000000000005,1360.4349995094346,1347.6742886525058,1341.4671811663165,1347.6682523587674,6.332874249512724,362.6303376626655,24.438081088370588,0.9990275190575122,1.0660433384131003,0.0,6.780831516352433,1.1129051516597714,0.0,0.0,678.0296629838276,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E71,52.06,1364.2674667682345,1353.0394730325554,1347.6682523587674,1353.0328129386999,6.093399869744438,350.18556284844254,24.645196246718637,0.9987600409180715,0.9229206029227909,0.0,6.646929950032993,0.9792316596889211,0.0,0.0,678.0296629838276,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
