variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qcore_rear_W,Qperim_rear_W,Trear_K,Qrear_tube_W,Qrear_cavity_W,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale
fitted_energy_accounting,E79,2.74,592.9258273482994,582.1831334710038,296.70399999999995,582.1814818212931,24.8170473115904,602.6712623589692,2.0231813696270042,0.9999942144643267,46.90632993685244,45.60058280910538,2.1346917130382184,0.9369070025009235,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,8.220000000000002,598.60970027053,587.7413119249804,582.1814818212931,587.7407602829106,15.563072565564106,473.16317018513183,2.081924437191433,0.9999007807685668,0.9382445429858048,0.0,2.092537802666656,0.9478692461269446,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,13.700000000000001,603.7722794063249,593.1421746735947,587.7407602829106,593.1399558185007,13.086324579636123,400.69370942137976,2.136255635528834,0.9995892085047423,0.9122674832999822,0.0,2.051216308586773,0.9270877188879044,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,19.180000000000003,608.4915504827424,598.2942011880352,593.1399558185007,598.2894504965037,11.663970962276336,359.5618422632205,2.186741103762983,0.9990782954262054,0.871038235671411,0.0,2.0107107930143266,0.8893456399563763,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,24.66,612.8097850922702,603.1488619950161,598.2894504965037,603.1411364210138,10.69752084218929,331.86558517435736,2.2336276975702702,0.998410183207436,0.8215272527973262,0.0,1.9710051427632225,0.8425620802218056,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,30.14,616.7477990080935,607.6805041694633,603.1411364210138,607.6697096890197,9.980155730784066,311.4389593524336,2.276965955815371,0.9976220299738188,0.7675749376275077,0.0,1.9320835628355755,0.7907897334771304,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,35.620000000000005,620.3119423763552,611.8740938763907,607.6697096890197,611.8603974873129,9.417724712587175,295.4861213635351,2.316669812068792,0.9967423554871614,0.7109612194685276,0.0,1.8939305701384517,0.7358935697094218,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,41.1,623.4975094596653,615.7175226443358,611.8603974873129,615.7012931280557,8.96005674273099,282.5231211312072,2.3525446861960577,0.995792328322417,0.6521745319435881,0.0,1.8565309873247378,0.678519206625853,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,46.580000000000005,626.2902730874822,619.1970760072779,615.7012931280557,619.1788542535464,8.577511710709986,271.67591016022783,2.38429897775813,0.9947875041554142,0.5909419344157851,0.0,1.819869936755365,0.6186219295150811,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,52.06,628.6668288803959,622.2947723933748,619.1788542535464,622.2752643316722,8.251253998142772,262.38963012825997,2.41154488480564,0.9937392252212239,0.5265425223983814,0.0,1.7839328345811634,0.5557287968187292,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,57.54,630.5940068667171,624.9865442877547,622.2752643316722,624.9666316452642,7.968649017183354,254.2912957797543,2.433790710714291,0.9926556302510118,0.4579487949847713,0.0,1.7487053849412522,0.48904595220713326,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,63.02,632.0274439066867,627.2405750259406,624.9666316452642,627.2213428116485,7.7208654921470075,247.1183585241794,2.450425607534119,0.9915423512935447,0.38385309585380284,0.0,1.7141735742761088,0.41747917474436513,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,68.50000000000001,632.909331203492,629.0153763839623,627.2213428116485,628.9981589948168,7.5015329446193935,240.67864103845866,2.4606973889903636,0.990402972713983,0.30262474508078985,0.0,1.6803236657530427,0.3396050915636776,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,73.98000000000002,633.1652856781827,630.2573533272678,628.9981589948168,630.2438035214947,7.305946982611154,234.82643616873628,2.463683983840187,0.9892393053051044,0.21222517410135625,0.0,1.6471421938014994,0.2536107063545079,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,79.46000000000002,632.7002203266702,630.8976656076997,630.2438035214947,630.8898529410035,7.130578507883489,229.4474630509709,2.458259179090142,0.9880515067916931,0.11009220316141627,0.0,1.6146159587565816,0.157206949940543,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,84.94000000000001,631.3930027588713,630.8481817416183,630.8898529410035,630.8487302153964,6.97276149916229,224.44890932906483,2.4430536613431206,0.9868380611522409,-0.0070081045952622885,0.0,1.582732021608092,0.047515700624475986,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,90.42000000000002,629.0895939015103,629.9962214335005,630.8487302153964,630.0085013021628,6.830491723277464,219.75248313215707,2.416413294594065,0.985595610364236,-0.14317744166859037,0.0,1.5514776988534233,-0.07907008177688266,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E79,95.90000000000002,625.5942584418852,628.1974490671693,630.0085013021628,628.2258488895608,6.702299218740579,215.28923875621132,2.3763585857200114,0.984318606695747,-0.30368298935749993,0.0,1.5208405574519257,-0.22703314024687862,0.0,0.0,401.8460763563689,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
