variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qcore_rear_W,Qperim_rear_W,Trear_K,Qrear_tube_W,Qrear_cavity_W,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale
fitted_energy_accounting,E74,2.74,911.9055332191992,900.5145275387732,296.54699999999997,900.5126148147501,23.626791700615268,730.9425415491597,7.3600923752552685,0.9999968330681105,114.63027169192685,113.27124846923016,5.302546163609051,0.9934484878205943,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,8.220000000000002,927.864178463299,908.8801733358326,900.5126148147501,908.8797298214029,14.437137775171145,606.5571707763346,7.753306236000354,0.9999469959572187,1.6949515478844925,0.0,5.19783640418261,1.6556598877891657,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,13.700000000000001,941.3309352845175,918.6720539713681,908.8797298214029,918.6696818635384,12.140427525694676,513.849708102796,8.09581743954633,0.9997577584449389,1.9867089174163695,0.0,5.095194355886077,1.9761583838849202,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,19.180000000000003,953.0149010071117,928.9451090703506,918.6696818635384,928.9392159015704,10.816920378711446,461.5536053294656,8.40103484242012,0.9994264794386081,2.0880915922530168,0.0,4.994579187479399,2.0992087154184773,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,24.66,963.3209011471776,939.1614716434345,928.9392159015704,939.1510032947928,9.91480603448106,426.5401208006935,8.676541776367243,0.9989759257735135,2.0804377579854165,0.0,4.8959508740200555,2.1070263136067644,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,30.14,972.4807475567547,949.0134356987726,939.1510032947928,948.9979534834255,9.243534463823023,400.8353637890948,8.926408325832156,0.9984301828683917,2.009937279048545,0.0,4.799270180940861,2.0466643712229953,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,35.620000000000005,980.6241573096153,958.3205113994752,948.9979534834255,958.3000869980802,8.716306072538822,380.8272776250925,9.152536627805913,0.9978091419137427,1.9021527926268649,0.0,4.704498648442428,1.9451770918163518,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,41.1,987.8182065809817,966.9720376095862,958.3000869980802,966.9471331948972,8.286792442901751,364.60338208056083,9.355452361923712,0.9971281646073995,1.7711539192745434,0.0,4.611598576193969,1.8180655529890786,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,46.580000000000005,994.0894722956549,974.8948945363566,966.9471331948972,974.8662732746722,7.92756020216758,351.0412021622149,9.534768124811904,0.9963988272351447,1.6245382243170359,0.0,4.5205330083355415,1.6740246457867256,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,52.06,999.4362441717583,982.0347076318493,974.8662732746722,982.0033796571059,7.621126779789383,339.4312633696407,9.689447125284495,0.9956297326330431,1.466127105970203,0.0,4.431265718777451,1.5176474006183494,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,57.54,1003.8348250259588,988.3443912620246,982.0033796571059,988.3115902797259,7.355727102363009,329.2990049358736,9.817942558054092,0.9948271688584724,1.2974328320138457,0.0,4.343761196789129,1.3509736041049878,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,63.02,1007.2421340490812,993.7766716405644,988.3115902797259,993.7438570862439,7.123106847596132,320.31223052641377,9.918257192600535,0.993995596377462,1.1184550323079854,0.0,4.25798463287287,1.1743689400957085,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,68.50000000000001,1009.5958066673779,998.2786629932564,993.7438570862439,998.2475451118141,6.917284414680521,312.2293345426527,9.98794924159677,0.9931379904498022,0.9280929012178502,0.0,4.173901904916785,0.9870067301277983,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,73.98000000000002,1010.8123706250673,1001.7873335887127,998.2475451118141,1001.7599217067934,6.733815414619659,304.8685575222866,10.024099233904574,0.9922560678135974,0.7243253505634625,0.0,4.091479564620564,0.7871042862965161,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,79.46000000000002,1010.7836700883317,1004.225091083282,1001.7599217067934,1004.2037684012391,6.569335647535825,298.0887741397016,10.023245399301816,0.9913504190640106,0.5042378395161327,0.0,4.010684824190059,0.5719960622980649,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,84.94000000000001,1009.3713892326763,1005.4948811502038,1004.2037684012391,1005.4825130115097,6.421267292421167,291.77691298254285,9.981290225013215,0.9904205587745429,0.26392937062137406,0.0,3.9314855432939657,0.3380835020716587,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,90.42000000000002,1006.3992110187846,1005.4741856459433,1005.4825130115097,1005.4742733756077,6.287625774961017,285.83931660855757,9.893377376812385,0.9894648957391501,-0.0017008268629607668,0.0,3.853850216278481,0.0806746202772971,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,95.90000000000002,1001.6417595362418,1004.0070520280788,1005.4742733756077,1004.0239535171138,6.1668922527516665,280.19546168241254,9.753735622726435,0.9884806140099687,-0.29933629090273006,0.0,3.77774795963401,-0.2062852319797057,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,101.38000000000001,994.8089283183022,1000.8920958863653,1004.0239535171138,1000.931358628455,6.05793278246505,274.7729801736383,9.555485009285821,0.987463433297779,-0.6380334554892179,0.0,3.703148499710066,-0.5305338080935421,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,106.86000000000001,985.5234255580652,995.8576314867868,1000.931358628455,995.9265979745901,5.959960921538716,269.5027925414739,9.290403308959235,0.9864071350552175,-1.0317886227186128,0.0,3.6300221606720604,-0.9012813741596748,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,112.34,973.2887418210315,988.4710619985495,995.9265979745901,988.5806415655433,5.872591134112222,264.31039419547943,8.948676574219485,0.985302254949093,-1.5127795656333127,0.0,3.558339852696089,-1.324101966508657,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,117.82000000000002,957.4484170144161,977.6329822765055,988.5806415655433,977.8067218073185,5.796337489167534,259.07975497049875,8.518828374121211,0.984129983750319,-2.2150837794937956,0.0,3.488073060397286,-1.760364835160788,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,123.30000000000003,937.1782380507178,958.2992022189361,977.8067218073185,958.6342820891801,5.7359839658551435,253.43393311063681,7.989144910369115,0.982823040688189,-3.9309755134724806,0.0,3.4191938314859525,-1.8420313800988872,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,128.78,911.8744832335847,899.8175504641134,958.6342820891801,900.9360840520256,5.723672346355763,245.2896006367441,7.359340577049976,0.9809827313247788,-11.743945341077673,0.0,3.351674765648459,1.051526262353493,0.0,0.0,553.1936416401928,0.0,0.0,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
fitted_energy_accounting,E74,134.26000000000002,884.639766047376,625.6998857113234,900.9360840520256,632.4389224932531,5.986051312605304,221.93441377988006,6.719440081750119,0.9755154415641659,-52.814830426002246,0.0,3.285489003646947,22.583030837947604,91.27471891511861,0.2879900218069313,553.1936416401928,19.84101636963883,71.10313290672973,1.0,0.10138182079580631,6.353118641919998,116.75498869515107,0.033550794144135865
