variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale
fitted_energy_accounting,E74,2.74,633.8167603575346,648.9911841936662,296.54699999999997,644.9705215525973,9.785001343448116,252.03138353222243,0.0,0.988592058483622,64.54338576053327,64.63860822760387,1.9073304875662256,-0.04157792131100061,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,8.220000000000002,642.6444983225489,644.8322472572914,644.9705215525973,644.8367192606191,6.113071831837545,200.04692574589404,0.0,0.9676584623496726,-0.025648119704139827,0.0,1.8368257567520379,-0.005994432081194609,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,13.700000000000001,649.457961981697,644.886257973029,644.8367192606191,644.8835160761965,5.156064481572757,168.72157593936146,0.0,0.9446514311917052,0.008970249614529498,0.0,1.7689272428989822,0.01252646898375034,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,19.180000000000003,654.5135992920423,645.0250260019208,644.8835160761965,645.0143797288912,4.608816366200746,150.83024240428844,0.0,0.9247665987024357,0.025085108939476315,0.0,1.7035386068427227,0.025998690814932935,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,24.66,658.0471385590942,645.1987566122186,645.0143797288912,645.1816826112832,4.238144565296627,138.72396638813183,0.0,0.907396195080114,0.03207116238072722,0.0,1.6405670706092375,0.03520456653443893,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,30.14,660.2730252679878,645.3857681372837,645.1816826112832,645.3637275013591,3.9635863640377775,129.76371123528074,0.0,0.8920029442729375,0.03489847375084424,0.0,1.579923285774901,0.04079108453812935,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,35.620000000000005,661.3847066884916,645.5753023391565,645.3637275013591,645.5495301472254,3.748569620325733,122.75071507938175,0.0,0.8781887666824245,0.03562027860608797,0.0,1.5215212066927608,0.0433177679171784,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,41.1,661.5555685580156,645.7595230037389,645.5495301472254,645.7318830780634,3.61,118.23845505167918,0.0,0.868376828934341,0.03496033381218494,0.0,1.4652779684048638,0.04328116481871817,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,46.580000000000005,660.9403092519339,645.9307173243352,645.7318830780634,645.9045549632748,3.61,118.2626666257146,0.0,0.8684212526212901,0.03310557114778437,0.0,1.4111137690677253,0.041126281881620305,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,52.06,659.6765658992011,646.0856033148101,645.9045549632748,646.0617886469671,3.61,118.28509599959227,0.0,0.8684623878590774,0.030146746800180695,0.0,1.3589517567238358,0.037239237481231445,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,57.54,657.8866162889097,646.2190213876016,646.0617886469671,646.1983451045321,3.61,118.30499631281029,0.0,0.8684988699804091,0.02618308289782588,0.0,1.308717920258741,0.03196921002958426,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,63.02,655.6791101072039,646.3263756196379,646.1983451045321,646.3095433802051,3.61,118.32169496304871,0.0,0.8685294719084212,0.021321515354422487,0.0,1.2603409843889273,0.025626492495930714,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,68.50000000000001,653.1507540724598,646.4036255377866,646.3095433802051,646.3912587304841,3.6099999999999994,118.33459565671487,0.0,0.8685531069820682,0.015668684228372348,0.0,1.2137523085313775,0.01848713218500444,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,73.98000000000002,650.3879187754544,646.4472692389061,646.3912587304841,646.4399077119959,3.61,118.34317700267898,0.0,0.8685688254302206,0.009328429480901797,0.0,1.1688857894116136,0.010797379730142439,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,79.46000000000002,647.4681518354423,646.4543886776278,646.4399077119959,646.4524855285514,3.61,118.34699447348518,0.0,0.8685758170571167,0.0024118076078273663,0.0,1.1256777672716507,0.0027777110524118327,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,84.94000000000001,644.4615927677743,646.4227784577052,646.4524855285514,646.4266827560999,3.61,118.34569167119085,0.0,0.8685734310565525,-0.004947694561973352,0.0,1.0840669355451158,-0.005373648790410863,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,90.42000000000002,641.432292057927,646.3511235036543,646.4266827560999,646.361054920211,3.61,118.3390203924329,0.0,0.8685612120924833,-0.012584037576563926,0.0,1.043994253871211,-0.013477598161292743,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E74,95.90000000000002,638.4394419918098,646.2391631071127,646.361054920211,646.2551871338715,3.6099999999999994,118.32686341180126,0.0,0.8685389416118283,-0.020299596208095988,0.0,1.0054028643241106,-0.021371235855930187,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
