variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale
fitted_energy_accounting,E80,2.74,642.0889020921669,729.606440686915,296.5685,727.5752809688246,8.111289513808556,222.8817116344368,0.0,0.9953095109521618,58.904143472551915,59.14210628968269,1.7451418822013152,-0.23979805574960977,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,8.220000000000002,651.4906945017308,726.0509785194569,727.5752809688246,726.0753453375585,5.028032162370798,179.8096821519209,0.0,0.984014446665967,-0.21440239699133093,0.0,1.6806324752373598,-0.20429517820856946,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,13.700000000000001,658.8299286667022,724.6575981300035,726.0753453375585,724.700989172798,4.2433564179294505,151.52572476646074,0.0,0.9693943725910885,-0.19638979293090938,0.0,1.618507667273224,-0.1803678143294455,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,19.180000000000003,664.3664411008475,723.3865412710452,724.700989172798,723.4448697474766,3.79524153752182,135.34168656956948,0.0,0.9556251135145524,-0.17944232960123208,0.0,1.5586793112826445,-0.16171507446634165,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,24.66,668.3391184628613,722.2376702006845,723.4448697474766,722.3002143834715,3.61,128.57804102519586,0.0,0.9481906840065073,-0.16347617352124819,0.0,1.501062518606175,-0.14768203176163572,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,30.14,670.9649125547678,721.1989982255467,722.3002143834715,721.25619960507,3.61,128.43473574269208,0.0,0.9480561748828888,-0.14906738246974224,0.0,1.4455755385051816,-0.13764139473793416,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,35.620000000000005,672.4390964440908,720.242900598537,721.25619960507,720.295660536941,3.61,128.3033898918917,0.0,0.9479325075185782,-0.13711847326194604,0.0,1.3921396421682404,-0.13098242338318258,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,41.1,672.9363813597876,719.3475865109142,720.295660536941,719.3970595008111,3.61,128.18146064957588,0.0,0.9478173765563479,-0.12825067256008216,0.0,1.3406790110051108,-0.127166702114087,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,46.580000000000005,672.6124257811624,718.4908986053786,719.3970595008111,718.5382834411939,3.61,128.06608794930287,0.0,0.9477081431628518,-0.1225432056182054,0.0,1.291120629070077,-0.12570701553835226,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,52.06,671.6055696486574,717.6527419253916,718.5382834411939,717.6991423308499,3.61,127.95450405430842,0.0,0.9476022245933173,-0.11971915527164836,0.0,1.243394179461767,-0.1261692520382519,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,57.54,670.0386380277397,716.8156546636435,717.6991423308499,716.8620401593356,3.6100000000000003,127.84423619310779,0.0,0.9474972912312046,-0.11940635169858033,0.0,1.197431944552624,-0.12816902558237644,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,63.02,668.0207258354274,715.9644727982181,716.8620401593356,716.0116926563053,3.6100000000000003,127.73312948228514,0.0,0.9473912932524927,-0.12127328363463201,0.0,1.1531687099064323,-0.13136586667804676,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,68.50000000000001,665.6489162068352,715.0860331715884,716.0116926563053,715.134831691633,3.6099999999999994,127.61930944669159,0.0,0.9472824285275835,-0.12503086513357523,0.0,1.1105416717474312,-0.13545770048342368,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,73.98000000000002,663.0099065155296,714.1692923175142,715.134831691633,714.2203025984002,3.61,127.50117082028498,0.0,0.9471691344203346,-0.13037632651417586,0.0,1.0694903478500213,-0.1401767170974379,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,79.46000000000002,660.1815277854158,713.2057531172455,714.2203025984002,713.2594733870948,3.61,127.37741243378882,0.0,0.9470501233826991,-0.13694876001852388,0.0,1.0299564917222628,-0.14528637740921344,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,84.94000000000001,657.2341518278668,712.1899064802676,713.2594733870948,712.2466743428483,3.61,127.24709374708252,0.0,0.94692443995946,-0.14432487338293015,0.0,0.991884009961712,-0.15057876774757836,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,90.42000000000002,654.2319883165181,711.1194463597678,712.2466743428483,711.1794244622843,3.61,127.1096786539026,0.0,0.9467915067610972,-0.15204947941999541,0.0,0.9552188826661866,-0.15587163503850418,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,95.90000000000002,651.2342810786595,709.9951604081099,711.1794244622843,710.0583395480651,3.6099999999999994,126.96504405935181,0.0,0.9466511376981372,-0.15968094533161903,0.0,0.9199090867865396,-0.16100480936269412,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,101.38000000000001,648.2964183853111,708.8205301264256,710.0583395480651,708.8867485816871,3.61,126.81344843228221,0.0,0.9465035133002659,-0.16683278616164254,0.0,0.8859045223126668,-0.16583606617065388,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,106.86000000000001,645.4709755539575,707.6011508582067,708.8867485816871,707.6701242997643,3.61,126.65546923076548,0.0,0.9463491259374054,-0.17320009781653786,0.0,0.8531569411882165,-0.17023668033364275,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,112.34,642.8087099018753,706.3441033998436,707.6701242997643,706.4154582959965,3.61,126.4919247564325,0.0,0.9461887092751097,-0.17856737246375431,0.0,0.8216198788527381,-0.174086978184433,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,117.82000000000002,640.3595285657116,705.0573921733086,706.4154582959965,705.1306962814459,3.61,126.3237965440718,0.0,0.9460231671251147,-0.18279982025710978,0.0,0.7912485883146123,-0.17727214628481583,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,123.30000000000003,638.173449661377,703.7495280053006,705.1306962814459,703.8243134140342,3.61,126.15216505432863,0.0,0.9458535139958509,-0.18582331779287317,0.0,0.7619999766608383,-0.17967845466235052,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,128.78,636.3015774099262,702.4292907999588,703.8243134140342,702.505067263492,3.61,125.97816631577145,0.0,0.9456808350139637,-0.18759903783773918,0.0,0.7338325439138079,-0.18118993468868957,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E80,134.26000000000002,634.7971126978141,559.8948976353231,702.505067263492,569.1923576714452,3.61,116.24944298279308,0.0,0.9348050699304015,-18.662601095142097,0.0,0.7067063241482128,0.20523206927122534,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
