variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale
fitted_energy_accounting,E71,2.74,718.463407383626,822.5682516385618,300.7835,820.0047151165619,8.188009418656051,241.33086590362447,0.0,0.9950869845967142,77.50379541346337,77.74428801461167,2.294047703537555,-0.28524727325852434,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E71,8.220000000000002,733.5241316377953,818.7234560517078,820.0047151165619,818.7444626804105,5.050191686018271,197.24218623013002,0.0,0.9836046984728651,-0.19882316811529022,0.0,2.2092479182527276,-0.23344614889412013,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E71,13.700000000000001,745.5035520844135,817.615466564794,818.7444626804105,817.65074492937,4.261319413647901,166.25495032910078,0.0,0.96875244822546,-0.17250686083522265,0.0,2.12758276856125,-0.1975866456762426,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E71,19.180000000000003,754.7809502546625,816.6506222736989,817.65074492937,816.6958094460977,3.8106274149604262,148.53381833161424,0.0,0.9548183693844827,-0.15058472163692282,0.0,2.0489363822321964,-0.16952290133215986,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E71,24.66,761.7093506474247,815.8011134101173,816.6958094460977,815.8487833191084,3.61,140.59944061656284,0.0,0.9467194364633084,-0.13354297182680863,0.0,1.97319717026742,-0.14821142996977776,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E71,30.14,766.6116453170745,815.0296311494909,815.8487833191084,815.0733474767154,3.61,140.49702226667947,0.0,0.9466322267754856,-0.12223509915166321,0.0,1.9002576685712285,-0.13266528118082105,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E71,35.620000000000005,769.7796184956279,814.2939620477556,815.0733474767154,814.3356197071159,3.61,140.40137762508948,0.0,0.9465506310326074,-0.1162724720397697,0.0,1.8300143854728919,-0.12196930133282986,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E71,41.1,771.4747879579785,813.568946988638,814.3356197071159,813.6099858393821,3.61,140.3087730356899,0.0,0.9464714867829499,-0.11434869757488923,0.0,1.7623676548853142,-0.11533799574400708,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E71,46.580000000000005,771.9301678721212,812.8388949802685,813.6099858393821,812.8802311813598,3.61,140.2165946048859,0.0,0.9463925676166846,-0.11498038304929058,0.0,1.6972214948918962,-0.1120899122763237,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E71,52.06,771.3525465739658,812.0950969949062,812.8802311813598,812.1372488708363,3.61,140.12326376032829,0.0,0.9463125200030204,-0.11704630194855038,0.0,1.6344834715606136,-0.11163458815337655,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E71,57.54,769.925000327541,811.3323497629203,812.1372488708363,811.3756287390019,3.61,140.02787295362197,0.0,0.9462305577732182,-0.11996332028063982,0.0,1.574064567792301,-0.11345613745293923,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E71,63.02,767.8094790210538,810.5462179675229,811.3756287390019,810.5908849458181,3.6099999999999994,139.9297967005817,0.0,0.946146131891275,-0.12358530344853773,0.0,1.5158790570170078,-0.11709866471332543,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E71,68.50000000000001,765.1493625324207,809.7317040427853,810.5908849458181,809.7780493706347,3.6099999999999994,139.82843180642226,0.0,0.9460587081419471,-0.12798766541292994,0.0,1.4598443815590365,-0.12215561573839898,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E71,73.98000000000002,762.0719222146574,808.8831875166159,809.7780493706347,808.9315389728698,3.61,139.72310430630773,0.0,0.9459676864794735,-0.1332665930189682,0.0,1.4058810354984634,-0.1282628669273661,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
