variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale
fitted_energy_accounting,E67,2.74,637.6133487528863,555.6839809249814,296.33849999999995,546.3270159462452,13.311630992040753,315.18453804529275,0.0,0.9639208481853488,77.9851482297791,77.74428801461167,2.294047703537555,0.2244864678484595,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E67,8.220000000000002,646.4813496706669,547.3030870884505,546.3270159462452,547.2242260260036,8.443165979079911,243.7689988691851,0.0,0.9192056203314591,0.2858380559901377,0.0,2.2092479182527276,0.27174843947527283,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E67,13.700000000000001,653.1616604133612,548.2822364650689,547.2242260260036,548.155639495781,7.117136029133645,205.75616381887374,0.0,0.880344309835161,0.2967899407376827,0.0,2.12758276856125,0.2873696216183211,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E67,19.180000000000003,657.9385602236938,549.2712982423793,548.155639495781,549.1042578438621,6.3582881053571425,184.06639213157555,0.0,0.8502764406889056,0.3023297988315926,0.0,2.0489363822321964,0.2977482978288017,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E67,24.66,661.073821785345,550.26109121901,549.1042578438621,550.0595345877507,5.84387970243291,169.40510345284036,0.0,0.8257686581409243,0.3045105209537522,0.0,1.97319717026742,0.3036268817517578,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E67,30.14,662.805632999699,551.2454284497117,550.0595345877507,551.0142936254207,5.462535412352492,158.56579674471305,0.0,0.8050965337582925,0.3044042470333309,0.0,1.9002576685712285,0.3056749604669654,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E67,35.620000000000005,663.3487980271019,552.2189013781043,551.0142936254207,551.9626015956056,5.1636396570846435,150.0916357786316,0.0,0.7872338261748396,0.30240556973392946,0.0,1.8300143854728919,0.30449591681825344,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E67,41.1,662.8957792406793,553.176219071312,551.9626015956056,552.8989306857069,4.9202684740182026,143.20777514380578,0.0,0.771519122659521,0.2986424165970308,0.0,1.7623676548853142,0.3006315948640666,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E67,46.580000000000005,661.6182470208449,554.1122533154327,552.8989306857069,553.8180230219522,4.716538892194467,137.45710728388568,0.0,0.7575003661251771,0.2931996015457709,0.0,1.6972214948918962,0.2945664227528296,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E67,52.06,659.6689003798087,555.0222683673738,553.8180230219522,554.7150105445695,4.542364407789037,132.5493309994875,0.0,0.7448544651033804,0.2862003195480399,0.0,1.6344834715606136,0.28673177171407166,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E67,57.54,657.183399025566,555.9021366696728,554.7150105445695,555.585580312932,4.39097459127192,128.289602982384,0.0,0.7333422708448945,0.2778207000345879,0.0,1.574064567792301,0.2775106588551474,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E67,63.02,654.2823047941213,556.748483069151,555.585580312932,556.4261051717584,4.25762378398049,124.54140437246858,0.0,0.7227817238641647,0.2682788097459862,0.0,1.5158790570170078,0.26724267152641856,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E67,68.50000000000001,651.0729706448286,557.5587522381444,556.4261051717584,557.2337176453362,4.138867642302142,121.20573598414477,0.0,0.7130310028124809,0.25781656475867043,0.0,1.4598443815590365,0.2562289584343148,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
