variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale
fitted_energy_accounting,E70,2.74,688.8296670441013,716.0525608686572,299.03999999999996,711.7072420759214,9.589915270356945,261.27823127424693,0.0,0.9895798851150087,77.67616180969803,77.74428801461167,2.294047703537555,-0.07459072907928335,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E70,8.220000000000002,701.3787014347029,711.3633565215047,711.7072420759214,711.3736105433974,5.960388370639907,209.83568680764915,0.0,0.970181876612814,-0.06553069033592518,0.0,2.2092479182527276,-0.027357954937836958,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E70,13.700000000000001,711.2243096393039,711.2008646744152,711.3736105433974,711.2097948500731,5.027718033295254,176.95539910300488,0.0,0.9483045486963101,-0.032174333574984906,0.0,2.12758276856125,6.423920379491166e-5,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E70,19.180000000000003,718.7063052908767,711.2138805404727,711.2097948500731,711.2135913060052,4.494439465194237,158.173754199361,0.0,0.9292079332660542,0.0007456332161848386,0.0,2.0489363822321964,0.020529243816106917,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E70,24.66,724.1388005074424,711.3655731352662,711.2135913060052,711.3522637633685,4.13313550692933,145.47005612114506,0.0,0.9124278740258813,0.027236073062540223,0.0,1.97319717026742,0.0349986429997627,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E70,30.14,727.8080314056349,711.6120891353794,711.3522637633685,711.5854571382641,3.8653953318802285,136.0738750350667,0.0,0.8975003984054781,0.045802460328841416,0.0,1.9002576685712285,0.04437688182050008,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E70,35.620000000000005,729.9722299986441,711.9101855718279,711.5854571382641,711.872538885523,3.655621189941425,128.72467426112348,0.0,0.8840671699372428,0.05639017589813219,0.0,1.8300143854728919,0.04949000172947643,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E70,41.1,730.862746734079,712.2184228818796,711.872538885523,712.1772520052208,3.61,127.15749844286184,0.0,0.8809691194375657,0.05985732933523437,0.0,1.7623676548853142,0.05108544735502626,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E70,46.580000000000005,730.685899266823,712.5104320869902,712.1772520052208,712.4707939739096,3.6100000000000003,127.19685937569521,0.0,0.8810309641858804,0.057666655597052044,0.0,1.6972214948918962,0.04980078007274163,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E70,52.06,729.6251058259772,712.7677442511289,712.4707939739096,712.7324333022581,3.61,127.23318954846957,0.0,0.8810880083984007,0.051402446075717624,0.0,1.6344834715606136,0.046189170715084535,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
