variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale
fitted_energy_accounting,E76,2.74,718.5142390495796,962.3010042268523,296.4675,961.6156167505513,6.262120364226891,201.2174873759398,0.0,0.9989706323398417,63.97385847512231,64.63860822760387,1.9073304875662256,-0.6679757365857274,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E76,8.220000000000002,733.6846889147305,955.9531097577337,961.6156167505513,955.9798934634199,3.8249317225354424,167.7864700870138,0.0,0.9952699915920461,-0.5807296077207982,0.0,1.8368257567520379,-0.609015473109829,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E76,13.700000000000001,745.7890029408107,950.8003791143154,955.9798934634199,950.8340169937129,3.61,157.69260648074797,0.0,0.9935055920053087,-0.529720282970611,0.0,1.7689272428989822,-0.5617311707154029,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E76,19.180000000000003,755.2001286985081,945.8836320203138,950.8340169937129,945.9162708951009,3.61,157.07159691285614,0.0,0.9934068006907795,-0.5057587131826701,0.0,1.7035386068427227,-0.5224727991017476,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E76,24.66,762.2658921265415,941.0930076353969,945.9162708951009,941.125275429358,3.61,156.47221523658192,0.0,0.9933099662565386,-0.4922722796952435,0.0,1.6405670706092375,-0.48998629649426384,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E76,30.14,767.3054712917309,936.4444068190385,941.125275429358,936.4761695583691,3.61,155.88918566626677,0.0,0.9932143493067658,-0.4772659416831716,0.0,1.579923285774901,-0.4634406833448228,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E76,35.620000000000005,770.6076331776284,931.9852175603298,936.4761695583691,932.0161122043237,3.61,155.32637389576828,0.0,0.9931206915577374,-0.4574616003769464,0.0,1.5215212066927608,-0.44217458120860204,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E76,41.1,772.4306613718619,927.7404397376027,932.0161122043237,927.7702417126928,3.61,154.788250799702,0.0,0.9930298741725174,-0.4351301334130431,0.0,1.4652779684048638,-0.4255487927221299,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E76,46.580000000000005,773.0037124894359,923.6984694367251,927.7702417126928,923.7272072096805,3.6100000000000003,154.27567156725993,0.0,0.992942195435387,-0.41401293012041346,0.0,1.4111137690677253,-0.41290363403557245,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
fitted_energy_accounting,E76,52.06,772.5291528082557,919.8203126789927,923.7272072096805,919.8482185732248,3.6100000000000003,153.78554193896642,0.0,0.9928572696260373,-0.3969108282870654,0.0,1.3589517567238358,-0.4035777780458192,1.0,0.10138839656865689,6.319469517058668,116.79728159893118,0.0
