ID,Io_kWm2,q_slpm,Tamb,dur_s,mfc_rss,mfc_f1,mfc_f2,mfc_f3,mfc_f4,mdot_gs,Tw_K,Q_gas_W,Q_nom_W,dp1_mbar,dp2_mbar,T2_ss,T3_ss,T8_ss,T9_ss,T10_ss,T11_ss,T12_ss,Tg_bar,mdot_ch,Re,Pr,Gz_L,Pe_LD,eps,NTU,h_app,T_film,Nu,Bi,N_rc,Lam58,Lam107,I_vol,eta_nom
E67,456.0,15.283090909090912,296.3313305785123,3929.0,0.5449238692219271,0.23992431542665313,0.3465613701525047,0.33671199305233357,0.07680232136850858,0.30556424570543234,935.1354691138322,148.48345348724854,164.61599999999999,2.743371900826446,-0.29521487603305774,326.02045454545436,763.5706942148761,940.2152231404958,967.6360495867767,825.4468181818181,880.296074380165,993.7499586776858,529.9510123966942,3.0556424570543234e-6,72.17395065171827,0.6994059682352831,0.5526885967547142,4610.405454439658,0.7314282038116913,1.3146370034281363,5.061971608550538,732.5432407552632,0.14174460987214232,2.530985804275269e-5,4.32232699227347,0.037443664448830315,0.09392562955303477,53.53473553718993,0.9019989155807975
E68,456.0,12.504024793388425,298.7015206611569,5362.0,0.5567938658165336,0.2931862600273499,0.4235204929057555,0.18941735784907596,0.09387588921781875,0.25000066589939757,979.4671550642457,123.42510330469177,164.61599999999999,2.004049586776859,-0.27466942148760326,338.21966942148737,772.8737933884297,1012.4708842975207,1020.865785123967,849.8898264462811,898.5926446280994,1047.5719917355373,535.7876570247934,2.500006658993976e-6,58.598027575244274,0.6996379574816849,0.4488766896919637,3744.4295950348746,0.6965279220403628,1.192465672847847,3.7610204322387113,757.6274060445196,0.10267019456226766,1.8805102161193557e-5,4.79738734674736,0.035661983805097414,0.08118609566975711,35.101107438016584,0.7497758620346248
E69,456.0,10.499570247933885,296.73804545454556,5363.0,0.5289062027749257,0.34925947382340716,0.27350824276160846,0.26542999005075374,0.11180229336423055,0.2099243721132819,998.7056136212825,103.2974989491562,164.61599999999999,1.5326363636363634,-0.30113223140495865,344.14702479338825,769.5725454545455,1059.3746942148762,1044.5582727272729,852.7100247933884,896.7010909090909,1070.917347107438,533.1552954545456,2.0992437211328193e-6,49.374652256004474,0.6995316245480985,0.3781656646438713,3154.573937644809,0.6735845378652715,1.11958428527789,2.963526126939067,765.9304545379141,0.08023714310947502,1.4817630634695337e-5,5.012170640419269,0.0340477642890837,0.07332295955390708,11.542652892561819,0.6275058253702934
E70,456.0,9.1108347107438,298.9885867768595,6702.0,0.5490321239182863,0.40240618063498995,0.31513473650027074,0.15355978849993332,0.12889929436480588,0.18215852753184325,1045.0380076612173,91.16054994714878,164.61599999999999,1.3079669421487607,-0.27257024793388435,352.19410743801643,779.3104380165288,1150.9603884297521,1093.4349008264464,871.3563140495867,912.066338842975,1119.8845454545453,539.1495123966941,1.8215852753184324e-6,42.50978017596672,0.6997777427690164,0.3257014381439241,2716.92901889925,0.6438204196583943,1.0323202361549566,2.3739820874078323,792.0937600289558,0.06266855041532567,1.1869910437039162e-5,5.551024737673856,0.03222045905878799,0.06640271100393495,-31.075842975206797,0.5537769715407299
E71,456.0,7.131661157024793,300.76104545454535,7084.0,0.532615451440033,0.23647429516380794,0.4026903657418728,0.1962057221261027,0.1646296169682165,0.14258769217794545,1046.802980877119,67.06218121785312,164.61599999999999,0.8226859504132229,-0.2641487603305786,355.79656198347107,753.3298099173553,1203.8331735537188,1095.2575950413222,847.2744214876029,882.629603305785,1120.3427190082643,527.0454276859504,1.4258769217794545e-6,33.80934115548225,0.6992956859907762,0.2588619680607935,2159.369012681348,0.6066264414566263,0.9329955879363453,1.6754159062120557,786.9242042815347,0.04444640866023109,8.37707953106028e-6,5.572157596306255,0.030607229000341848,0.060761457791677104,-83.49045454545444,0.40738555922785835
E72,304.0,18.320363636363634,296.3925661157025,3214.0,0.5073491276523587,0.23676855091475685,0.3047112818504812,0.2703359491583227,0.18818421807643934,0.366290309263604,757.4578034023045,134.21580135104014,109.744,2.4897355371900836,-0.2967768595041321,309.5693223140496,652.6506033057851,737.461785123967,771.5355702479337,684.161958677686,734.2306942148762,798.2023884297521,474.5215847107438,3.66290309263604e-6,93.56038855243297,0.6979844898096128,0.715004015366705,5964.404606407862,0.7726846623412418,1.4814170727989264,6.7677091277970325,615.9896940565242,0.21622426010239154,3.383854563898516e-5,2.6911039164434487,0.05314128380119545,0.11435444362636504,60.740603305785044,1.2229898796384326
E73,304.0,13.174140495867766,296.9267933884296,4572.0,0.5404272115785039,0.15073544402978292,0.21795014149307018,0.42186263974440286,0.20945177473274396,0.26339870170128277,840.242857724558,108.09356946105838,109.744,1.8305289256198352,-0.2964297520661155,324.87861983471066,694.2926033057854,839.2349999999999,868.630652892562,747.3663801652892,791.9014380165286,895.854909090909,495.6096983471075,2.633987017012828e-6,65.22703340944882,0.6983445361206706,0.4987329458633104,4160.319404848211,0.731371361903117,1.314425380707235,4.3341993312819715,667.9262780358328,0.1301734391140462,2.167099665640986e-5,3.3974695394433105,0.04545496443494864,0.08997442259835536,56.61990909090912,0.9849610863560503
E74,304.0,9.026578512396693,296.51763636363637,6015.0,0.518047439698934,0.219917122620434,0.318125718722304,0.308771341932365,0.15318581672489684,0.18047394148527154,895.7818348012307,74.75829110490082,109.744,1.0636859504132228,-0.29819834710743803,333.7653636363636,697.4969256198349,948.4470247933887,935.31894214876,767.7254876033059,803.9379256198349,962.209834710744,497.0072809917356,1.8047394148527156e-6,44.602655095723684,0.6983767441373322,0.3410524494047288,2844.9837435010463,0.6691193805697627,1.1059976350347391,2.4994196973559184,696.3945578964832,0.07272368114080742,1.2497098486779593e-5,3.923652865876914,0.04039538487720477,0.0713657667682367,13.762809917355298,0.6812061807925793
E75,304.0,6.948636363636363,296.6999132231405,6351.0,0.5503416512280723,0.2856687500371676,0.4132554695909181,0.20136063321776673,0.09971514715414757,0.13892836480301887,910.9105414429632,55.036237899940005,109.744,0.6401570247933883,-0.3037603305785125,336.3386611570248,680.8034958677686,1008.7651487603305,954.1028181818184,757.1450082644627,788.4407933884297,979.6317355371903,488.7517045454546,1.3892836480301886e-6,34.74601995940847,0.6982011354775806,0.26561726922247086,2215.720233794025,0.6253613418541488,0.9817932958294429,1.705420142895134,699.831122994209,0.049436300014139456,8.52710071447567e-6,4.0743647413117925,0.03738135568038041,0.06364283789756817,-29.133413223140224,0.5014965547085946
E76,304.0,4.529809917355373,296.44900000000007,7144.0,0.5181925452342699,0.2197271700598606,0.3187114924640627,0.3087134446376345,0.15284789283844216,0.09056727849222844,907.7341481570852,32.611777697937114,109.744,0.1587851239669421,-0.30138016528925626,337.9849008264463,646.7431818181816,1068.2751404958676,947.2730413223142,726.0451983471072,750.9085619834713,970.4076942148761,471.59609090909083,9.056727849222844e-7,23.23589472666353,0.6979540665335021,0.17756482351115876,1481.2062988804175,0.5730454647462899,0.8510777462380253,0.9608676316150705,689.665119533088,0.02816446905686761,4.8043381580753525e-6,4.042457973914609,0.03432651450473903,0.05470973815106644,-97.86744628099154,0.29716228402406614
E77,256.0,13.851438016528922,297.1420371900828,3041.0,0.5502956932938395,0.2859249032233429,0.41307224717545815,0.20120773926865013,0.09979511033254894,0.2769403280156221,588.8812945044338,64.17890164943661,92.416,0.9779090909090908,-0.29157851239669413,308.2418347107439,524.9628181818182,564.829685950413,602.2226611570248,543.438520661157,574.1254049586774,622.9224710743804,411.05242768595053,2.769403280156221e-6,78.49011279022986,0.6985461359791346,0.6003171350603815,5007.712136865913,0.7809054670563482,1.5182519850258887,5.194512348709311,499.96686109519214,0.19507438038701191,2.5972561743546554e-5,1.5317926260603754,0.06353914405033659,0.11078962807311152,58.09278512396736,0.6944566054518332
E78,256.0,10.012768595041317,298.14501652892574,5381.0,0.5165979463501991,0.29667077987198176,0.2869096896937381,0.27835284698463525,0.13806668344964487,0.20019144696357977,643.1783010194849,52.257014206558026,92.416,0.6457768595041325,-0.27854545454545454,312.8037685950414,554.1598842975206,632.3682809917353,663.9602479338839,583.5581900826446,612.0194214876036,686.3263140495869,426.15245041322316,2.0019144696357975e-6,55.26077460761094,0.6981651233520431,0.4224213013188191,3523.7446242012957,0.7420004946670586,1.3547976113765385,3.357397098836768,534.665375716354,0.11965140616211281,1.678698549418384e-5,1.8653107152562698,0.05761757781365692,0.09067713376854021,53.958033057851594,0.5654541876575271
