simulation_id,z_mm,Tperim_K,Tcore_K,Trear_K,Tgas_in_K,Tgas_out_K,h_W_m2K,Qgas_W,Qcore_source_W,Qperim_source_W
E76,2.74,1212.8126590640732,1496.4163468184097,776.966835250041,837.8570541626655,1494.7937282426326,174.6616258793714,62.81545711847843,111.99884873071305,35.39496078347382
E76,8.220000000000002,1220.0479677218534,1413.048597440906,776.966833843736,1494.7937282426326,1419.3609367652593,75.49708304416068,-7.311317444915026,17.01041641996437,0.0
E76,13.700000000000001,1215.7471018990152,1334.265354010271,776.9668304251145,1419.3609367652593,1343.7587725226329,64.41703663231446,-7.301182826987248,5.882138265494619,0.0
E76,19.180000000000003,1204.7183953672802,1275.6892829588464,776.9668241536612,1343.7587725226329,1284.5723785375412,59.62240543421895,-5.6977655515939105,2.0340213737382737,0.0
E76,24.66,1189.9926453505805,1233.7543724649202,776.9668137532975,1284.5723785375412,1241.0264557989565,56.787595136967205,-4.18205822233544,0.7033569702184221,0.0
E76,30.140000000000004,1173.2920585408974,1202.3235024705518,776.9667972398763,1241.0264557989565,1208.2107371196194,54.90579062560425,-3.145949062215961,0.2432182050504327,0.0
E76,35.620000000000005,1155.5412501126023,1176.819152476451,776.966771528465,1208.2107371196194,1181.810374018818,53.540737849401225,-2.527421002139681,0.08410394404648333,0.0
E76,41.1,1137.2186054041676,1154.458113617708,776.9667318497097,1181.810374018818,1158.9619573589816,52.461003305515746,-2.1848406241327716,0.02908282874099528,0.0
E76,46.580000000000005,1118.563822712289,1133.6796461496401,776.9666708743565,1158.9619573589816,1137.9688710572766,51.538733480102096,-2.00534215889071,0.01005673321468244,0.0
E76,52.06,1099.6927343217176,1113.634091189997,776.9665774018821,1137.9688710572766,1117.875826058755,50.702787687845,-1.9174888417710663,0.0034775806663102362,0.0
E76,57.540000000000006,1080.659250246091,1093.8559209997634,776.9664344082433,1117.875826058755,1098.1512085127956,49.913115471420724,-1.880538673566857,0.0012025343650399936,0.0
E76,63.02,1061.489057187016,1074.076720076906,776.9662161655615,1098.1512085127956,1078.4900366836684,49.14648476164809,-1.8727210288769207,0.0004158318779234693,0.0
E76,68.5,1042.1991152545916,1054.1230648010562,776.9658840428389,1078.4900366836684,1058.701148878949,48.388606949019234,-1.883100696599926,0.00014379310539837153,0.0
E76,73.98,1022.8107857187924,1033.862067933846,776.9653804797751,1058.701148878949,1038.6452655392286,47.62982300952974,-1.9066786586872568,4.972311710049444e-5,0.0
E76,79.46000000000001,1003.361051697096,1013.1737319165411,776.964620524033,1038.6452655392286,1018.2026179331734,46.86275971431546,-1.9415508798167305,1.7194067596911943e-5,0.0
E76,84.94,983.9145157854635,991.9406975227423,776.9634803076232,1018.2026179331734,997.2593549388124,46.08112760930248,-1.9871094075380804,5.945644154401517e-6,0.0
E76,90.42000000000002,964.5778282241216,970.0542008898084,776.9617820641713,997.2593549388124,975.7099849235829,45.279315089339185,-2.0425153732059615,2.055981472186261e-6,0.0
E76,95.90000000000002,945.5172926005096,947.4417304377858,776.9592760447365,975.7099849235829,953.4795709657584,44.45277034874754,-2.104831110218361,7.109506899843461e-7,0.0
E76,101.38000000000001,926.9790580505572,924.1265655749364,776.955621432394,953.4795709657584,930.573958334048,43.599409941421435,-2.1663848267504497,2.458440848942779e-7,0.0
E76,106.86000000000001,909.3090527849852,900.3270244300016,776.9503715858243,930.573958334048,907.1650130082885,42.72236872629157,-2.211499615635418,8.501196345816227e-8,0.0
E76,112.34,892.9665980370338,876.5820651218578,776.9429735958303,907.1650130082885,883.7013162482926,41.83401806084265,-2.2141525124014128,2.9396818451498892e-8,0.0
E76,117.82000000000001,878.5228261857682,853.8384775001632,776.9327960691639,883.7013162482926,860.9936716316349,40.95990785905779,-2.1404181623550818,1.0165309680156658e-8,0.0
E76,123.30000000000001,866.6365273170422,833.3758141282808,776.9191960922768,860.9936716316349,840.1753104564718,40.13931620290841,-1.9602879935754576,3.515126001270308e-9,0.0
E76,128.78,858.011118461966,816.4956647787924,776.9016175593996,840.1753104564718,822.4665862958957,39.41891282995586,-1.6659596251269722,1.215517401198962e-9,0.0
E76,134.26000000000002,853.3550849289254,804.4567673246534,776.879674145413,822.4665862958957,809.0851724083664,38.84701404754119,-1.2579586160578982,4.203213631840023e-10,0.0
