simulation_id,z_mm,Tperim_K,Tcore_K,Trear_K,Tgas_in_K,Tgas_out_K,h_W_m2K,Qgas_W,Qcore_source_W,Qperim_source_W
E73,2.74,830.6317718194182,828.4186834940732,636.8212117976035,405.56718289820066,828.4185320733765,1220.4142469883025,114.31958281561944,111.99884873071305,35.39496078347382
E73,8.220000000000002,832.3737004206189,869.2610489019104,636.8212114237679,828.4185320733765,864.6143447397085,180.74708080111333,9.896661451623567,17.01041641996437,0.0
E73,13.700000000000001,832.0279280914918,867.630791455381,636.821210317764,864.6143447397085,866.6664012185435,94.90636794230736,0.561542416221707,5.882138265494619,0.0
E73,19.180000000000003,829.6901292175431,856.5198845831391,636.8212080368189,866.6664012185435,860.9161554017206,69.59319973900679,-1.5732023826404269,2.0340213737382737,0.0
E73,24.66,826.0105785031732,846.4388630985966,636.8212039484662,860.9161554017206,853.6045755981364,58.495797096664944,-1.9996003841505507,0.7033569702184221,0.0
E73,30.140000000000004,821.4601858147294,838.1141188150503,636.8211970737781,853.6045755981364,846.3482321027873,52.54250238550249,-1.9837439080947792,0.2432182050504327,0.0
E73,35.620000000000005,816.3128041617738,830.8426223701429,636.8211858766531,846.3482321027873,839.4498801820866,48.92160703595703,-1.8852132844714633,0.08410394404648333,0.0
E73,41.1,810.7184753009841,824.0677540750734,636.8211679500572,839.4498801820866,832.8557185920475,46.51472247511481,-1.8014865834166607,0.02908282874099528,0.0
E73,46.580000000000005,804.7562121858583,817.4670865094236,636.8211395346998,832.8557185920475,826.4404027301565,44.80131170414467,-1.7520672620845363,0.01005673321468244,0.0
E73,52.06,798.4639457511742,810.8553441013082,636.821094778663,826.4404027301565,820.083931455817,43.511169447713286,-1.7354488734705649,0.0034775806663102362,0.0
E73,57.540000000000006,791.8551692274025,804.1133924426664,636.8210246035333,820.083931455817,813.6854629516937,42.492083155119175,-1.7463608304313265,0.0012025343650399936,0.0
E73,63.02,784.9288424702386,797.1500675712251,636.8209149797316,813.6854629516937,807.1598103202487,41.652503890923214,-1.7804971879210574,0.0004158318779234693,0.0
E73,68.5,777.6761662594457,789.8821340382345,636.8207443264808,807.1598103202487,800.430408159563,40.93418508787321,-1.8354756462154047,0.00014379310539837153,0.0
E73,73.98,770.0862622128043,782.2227124528453,636.8204796377604,800.430408159563,793.4224453977492,40.298079514500884,-1.9107876005151954,4.972311710049444e-5,0.0
E73,79.46000000000001,762.1521000605114,774.0737273143438,636.8200708010274,793.4224453977492,786.0569528840858,39.71659231274741,-2.0075333169445475,1.7194067596911943e-5,0.0
E73,84.94,753.87776026301,765.321262773541,636.8194424498364,786.0569528840858,778.2461898374205,39.169103119432286,-2.1280635091012443,5.945644154401517e-6,0.0
E73,90.42000000000002,745.2880371169097,755.8354424051337,636.818482656108,778.2461898374205,769.8913077202737,38.639316071015244,-2.2753546981752257,2.055981472186261e-6,0.0
E73,95.90000000000002,736.4412584420129,745.47971517903,636.817028006721,769.8913077202737,760.8847257688942,38.113797530237385,-2.451723282431222,7.109506899843461e-7,0.0
E73,101.38000000000001,727.4457488564404,734.1385151687676,636.8148454780335,760.8847257688942,751.1218448369129,37.581519896525336,-2.656285405720537,2.458440848942779e-7,0.0
E73,106.86000000000001,718.4792150483628,721.7751243265958,636.8116135781627,751.1218448369129,740.5288021711897,37.03451198469253,-2.880606097540576,8.501196345816227e-8,0.0
E73,112.34,709.808127981313,708.5261375593261,636.8069090129474,740.5288021711897,729.1119261294555,36.469761756549865,-3.1028343912448832,2.9396818451498892e-8,0.0
E73,117.82000000000001,701.8011434980688,694.8128538677939,636.800210264897,729.1119261294555,717.0246503398093,35.892066402876885,-3.283024576481251,1.0165309680156658e-8,0.0
E73,123.30000000000001,694.9286335586451,681.4007159097816,636.7909326858064,717.0246503398093,704.6256399748648,35.31641269378238,-3.3656042583974886,3.515126001270308e-9,0.0
E73,128.78,689.7435760897484,669.3258349730293,636.7785030784391,704.6256399748648,692.487078854062,34.76776312199817,-3.292943248230642,1.215517401198962e-9,0.0
E73,134.26000000000002,686.8492876693641,659.97541992227,636.7624532441948,692.487078854062,681.4283493424623,34.282853016093604,-2.9984357205153414,4.203213631840023e-10,0.0
