phase,simulation_id,time_s,model_T8_K,observed_T8_K,model_T12_K,observed_T12_K,model_T11_K,observed_T11_K,model_T9_K,observed_T9_K,model_T10_K,observed_T10_K,model_T3_K,observed_T3_K,model_T2_K,observed_T2_K
heating_training,E67,500.0,728.0173980785015,930.434,692.8675848223578,919.933,619.7776920411252,685.787,751.9216285232014,878.2909999999999,687.006923571079,609.479,597.0650407765205,494.013,295.5462258021243,293.83799999999997
heating_training,E67,550.0,738.2870633500598,938.485,707.4195421543326,935.644,635.4566128140906,703.467,756.3876697157599,895.824,693.5292719728001,625.688,612.3158402675921,510.158,296.40125070891304,293.935
heating_training,E67,600.0,746.3594958633824,945.481,719.1543094893112,947.425,648.2900382006326,718.056,759.8408479993577,908.976,698.5489611247182,639.185,624.8272708784685,522.261,297.4050358990621,294.03099999999995
heating_training,E67,650.0,752.7276016669009,950.697,728.6461197205036,957.418,658.8086825386998,730.835,762.6242441201645,919.996,702.5499712847602,651.1659999999999,635.1032412252283,536.413,298.5430423195518,294.145
heating_training,E67,700.0,757.7268903053114,955.255,736.3423696138664,966.3199999999999,667.4612374667086,743.392,764.9015004400386,930.026,705.8509347147799,663.016,643.5773978801802,550.509,299.79701534846276,294.32599999999996
heating_training,E67,750.0,761.654273106529,955.7379999999999,742.587946937545,972.053,674.6001789815808,753.972,766.7591295183724,936.941,708.6107931980524,673.497,650.5910871569024,562.942,301.1469000601022,294.496
heating_training,E67,800.0,764.7462653514106,959.4789999999999,747.6741256282694,977.4549999999999,680.5115270736391,763.094,768.3060896178264,942.962,710.9479402329471,682.845,656.4185231916633,574.229,302.5721772829947,294.692
heating_training,E67,850.0,767.2425873567704,961.689,751.8464926748017,982.935,685.4274197220959,772.385,769.6531055773225,949.114,712.9468144949034,692.27,661.2792577574422,586.5219999999999,304.053031283273,294.95399999999995
heating_training,E67,900.0,769.2798685856421,962.116,755.3171653083666,986.364,689.5544592361172,780.284,770.9006629323299,953.384,714.7256972227048,700.508,665.3700010425922,596.6769999999999,305.5711091028289,295.22999999999996
heating_training,E67,950.0,770.9046705769483,963.689,758.2193679556593,989.629,693.0598967712084,787.754,772.0140232582054,957.206,716.356228405601,708.5129999999999,668.8582162811214,606.607,307.109898810025,295.532
heating_training,E67,1000.0,772.2305654045763,965.2819999999999,760.6499977907769,994.1569999999999,696.0521516020337,794.189,772.9814261517118,961.788,717.816117770334,715.48,671.8499496549622,614.825,308.65483182394314,295.83
heating_training,E67,1050.0,773.2928851085475,963.408,762.705270194287,997.732,698.6287404153586,801.0699999999999,773.8458138181444,964.0079999999999,719.1452569670801,723.037,674.4391453373178,622.938,310.1934066428936,296.166
heating_training,E67,1100.0,774.1921876784171,963.127,764.4527673838742,998.2529999999999,700.858194761579,807.693,774.620425240433,966.021,720.3361655188213,730.351,676.690698679943,631.546,311.7151682061732,296.543
heating_training,E67,1150.0,774.9520969325658,960.8299999999999,765.9696856740605,997.732,702.8113824748906,812.467,775.3661744958805,966.443,721.4437053478426,735.948,678.6710959148262,638.8399999999999,313.2115544032636,296.935
heating_training,E67,1200.0,775.5873188275759,959.7379999999999,767.2903453330302,997.293,704.5424291700078,816.3919999999999,776.0474537539712,966.6179999999999,722.4837762385852,740.795,680.4358461765504,645.547,314.6757935692761,297.36499999999995
heating_training,E67,1250.0,776.1353037498995,959.459,768.4486646678365,998.155,706.0867206151536,820.221,776.673838517937,967.732,723.4505772053393,745.568,682.0192192874154,651.79,316.1025915231527,297.842
heating_training,E67,1300.0,776.5931590348599,958.593,769.4732414926243,999.324,707.4786752424791,824.156,777.2510061205003,969.259,724.3633308409557,750.065,683.4554168089559,657.969,317.48816094327583,298.337
heating_training,E67,1350.0,777.0178175596565,959.971,770.3863732921296,1000.691,708.7373420831066,827.909,777.7909160675888,970.793,725.2065904416808,754.442,684.7613776059408,663.902,318.82987138170313,298.86499999999995
heating_training,E67,1400.0,777.4250305699813,961.14,771.227641085427,1001.857,709.8912047580312,831.9259999999999,778.3490518757509,972.268,726.0164719971749,758.939,685.961832196303,670.017,320.1260140535327,299.448
heating_training,E67,1450.0,777.7633508668821,959.132,771.9999333709864,1002.353,710.9680490555428,835.31,778.8723956614281,973.086,726.8204484167364,763.0429999999999,687.0885699893186,675.245,321.37566773734534,300.01399999999995
heating_training,E67,1500.0,778.0624792126771,960.8729999999999,772.694183188296,1003.879,711.9673992072786,838.6809999999999,779.3236551215388,974.5799999999999,727.5700929702801,767.0519999999999,688.142916706392,680.717,322.57849542519614,300.644
heating_training,E67,1550.0,778.3249252311804,960.36,773.3277161427578,1003.5219999999999,712.8963167214928,841.977,779.743312947285,974.894,728.2722270502344,770.9179999999999,689.1295524803379,685.712,323.7346984698262,301.243
heating_training,E67,1600.0,778.5866264225912,958.961,773.9119596318316,1003.0849999999999,713.7612229212505,844.481,780.1471701278459,974.788,728.9266426547406,774.1279999999999,690.0528486780696,690.2339999999999,324.84483783434973,301.84999999999997
heating_training,E67,1650.0,778.7869040231798,957.069,774.4537740930572,1002.448,714.5794356349305,846.79,780.5249439309295,974.446,729.571194071686,777.208,690.9317769562074,694.6769999999999,325.9097278396407,302.51099999999997
heating_training,E67,1700.0,779.0182554082379,955.092,774.9501766833692,1000.703,715.3408511710292,848.728,780.8727840514117,973.215,730.1500683652682,779.741,691.7543308886505,698.333,326.9302805995369,303.11699999999996
heating_training,E67,1750.0,779.1677427798837,954.569,775.4195673540229,999.749,716.0703835787386,850.108,781.2126220007574,972.321,730.7427135276871,781.96,692.5467646161072,701.8389999999999,327.9076243983578,303.736
heating_training,E67,1800.0,779.3126471467806,954.257,775.8290312343619,999.802,716.75018254866,851.733,781.4632472053279,972.346,731.2639749295938,784.309,693.2940741761925,705.354,328.8430243350291,304.39799999999997
heating_training,E67,1850.0,779.4425991444118,955.423,776.2145041731088,1000.2869999999999,717.3882143735752,853.41,781.7301860211709,972.794,731.755899921151,786.5849999999999,693.9988226607317,708.4549999999999,329.73784766667234,305.012
heating_training,E67,1900.0,779.5867038058683,956.5889999999999,776.5759539359248,1001.2049999999999,717.9911236023074,855.321,781.9928259673371,973.619,732.2230338303201,788.891,694.6679425979739,711.199,330.59362576450064,305.64099999999996
heating_training,E67,1950.0,779.6903521523103,955.79,776.9193708490205,1002.038,718.5727507290214,857.5169999999999,782.24756414695,974.564,732.6989326264919,791.4449999999999,695.3170079448246,714.434,331.412056507564,306.32899999999995
heating_training,E67,2000.0,779.7847413594654,954.0029999999999,777.2270054595555,1001.9,719.1248352638645,859.3389999999999,782.4497972739708,974.6419999999999,733.1389645697848,793.648,695.9397534114707,717.367,332.1948858156964,306.96999999999997
heating_training,E67,2050.0,779.8832128871393,952.7099999999999,777.518182991948,1001.518,719.6488206707689,860.814,782.6596513118664,974.4119999999999,733.5543531237983,795.635,696.5340118248666,720.104,332.94381092182084,307.613
heating_training,E67,2100.0,780.0012564979953,953.5169999999999,777.8021724209617,1001.712,720.1517895392498,862.091,782.8876818461621,974.4929999999999,733.9597656963796,797.485,697.1055015444387,722.6320000000001,333.66050503327244,308.293
heating_training,E67,2150.0,780.1206046140743,954.617,778.0853828614275,1001.542,720.6433298807647,863.542,783.1326831137125,974.592,734.3743550320448,799.309,697.6640676143456,724.988,334.3465541425536,308.94
heating_training,E67,2200.0,780.228142447584,952.0889999999999,778.3579535700711,1001.03,721.1247814524118,864.771,783.3590510665118,974.2049999999999,734.7879724660792,801.012,698.2133059515126,727.544,335.003429923913,309.602
heating_training,E67,2250.0,780.3391030615694,952.5509999999999,778.6188473355447,1000.208,721.5912176151937,865.6659999999999,783.5722326247945,973.494,735.1823966970611,802.425,698.7476527533488,729.6089999999999,335.63251391836036,310.21799999999996
heating_training,E67,2300.0,780.4331758606032,950.836,778.8695503883837,999.5509999999999,722.0454683643036,866.4019999999999,783.7745665708253,972.929,735.5694887053286,803.709,699.270288923008,731.569,336.2350946410245,310.83
heating_training,E67,2350.0,780.5573995135292,950.7719999999999,779.1120993343717,999.535,722.4822545776874,867.215,783.9784003259592,972.891,735.9298869865049,805.009,699.7742300636411,733.453,336.81252802435904,311.46799999999996
heating_training,E67,2400.0,780.6702298346978,949.99,779.3593189652426,999.3349999999999,722.9137996474213,868.174,784.2041757286836,972.744,736.3049383228538,806.313,700.2712195082789,735.324,337.36608823879476,312.058
heating_training,E67,2450.0,780.7218236943936,948.415,779.5800526279337,998.304,723.3389398737398,868.793,784.3588514447604,971.823,736.6773924955017,807.472,700.7666548921408,736.95,337.8969945684793,312.635
heating_training,E67,2500.0,780.7647096062442,949.93,779.7641891375436,998.3,723.7372178439311,869.323,784.4525659686027,971.576,736.9905094171435,808.4359999999999,701.2390286657404,738.574,338.40639636618084,313.253
heating_training,E67,2550.0,780.8321137756742,950.8629999999999,779.9406726950006,999.054,724.110626911346,870.217,784.5752801654392,972.1469999999999,737.2720144573818,809.571,701.6842954269764,740.123,338.8954585861629,313.80899999999997
heating_training,E67,2600.0,780.9127326901415,951.547,780.1224882377455,999.8829999999999,724.4741351117503,871.331,784.7347165961776,972.901,737.5643152791718,810.9,702.1167445080746,741.78,339.36527029265875,314.41499999999996
heating_training,E67,2650.0,781.0076340535495,952.322,780.3086077384098,1000.2049999999999,724.833785052197,872.4159999999999,784.9102971123673,973.263,737.8688186162249,812.178,702.5435901152255,743.4369999999999,339.81687750685364,314.96799999999996
heating_training,E67,2700.0,781.0505796753325,950.365,780.485573768223,999.963,725.1948810932554,873.252,785.0536328708769,973.2049999999999,738.1919858243309,813.3249999999999,702.9743620193829,744.865,340.2512416966663,315.508
heating_training,E67,2750.0,781.1242085366215,949.35,780.642089306583,999.095,725.5372383695255,873.845,785.1630861420273,972.489,738.4663805419178,814.295,703.3876357041322,746.278,340.6692697168307,316.078
heating_training,E67,2800.0,781.2413537909397,947.946,780.8189523675355,998.558,725.8715839241582,874.2049999999999,785.3485568087901,971.971,738.7438863528602,815.009,703.7873280657418,747.461,341.07186071755956,316.616
heating_training,E67,2850.0,781.2997396738825,948.2139999999999,780.9970093865763,998.358,726.216446263705,874.54,785.5153901342046,971.699,739.0653412784966,815.673,704.198829217248,748.614,341.4598587580092,317.13199999999995
heating_training,E67,2900.0,781.34226623107,948.404,781.1429616509413,998.432,726.548378493471,875.098,785.601212941393,971.762,739.3446989836018,816.438,704.6020970029066,749.8820000000001,341.83392634703205,317.662
heating_training,E67,2950.0,781.3895147903199,946.838,781.278988348239,998.067,726.8618665836609,875.509,785.6930913126371,971.437,739.5902859364378,817.115,704.9861794532679,751.028,342.19465779403276,318.145
heating_training,E67,3000.0,781.4403870005464,945.62,781.4111555184323,998.304,727.1643572337102,876.05,785.7952348633838,971.6329999999999,739.8299375008961,817.889,705.3581058314536,751.943,342.54261439994787,318.652
heating_training,E67,3050.0,781.4880412671349,947.942,781.5398788594039,998.97,727.4605548348159,876.524,785.8993581665568,972.026,740.0723867163236,818.6089999999999,705.7234634761899,752.847,342.8784996054256,319.13399999999996
heating_training,E67,3100.0,781.5484794456221,946.183,781.666672363409,999.471,727.7501508924464,877.3389999999999,786.0084658088028,972.59,740.310471658997,819.4929999999999,706.0815044165225,753.822,343.2030610143441,319.59799999999996
heating_training,E67,3150.0,781.582768885214,947.278,781.7902242123232,999.0939999999999,728.0390292821523,877.976,786.1100087339443,972.338,740.5603662722557,820.345,706.4396121817263,755.016,343.5169677944335,320.12399999999997
heating_training,E67,3200.0,781.6323164902827,946.712,781.9023165005747,998.256,728.3176954696087,878.293,786.1925716192512,971.739,740.7864948482437,820.92,706.7881842034204,755.913,343.8208604763896,320.575
heating_training,E67,3250.0,781.6858096603013,946.56,782.0197387632493,997.847,728.5917928286113,878.362,786.300456012741,971.3,741.01540579925,821.3059999999999,707.1302998689534,756.631,344.1152319619933,321.03999999999996
heating_training,E67,3300.0,781.7504146980193,947.1229999999999,782.138627427381,997.579,728.8636045643697,878.6089999999999,786.4131153532057,971.0,741.2462271728544,821.7379999999999,707.4691592916867,757.373,344.4005312369285,321.50699999999995
heating_training,E67,3350.0,781.8383092518401,945.468,782.2677014432614,997.482,729.1347656312171,878.8199999999999,786.552250164367,970.9019999999999,741.481408716643,822.167,707.8048429854952,758.0419999999999,344.6771797168127,321.94399999999996
heating_training,E67,3400.0,781.8728382511464,942.838,782.3938389650247,996.877,729.4134721245857,879.087,786.6654524730604,970.444,741.7412397239262,822.624,708.1498725707033,758.7639999999999,344.945539830538,322.38899999999995
heating_training,E67,3450.0,781.892924187633,944.692,782.4907281584832,996.117,729.6794861225221,879.1039999999999,786.7082725667731,969.77,741.9586123157508,822.9069999999999,708.4862658925166,759.396,345.20592322928707,322.77299999999997
heating_training,E67,3500.0,781.9158219655196,943.771,782.57876289187,996.322,729.9295262481863,879.177,786.7577936535606,969.855,742.1473641703926,823.1519999999999,708.8060967809031,759.736,345.45859228792386,323.16999999999996
heating_training,E67,3550.0,781.9629091771086,944.607,782.6685650733289,996.293,730.1698227275259,879.411,786.8327906040457,969.709,742.3296901142847,823.495,709.1139349361118,760.3009999999999,345.7038837859618,323.56399999999996
heating_training,E67,3600.0,781.9773431685976,944.8389999999999,782.7590026871736,997.088,730.4124790830094,879.794,786.908232326818,970.3489999999999,742.5368352634612,823.967,709.4244219079137,760.7919999999999,345.9422366907827,323.986
heating_training,E67,3650.0,781.9929263290626,943.7909999999999,782.8322911219518,997.481,730.6465878061206,880.332,786.9458013166382,970.731,742.72277692516,824.55,709.7285816153739,761.45,346.17408766089784,324.371
heating_training,E67,3700.0,782.0611326819359,944.542,782.9171932279703,996.97,730.8715022275674,880.832,787.0358697514656,970.539,742.8960824514372,825.101,710.0195486132324,762.155,346.39981468399174,324.76599999999996
heating_training,E67,3750.0,782.1360071946548,943.56,783.0261704313222,995.617,731.1064019978795,880.688,787.1776279655538,969.3439999999999,743.1101415433365,825.312,710.3165945627636,762.6869999999999,346.6197334730265,325.17199999999997
heating_training,E67,3800.0,782.1835571280357,944.3199999999999,783.132907237881,995.655,731.3510761410282,880.5079999999999,787.285915323241,969.244,743.3432255276246,825.357,710.625193873579,763.005,346.8340520493531,325.522
heating_training,E67,3850.0,782.1957312725795,940.545,783.2200059408992,994.0799999999999,731.5926365695601,880.6419999999999,787.3366318527778,968.088,743.5574271497917,825.591,710.9345763912264,763.524,347.0429974347054,325.881
heating_training,E67,3900.0,782.2196466375757,939.569,783.2912339271887,992.978,731.818678829742,879.994,787.368440345759,966.722,743.7298569110944,825.341,711.2293578182883,763.718,347.24683411457755,326.238
heating_training,E67,3929.0,782.217684909982,931.6279999999999,783.3295442775416,991.103,731.9409085719825,878.055,787.3882829099134,966.6659999999999,743.8201685372114,824.995,711.3895751853255,763.414,347.36280241952267,326.43699999999995
heating_validation,E68,0.0,293.44449999999995,294.839,293.44449999999995,293.585,293.44449999999995,293.493,293.44449999999995,293.60699999999997,293.44449999999995,293.66999999999996,293.44450000000006,293.688,293.44449999999995,293.464
heating_validation,E68,50.0,380.1148673324908,395.04499999999996,331.40086626623406,350.197,306.68338052603883,307.61699999999996,390.1468625123881,319.7,327.66271068030545,299.80699999999996,302.9879997983966,298.01399999999995,293.44565552843596,293.45799999999997
heating_validation,E68,100.0,466.0364427193457,552.832,389.2002849321037,472.90599999999995,339.9964599938821,368.618,501.0146443857984,416.08799999999997,399.08071504595307,342.68899999999996,331.46041182658587,321.91999999999996,293.45228230305986,293.453
heating_validation,E68,150.0,541.4785552232719,675.702,452.34743974347066,577.13,384.3327968256582,425.735,593.9609677480751,511.938,476.0407488473902,389.541,371.14487582264815,344.582,293.46798277853736,293.471
heating_validation,E68,200.0,604.711300399897,766.255,513.2532240294889,661.876,432.3891546530692,473.04699999999997,664.0668973305848,595.0799999999999,544.0608367121097,429.431,415.1429869296987,364.28999999999996,293.50420797438943,293.491
heating_validation,E68,250.0,656.4116459926594,835.5649999999999,568.2725307785182,735.066,479.39858133514883,515.683,714.5019947760173,670.4159999999999,598.8273452984126,465.121,458.8044879944587,380.299,293.5844067538487,293.53299999999996
heating_validation,E68,300.0,698.1110316829356,881.4789999999999,616.0730126258924,788.904,522.6737416558179,549.395,750.0684013076017,727.527,640.7495269324803,494.042,499.4068522783338,400.67499999999995,293.7411647184105,293.561
heating_validation,E68,350.0,731.4813652346362,916.164,656.6181864939734,831.0559999999999,561.0059452188013,577.912,775.1352386294175,773.017,672.0361304471126,519.087,535.6390605909465,417.221,294.0099625399058,293.60799999999995
heating_validation,E68,400.0,757.9968346558434,942.081,690.4813093987165,867.308,594.1313060434882,604.1379999999999,792.9744446359254,812.697,695.2298866028087,541.9739999999999,567.1287902046001,433.42499999999995,294.4228652151183,293.654
heating_validation,E68,450.0,779.0278420693096,960.31,718.4674172372909,894.127,622.2833481398385,625.505,805.8490648063427,842.568,712.4606734940675,560.814,594.0137150279692,449.365,295.0038804522583,293.719
heating_validation,E68,500.0,795.648740058094,975.043,741.4596382446418,916.249,645.957019289736,644.059,815.3658134521655,867.606,725.4285378591691,577.731,616.7075660541951,465.08299999999997,295.76672308870127,293.77299999999997
heating_validation,E68,550.0,808.7575671733184,987.1809999999999,760.2645008446352,935.992,665.7335804835757,662.0509999999999,822.5210642245589,889.398,735.3519359944125,594.005,635.7312906656024,481.10799999999995,296.7145019438034,293.87899999999996
heating_validation,E68,600.0,819.1613469375542,995.86,775.6222594154485,950.818,682.1816235911238,677.008,828.0498042175865,906.635,743.0607740873384,607.8820000000001,651.6007898035095,494.669,297.840938806101,293.94599999999997
heating_validation,E68,650.0,827.428454975025,1001.882,788.1896672292745,963.369,695.8500989509059,690.625,832.4854364439533,921.51,749.2092408818457,620.785,664.8227945043627,508.187,299.1322371457319,294.063
heating_validation,E68,700.0,833.9966101846578,1008.092,798.4883065533543,974.073,707.225760966355,703.0319999999999,836.1004453334308,934.0029999999999,754.241209904751,632.66,675.8569518476536,520.0699999999999,300.5693463067878,294.202
heating_validation,E68,750.0,839.2938268459613,1014.1949999999999,806.957516611599,984.3729999999999,716.7091141154503,715.1869999999999,839.1211263012117,945.99,758.4176210114626,644.352,685.0792530347452,531.421,302.1301287171864,294.36199999999997
heating_validation,E68,800.0,843.5439082883343,1016.922,813.9697195477447,992.417,724.6570387479034,725.847,841.7305550847104,955.442,761.9945090398012,654.643,692.8280518139709,541.423,303.79105825566387,294.544
heating_validation,E68,850.0,846.9926504410573,1021.178,819.7928936508589,999.259,731.3515284852015,735.652,843.968855734283,963.351,765.0925010662039,664.125,699.3747606592344,551.072,305.5287692462407,294.762
heating_validation,E68,900.0,849.7861385039074,1023.201,824.6644315393962,1005.557,737.0258453704529,745.316,845.9373268461637,970.703,767.8225067480046,673.9639999999999,704.941814641925,561.0989999999999,307.32099887713093,295.02
heating_validation,E68,950.0,851.9898542320298,1025.897,828.7440395050122,1010.572,741.8724983384965,753.717,847.6209035190545,976.497,770.2666384140146,682.37,709.7190660470978,570.2429999999999,309.1473211479044,295.303
heating_validation,E68,1000.0,853.8376585550786,1026.396,832.1693577700933,1015.091,746.0162558273058,761.5989999999999,849.0670373682378,981.7719999999999,772.393277363985,690.374,713.8224396142641,579.226,310.98951088151716,295.60699999999997
heating_validation,E68,1050.0,855.3698770023643,1027.413,835.1003414382071,1018.453,749.5920377955144,768.923,850.4247734530556,985.965,774.3137018332303,697.924,717.375482674618,587.683,312.8315400880081,295.924
heating_validation,E68,1100.0,856.6283001597112,1027.013,837.6113487802941,1022.05,752.7099202771998,776.098,851.6338235211812,990.1129999999999,776.0769101992408,705.4259999999999,720.4886028556103,596.165,314.65971771669336,296.29999999999995
heating_validation,E68,1150.0,857.7035636957394,1028.73,839.7791435609272,1024.893,755.4422018957371,782.4590000000001,852.7279928854962,993.514,777.6775690886928,712.0840000000001,723.2300061946636,603.776,316.462580472768,296.671
heating_validation,E68,1200.0,858.5967685841465,1028.179,841.6721332201773,1027.579,757.8612876413133,788.486,853.7404731386508,996.617,779.1647252715767,718.473,725.6692022918186,611.028,318.23081726525146,297.075
heating_validation,E68,1250.0,859.2914656502377,1029.731,843.3152095000568,1029.9560000000001,760.0220246922586,794.54,854.6153514638305,999.439,780.5530737044321,724.93,727.8641209904881,618.469,319.95707687448737,297.543
heating_validation,E68,1300.0,859.9015068462433,1029.464,844.7407623960686,1031.835,761.947100142893,799.831,855.3734820734187,1001.6569999999999,781.7953020986154,730.614,729.8343822541785,625.131,321.6357878922953,298.01399999999995
heating_validation,E68,1350.0,860.4281371636362,1030.103,846.0109161377239,1033.409,763.6785877675171,804.7049999999999,856.1103271717468,1003.528,782.9484368618017,736.0039999999999,731.6159802535483,631.488,323.26300773223954,298.51399999999995
heating_validation,E68,1400.0,860.9384071382169,1029.7350000000001,847.1534129826754,1035.338,765.2484984370609,809.6419999999999,856.8180287414297,1005.683,784.022390581092,741.509,733.2388123384341,638.159,324.83602887306097,299.08299999999997
heating_validation,E68,1450.0,861.4057861989893,1030.451,848.2090292099791,1037.199,766.6942551403338,814.081,857.5393062141351,1007.7479999999999,785.0666480037448,746.544,734.7380896150219,643.996,326.3531342648306,299.659
heating_validation,E68,1500.0,861.8093550903047,1030.5929999999998,849.1753157763036,1039.097,768.0416050430056,818.427,858.206544075434,1009.8,786.0864303179187,751.4169999999999,736.143421051807,649.711,327.81350233863236,300.24199999999996
heating_validation,E68,1550.0,862.1891419328426,1029.632,850.0599862050884,1040.425,769.2958457118498,822.6229999999999,858.8222594735837,1011.337,787.0480623522759,756.208,737.4596297878688,655.159,329.21703877043984,300.85999999999996
heating_validation,E68,1600.0,862.4932171373881,1030.75,850.8748665945532,1041.3249999999998,770.4737697364042,826.682,859.3957777736188,1012.5079999999999,787.9776490538603,760.9110000000001,738.7037812685386,660.7249999999999,330.564192575078,301.50699999999995
heating_validation,E68,1650.0,862.8127631057287,1028.946,851.618153160928,1042.136,771.5705003090522,830.2719999999999,859.9122407048403,1013.5559999999999,788.8272302422768,765.027,739.8698225466595,665.653,331.8557767325326,302.14099999999996
heating_validation,E68,1700.0,863.0556769614028,1028.345,852.3163505255975,1042.711,772.6077876594103,833.588,860.4251058098638,1014.328,789.6617206213788,768.944,740.9781222514052,670.44,333.09288096669763,302.77099999999996
heating_validation,E68,1750.0,863.3183460488277,1026.7269999999999,852.9509163813166,1043.1399999999999,773.5792319116069,836.944,860.86875050991,1014.9499999999999,790.4253686693135,772.896,742.023725043969,675.229,334.27682642714404,303.44599999999997
heating_validation,E68,1800.0,863.5785179902026,1025.9,853.5626112262471,1043.2559999999999,774.4974103326012,839.8349999999999,861.3496620505027,1015.2669999999999,791.1617609085946,776.336,743.0138807433985,679.421,335.4091607602268,304.096
heating_validation,E68,1850.0,863.8146634153003,1026.317,854.1409822622878,1043.476,775.3765795879866,842.487,861.8034778402044,1015.621,791.8878735512358,779.555,743.9659919912997,683.434,336.4916104508609,304.736
heating_validation,E68,1900.0,864.0856574721012,1026.498,854.6934733398975,1044.1619999999998,776.2132563260957,845.069,862.2508416756019,1016.304,792.574880627014,782.63,744.8749774392505,687.222,337.52597290612493,305.399
heating_validation,E68,1950.0,864.273968228371,1025.5169999999998,855.225571298083,1044.616,777.0280131347282,847.762,862.6871706862458,1016.901,793.2821422467216,785.837,745.7638340835367,691.112,338.51429574565344,306.09499999999997
heating_validation,E68,2000.0,864.4668175798295,1027.63,855.7051538127968,1045.509,777.8043924135737,850.1809999999999,863.0322802728488,1017.737,793.9308562317187,788.771,746.619457362935,694.623,339.4587000192653,306.784
heating_validation,E68,2050.0,864.6419133800119,1025.6,856.1641863426213,1046.0169999999998,778.5451582975908,852.625,863.3902152192985,1018.422,794.5491273303394,791.5609999999999,747.4396706651612,697.979,340.3613354271199,307.46999999999997
heating_validation,E68,2100.0,864.8236814288208,1025.167,856.5964499555869,1046.6309999999999,779.2545307944358,855.009,863.7260351883335,1019.034,795.1393414480377,794.389,748.2293498440575,701.365,341.22430933263263,308.21099999999996
heating_validation,E68,2150.0,865.0118665402348,1025.0639999999999,857.0168457126728,1047.626,779.9370892571114,857.216,864.0756092004538,1019.982,795.7133292105705,796.952,748.9911249929285,704.461,342.04963247920136,308.883
heating_validation,E68,2200.0,865.0923780488688,1024.94,857.4061369275651,1048.7060000000001,780.6065402632107,859.387,864.3679752203359,1021.062,796.3038439285407,799.4929999999999,749.7445786781822,707.429,342.83914743534734,309.532
heating_validation,E68,2250.0,865.235736730137,1025.132,857.7468779080453,1049.38,781.2317923302679,861.6229999999999,864.5873199619502,1021.803,796.8004589894964,802.0849999999999,750.4571464785529,710.468,343.59455694759777,310.21999999999997
heating_validation,E68,2300.0,865.4025515959465,1024.155,858.101001442411,1050.548,781.8290356661188,863.691,864.9024330427856,1022.927,797.2874840007192,804.384,751.135720265236,713.307,344.3175222637491,310.849
heating_validation,E68,2350.0,865.5204983873627,1021.971,858.4423648117463,1050.1999999999998,782.4191735624913,865.794,865.1916446844583,1022.891,797.8033232246123,806.789,751.8080395797939,716.086,345.009618296706,311.479
heating_validation,E68,2400.0,865.6755117194564,1022.4019999999999,858.7623341649011,1049.499,782.9860617840792,867.304,865.4490871356747,1022.353,798.2797478572276,808.817,752.45812956254,718.674,345.6723909842568,312.138
heating_validation,E68,2450.0,865.8449065069866,1021.048,859.0901749956133,1049.186,783.5380084764971,868.846,865.7538190822232,1022.193,798.7544143863354,810.778,753.08986273568,721.239,346.30741636913865,312.81199999999995
