variant,simulation_id,z_mm,Tperim_K,Tcore_K,Trear_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qcore_rear_W,Qperim_rear_W,Qrear_tube_W,Qrear_cavity_W,rear_contact_weight,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale,G_rear_axial_W_K
fitted_energy_accounting,E70,2.74,1225.734961383465,1142.0463758796084,940.3389215890691,299.03999999999996,1142.0452307367673,22.755841090012478,808.5968459528881,12.745323931554218,0.9999986415964648,165.906910649756,166.42926294158454,8.026667330925463,0.22930672428056692,0.6631581863992275,0.0006446532641535714,0.0,0.6622102171600414,0.0016997520250656762,1.0,0.10138219425614439,6.492594832657662,116.51093421165298,0.02787105475540781,0.0
fitted_energy_accounting,E70,8.220000000000002,1261.0927918154816,1139.5249010862328,938.6507775954285,1142.0452307367673,1139.5249635974487,13.719183423352673,687.26442176669,13.880409766055964,0.9999751972064548,-0.5370439504365986,0.0,7.868665310057888,0.33309602059814175,0.6604184257703175,0.0007283328006827207,0.0,0.6598763534442157,0.0016997520250656762,1.0,0.10138219425614439,6.492594832657662,116.51093421165298,0.02787105475540781,0.0
fitted_energy_accounting,E70,13.700000000000001,1290.571808321654,1133.8076315044007,934.7431362036839,1139.5249635974487,1133.8083846177292,11.584728451825391,578.6932442522364,14.876736787766,0.9998682753920431,-1.2173956170164697,0.0,7.713773501382917,0.42953384447927445,1.341661183499949,0.001647680661607445,0.0,1.3416717583613937,0.003484491651384637,1.0,0.10138219425614439,6.492594832657662,116.51093421165298,0.02787105475540781,0.0
fitted_energy_accounting,E70,19.180000000000003,1315.223410495876,1122.3962171169303,926.8171466633606,1133.8083846177292,1122.4001647463822,10.380882510539701,515.4945359789107,15.745619372647969,0.9996540859173617,-2.4263446209171704,0.0,7.561930681507027,0.528346509858311,2.6884952497271852,0.0036682267839849405,0.0,2.690613261332494,0.007106852078135713,1.0,0.10138219425614439,6.492594832657662,116.51093421165298,0.02787105475540781,0.0
fitted_energy_accounting,E70,24.66,1335.8409017147342,1105.671096675474,915.1245809454696,1122.4001647463822,1105.6823702491802,9.585168425460443,471.34273678166636,16.49777467481805,0.9993261086834954,-3.5479665060696117,0.0,7.413076832197119,0.6306652658075729,3.9543807067250576,0.005998599724515709,0.0,3.959980954907194,0.010729212504886787,1.0,0.10138219425614439,6.492594832657662,116.51093421165298,0.02787105475540781,0.0
fitted_energy_accounting,E70,30.14,1353.0410131696615,1084.1153535768121,900.0006345125613,1105.6823702491802,1084.1394644164016,9.014589415535808,437.3626406200618,17.143284809848918,0.9988820503106381,-4.5583520113822145,0.0,7.267153116656998,0.7368563072844073,5.1109029178420595,0.008640305338657853,0.0,5.120395535783886,0.014351572931637859,1.0,0.10138219425614439,6.492594832657662,116.51093421165298,0.02787105475540781,0.0
fitted_energy_accounting,E70,35.620000000000005,1367.3165269801507,1058.3058400260745,881.8547443374622,1084.1394644164016,1058.3492530143533,8.585387977250287,409.57609033779335,17.69165031900922,0.9983195161614635,-5.436390081990126,0.0,7.124101856271221,0.8466892822541687,6.134470838091804,0.01159553656524425,0.0,6.147513353324674,0.017973933358388938,1.0,0.10138219425614439,6.492594832657662,116.51093421165298,0.02787105475540781,0.0
fitted_energy_accounting,E70,41.1,1379.0710286448082,1028.8989345725768,861.1568967892056,1058.3492530143533,1028.9685768508814,8.252532466552507,385.91084762854956,18.151857021318374,0.9976352622997131,-6.165017029355718,0.0,6.983866507807264,0.9594715377579142,7.006978115051763,0.01486379354508685,0.0,7.022879577747199,0.02159629378514001,1.0,0.10138219425614439,6.492594832657662,116.51093421165298,0.02787105475540781,0.0
fitted_energy_accounting,E70,46.580000000000005,1388.6424832110993,996.6107541754503,838.4203422480248,1028.9685768508814,996.7134748353981,7.989056417881728,365.18059323464314,18.532435619361607,0.9968254767640556,-6.732461927431588,0.0,6.846391641065023,1.0741669375576781,7.71634582755767,0.01843964881215412,0.0,7.734465620363295,0.02521865421189108,1.0,0.10138219425614439,6.492594832657662,116.51093421165298,0.02787105475540781,0.0
fitted_energy_accounting,E70,52.06,1396.3195973475356,962.1929920825205,814.1821237067101,996.7134748353981,962.3349996504437,7.777499296230081,346.66205150371366,18.841507924013495,0.995886280938197,-7.133149110881272,0.0,6.711622916968186,1.1895068984261414,8.256837951686949,0.022311499960136455,0.0,8.27684971015701,0.028841014638642158,1.0,0.10138219425614439,6.492594832657662,116.51093421165298,0.02787105475540781,0.0
