equivalent_strength,exponent,raw_coefficient,reference_reynolds,simulation_id,irradiance_kW_m2,mean_flow_lpm,model_T12_minus_T8_K,observed_T12_minus_T8_K,model_T12_minus_T9_K,observed_T12_minus_T9_K,model_T11_minus_T10_K,observed_T11_minus_T10_K,model_T3_K,observed_T3_K,front_to_gas_W,mean_front_h_W_m2K,mean_gas_preheat_K,mass_flow_kg_s,dp1_model_mbar,dp1_observed_mbar
4.0,0.5,4.0,73.41104097978786,E70,456.0,9.107139705882352,27.92065867321935,-32.19699999999989,-2.2423739313103397,26.552000000000135,-1.3514970412775256,40.690000000000055,791.2090974822596,779.518,39.94169466050203,487.61903425935105,205.84966230192737,0.00018217661658593987,1.797937108972247,1.314
4.0,0.5,4.0,73.41104097978786,E71,456.0,7.126846153846151,19.286333194243753,-82.95000000000005,-2.75980698514104,25.041999999999916,-1.6389737332053755,35.34699999999998,844.2947474319544,753.56,39.70517703780024,433.1658684573637,260.7156934409302,0.00014296012361411756,1.399672365884003,0.825
4.0,0.5,4.0,73.41104097978786,E72,304.0,18.707575757575754,22.54262658392213,60.24300000000005,-0.552072908057994,26.787000000000035,-0.372854289980296,49.79000000000008,512.7182898334631,652.9549999999999,22.345925626925606,688.684572941327,57.25831411743999,0.0003664741251387232,2.257539798606272,2.485
4.0,0.5,4.0,73.41104097978786,E73,304.0,13.170870967741934,25.31653225016487,56.78800000000001,-0.8120971163838249,26.93100000000004,-0.524120183368268,44.360000000000014,576.5165676904796,694.626,25.566267398016542,584.7089570570472,91.03210792153868,0.000263690898405942,1.678821189652612,1.827
4.0,0.5,4.0,73.41104097978786,E74,304.0,9.023245901639344,23.903080545327953,13.971000000000004,-1.2507860902726406,27.01800000000003,-0.774220858897138,36.19900000000007,654.555327472226,697.672,28.17627472074731,483.2813644782793,146.67112188535276,0.00018039586767038267,1.1563764768067637,1.071
4.0,0.5,4.0,73.41104097978786,E75,304.0,6.944410852713178,18.377633494647625,-29.036000000000058,-1.6085653833192737,25.510999999999967,-0.9798127083327017,31.284999999999968,707.1590880670292,681.066,28.829892244026464,424.21087674813924,194.89888883804605,0.0001389184238282461,0.8647168555921027,0.651
4.0,0.5,4.0,73.41104097978786,E76,304.0,4.526673611111114,2.7165146703932805,-97.221,-2.1685042216495276,23.119000000000028,-1.3073125423525198,24.84999999999991,782.6858126547564,647.019,27.525595727270346,342.8602893237304,284.7252419598507,9.081819469341913e-5,0.4745373376643186,0.174
4.0,0.5,4.0,73.41104097978786,E77,256.0,13.84748387096774,11.11434969101191,57.805999999999926,-0.28805400120012337,20.920999999999935,-0.19975760258563469,30.572000000000003,434.5590372708854,525.356,12.58898351913344,599.5605701629604,42.63693274440004,0.00027711654472435665,0.8717938677030487,0.978
4.0,0.5,4.0,73.41104097978786,E78,256.0,10.009137614678897,11.700533051722573,54.129999999999995,-0.3993137529539581,22.18399999999997,-0.2663188549483948,28.388000000000034,474.259310564213,554.4549999999999,14.167567321761249,510.606224418539,66.36810522426573,0.0002003242487927985,0.5632383911298401,0.637
4.0,0.5,4.0,73.41104097978786,E79,256.0,8.033490566037736,10.76133328985668,39.89499999999998,-0.4991340176666199,22.04499999999996,-0.3262313959186258,26.559000000000083,501.74825250871015,560.0329999999999,15.000547743497398,456.49041824619206,87.53279891399893,0.00016086765484359764,0.3896432370665176,0.403
4.0,0.5,4.0,73.41104097978786,E80,256.0,6.605050847457628,8.684375523271342,25.01699999999994,-0.6042734510557466,22.118000000000052,-0.38872542810747746,24.714999999999918,528.2175401294149,561.2539999999999,15.50501282608492,413.62975410156844,110.16385640668872,0.00013213557121730338,0.2612918448611071,0.238
4.0,0.5,4.0,73.41104097978786,E81,256.0,4.527140495867768,1.152859943535418,-10.158999999999878,-0.8322998255875973,21.39800000000014,-0.5238451155424855,21.208999999999946,581.7450492170813,550.499,15.727624525226465,342.90535294519157,163.27760017922054,9.043803481256982e-5,0.06439291158730931,-0.023
4.0,0.8,1.102380637539038,73.41104097978786,E67,456.0,15.2805125,47.939927431049,59.47500000000002,-1.2655880846274385,24.437000000000012,-0.8081208021388875,53.059999999999945,661.1568382154467,763.414,38.49585325775495,717.1631729877002,118.64334732790303,0.0003060287040836849,2.864310987445029,2.712
4.0,0.8,1.102380637539038,73.41104097978786,E68,456.0,12.499871559633025,42.228797685002064,35.0680000000001,-1.6123049532661753,26.7890000000001,-1.0022971248943122,48.652000000000044,714.8373965594924,773.207,39.497632488432245,611.2905724906666,148.93896309235757,0.00025000514269536727,2.4232013387905558,2.004
4.0,0.8,1.102380637539038,73.41104097978786,E69,456.0,10.499733944954128,33.08470403548995,12.30099999999993,-1.950210920555719,26.35200000000009,-1.1897335734224725,43.918000000000006,756.3603306390646,769.76,39.69207310293375,531.3818924259691,177.98985306754633,0.00021028843935400635,2.058246901647978,1.542
4.0,0.8,1.102380637539038,73.41104097978786,E70,456.0,9.107139705882352,23.59000441698481,-32.19699999999989,-2.2476795818638493,26.552000000000135,-1.3525523323631887,40.690000000000055,789.8053595693132,779.518,39.16930887977331,474.6634523112631,202.66935406158032,0.00018217661658593987,1.788594011501095,1.314
4.0,0.8,1.102380637539038,73.41104097978786,E71,456.0,7.126846153846151,5.23165078120951,-82.95000000000005,-2.760652242124479,25.041999999999916,-1.628383538520211,35.34699999999998,837.1028158958288,753.56,37.12560977479939,391.55570350138953,244.71834421042564,0.00014296012361411756,1.3627263243223524,0.825
4.0,0.8,1.102380637539038,73.41104097978786,E72,304.0,18.707575757575754,32.69400127033566,60.24300000000005,-0.5555286276986635,26.787000000000035,-0.37527383349492993,49.79000000000008,513.3626813075518,652.9549999999999,24.845545301687572,828.4636064413471,63.932059676190576,0.0003664741251387232,2.268702569888749,2.485
4.0,0.8,1.102380637539038,73.41104097978786,E73,304.0,13.170870967741934,31.811565675363227,56.78800000000001,-0.8161590135260894,26.93100000000004,-0.5273453065661897,44.360000000000014,577.2301843514199,694.626,26.77810091722766,636.970136627246,95.73884345894112,0.000263690898405942,1.686614992648288,1.827
4.0,0.8,1.102380637539038,73.41104097978786,E74,304.0,9.023245901639344,20.430460337796262,13.971000000000004,-1.25521681031762,27.01800000000003,-0.7756962260285718,36.19900000000007,653.7747973083578,697.672,27.641179287055323,469.96524309035186,144.45669627193928,0.00018039586767038267,1.1513753782703988,1.071
4.0,0.8,1.102380637539038,73.41104097978786,E75,304.0,6.944410852713178,5.72827790405654,-29.036000000000058,-1.6128526502387786,25.510999999999967,-0.9757745439322889,31.284999999999968,702.5929872113758,681.066,26.980111068758603,381.3748801429379,183.09648450856358,0.0001389184238282461,0.8430153056496844,0.651
4.0,0.8,1.102380637539038,73.41104097978786,E76,304.0,4.526673611111114,-22.785180851185032,-97.221,-2.170841315879443,23.119000000000028,-1.2840373549646529,24.84999999999991,763.2889915291219,647.019,23.6900095355926,271.3899162693118,245.93676443823506,9.081819469341913e-5,0.41712035905265565,0.174
4.0,0.8,1.102380637539038,73.41104097978786,E77,256.0,13.84748387096774,14.573071982330305,57.805999999999926,-0.2894822088416049,20.920999999999935,-0.20077671053655877,30.572000000000003,434.8008755687887,525.356,13.311936870606253,662.8722441826441,45.27288750578162,0.00027711654472435665,0.8749020333920908,0.978
4.0,0.8,1.102380637539038,73.41104097978786,E78,256.0,10.009137614678897,11.557652935655256,54.129999999999995,-0.4011983085367774,22.18399999999997,-0.2673828080506837,28.388000000000034,474.23968010399096,554.4549999999999,14.144112003208889,511.7515247723496,66.52522843647026,0.0002003242487927985,0.5631349847709278,0.637
4.0,0.8,1.102380637539038,73.41104097978786,E79,256.0,8.033490566037736,6.778816089555448,39.89499999999998,-0.5019215526342578,22.04499999999996,-0.32700841479368137,26.559000000000083,501.06811496361877,560.0329999999999,14.440081149386621,428.86125962860615,84.59398918791676,0.00016086765484359764,0.3857494733396646,0.403
4.0,0.8,1.102380637539038,73.41104097978786,E80,256.0,6.605050847457628,0.3388295414822551,25.01699999999994,-0.6085460040064845,22.118000000000052,-0.38881300154980636,24.714999999999918,526.2138152602715,561.2539999999999,14.439592603681252,366.3600641352399,102.9881201252103,0.00013213557121730338,0.25244479431037303,0.238
4.0,0.8,1.102380637539038,73.41104097978786,E81,256.0,4.527140495867768,-16.767501197263755,-10.158999999999878,-0.840982112912684,21.39800000000014,-0.5202779958676729,21.208999999999946,573.6376582741095,550.499,13.701899761988265,270.79377219486594,142.7628486329672,9.043803481256982e-5,0.04206792207975052,-0.023
4.0,1.0,0.46685208214817964,73.41104097978786,E67,456.0,15.2805125,56.79215200244187,59.47500000000002,-1.2711347823483266,24.437000000000012,-0.8126096435980799,53.059999999999945,662.1743023481133,763.414,40.328768724986105,782.5339123755308,124.62258336151763,0.0003060287040836849,2.8775313084941017,2.712
4.0,1.0,0.46685208214817964,73.41104097978786,E68,456.0,12.499871559633025,47.39491781653578,35.0680000000001,-1.6177415903235897,26.7890000000001,-1.0068282937644426,48.652000000000044,715.7131981004263,773.207,40.4584150143457,639.7738931951449,152.96803614073735,0.00025000514269536727,2.4319916475870036,2.004
4.0,1.0,0.46685208214817964,73.41104097978786,E69,456.0,10.499733944954128,34.1693845960765,12.30099999999993,-1.954933728725905,26.35200000000009,-1.1930106662575781,43.918000000000006,756.6382272187282,769.76,39.89647686796568,537.789375150694,179.38364906861017,0.00021028843935400635,2.0605906489864583,1.542
4.0,1.0,0.46685208214817964,73.41104097978786,E70,456.0,9.107139705882352,20.73260048542079,-32.19699999999989,-2.251111691556389,26.552000000000135,-1.3532018798689478,40.690000000000055,788.8716318895167,779.518,38.65703930364141,466.24019342648,200.55275729760015,0.00018217661658593987,1.782389266837059,1.314
4.0,1.0,0.46685208214817964,73.41104097978786,E71,456.0,7.126846153846151,-3.8215490112356747,-82.95000000000005,-2.760800218376289,25.041999999999916,-1.6212589835398603,35.34699999999998,832.3807899763567,753.56,35.43957325134062,366.0779681912166,234.228530517607,0.00014296012361411756,1.338618842014566,0.825
4.0,1.0,0.46685208214817964,73.41104097978786,E72,304.0,18.707575757575754,39.588061410360524,60.24300000000005,-0.5581110466272321,26.787000000000035,-0.3770444707462275,49.79000000000008,513.7927939897525,652.9549999999999,26.548754463383105,937.1216607038874,68.49730302496627,0.0003664741251387232,2.2762357691385207,2.485
4.0,1.0,0.46685208214817964,73.41104097978786,E73,304.0,13.170870967741934,36.178067196516395,56.78800000000001,-0.8189993551685575,26.93100000000004,-0.5295763888659621,44.360000000000014,577.7050862689867,694.626,27.59301558293275,674.4127554751383,98.91583613757071,0.000263690898405942,1.691831590953719,1.827
4.0,1.0,0.46685208214817964,73.41104097978786,E74,304.0,9.023245901639344,18.130041598713888,13.971000000000004,-1.2581065641307987,27.01800000000003,-0.7766440362045159,36.19900000000007,653.2549990158927,697.672,27.28609436937959,461.31405735382725,142.98208817613482,0.00018039586767038267,1.148051209941161,1.071
4.0,1.0,0.46685208214817964,73.41104097978786,E75,304.0,6.944410852713178,-2.4938721920003672,-29.036000000000058,-1.6153567845998396,25.510999999999967,-0.9729548140879842,31.284999999999968,699.5683444441506,681.066,25.76460795332566,355.26527622958645,175.31466624502065,0.0001389184238282461,0.8287302079719042,0.651
4.0,1.0,0.46685208214817964,73.41104097978786,E76,304.0,4.526673611111114,-38.5244807945478,-97.221,-2.171338204575477,23.119000000000028,-1.268866661199013,24.84999999999991,750.9147707332625,647.019,21.254650310349536,232.23724691052752,221.24056143396592,9.081819469341913e-5,0.3810929386370635,0.174
4.0,1.0,0.46685208214817964,73.41104097978786,E77,256.0,13.84748387096774,16.9029896389423,57.805999999999926,-0.29050570120818975,20.920999999999935,-0.2014979450468104,30.572000000000003,434.9630859381589,525.356,13.799852413390266,708.7855189122864,47.05860594286919,0.00027711654472435665,0.8769968603994213,0.978
4.0,1.0,0.46685208214817964,73.41104097978786,E78,256.0,10.009137614678897,11.463548633506662,54.129999999999995,-0.40245467155739334,22.18399999999997,-0.26809248037977795,28.388000000000034,474.2270273968705,554.4549999999999,14.12874079327439,512.5406634047827,66.63145378539801,0.0002003242487927985,0.5630687988380493,0.637
4.0,1.0,0.46685208214817964,73.41104097978786,E79,256.0,8.033490566037736,4.1413612581993675,39.89499999999998,-0.5037171049940525,22.04499999999996,-0.32749346673290347,26.559000000000083,500.61578003502467,560.0329999999999,14.069233769467461,411.3966380005042,82.64255819579667,0.00016086765484359764,0.38316820479630287,0.403
4.0,1.0,0.46685208214817964,73.41104097978786,E80,256.0,6.605050847457628,-5.150457403619043,25.01699999999994,-0.6112314944322179,22.118000000000052,-0.38879871134736277,24.714999999999918,524.8844101923698,561.2539999999999,13.73882064700652,337.903624583081,98.25234286333587,0.00013213557121730338,0.24661251837946319,0.238
4.0,1.0,0.46685208214817964,73.41104097978786,E81,256.0,4.527140495867768,-28.258697014553604,-10.158999999999878,-0.8461234332791037,21.39800000000014,-0.5177326769108959,21.208999999999946,568.3353929025707,550.499,12.391415325576068,231.36736360192654,129.45228568655966,9.043803481256982e-5,0.02766232056396334,-0.023
4.0,1.25,0.1594920185158599,73.41104097978786,E67,456.0,15.2805125,67.94678411119821,59.47500000000002,-1.2783435668051197,24.437000000000012,-0.8183888237284691,53.059999999999945,663.4313290472325,763.414,42.63305536738047,872.735372368237,132.1633820213407,0.0003060287040836849,2.89398545548499,2.712
4.0,1.25,0.1594920185158599,73.41104097978786,E68,456.0,12.499871559633025,53.90142265819213,35.0680000000001,-1.624715796635428,26.7890000000001,-1.0126070049402642,48.652000000000044,716.8049876369583,773.207,41.66485038945875,677.2873450787506,158.04333211600223,0.00025000514269536727,2.4429904611364828,2.004
4.0,1.25,0.1594920185158599,73.41104097978786,E69,456.0,10.499733944954128,35.53480069604325,12.30099999999993,-1.9608860556603531,26.35200000000009,-1.1971405912912587,43.918000000000006,756.9864285642632,769.76,40.152922972669316,545.9363072848387,181.13627061791956,0.00021028843935400635,2.063530658267705,1.542
4.0,1.25,0.1594920185158599,73.41104097978786,E70,456.0,9.107139705882352,17.195546823851373,-32.19699999999989,-2.2552792861677062,26.552000000000135,-1.353953533336039,40.690000000000055,787.7070581113123,779.518,38.01979962035227,455.94507901819543,197.91124723309255,0.00018217661658593987,1.7746616052330166,1.314
4.0,1.25,0.1594920185158599,73.41104097978786,E71,456.0,7.126846153846151,-14.754163072362417,-82.95000000000005,-2.76052742823299,25.041999999999916,-1.6123174123812305,35.34699999999998,826.5864859007049,753.56,33.37848639483906,336.567026993754,221.36537430939688,0.00014296012361411756,1.3091991347000316,0.825
4.0,1.25,0.1594920185158599,73.41104097978786,E72,304.0,18.707575757575754,48.25552954926604,60.24300000000005,-0.5615981818626778,26.787000000000035,-0.37940077658265636,49.79000000000008,514.3259099955925,652.9549999999999,28.697835609663166,1093.2565287342877,74.27550711694599,0.0003664741251387232,2.2856667301901514,2.485
4.0,1.25,0.1594920185158599,73.41104097978786,E73,304.0,13.170870967741934,41.66546764285363,56.78800000000001,-0.8226794916491826,26.93100000000004,-0.5324468947891319,44.360000000000014,578.296355902095,694.626,28.617339673131077,724.3643740499449,102.92193196075819,0.000263690898405942,1.698359991819005,1.827
4.0,1.25,0.1594920185158599,73.41104097978786,E74,304.0,9.023245901639344,15.2761891928875,13.971000000000004,-1.2616362398977117,27.01800000000003,-0.777787473294552,36.19900000000007,652.6058707257403,697.672,26.84410782813633,450.7474735193441,141.1405150224723,0.00018039586767038267,1.1439051942492022,1.071
4.0,1.25,0.1594920185158599,73.41104097978786,E75,304.0,6.944410852713178,-12.498333672452986,-29.036000000000058,-1.6180924739219336,25.510999999999967,-0.9693043262329866,31.284999999999968,695.8295493855295,681.066,24.272192275794062,325.1445918320539,165.72857136877647,0.0001389184238282461,0.8111700748538492,0.651
4.0,1.25,0.1594920185158599,73.41104097978786,E76,304.0,4.526673611111114,-56.540320714348354,-97.221,-2.170910239183968,23.119000000000028,-1.2506907540390557,24.84999999999991,736.3682419242791,647.019,18.401485384602182,191.15141199167357,192.22011946301603,9.081819469341913e-5,0.3393398717505318,0.174
4.0,1.25,0.1594920185158599,73.41104097978786,E77,256.0,13.84748387096774,19.83210654953126,57.805999999999926,-0.29185482247834216,20.920999999999935,-0.20244066541482653,30.572000000000003,435.16593309797963,525.356,14.414715551443113,770.715359989361,49.31607672909648,0.00027711654472435665,0.8796312062363528,0.978
4.0,1.25,0.1594920185158599,73.41104097978786,E78,256.0,10.009137614678897,11.348310322313296,54.129999999999995,-0.404023543830931,22.18399999999997,-0.26897890230338817,28.388000000000034,474.21101186984214,554.4549999999999,14.109734859515127,513.5559083766761,66.76546509476881,0.0002003242487927985,0.5629857657242,0.637
4.0,1.25,0.1594920185158599,73.41104097978786,E79,256.0,8.033490566037736,0.8685887761595268,39.89499999999998,-0.5058863163454816,22.04499999999996,-0.3280609576737561,26.559000000000083,500.0526580391396,560.0329999999999,13.609575038054484,390.58320672064633,80.21573424158927,0.00016086765484359764,0.3799637366480181,0.403
4.0,1.25,0.1594920185158599,73.41104097978786,E80,256.0,6.605050847457628,-11.891356155349854,25.01699999999994,-0.6143830619878372,22.118000000000052,-0.38869596916117644,24.714999999999918,523.2388791090515,561.2539999999999,12.87817748378046,305.43702569575095,92.4166710849066,0.00013213557121730338,0.2394344315466458,0.238
4.0,1.25,0.1594920185158599,73.41104097978786,E81,256.0,4.527140495867768,-41.83381430996724,-10.158999999999878,-0.8517271330407539,21.39800000000014,-0.5144392819931909,21.208999999999946,561.9581683339655,550.499,10.82953442233482,190.06594392900143,113.53669815934904,9.043803481256982e-5,0.0105352660706024,-0.023
4.0,1.5,0.054487716651522675,73.41104097978786,E67,456.0,15.2805125,79.1352525988292,59.47500000000002,-1.285772808531533,24.437000000000012,-0.8242975773705439,53.059999999999945,664.6638547333066,763.414,44.93867264223756,973.3910216718965,139.73216425263058,0.0003060287040836849,2.9102571299772135,2.712
4.0,1.5,0.054487716651522675,73.41104097978786,E68,456.0,12.499871559633025,60.460944432779115,35.0680000000001,-1.6318446866957856,26.7890000000001,-1.0184912123547747,48.652000000000044,717.8889418856036,773.207,42.874679259503,717.0422637054319,163.1502740045756,0.00025000514269536727,2.453957477608252,2.004
4.0,1.5,0.054487716651522675,73.41104097978786,E69,456.0,10.499733944954128,36.90970763283417,12.30099999999993,-1.966875498270042,26.35200000000009,-1.2012993856340017,43.918000000000006,757.334141967288,769.76,40.410337072430686,554.2390026681859,182.89997599924624,0.00021028843935400635,2.06647438367367,1.542
4.0,1.5,0.054487716651522675,73.41104097978786,E70,456.0,9.107139705882352,13.688150812012054,-32.19699999999989,-2.259335407610479,26.552000000000135,-1.3546432226173692,40.690000000000055,786.5495282979343,779.518,37.3872603727754,445.90331584274855,195.28064438332166,0.00018217661658593987,1.7669925539274671,1.314
4.0,1.5,0.054487716651522675,73.41104097978786,E71,456.0,7.126846153846151,-25.23007004769238,-82.95000000000005,-2.759772529725069,25.041999999999916,-1.6033815320557778,35.34699999999998,820.9362515427836,753.56,31.37649292421356,309.45313532576176,208.82534920371964,0.00014296012361411756,1.2806805470713942,0.825
4.0,1.5,0.054487716651522675,73.41104097978786,E72,304.0,18.707575757575754,56.882766550022666,60.24300000000005,-0.5652857546032237,26.787000000000035,-0.3818658715612173,49.79000000000008,514.8477365157462,652.9549999999999,30.844918107731417,1275.4796367499534,80.06469832563832,0.0003664741251387232,2.2950013402591423,2.485
4.0,1.5,0.054487716651522675,73.41104097978786,E73,304.0,13.170870967741934,47.17261502817428,56.78800000000001,-0.8264873190180424,26.93100000000004,-0.5353967484633131,44.360000000000014,578.883407697098,694.626,29.645602467303007,778.0611593989224,106.95667857089606,0.000263690898405942,1.7048798766402147,1.827
4.0,1.5,0.054487716651522675,73.41104097978786,E74,304.0,9.023245901639344,12.438112361019876,13.971000000000004,-1.2650848737157503,27.01800000000003,-0.7788847343441603,36.19900000000007,651.9591264351095,697.672,26.40483058199778,440.4486265747643,139.3038494027965,0.00018039586767038267,1.1397820468012179,1.071
4.0,1.5,0.054487716651522675,73.41104097978786,E75,304.0,6.944410852713178,-22.15921401603964,-29.036000000000058,-1.6203879450124532,25.510999999999967,-0.9655408991335435,31.284999999999968,692.1561555650522,681.066,22.816023912928785,297.5950167472578,156.33913496430142,0.0001389184238282461,0.7940181522221531,0.651
4.0,1.5,0.054487716651522675,73.41104097978786,E76,304.0,4.526673611111114,-72.60655045948852,-97.221,-2.169538749457388,23.119000000000028,-1.233706773371864,24.84999999999991,723.0494308517852,647.019,15.7970377987771,157.34338639957835,165.6301748290934,9.081819469341913e-5,0.301679959476981,0.174
4.0,1.5,0.054487716651522675,73.41104097978786,E77,256.0,13.84748387096774,22.771771206758615,57.805999999999926,-0.29327733632499076,20.920999999999935,-0.20342621905138003,30.572000000000003,435.3690605560126,525.356,15.03318761565861,838.1052079689077,51.59414075466766,0.00027711654472435665,0.8822798907832613,0.978
4.0,1.5,0.054487716651522675,73.41104097978786,E78,256.0,10.009137614678897,11.234373654478304,54.129999999999995,-0.4055908487077886,22.18399999999997,-0.26986436746949494,28.388000000000034,474.19511428392525,554.4549999999999,14.091031613843423,514.6031971343658,66.9011741514131,0.0002003242487927985,0.5629043451363059,0.637
4.0,1.5,0.054487716651522675,73.41104097978786,E79,256.0,8.033490566037736,-2.370933562679056,39.89499999999998,-0.5079701749616561,22.04499999999996,-0.3285847950586458,26.559000000000083,499.4930490164475,560.0329999999999,13.154892270048492,370.844414082872,77.80591173400099,0.00016086765484359764,0.37678858269500004,0.403
4.0,1.5,0.054487716651522675,73.41104097978786,E80,256.0,6.605050847457628,-18.462091325970846,25.01699999999994,-0.6172912007311879,22.118000000000052,-0.38850101939397064,24.714999999999918,521.6207382301318,561.2539999999999,12.038864140332215,276.1060101211624,86.70298204674118,0.00013213557121730338,0.23241834611099443,0.238
4.0,1.5,0.054487716651522675,73.41104097978786,E81,256.0,4.527140495867768,-54.3340144365128,-10.158999999999878,-0.8564055593149078,21.39800000000014,-0.5111117518665651,21.208999999999946,555.9730237951519,550.499,9.377067465927766,156.14635918668455,98.6765263319613,9.043803481256982e-5,-0.0053451166002180805,-0.023
