time,hour,T2,T3,T4,T8,T9,T10,T11,T12
1227,0.340833333,296.08,464.298,306.959,609.05,617.249,504.07,540.004,643.829
1228,0.341111111,296.08,464.298,306.959,609.05,617.249,504.07,540.004,643.829
1229,0.341388889,296.094,464.571,306.999,609.078,617.478,504.314,540.261,644.024
1230,0.341666667,296.094,464.571,306.999,609.078,617.478,504.314,540.261,644.024
1231,0.341944444,296.094,464.571,306.999,609.078,617.478,504.314,540.261,644.024
1232,0.342222222,296.094,464.571,306.999,609.078,617.478,504.314,540.261,644.024
1233,0.3425,296.111,464.789,307.029,609.17,617.667,504.563,540.489,644.218
1234,0.342777778,296.111,464.789,307.029,609.17,617.667,504.563,540.489,644.218
1235,0.343055556,296.111,464.789,307.029,609.17,617.667,504.563,540.489,644.218
1236,0.343333333,296.121,465.034,307.076,609.297,617.878,504.793,540.686,644.376
1237,0.343611111,296.121,465.034,307.076,609.297,617.878,504.793,540.686,644.376
1238,0.343888889,296.121,465.034,307.076,609.297,617.878,504.793,540.686,644.376
1239,0.344166667,296.121,465.034,307.076,609.297,617.878,504.793,540.686,644.376
1240,0.344444444,296.133,465.307,307.115,609.555,618.082,505.025,540.948,644.573
1241,0.344722222,296.133,465.307,307.115,609.555,618.082,505.025,540.948,644.573
1242,0.345,296.133,465.307,307.115,609.555,618.082,505.025,540.948,644.573
1243,0.345277778,296.136,465.572,307.155,609.835,618.258,505.229,541.156,644.747
1244,0.345555556,296.136,465.572,307.155,609.835,618.258,505.229,541.156,644.747
1245,0.345833333,296.136,465.572,307.155,609.835,618.258,505.229,541.156,644.747
1246,0.346111111,296.136,465.572,307.155,609.835,618.258,505.229,541.156,644.747
1247,0.346388889,296.16,465.807,307.194,610.021,618.453,505.48,541.381,644.923
1248,0.346666667,296.16,465.807,307.194,610.021,618.453,505.48,541.381,644.923
1249,0.346944444,296.16,465.807,307.194,610.021,618.453,505.48,541.381,644.923
1250,0.347222222,296.178,466.051,307.248,610.166,618.657,505.718,541.619,645.106
1251,0.3475,296.178,466.051,307.248,610.166,618.657,505.718,541.619,645.106
1252,0.347777778,296.178,466.051,307.248,610.166,618.657,505.718,541.619,645.106
1253,0.348055556,296.178,466.051,307.248,610.166,618.657,505.718,541.619,645.106
1254,0.348333333,296.191,466.327,307.279,610.461,618.845,505.947,541.859,645.31
1255,0.348611111,296.191,466.327,307.279,610.461,618.845,505.947,541.859,645.31
1256,0.348888889,296.191,466.327,307.279,610.461,618.845,505.947,541.859,645.31
1257,0.349166667,296.205,466.57,307.325,610.542,619.048,506.181,542.073,645.488
1258,0.349444444,296.205,466.57,307.325,610.542,619.048,506.181,542.073,645.488
1259,0.349722222,296.205,466.57,307.325,610.542,619.048,506.181,542.073,645.488
1260,0.35,296.205,466.57,307.325,610.542,619.048,506.181,542.073,645.488
1261,0.350277778,296.222,466.817,307.35,610.608,619.24,506.391,542.323,645.69
1262,0.350555556,296.222,466.817,307.35,610.608,619.24,506.391,542.323,645.69
1263,0.350833333,296.222,466.817,307.35,610.608,619.24,506.391,542.323,645.69
1264,0.351111111,296.225,467.063,307.383,610.558,619.418,506.608,542.521,645.866
1265,0.351388889,296.225,467.063,307.383,610.558,619.418,506.608,542.521,645.866
1266,0.351666667,296.225,467.063,307.383,610.558,619.418,506.608,542.521,645.866
1267,0.351944444,296.225,467.063,307.383,610.558,619.418,506.608,542.521,645.866
1268,0.352222222,296.242,467.342,307.427,610.52,619.624,506.838,542.754,646.075
1269,0.3525,296.242,467.342,307.427,610.52,619.624,506.838,542.754,646.075
1270,0.352777778,296.242,467.342,307.427,610.52,619.624,506.838,542.754,646.075
1271,0.353055556,296.258,467.566,307.46,610.567,619.806,507.05,542.956,646.226
1272,0.353333333,296.258,467.566,307.46,610.567,619.806,507.05,542.956,646.226
1273,0.353611111,296.258,467.566,307.46,610.567,619.806,507.05,542.956,646.226
1274,0.353888889,296.258,467.566,307.46,610.567,619.806,507.05,542.956,646.226
1275,0.354166667,296.267,467.822,307.502,610.8,620.009,507.283,543.203,646.397
1276,0.354444444,296.267,467.822,307.502,610.8,620.009,507.283,543.203,646.397
1277,0.354722222,296.267,467.822,307.502,610.8,620.009,507.283,543.203,646.397
1278,0.355,296.289,468.072,307.538,610.886,620.207,507.521,543.427,646.563
1279,0.355277778,296.289,468.072,307.538,610.886,620.207,507.521,543.427,646.563
1280,0.355555556,296.289,468.072,307.538,610.886,620.207,507.521,543.427,646.563
1281,0.355833333,296.289,468.072,307.538,610.886,620.207,507.521,543.427,646.563
1282,0.356111111,296.305,468.312,307.573,610.889,620.38,507.74,543.631,646.713
1283,0.356388889,296.305,468.312,307.573,610.889,620.38,507.74,543.631,646.713
1284,0.356666667,296.305,468.312,307.573,610.889,620.38,507.74,543.631,646.713
1285,0.356944444,296.313,468.549,307.609,610.887,620.561,507.971,543.845,646.86
1286,0.357222222,296.313,468.549,307.609,610.887,620.561,507.971,543.845,646.86
1287,0.3575,296.313,468.549,307.609,610.887,620.561,507.971,543.845,646.86
1288,0.357777778,296.313,468.549,307.609,610.887,620.561,507.971,543.845,646.86
1289,0.358055556,296.316,468.791,307.636,611.008,620.727,508.188,544.065,647.006
1290,0.358333333,296.316,468.791,307.636,611.008,620.727,508.188,544.065,647.006
1291,0.358611111,296.316,468.791,307.636,611.008,620.727,508.188,544.065,647.006
1292,0.358888889,296.337,469.017,307.682,611.104,620.912,508.416,544.27,647.174
1293,0.359166667,296.337,469.017,307.682,611.104,620.912,508.416,544.27,647.174
1294,0.359444444,296.337,469.017,307.682,611.104,620.912,508.416,544.27,647.174
1295,0.359722222,296.337,469.017,307.682,611.104,620.912,508.416,544.27,647.174
1296,0.36,296.357,469.248,307.709,611.322,621.078,508.638,544.495,647.306
1297,0.360277778,296.357,469.248,307.709,611.322,621.078,508.638,544.495,647.306
1298,0.360555556,296.357,469.248,307.709,611.322,621.078,508.638,544.495,647.306
1299,0.360833333,296.366,469.482,307.746,611.677,621.238,508.846,544.686,647.464
1300,0.361111111,296.366,469.482,307.746,611.677,621.238,508.846,544.686,647.464
1301,0.361388889,296.366,469.482,307.746,611.677,621.238,508.846,544.686,647.464
1302,0.361666667,296.366,469.482,307.746,611.677,621.238,508.846,544.686,647.464
1303,0.361944444,296.385,469.737,307.783,611.919,621.418,509.072,544.92,647.628
1304,0.362222222,296.385,469.737,307.783,611.919,621.418,509.072,544.92,647.628
1305,0.3625,296.385,469.737,307.783,611.919,621.418,509.072,544.92,647.628
1306,0.362777778,296.4,469.982,307.812,612.067,621.6,509.296,545.151,647.843
1307,0.363055556,296.4,469.982,307.812,612.067,621.6,509.296,545.151,647.843
1308,0.363333333,296.4,469.982,307.812,612.067,621.6,509.296,545.151,647.843
1309,0.363611111,296.4,469.982,307.812,612.067,621.6,509.296,545.151,647.843
1310,0.363888889,296.407,470.226,307.848,612.137,621.777,509.503,545.35,648.019
1311,0.364166667,296.407,470.226,307.848,612.137,621.777,509.503,545.35,648.019
1312,0.364444444,296.407,470.226,307.848,612.137,621.777,509.503,545.35,648.019
1313,0.364722222,296.424,470.462,307.885,612.221,621.966,509.712,545.569,648.215
1314,0.365,296.424,470.462,307.885,612.221,621.966,509.712,545.569,648.215
1315,0.365277778,296.424,470.462,307.885,612.221,621.966,509.712,545.569,648.215
1316,0.365555556,296.439,470.689,307.915,612.213,622.152,509.917,545.753,648.404
1317,0.365833333,296.439,470.689,307.915,612.213,622.152,509.917,545.753,648.404
1318,0.366111111,296.439,470.689,307.915,612.213,622.152,509.917,545.753,648.404
1319,0.366388889,296.439,470.689,307.915,612.213,622.152,509.917,545.753,648.404
1320,0.366666667,296.452,470.951,307.963,612.127,622.348,510.144,545.994,648.584
1321,0.366944444,296.452,470.951,307.963,612.127,622.348,510.144,545.994,648.584
1322,0.367222222,296.452,470.951,307.963,612.127,622.348,510.144,545.994,648.584
1323,0.3675,296.459,471.18,307.993,611.878,622.536,510.356,546.178,648.745
1324,0.367777778,296.459,471.18,307.993,611.878,622.536,510.356,546.178,648.745
1325,0.368055556,296.459,471.18,307.993,611.878,622.536,510.356,546.178,648.745
1326,0.368333333,296.459,471.18,307.993,611.878,622.536,510.356,546.178,648.745
1327,0.368611111,296.467,471.381,308.013,611.863,622.699,510.565,546.379,648.887
1328,0.368888889,296.467,471.381,308.013,611.863,622.699,510.565,546.379,648.887
1329,0.369166667,296.467,471.381,308.013,611.863,622.699,510.565,546.379,648.887
1330,0.369444444,296.493,471.655,308.062,612.023,622.898,510.791,546.618,649.054
1331,0.369722222,296.493,471.655,308.062,612.023,622.898,510.791,546.618,649.054
1332,0.37,296.493,471.655,308.062,612.023,622.898,510.791,546.618,649.054
1333,0.370277778,296.493,471.655,308.062,612.023,622.898,510.791,546.618,649.054
1334,0.370555556,296.51,471.889,308.107,612.043,623.053,511.01,546.826,649.203
1335,0.370833333,296.51,471.889,308.107,612.043,623.053,511.01,546.826,649.203
1336,0.371111111,296.51,471.889,308.107,612.043,623.053,511.01,546.826,649.203
1337,0.371388889,296.514,472.121,308.14,612.062,623.205,511.213,547.038,649.325
1338,0.371666667,296.514,472.121,308.14,612.062,623.205,511.213,547.038,649.325
1339,0.371944444,296.514,472.121,308.14,612.062,623.205,511.213,547.038,649.325
1340,0.372222222,296.514,472.121,308.14,612.062,623.205,511.213,547.038,649.325
1341,0.3725,296.534,472.345,308.175,612.111,623.368,511.439,547.233,649.455
1342,0.372777778,296.534,472.345,308.175,612.111,623.368,511.439,547.233,649.455
1343,0.373055556,296.534,472.345,308.175,612.111,623.368,511.439,547.233,649.455
1344,0.373333333,296.534,472.345,308.175,612.111,623.368,511.439,547.233,649.455
1345,0.373611111,296.55,472.568,308.212,612.306,623.518,511.651,547.46,649.578
1346,0.373888889,296.55,472.568,308.212,612.306,623.518,511.651,547.46,649.578
1347,0.374166667,296.55,472.568,308.212,612.306,623.518,511.651,547.46,649.578
1348,0.374444444,296.56,472.798,308.241,612.488,623.662,511.868,547.653,649.701
1349,0.374722222,296.56,472.798,308.241,612.488,623.662,511.868,547.653,649.701
1350,0.375,296.56,472.798,308.241,612.488,623.662,511.868,547.653,649.701
1351,0.375277778,296.583,473.047,308.278,612.695,623.802,512.092,547.842,649.821
1352,0.375555556,296.583,473.047,308.278,612.695,623.802,512.092,547.842,649.821
1353,0.375833333,296.583,473.047,308.278,612.695,623.802,512.092,547.842,649.821
1354,0.376111111,296.583,473.047,308.278,612.695,623.802,512.092,547.842,649.821
1355,0.376388889,296.593,473.262,308.323,612.819,623.955,512.286,548.04,649.974
1356,0.376666667,296.593,473.262,308.323,612.819,623.955,512.286,548.04,649.974
1357,0.376944444,296.593,473.262,308.323,612.819,623.955,512.286,548.04,649.974
1358,0.377222222,296.604,473.482,308.361,613.002,624.116,512.501,548.242,650.134
1359,0.3775,296.604,473.482,308.361,613.002,624.116,512.501,548.242,650.134
1360,0.377777778,296.604,473.482,308.361,613.002,624.116,512.501,548.242,650.134
1361,0.378055556,296.604,473.482,308.361,613.002,624.116,512.501,548.242,650.134
1362,0.378333333,296.608,473.722,308.393,613.145,624.261,512.704,548.441,650.264
1363,0.378611111,296.608,473.722,308.393,613.145,624.261,512.704,548.441,650.264
1364,0.378888889,296.608,473.722,308.393,613.145,624.261,512.704,548.441,650.264
1365,0.379166667,296.638,473.947,308.428,613.22,624.433,512.912,548.627,650.432
1366,0.379444444,296.638,473.947,308.428,613.22,624.433,512.912,548.627,650.432
1367,0.379722222,296.638,473.947,308.428,613.22,624.433,512.912,548.627,650.432
1368,0.38,296.638,473.947,308.428,613.22,624.433,512.912,548.627,650.432
1369,0.380277778,296.652,474.151,308.469,613.484,624.601,513.107,548.833,650.592
1370,0.380555556,296.652,474.151,308.469,613.484,624.601,513.107,548.833,650.592
1371,0.380833333,296.652,474.151,308.469,613.484,624.601,513.107,548.833,650.592
1372,0.381111111,296.652,474.358,308.491,613.858,624.748,513.3,549.004,650.734
1373,0.381388889,296.652,474.358,308.491,613.858,624.748,513.3,549.004,650.734
1374,0.381666667,296.652,474.358,308.491,613.858,624.748,513.3,549.004,650.734
1375,0.381944444,296.652,474.358,308.491,613.858,624.748,513.3,549.004,650.734
1376,0.382222222,296.665,474.597,308.531,614.226,624.918,513.507,549.217,650.929
1377,0.3825,296.665,474.597,308.531,614.226,624.918,513.507,549.217,650.929
1378,0.382777778,296.665,474.597,308.531,614.226,624.918,513.507,549.217,650.929
1379,0.383055556,296.697,474.843,308.564,614.513,625.098,513.707,549.394,651.109
1380,0.383333333,296.697,474.843,308.564,614.513,625.098,513.707,549.394,651.109
1381,0.383611111,296.697,474.843,308.564,614.513,625.098,513.707,549.394,651.109
1382,0.383888889,296.697,474.843,308.564,614.513,625.098,513.707,549.394,651.109
1383,0.384166667,296.704,475.049,308.608,614.613,625.266,513.908,549.594,651.286
1384,0.384444444,296.704,475.049,308.608,614.613,625.266,513.908,549.594,651.286
1385,0.384722222,296.704,475.049,308.608,614.613,625.266,513.908,549.594,651.286
1386,0.385,296.713,475.287,308.622,614.726,625.464,514.105,549.792,651.508
1387,0.385277778,296.713,475.287,308.622,614.726,625.464,514.105,549.792,651.508
1388,0.385555556,296.713,475.287,308.622,614.726,625.464,514.105,549.792,651.508
1389,0.385833333,296.713,475.287,308.622,614.726,625.464,514.105,549.792,651.508
1390,0.386111111,296.73,475.47,308.664,614.912,625.642,514.297,549.986,651.708
1391,0.386388889,296.73,475.47,308.664,614.912,625.642,514.297,549.986,651.708
1392,0.386666667,296.73,475.47,308.664,614.912,625.642,514.297,549.986,651.708
1393,0.386944444,296.743,475.713,308.692,615.184,625.849,514.512,550.204,651.915
1394,0.387222222,296.743,475.713,308.692,615.184,625.849,514.512,550.204,651.915
1395,0.3875,296.743,475.713,308.692,615.184,625.849,514.512,550.204,651.915
1396,0.387777778,296.743,475.713,308.692,615.184,625.849,514.512,550.204,651.915
1397,0.388055556,296.768,475.943,308.718,615.374,626.056,514.716,550.403,652.139
1398,0.388333333,296.768,475.943,308.718,615.374,626.056,514.716,550.403,652.139
1399,0.388611111,296.768,475.943,308.718,615.374,626.056,514.716,550.403,652.139
1400,0.388888889,296.771,476.154,308.742,615.425,626.246,514.904,550.597,652.329
1401,0.389166667,296.771,476.154,308.742,615.425,626.246,514.904,550.597,652.329
1402,0.389444444,296.771,476.154,308.742,615.425,626.246,514.904,550.597,652.329
1403,0.389722222,296.771,476.154,308.742,615.425,626.246,514.904,550.597,652.329
1404,0.39,296.789,476.4,308.766,615.495,626.456,515.115,550.805,652.541
1405,0.390277778,296.789,476.4,308.766,615.495,626.456,515.115,550.805,652.541
1406,0.390555556,296.789,476.4,308.766,615.495,626.456,515.115,550.805,652.541
1407,0.390833333,296.799,476.628,308.802,615.42,626.642,515.313,551.006,652.745
1408,0.391111111,296.799,476.628,308.802,615.42,626.642,515.313,551.006,652.745
1409,0.391388889,296.799,476.628,308.802,615.42,626.642,515.313,551.006,652.745
1410,0.391666667,296.799,476.628,308.802,615.42,626.642,515.313,551.006,652.745
1411,0.391944444,296.806,476.83,308.834,615.305,626.83,515.517,551.192,652.918
1412,0.392222222,296.806,476.83,308.834,615.305,626.83,515.517,551.192,652.918
1413,0.3925,296.806,476.83,308.834,615.305,626.83,515.517,551.192,652.918
1414,0.392777778,296.83,477.049,308.859,615.175,627.021,515.74,551.398,653.101
1415,0.393055556,296.83,477.049,308.859,615.175,627.021,515.74,551.398,653.101
1416,0.393333333,296.83,477.049,308.859,615.175,627.021,515.74,551.398,653.101
1417,0.393611111,296.83,477.049,308.859,615.175,627.021,515.74,551.398,653.101
1418,0.393888889,296.845,477.279,308.882,615.028,627.192,515.938,551.593,653.231
1419,0.394166667,296.845,477.279,308.882,615.028,627.192,515.938,551.593,653.231
1420,0.394444444,296.845,477.279,308.882,615.028,627.192,515.938,551.593,653.231
1421,0.394722222,296.849,477.494,308.915,615.081,627.35,516.146,551.801,653.368
1422,0.395,296.849,477.494,308.915,615.081,627.35,516.146,551.801,653.368
1423,0.395277778,296.849,477.494,308.915,615.081,627.35,516.146,551.801,653.368
1424,0.395555556,296.86,477.695,308.946,615.16,627.5,516.364,551.997,653.486
1425,0.395833333,296.86,477.695,308.946,615.16,627.5,516.364,551.997,653.486
1426,0.396111111,296.86,477.695,308.946,615.16,627.5,516.364,551.997,653.486
1427,0.396388889,296.86,477.695,308.946,615.16,627.5,516.364,551.997,653.486
1428,0.396666667,296.873,477.919,308.976,615.314,627.644,516.576,552.192,653.595
1429,0.396944444,296.873,477.919,308.976,615.314,627.644,516.576,552.192,653.595
1430,0.397222222,296.873,477.919,308.976,615.314,627.644,516.576,552.192,653.595
1431,0.3975,296.904,478.151,309.014,615.443,627.799,516.797,552.442,653.745
1432,0.397777778,296.904,478.151,309.014,615.443,627.799,516.797,552.442,653.745
1433,0.398055556,296.904,478.151,309.014,615.443,627.799,516.797,552.442,653.745
1434,0.398333333,296.904,478.151,309.014,615.443,627.799,516.797,552.442,653.745
1435,0.398611111,296.907,478.36,309.038,615.648,627.936,517,552.608,653.847
1436,0.398888889,296.907,478.36,309.038,615.648,627.936,517,552.608,653.847
1437,0.399166667,296.907,478.36,309.038,615.648,627.936,517,552.608,653.847
1438,0.399444444,296.921,478.557,309.062,615.985,628.071,517.19,552.807,653.967
1439,0.399722222,296.921,478.557,309.062,615.985,628.071,517.19,552.807,653.967
1440,0.4,296.921,478.557,309.062,615.985,628.071,517.19,552.807,653.967
1441,0.400277778,296.921,478.557,309.062,615.985,628.071,517.19,552.807,653.967
1442,0.400555556,296.937,478.795,309.094,616.276,628.215,517.4,553.018,654.132
1443,0.400833333,296.937,478.795,309.094,616.276,628.215,517.4,553.018,654.132
1444,0.401111111,296.937,478.795,309.094,616.276,628.215,517.4,553.018,654.132
1445,0.401388889,296.957,479.031,309.137,616.245,628.36,517.605,553.208,654.267
1446,0.401666667,296.957,479.031,309.137,616.245,628.36,517.605,553.208,654.267
1447,0.401944444,296.957,479.031,309.137,616.245,628.36,517.605,553.208,654.267
1448,0.402222222,296.957,479.031,309.137,616.245,628.36,517.605,553.208,654.267
1449,0.4025,296.96,479.223,309.164,616.142,628.517,517.799,553.377,654.408
1450,0.402777778,296.96,479.223,309.164,616.142,628.517,517.799,553.377,654.408
1451,0.403055556,296.96,479.223,309.164,616.142,628.517,517.799,553.377,654.408
1452,0.403333333,296.984,479.431,309.198,616.099,628.652,517.988,553.584,654.569
1453,0.403611111,296.984,479.431,309.198,616.099,628.652,517.988,553.584,654.569
1454,0.403888889,296.984,479.431,309.198,616.099,628.652,517.988,553.584,654.569
1455,0.404166667,296.984,479.431,309.198,616.099,628.652,517.988,553.584,654.569
1456,0.404444444,297,479.66,309.223,616.135,628.818,518.189,553.773,654.731
1457,0.404722222,297,479.66,309.223,616.135,628.818,518.189,553.773,654.731
1458,0.405,297,479.66,309.223,616.135,628.818,518.189,553.773,654.731
1459,0.405277778,297.012,479.867,309.245,616.195,628.958,518.385,553.954,654.857
1460,0.405555556,297.012,479.867,309.245,616.195,628.958,518.385,553.954,654.857
1461,0.405833333,297.012,479.867,309.245,616.195,628.958,518.385,553.954,654.857
1462,0.406111111,297.012,479.867,309.245,616.195,628.958,518.385,553.954,654.857
1463,0.406388889,297.02,480.101,309.275,616.338,629.111,518.585,554.145,654.98
1464,0.406666667,297.02,480.101,309.275,616.338,629.111,518.585,554.145,654.98
1465,0.406944444,297.02,480.101,309.275,616.338,629.111,518.585,554.145,654.98
1466,0.407222222,297.037,480.326,309.311,616.557,629.256,518.786,554.365,655.136
1467,0.4075,297.037,480.326,309.311,616.557,629.256,518.786,554.365,655.136
1468,0.407777778,297.037,480.326,309.311,616.557,629.256,518.786,554.365,655.136
1469,0.408055556,297.037,480.326,309.311,616.557,629.256,518.786,554.365,655.136
1470,0.408333333,297.054,480.576,309.337,616.558,629.397,518.981,554.536,655.247
1471,0.408611111,297.054,480.576,309.337,616.558,629.397,518.981,554.536,655.247
1472,0.408888889,297.054,480.576,309.337,616.558,629.397,518.981,554.536,655.247
1473,0.409166667,297.065,480.798,309.364,616.354,629.536,519.178,554.753,655.402
1474,0.409444444,297.065,480.798,309.364,616.354,629.536,519.178,554.753,655.402
1475,0.409722222,297.065,480.798,309.364,616.354,629.536,519.178,554.753,655.402
1476,0.41,297.065,480.798,309.364,616.354,629.536,519.178,554.753,655.402
1477,0.410277778,297.087,481.012,309.387,616.119,629.672,519.378,554.928,655.502
1478,0.410555556,297.087,481.012,309.387,616.119,629.672,519.378,554.928,655.502
1479,0.410833333,297.087,481.012,309.387,616.119,629.672,519.378,554.928,655.502
1480,0.411111111,297.08,481.23,309.403,615.895,629.787,519.571,555.109,655.583
1481,0.411388889,297.08,481.23,309.403,615.895,629.787,519.571,555.109,655.583
1482,0.411666667,297.08,481.23,309.403,615.895,629.787,519.571,555.109,655.583
1483,0.411944444,297.08,481.23,309.403,615.895,629.787,519.571,555.109,655.583
1484,0.412222222,297.107,481.474,309.43,615.766,629.909,519.765,555.304,655.67
1485,0.4125,297.107,481.474,309.43,615.766,629.909,519.765,555.304,655.67
1486,0.412777778,297.107,481.474,309.43,615.766,629.909,519.765,555.304,655.67
1487,0.413055556,297.114,481.69,309.463,615.715,630.026,519.975,555.5,655.75
1488,0.413333333,297.114,481.69,309.463,615.715,630.026,519.975,555.5,655.75
1489,0.413611111,297.114,481.69,309.463,615.715,630.026,519.975,555.5,655.75
1490,0.413888889,297.114,481.69,309.463,615.715,630.026,519.975,555.5,655.75
1491,0.414166667,297.133,481.902,309.482,615.754,630.102,520.158,555.68,655.767
1492,0.414444444,297.133,481.902,309.482,615.754,630.102,520.158,555.68,655.767
1493,0.414722222,297.133,481.902,309.482,615.754,630.102,520.158,555.68,655.767
1494,0.415,297.153,482.134,309.505,615.872,630.193,520.369,555.873,655.806
1495,0.415277778,297.153,482.134,309.505,615.872,630.193,520.369,555.873,655.806
1496,0.415555556,297.153,482.134,309.505,615.872,630.193,520.369,555.873,655.806
1497,0.415833333,297.151,482.326,309.523,615.885,630.245,520.542,556.027,655.807
1498,0.416111111,297.151,482.326,309.523,615.885,630.245,520.542,556.027,655.807
1499,0.416388889,297.151,482.326,309.523,615.885,630.245,520.542,556.027,655.807
1500,0.416666667,297.151,482.326,309.523,615.885,630.245,520.542,556.027,655.807
1501,0.416944444,297.169,482.541,309.549,616.005,630.307,520.712,556.212,655.83
1502,0.417222222,297.169,482.541,309.549,616.005,630.307,520.712,556.212,655.83
1503,0.4175,297.169,482.541,309.549,616.005,630.307,520.712,556.212,655.83
1504,0.417777778,297.181,482.735,309.562,616.239,630.375,520.9,556.375,655.855
1505,0.418055556,297.181,482.735,309.562,616.239,630.375,520.9,556.375,655.855
1506,0.418333333,297.181,482.735,309.562,616.239,630.375,520.9,556.375,655.855
1507,0.418611111,297.181,482.735,309.562,616.239,630.375,520.9,556.375,655.855
1508,0.418888889,297.198,482.946,309.6,616.489,630.43,521.083,556.55,655.915
1509,0.419166667,297.198,482.946,309.6,616.489,630.43,521.083,556.55,655.915
1510,0.419444444,297.198,482.946,309.6,616.489,630.43,521.083,556.55,655.915
1511,0.419722222,297.215,483.146,309.609,616.749,630.495,521.254,556.71,655.951
1512,0.42,297.215,483.146,309.609,616.749,630.495,521.254,556.71,655.951
1513,0.420277778,297.215,483.146,309.609,616.749,630.495,521.254,556.71,655.951
1514,0.420555556,297.215,483.146,309.609,616.749,630.495,521.254,556.71,655.951
1515,0.420833333,297.224,483.355,309.629,616.93,630.559,521.423,556.845,656.002
1516,0.421111111,297.224,483.355,309.629,616.93,630.559,521.423,556.845,656.002
1517,0.421388889,297.224,483.355,309.629,616.93,630.559,521.423,556.845,656.002
1518,0.421666667,297.237,483.581,309.66,617.045,630.647,521.601,557.001,656.093
1519,0.421944444,297.237,483.581,309.66,617.045,630.647,521.601,557.001,656.093
1520,0.422222222,297.237,483.581,309.66,617.045,630.647,521.601,557.001,656.093
1521,0.4225,297.237,483.581,309.66,617.045,630.647,521.601,557.001,656.093
1522,0.422777778,297.259,483.792,309.687,617.009,630.736,521.78,557.166,656.198
1523,0.423055556,297.259,483.792,309.687,617.009,630.736,521.78,557.166,656.198
1524,0.423333333,297.259,483.792,309.687,617.009,630.736,521.78,557.166,656.198
1525,0.423611111,297.264,483.984,309.694,616.801,630.827,521.938,557.304,656.27
1526,0.423888889,297.264,483.984,309.694,616.801,630.827,521.938,557.304,656.27
1527,0.424166667,297.264,483.984,309.694,616.801,630.827,521.938,557.304,656.27
1528,0.424444444,297.264,483.984,309.694,616.801,630.827,521.938,557.304,656.27
1529,0.424722222,297.291,484.194,309.736,616.627,630.918,522.107,557.468,656.362
1530,0.425,297.291,484.194,309.736,616.627,630.918,522.107,557.468,656.362
1531,0.425277778,297.291,484.194,309.736,616.627,630.918,522.107,557.468,656.362
1532,0.425555556,297.309,484.382,309.764,616.62,631.017,522.279,557.607,656.428
1533,0.425833333,297.309,484.382,309.764,616.62,631.017,522.279,557.607,656.428
1534,0.426111111,297.309,484.382,309.764,616.62,631.017,522.279,557.607,656.428
1535,0.426388889,297.309,484.382,309.764,616.62,631.017,522.279,557.607,656.428
1536,0.426666667,297.317,484.537,309.786,616.694,631.083,522.435,557.74,656.469
1537,0.426944444,297.317,484.537,309.786,616.694,631.083,522.435,557.74,656.469
1538,0.427222222,297.317,484.537,309.786,616.694,631.083,522.435,557.74,656.469
1539,0.4275,297.33,484.72,309.807,616.744,631.165,522.602,557.906,656.523
1540,0.427777778,297.33,484.72,309.807,616.744,631.165,522.602,557.906,656.523
1541,0.428055556,297.33,484.72,309.807,616.744,631.165,522.602,557.906,656.523
1542,0.428333333,297.33,484.72,309.807,616.744,631.165,522.602,557.906,656.523
1543,0.428611111,297.346,484.923,309.83,616.96,631.252,522.75,558.05,656.589
1544,0.428888889,297.346,484.923,309.83,616.96,631.252,522.75,558.05,656.589
1545,0.429166667,297.346,484.923,309.83,616.96,631.252,522.75,558.05,656.589
1546,0.429444444,297.364,485.105,309.863,617.169,631.336,522.929,558.176,656.64
1547,0.429722222,297.364,485.105,309.863,617.169,631.336,522.929,558.176,656.64
1548,0.43,297.364,485.105,309.863,617.169,631.336,522.929,558.176,656.64
1549,0.430277778,297.364,485.105,309.863,617.169,631.336,522.929,558.176,656.64
1550,0.430555556,297.371,485.269,309.879,617.31,631.416,523.073,558.343,656.738
1551,0.430833333,297.371,485.269,309.879,617.31,631.416,523.073,558.343,656.738
1552,0.431111111,297.371,485.269,309.879,617.31,631.416,523.073,558.343,656.738
1553,0.431388889,297.388,485.482,309.909,617.515,631.5,523.249,558.466,656.825
1554,0.431666667,297.388,485.482,309.909,617.515,631.5,523.249,558.466,656.825
1555,0.431944444,297.388,485.482,309.909,617.515,631.5,523.249,558.466,656.825
1556,0.432222222,297.388,485.482,309.909,617.515,631.5,523.249,558.466,656.825
1557,0.4325,297.41,485.672,309.937,617.552,631.597,523.406,558.62,656.952
1558,0.432777778,297.41,485.672,309.937,617.552,631.597,523.406,558.62,656.952
1559,0.433055556,297.41,485.672,309.937,617.552,631.597,523.406,558.62,656.952
1560,0.433333333,297.429,485.863,309.969,617.784,631.714,523.569,558.775,657.069
1561,0.433611111,297.429,485.863,309.969,617.784,631.714,523.569,558.775,657.069
1562,0.433888889,297.429,485.863,309.969,617.784,631.714,523.569,558.775,657.069
1563,0.434166667,297.438,486.029,309.999,617.87,631.808,523.703,558.905,657.181
1564,0.434444444,297.438,486.029,309.999,617.87,631.808,523.703,558.905,657.181
1565,0.434722222,297.438,486.029,309.999,617.87,631.808,523.703,558.905,657.181
1566,0.435,297.438,486.029,309.999,617.87,631.808,523.703,558.905,657.181
1567,0.435277778,297.453,486.213,310.024,617.692,631.929,523.89,559.06,657.311
1568,0.435555556,297.453,486.213,310.024,617.692,631.929,523.89,559.06,657.311
