Clock Time,Time (s),MFC H2 SP (lpm),MFC CH4 SP (lpm),MFC CO2 SP (lpm),MFC He SP (lpm),MFC H2 (lpm),MFC CH4 (lpm),MFC CO2 (lpm),MFC He (lpm),P1 Limit (mbarg),P2 Limit (mbarg),DP1 Limit (mbar),DP2 Limit (mbar),P1 (mbarg),P2 (mbarg),DP1 (mbar),DP2 (mbar),T1 Limit (°C),T2 Limit (°C),T3 Limit (°C),T4 Limit (°C),T5 Limit (°C),T6 Limit (°C),T7 Limit (°C),T8 Limit (°C),T9 Limit (°C),T10 Limit (°C),T11 Limit (°C),T12 Limit (°C),T13 Limit (°C),T14 Limit (°C),T15 Limit (°C),T16 Limit (°C),T1 (°C),T2 (°C),T3 (°C),T4 (°C),T5 (°C),T6 (°C),T7 (°C),T8 (°C),T09 (°C),T10 (°C),T11 (°C),T12 (°C),T13 (°C),T14 (°C),T15 (°C),T16 (°C),Flow Module,Pressure Module,Temperature Module,Program Started,MFCs Manual,Alarm Triggered,Overpressure,Overtemperature,Emergency User Input,Flows Emergency Stop,Flow Module Comm Error,Pressure Module Comm Error,Temperature Module Comm Error
10:56:02,0.000,3.000,3.000,3.000,3.000,2.961,4.287,4.163,2.067,500.000,200.000,200.000,100.000,0.684,0.409,-0.290,-0.332,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.995,20.807,21.020,20.914,18.987,25.535,25.255,22.344,21.045,21.032,20.904,21.080,20.819,20.667,20.894,20.818,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10:56:03,1.000,3.000,3.000,3.000,3.000,2.961,4.287,4.163,2.067,500.000,200.000,200.000,100.000,0.684,0.409,-0.290,-0.332,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.995,20.807,21.020,20.914,18.987,25.535,25.255,22.344,21.045,21.032,20.904,21.080,20.819,20.667,20.894,20.818,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10:56:04,2.000,3.000,3.000,3.000,3.000,2.961,4.287,4.163,2.067,500.000,200.000,200.000,100.000,0.684,0.409,-0.290,-0.332,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.995,20.807,21.020,20.914,18.987,25.535,25.255,22.344,21.045,21.032,20.904,21.080,20.819,20.667,20.894,20.818,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10:56:05,3.000,3.000,3.000,3.000,3.000,2.961,4.287,4.163,2.067,500.000,200.000,200.000,100.000,0.684,0.409,-0.290,-0.332,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.995,20.807,21.020,20.914,18.987,25.535,25.255,22.344,21.045,21.032,20.904,21.080,20.819,20.667,20.894,20.818,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10:56:06,4.000,3.000,3.000,3.000,3.000,2.971,4.285,4.164,2.068,500.000,200.000,200.000,100.000,0.688,0.411,-0.290,-0.342,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.984,20.812,21.025,20.905,19.003,25.537,25.253,22.349,21.051,21.021,20.908,21.076,20.809,20.675,20.894,20.824,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10:56:07,5.000,3.000,3.000,3.000,3.000,2.971,4.285,4.164,2.068,500.000,200.000,200.000,100.000,0.688,0.411,-0.290,-0.342,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.984,20.812,21.025,20.905,19.003,25.537,25.253,22.349,21.051,21.021,20.908,21.076,20.809,20.675,20.894,20.824,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10:56:08,6.000,3.000,3.000,3.000,3.000,2.971,4.285,4.164,2.068,500.000,200.000,200.000,100.000,0.688,0.411,-0.290,-0.342,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.984,20.812,21.025,20.905,19.003,25.537,25.253,22.349,21.051,21.021,20.908,21.076,20.809,20.675,20.894,20.824,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10:56:09,7.000,3.000,3.000,3.000,3.000,2.968,4.292,4.165,2.068,500.000,200.000,200.000,100.000,0.684,0.410,-0.289,-0.339,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.975,20.815,21.030,20.927,19.015,25.534,25.258,22.349,21.066,21.049,20.912,21.085,20.834,20.680,20.906,20.833,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10:56:10,8.000,3.000,3.000,3.000,3.000,2.968,4.292,4.165,2.068,500.000,200.000,200.000,100.000,0.684,0.410,-0.289,-0.339,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.975,20.815,21.030,20.927,19.015,25.534,25.258,22.349,21.066,21.049,20.912,21.085,20.834,20.680,20.906,20.833,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10:56:11,9.000,3.000,3.000,3.000,3.000,2.968,4.292,4.165,2.068,500.000,200.000,200.000,100.000,0.684,0.410,-0.289,-0.339,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.975,20.815,21.030,20.927,19.015,25.534,25.258,22.349,21.066,21.049,20.912,21.085,20.834,20.680,20.906,20.833,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
