Clock Time,Time (s),MFC H2 SP (lpm),MFC CH4 SP (lpm),MFC CO2 SP (lpm),MFC He SP (lpm),MFC H2 (lpm),MFC CH4 (lpm),MFC CO2 (lpm),MFC He (lpm),P1 Limit (mbarg),P2 Limit (mbarg),DP1 Limit (mbar),DP2 Limit (mbar),P1 (mbarg),P2 (mbarg),DP1 (mbar),DP2 (mbar),T1 Limit (°C),T2 Limit (°C),T3 Limit (°C),T4 Limit (°C),T5 Limit (°C),T6 Limit (°C),T7 Limit (°C),T8 Limit (°C),T9 Limit (°C),T10 Limit (°C),T11 Limit (°C),T12 Limit (°C),T13 Limit (°C),T14 Limit (°C),T15 Limit (°C),T16 Limit (°C),T1 (°C),T2 (°C),T3 (°C),T4 (°C),T5 (°C),T6 (°C),T7 (°C),T8 (°C),T09 (°C),T10 (°C),T11 (°C),T12 (°C),T13 (°C),T14 (°C),T15 (°C),T16 (°C),Flow Module,Pressure Module,Temperature Module,Program Started,MFCs Manual,Alarm Triggered,Overpressure,Overtemperature,Emergency User Input,Flows Emergency Stop,Flow Module Comm Error,Pressure Module Comm Error,Temperature Module Comm Error
13:31:28,0.000,1.000,2.000,1.000,1.000,0.992,2.870,1.402,0.694,500.000,200.000,200.000,100.000,0.681,0.410,-0.477,-0.347,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,21.945,20.798,22.922,21.129,19.512,24.837,24.628,34.711,25.364,23.113,24.996,22.556,21.073,20.988,21.222,20.809,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:29,1.000,1.000,2.000,1.000,1.000,0.992,2.870,1.402,0.694,500.000,200.000,200.000,100.000,0.681,0.410,-0.477,-0.347,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,21.945,20.798,22.922,21.129,19.512,24.837,24.628,34.711,25.364,23.113,24.996,22.556,21.073,20.988,21.222,20.809,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:30,2.000,1.000,2.000,1.000,1.000,0.992,2.870,1.402,0.694,500.000,200.000,200.000,100.000,0.681,0.410,-0.477,-0.347,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,21.945,20.798,22.922,21.129,19.512,24.837,24.628,34.711,25.364,23.113,24.996,22.556,21.073,20.988,21.222,20.809,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:31,3.000,1.000,2.000,1.000,1.000,0.992,2.870,1.402,0.694,500.000,200.000,200.000,100.000,0.681,0.410,-0.477,-0.347,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,21.945,20.798,22.922,21.129,19.512,24.837,24.628,34.711,25.364,23.113,24.996,22.556,21.073,20.988,21.222,20.809,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:32,4.000,1.000,2.000,1.000,1.000,0.995,2.873,1.399,0.691,500.000,200.000,200.000,100.000,0.687,0.414,-0.471,-0.336,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,21.953,20.805,22.978,21.133,19.530,24.852,24.630,34.292,25.452,23.178,25.079,22.642,21.075,20.992,21.251,20.814,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:33,5.000,1.000,2.000,1.000,1.000,0.995,2.873,1.399,0.691,500.000,200.000,200.000,100.000,0.687,0.414,-0.471,-0.336,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,21.953,20.805,22.978,21.133,19.530,24.852,24.630,34.292,25.452,23.178,25.079,22.642,21.075,20.992,21.251,20.814,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:34,6.000,1.000,2.000,1.000,1.000,0.995,2.873,1.399,0.691,500.000,200.000,200.000,100.000,0.687,0.414,-0.471,-0.336,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,21.953,20.805,22.978,21.133,19.530,24.852,24.630,34.292,25.452,23.178,25.079,22.642,21.075,20.992,21.251,20.814,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:35,7.000,1.000,2.000,1.000,1.000,0.990,2.871,1.390,0.690,500.000,200.000,200.000,100.000,0.685,0.418,-0.480,-0.341,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,21.919,20.807,23.029,21.142,19.528,24.844,24.629,33.888,25.509,23.212,25.124,22.710,21.067,21.000,21.237,20.811,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:36,8.000,1.000,2.000,1.000,1.000,0.990,2.871,1.390,0.690,500.000,200.000,200.000,100.000,0.685,0.418,-0.480,-0.341,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,21.919,20.807,23.029,21.142,19.528,24.844,24.629,33.888,25.509,23.212,25.124,22.710,21.067,21.000,21.237,20.811,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:37,9.000,1.000,2.000,1.000,1.000,0.990,2.871,1.390,0.690,500.000,200.000,200.000,100.000,0.685,0.418,-0.480,-0.341,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,21.919,20.807,23.029,21.142,19.528,24.844,24.629,33.888,25.509,23.212,25.124,22.710,21.067,21.000,21.237,20.811,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:38,10.000,1.000,2.000,1.000,1.000,0.990,2.871,1.390,0.690,500.000,200.000,200.000,100.000,0.685,0.418,-0.480,-0.341,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,21.919,20.807,23.029,21.142,19.528,24.844,24.629,33.888,25.509,23.212,25.124,22.710,21.067,21.000,21.237,20.811,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:39,11.000,1.000,2.000,1.000,1.000,0.995,2.860,1.396,0.691,500.000,200.000,200.000,100.000,0.682,0.413,-0.475,-0.328,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,22.429,20.808,23.075,21.141,19.516,24.853,24.618,46.927,25.570,23.242,25.159,22.760,21.075,20.995,21.242,20.808,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:40,12.000,1.000,2.000,1.000,1.000,0.995,2.860,1.396,0.691,500.000,200.000,200.000,100.000,0.682,0.413,-0.475,-0.328,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,22.429,20.808,23.075,21.141,19.516,24.853,24.618,46.927,25.570,23.242,25.159,22.760,21.075,20.995,21.242,20.808,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:41,13.000,1.000,2.000,1.000,1.000,0.995,2.860,1.396,0.691,500.000,200.000,200.000,100.000,0.682,0.413,-0.475,-0.328,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,22.429,20.808,23.075,21.141,19.516,24.853,24.618,46.927,25.570,23.242,25.159,22.760,21.075,20.995,21.242,20.808,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:42,14.000,1.000,2.000,1.000,1.000,0.993,2.875,1.387,0.690,500.000,200.000,200.000,100.000,0.677,0.411,-0.472,-0.338,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,23.531,20.811,23.163,21.149,19.535,24.867,24.634,63.235,25.635,23.273,25.218,22.838,21.082,21.001,21.246,20.812,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:43,15.000,1.000,2.000,1.000,1.000,0.993,2.875,1.387,0.690,500.000,200.000,200.000,100.000,0.677,0.411,-0.472,-0.338,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,23.531,20.811,23.163,21.149,19.535,24.867,24.634,63.235,25.635,23.273,25.218,22.838,21.082,21.001,21.246,20.812,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:44,16.000,1.000,2.000,1.000,1.000,0.993,2.875,1.387,0.690,500.000,200.000,200.000,100.000,0.677,0.411,-0.472,-0.338,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,23.531,20.811,23.163,21.149,19.535,24.867,24.634,63.235,25.635,23.273,25.218,22.838,21.082,21.001,21.246,20.812,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:31:45,17.000,1.000,2.000,1.000,1.000,0.993,2.875,1.387,0.690,500.000,200.000,200.000,100.000,0.677,0.411,-0.472,-0.338,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,23.531,20.811,23.163,21.149,19.535,24.867,24.634,63.235,25.635,23.273,25.218,22.838,21.082,21.001,21.246,20.812,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
