Clock Time,Time (s),MFC H2 SP (lpm),MFC CH4 SP (lpm),MFC CO2 SP (lpm),MFC He SP (lpm),MFC H2 (lpm),MFC CH4 (lpm),MFC CO2 (lpm),MFC He (lpm),P1 Limit (mbarg),P2 Limit (mbarg),DP1 Limit (mbar),DP2 Limit (mbar),P1 (mbarg),P2 (mbarg),DP1 (mbar),DP2 (mbar),T1 Limit (°C),T2 Limit (°C),T3 Limit (°C),T4 Limit (°C),T5 Limit (°C),T6 Limit (°C),T7 Limit (°C),T8 Limit (°C),T9 Limit (°C),T10 Limit (°C),T11 Limit (°C),T12 Limit (°C),T13 Limit (°C),T14 Limit (°C),T15 Limit (°C),T16 Limit (°C),T1 (°C),T2 (°C),T3 (°C),T4 (°C),T5 (°C),T6 (°C),T7 (°C),T8 (°C),T09 (°C),T10 (°C),T11 (°C),T12 (°C),T13 (°C),T14 (°C),T15 (°C),T16 (°C),Flow Module,Pressure Module,Temperature Module,Program Started,MFCs Manual,Alarm Triggered,Overpressure,Overtemperature,Emergency User Input,Flows Emergency Stop,Flow Module Comm Error,Pressure Module Comm Error,Temperature Module Comm Error
13:22:34,0.000,1.000,1.000,1.000,1.000,0.992,1.433,1.396,0.691,500.000,200.000,200.000,100.000,0.683,0.408,-0.482,-0.341,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,24.089,30.454,51.486,23.078,21.695,25.103,24.853,35.363,49.432,54.589,55.040,49.894,23.477,23.257,23.139,23.118,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:22:34,1.000,1.000,1.000,1.000,1.000,0.992,1.433,1.396,0.691,500.000,200.000,200.000,100.000,0.683,0.408,-0.482,-0.341,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,24.089,30.454,51.486,23.078,21.695,25.103,24.853,35.363,49.432,54.589,55.040,49.894,23.477,23.257,23.139,23.118,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:22:35,2.000,1.000,1.000,1.000,1.000,0.992,1.433,1.396,0.691,500.000,200.000,200.000,100.000,0.683,0.408,-0.482,-0.341,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,24.089,30.454,51.486,23.078,21.695,25.103,24.853,35.363,49.432,54.589,55.040,49.894,23.477,23.257,23.139,23.118,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:22:36,3.000,1.000,1.000,1.000,1.000,0.992,1.440,1.396,0.689,500.000,200.000,200.000,100.000,0.685,0.409,-0.491,-0.338,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,24.025,30.449,51.428,23.067,21.673,25.090,24.841,35.269,49.347,54.503,54.935,49.793,23.473,23.245,23.125,23.116,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:22:37,4.000,1.000,1.000,1.000,1.000,0.992,1.440,1.396,0.689,500.000,200.000,200.000,100.000,0.685,0.409,-0.491,-0.338,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,24.025,30.449,51.428,23.067,21.673,25.090,24.841,35.269,49.347,54.503,54.935,49.793,23.473,23.245,23.125,23.116,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:22:38,5.000,1.000,1.000,1.000,1.000,0.992,1.440,1.396,0.689,500.000,200.000,200.000,100.000,0.685,0.409,-0.491,-0.338,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,24.025,30.449,51.428,23.067,21.673,25.090,24.841,35.269,49.347,54.503,54.935,49.793,23.473,23.245,23.125,23.116,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:22:39,6.000,1.000,1.000,1.000,1.000,0.992,1.440,1.396,0.689,500.000,200.000,200.000,100.000,0.685,0.409,-0.491,-0.338,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,24.025,30.449,51.428,23.067,21.673,25.090,24.841,35.269,49.347,54.503,54.935,49.793,23.473,23.245,23.125,23.116,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:22:40,7.000,1.000,1.000,1.000,1.000,0.996,1.444,1.399,0.692,500.000,200.000,200.000,100.000,0.685,0.411,-0.486,-0.333,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,24.012,30.436,51.385,23.081,21.682,25.101,24.849,35.161,49.235,54.418,54.862,49.726,23.462,23.250,23.127,23.119,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:22:41,8.000,1.000,1.000,1.000,1.000,0.996,1.444,1.399,0.692,500.000,200.000,200.000,100.000,0.685,0.411,-0.486,-0.333,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,24.012,30.436,51.385,23.081,21.682,25.101,24.849,35.161,49.235,54.418,54.862,49.726,23.462,23.250,23.127,23.119,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13:22:42,9.000,1.000,1.000,1.000,1.000,0.996,1.444,1.399,0.692,500.000,200.000,200.000,100.000,0.685,0.411,-0.486,-0.333,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,24.012,30.436,51.385,23.081,21.682,25.101,24.849,35.161,49.235,54.418,54.862,49.726,23.462,23.250,23.127,23.119,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
