variant,simulation_id,z_mm,Tside_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_side_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qcore_side_W
fitted_side_topology,E68,2.74,943.5755528670751,1016.2624907578779,298.7555,1016.2583457822009,29.432301535859573,977.1867846738196,0.017150718694700993,12.061641049243265,0.999994223086701,191.12901513597964,12.999351393100811
fitted_side_topology,E68,8.220000000000002,964.4426598440049,1003.6702053256324,1016.2583457822009,1003.6748301900286,15.097847925021782,688.6685284254584,0.01831392871689047,7.909063365307149,0.9996326014622946,-3.6026243659174897,7.0154647148651295
fitted_side_topology,E68,13.700000000000001,969.7215487501549,993.8680506732319,1003.6748301900286,993.8713445247123,15.367633310948266,695.1049288901165,0.018616302290162763,7.99877167007354,0.9996641250601367,-2.801169540821914,4.3183668554564285
fitted_side_topology,E68,19.180000000000003,967.9898421935249,985.3160554883655,993.8713445247123,985.3187215553804,15.594154569677784,700.4668237410348,0.018516746586118613,8.073700613097948,0.9996883720697693,-2.4397541514029824,3.098624614917871
fitted_side_topology,E68,24.66,963.1056861066827,977.3166819692459,985.3187215553804,977.3190101733829,15.802659568031109,705.3687381641834,0.018237870340250553,8.14235452266027,0.9997090486604046,-2.278622216588368,2.5414982969964335
fitted_side_topology,E68,30.14,956.7892721999486,969.5476761003908,977.3190101733829,969.5497919495391,16.00515301739662,710.0990858211297,0.01788138585721637,8.208740903556167,0.9997277366886655,-2.2097927000497815,2.2817163623829244
fitted_side_topology,E68,35.620000000000005,949.7994197771516,961.8535654099552,969.5497919495391,961.8555268773857,16.207486149427986,714.796424671383,0.017492342929756786,8.274792545786221,0.9997451390729721,-2.1853661397955153,2.1557666256326478
fitted_side_topology,E68,41.1,942.4628197457683,954.1520497800472,961.8555268773857,954.153886377928,16.412744033801502,719.5322758201944,0.017090114084653683,8.341512194652566,0.9997615884544565,-2.1843415259760413,2.0905050224932475
fitted_side_topology,E68,46.580000000000005,934.9108664151692,946.3917510125397,954.153886377928,946.3934799580828,16.622821900125295,724.3492130039201,0.016682568080703276,8.409501041210293,0.9997772590322396,-2.1978297061015795,2.0532444688902207
fitted_side_topology,E68,52.06,927.1852409925981,938.5329026628156,946.3934799580828,938.5345356496301,16.83916486348473,729.2785187196075,0.016272407546228346,8.47920459035023,0.9997922561214966,-2.222461913629719,2.0294188450032777
fitted_side_topology,E68,57.54,919.2847020414457,930.5382711390199,938.5345356496301,930.5398171829326,17.063127138106303,734.3486012872994,0.01585997075396231,8.551030421642722,0.9998066542307865,-2.257453452099172,2.0125913041718264
fitted_side_topology,E68,63.02,911.1855301321191,922.3686161753509,930.5398171829326,922.3700827983156,17.2961615812115,739.5892894233407,0.015444459932417956,8.6254087241984,0.999820513170179,-2.3033008890421636,1.999986095901364
fitted_side_topology,E68,68.50000000000001,902.8501299912613,913.9801359287285,922.3700827983156,913.9815296276613,17.53993721478723,745.0343463405175,0.01502447404603361,8.702828151419862,0.9998338846533245,-2.3612107780278446,1.9904932356043257
fitted_side_topology,E68,73.98000000000002,894.2302609180565,905.3227489824282,913.9815296276613,905.3240753805231,17.796430779567732,750.7232879028614,0.014598235661442794,8.783862119347903,0.99984681467872,-2.4328559335814806,1.9837835291557788
fitted_side_topology,E68,79.46000000000002,885.2677660318515,896.338702522203,905.3240753805231,896.3399663695225,18.068015140440764,756.7030222836612,0.014163684253715307,8.869192799303242,0.9998593439204516,-2.520276527110504,1.9799292398998072
fitted_side_topology,E68,84.94000000000001,875.8940387819458,886.9612942145279,896.3399663695225,886.9624993077865,18.357557121568846,763.0295739762684,0.013718511602188345,8.959636513706522,0.9998715070493266,-2.6258404621716775,1.9792709185448072
fitted_side_topology,E68,90.42000000000002,866.0286803751528,877.1136540004976,886.9624993077865,877.1148030520694,18.668532966914135,769.7700386750411,0.013260170479129219,9.056172617625387,0.9998833313412886,-2.7522175818862884,1.9824396448724848
fitted_side_topology,E68,95.90000000000002,855.5773218665498,866.7076539443292,877.1148030520694,866.7087484154251,19.00516752464942,777.0048514030989,0.01278586388429668,9.15997703403537,0.9998948346867549,-2.9023331098849727,1.9905515626248904
fitted_side_topology,E68,101.38000000000001,844.4280742318219,855.6431748842676,866.7087484154251,855.6442147935514,19.37260097527695,784.8303818178358,0.012292501613310566,9.27246060185851,0.9999060230108425,-3.0792555423652854,2.005711597166933
fitted_side_topology,E68,106.86000000000001,832.4451737769413,843.8082549257457,855.6442147935514,843.8092386470149,19.777081230333764,793.3617303952491,0.011776580426578007,9.39531030791143,0.9999168870729399,-3.2859376213465614,2.0321764686735944
fitted_side_topology,E68,112.34,819.4565036329716,831.081255827507,843.8092386470149,831.0821798968334,20.226164363007392,802.7352575448949,0.011233885736250447,9.530526401758252,0.9999273986035709,-3.5246443968018513,2.0789737884061585
fitted_side_topology,E68,117.82000000000002,805.2275694725402,817.3374779764155,831.0821798968334,817.338336941207,20.728863968231177,813.1095433535019,0.010658796994011767,9.680436059491699,0.999937505753377,-3.7957196706158394,2.165739272393997
fitted_side_topology,E68,123.30000000000003,789.4056492116171,802.4654057415864,817.338336941207,802.4661921046684,21.295585746891902,824.6614741828791,0.0100427574327134,9.847634798672914,0.9999471279015986,-4.094955502192716,2.335610347163845
fitted_side_topology,E68,128.78,771.3991057779485,786.4035774127436,802.4661921046684,786.4042817572157,21.93742646421421,837.5694235329926,0.009371080667325919,10.034737517579952,0.9999561500735993,-4.408022512940726,2.6834037161055724
