variant,simulation_id,z_mm,Tside_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_side_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qcore_side_W
fitted_side_topology,E70,2.74,1069.5640291884622,1181.6828294036065,299.03999999999996,1180.499560790021,10.968903712376678,397.63931764075045,0.02497886201559448,6.614640001482443,0.9986594026777681,174.22774214891035,20.051356186706883
fitted_side_topology,E70,8.220000000000002,1103.0845791060074,1160.8526682045729,1180.499560790021,1161.1521984891704,5.326084704817358,272.3150859832399,0.027401776703117064,4.18345893701647,0.9847543175952719,-4.14085253168013,10.331260489035232
fitted_side_topology,E70,13.700000000000001,1111.4501882288357,1145.07330422935,1161.1521984891704,1145.3027928027593,5.461145354535591,275.90120211452813,0.028029948142523554,4.249409536236769,0.9857273410906833,-3.3835281598445914,6.013167049054902
fitted_side_topology,E70,19.180000000000003,1108.6581861197715,1131.4530365318578,1145.3027928027593,1131.6397820241832,5.578298087433307,278.9825366290637,0.02781924167441304,4.3062762274509225,0.9865163336687862,-2.9104045067379025,4.076637138092634
fitted_side_topology,E70,24.66,1100.9190991112516,1118.8009777196053,1131.6397820241832,1118.9653205343589,5.685987271699582,281.7910163438443,0.027240714923982088,4.3582728702320646,0.9871995233469717,-2.69447433122536,3.1979999480508328
fitted_side_topology,E70,30.14,1090.97672578288,1106.576270806022,1118.9653205343589,1106.7270795918882,5.790649181559598,284.49868223690567,0.026509329315627918,4.408555559428539,0.9878272515509103,-2.596777555375232,2.789826799870971
fitted_side_topology,E70,35.620000000000005,1080.03525762827,1094.525023100262,1106.7270795918882,1094.6662987188997,5.895428858955882,287.1879647007895,0.02571971090558258,4.458647056935081,0.9884219829063411,-2.554291019128433,2.5913535284291367
fitted_side_topology,E70,41.1,1068.614718679866,1082.5198079880804,1094.6662987188997,1082.6534921737345,6.0019439003291986,289.90001116902516,0.024912409736458342,4.5093153835158795,0.9889940075189808,-2.5392994176382797,2.4867898870836855
fitted_side_topology,E70,46.580000000000005,1056.930149434479,1070.4880021705317,1082.6534921737345,1070.615151534166,6.111140376089696,292.657789766614,0.02410411233681232,4.560996047146772,0.9895483565724996,-2.539795968161287,2.4246900057425784
fitted_side_topology,E70,52.06,1045.0594902116118,1058.3796459626974,1070.615151534166,1058.5009269468344,6.223692073598346,295.47672291114924,0.023301040966861256,4.613987260313636,0.990087783179154,-2.5507876894626347,2.382180213442503
fitted_side_topology,E70,57.54,1033.017751724329,1046.1528701422792,1058.5009269468344,1046.268768395213,6.340189757518076,298.3696350621468,0.022504824837433934,4.668541309592868,0.9906140492574388,-2.570445070984975,2.3490880873457556
fitted_side_topology,E70,63.02,1020.7896196048232,1033.7671203478508,1046.268768395213,1033.8780289771942,6.4612355589228905,301.3491391390037,0.02171505923020309,4.724909055125717,0.9911284793074245,-2.5983971671624584,2.320899700249831
fitted_side_topology,E70,68.50000000000001,1008.3436106493097,1021.1798393038785,1033.8780289771942,1021.286095281831,6.587495621202574,304.4288869311885,0.02093041962027557,4.7833636475738075,0.9916321947705836,-2.634976207885037,2.2956345622043712
fitted_side_topology,E70,73.98000000000002,995.6380224134783,1008.344684060576,1021.286095281831,1008.4465820501748,6.71973560807521,307.62433377547643,0.020149148778916194,4.844215410062037,0.9921262072693098,-2.6808814354981005,2.2724627639701445
fitted_side_topology,E70,79.46000000000002,982.6231978335722,995.2104347969449,1008.4465820501748,995.3082307687333,6.8588506965046285,310.9533165677257,0.019369273046896483,4.907823406251382,0.9926114472801365,-2.737026133249711,2.2511048216245246
fitted_side_topology,E70,84.94000000000001,969.2420633425379,981.7202426140375,995.3082307687333,981.8141524531188,7.005895810269921,314.43658502870716,0.018588701070859415,4.974606294259328,0.9930887606014844,-2.80446091088097,2.2316009148715867
fitted_side_topology,E70,90.42000000000002,955.429697769857,967.81110553542,981.8141524531188,967.9013007640232,7.162119155977935,318.0983519016395,0.01780526707138471,5.04505369419622,0.9935588854959007,-2.8843209914406076,2.2142942728942
fitted_side_topology,E70,95.90000000000002,941.1120059083522,953.4136194535105,967.9013007640232,953.5002208103756,7.32900065061192,321.9668865433394,0.017016734562976615,5.119738518897187,0.9940224142836218,-2.977764153871589,2.200023853197355
fitted_side_topology,E70,101.38000000000001,926.2029216460407,938.4522284937403,953.5002208103756,938.5352973550849,7.508295317345756,326.0751368799781,0.016220742234460534,5.199329941812792,0.9944797379213992,-3.0858628202980642,2.1906693094483884
fitted_side_topology,E70,106.86000000000001,910.5984937325346,922.8465128537616,938.5352973550849,922.9260398160386,7.7020786883634536,330.4612941735082,0.015414628619290925,5.284605260783781,0.9949309672607027,-3.2093870921723338,2.1904390121019732
fitted_side_topology,E70,112.34,894.1639737741714,906.5147053431368,922.9260398160386,906.5905943483074,7.912783797283104,335.16905473118476,0.014594989505524007,5.376455686994744,0.9953758175305054,-3.348348356457268,2.2088081336985295
fitted_side_topology,E70,117.82000000000002,876.7051355163723,889.3820436325342,906.5905943483074,889.4540884389686,8.143200802743674,340.246952770191,0.01375665781575184,5.475873436858918,0.9958134297521977,-3.501022698832238,2.267141634547959
fitted_side_topology,E70,123.30000000000003,857.9043471007265,871.39964986451,889.4540884389686,871.4674970182967,8.396364783237296,345.745239108416,0.012890474035922134,5.583889401143483,0.996242079004177,-3.66184602716116,2.413503551989698
fitted_side_topology,E70,128.78,837.1788282002241,852.5863184306241,871.4674970182967,852.6494065647539,8.675147007308947,351.70666620729014,0.01197862566424415,5.701388159738882,0.9966586760547389,-3.816869847614829,2.755479669423259
fitted_side_topology,E70,134.26000000000002,813.3701902244728,833.1199783155017,852.6494065647539,833.1774360344018,8.981101511453216,358.14262223858964,0.010985429413369758,5.828628394086941,0.9970578903710472,-3.9339728100829845,3.53205737900602
