variant,simulation_id,z_mm,Tside_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_side_W_m_K,UA_over_mcp,effectiveness,Qgas_W,Qcore_side_W
fitted_side_topology,E78,2.74,576.4991746110564,594.8889539661792,298.15999999999997,594.8880090857255,32.05127791787042,788.5063373513899,0.003911545195452506,12.657271251684564,0.9999968156782778,60.779266186730496,3.288833053305434
fitted_side_topology,E78,8.220000000000002,577.9390396833121,589.4203806909904,594.8880090857255,589.420784074876,19.847954488360013,609.068281028768,0.003940926897969529,9.514466836502464,0.9999262232440874,-1.1507481446880414,2.0533260934316186
fitted_side_topology,E78,13.700000000000001,576.4533373769976,584.5578728867055,589.420784074876,584.5582032347785,20.13214813788166,613.6902183263647,0.003910612253141587,9.597000961092947,0.9999320678375045,-1.0223799082226777,1.4494172959497584
fitted_side_topology,E78,19.180000000000003,573.5536655096881,579.9921764046525,584.5582032347785,579.9924636853434,20.397993887419705,617.9894360217394,0.0038518951945248933,9.673694227186033,0.9999370830041955,-0.9590287750158103,1.1514650087156808
fitted_side_topology,E78,24.66,569.9716442207941,575.571764595309,579.9924636853434,575.5720228052448,20.657308973820864,622.1608564406023,0.003780176117438961,9.7480354480225,0.9999415907008055,-0.927647502040261,1.0015270240348533
fitted_side_topology,E78,30.14,566.0580902029443,571.2206226908796,575.5720228052448,571.2208587785472,20.9162088078586,626.3041693573722,0.0037028429150804494,9.821805008006049,0.9999457444359683,-0.9122865229474362,0.9232686894829518
fitted_side_topology,E78,35.620000000000005,561.9792030374525,566.8988395204741,571.2208587785472,566.8990572574806,21.177994399624637,630.4723117430613,0.003623372762583234,9.895945329074008,0.9999496214631164,-0.9053267610257325,0.8798291030665092
fitted_side_topology,E78,41.1,557.8117927545965,562.5836513984634,566.8990572574806,562.5838530832284,21.444612215163275,634.6957424502511,0.003543360647202781,9.97099602678976,0.9999532640100235,-0.9031506523483898,0.8534004748283782
fitted_side_topology,E78,46.580000000000005,553.589257937817,558.2602992340157,562.5838530832284,558.2604864531613,21.717380863934153,638.9944264014214,0.003463500431045633,10.04730843989097,0.9999566978573303,-0.9040682349768546,0.8353702734347176
fitted_side_topology,E78,52.06,549.3237343191366,553.9175982302793,558.2604864531613,553.9177722029578,21.997355099529155,643.38378129078,0.0033840546995262473,10.125151906922063,0.9999599407883408,-0.9073223811513675,0.8215678492708086
fitted_side_topology,E78,57.54,545.0167474753462,549.5457735735489,553.9177722029578,549.5459353092687,22.285511710879646,647.8776731935393,0.0033050788577060944,10.204767171390541,0.9999630064569012,-0.9126109449133445,0.8099722374810772
fitted_side_topology,E78,63.02,540.6643209446427,545.1353876831565,549.5459353092687,545.1355380556265,22.58284858436068,652.4899761599413,0.003226527833555811,10.286394068193587,0.9999659061679452,-0.9198567596773956,0.7996067701085658
fitted_side_topology,E78,68.50000000000001,536.2594040072338,540.6767952895143,545.1355380556265,540.6769350724289,22.890441995235115,657.2354383743997,0.003148306794385385,10.370286783842916,0.9999686497019528,-0.9290964852423059,0.7900074371746274
fitted_side_topology,E78,73.98000000000002,531.7929925250589,536.1598568674675,540.6769350724289,536.1599867528951,23.20948438395104,662.1302186014917,0.0030702950611357816,10.456723192352545,0.9999712456987252,-0.9404262168472006,0.7809711857479954
fitted_side_topology,E78,79.46000000000002,527.2545916668739,531.5737844314095,536.1599867528951,531.5739050401113,23.54131357015429,667.1922698084496,0.0029923569268214857,10.546011423019399,0.9999737018357874,-0.9539736209190699,0.7724455880241627
fitted_side_topology,E78,84.94000000000001,522.632306639214,526.9070667393619,531.5739050401113,526.9071786272373,23.88743857905091,672.4416519640251,0.0029143455205142953,10.638495119409702,0.9999760249084684,-0.9698812369681382,0.7644992384534117
fitted_side_topology,E78,90.42000000000002,517.9126449905331,522.1474640622458,526.9071786272373,522.14756772474,24.249563905813353,677.9008019342791,0.0028361018738784745,10.734557885146906,0.9999782208590884,-0.9882919205746004,0.7573561742565129
