simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
E67,heating,T8,119.27679890415132,-83.47553433788107,350.0,0.0003966590279115668
E67,heating,T12_perim,131.2324735000169,-88.84992284357008,550.0,0.00027275942933164713
E67,heating,T11_perim,100.15425470402938,-86.5352063635844,300.0,0.00019802556929298613
E67,heating,T9_core,128.84987985787205,-100.38299063820978,500.0,0.00017781456647249054
E67,heating,T10_core,53.351799277630654,-53.74174104571546,0.0,8.23873369602496e-5
E67,heating,T3,194.226324224692,-242.88396341789473,-250.0,8.662127381621452e-5
E67,heating,T2,4.11598011293233,3.541331947153367,0.0,2.1269467337558896e-5
E68,heating,T8,95.75888104508422,-66.64813364205213,450.0,0.00018337991912197236
E68,heating,T12_perim,100.80226022471393,-59.691837708933804,700.0,0.00013377613451622403
E68,heating,T11_perim,63.58728238260904,-50.678975074685354,200.0,0.00010013767731222683
E68,heating,T9_core,92.37771233603607,-61.523225539291275,600.0,6.770532135168333e-5
E68,heating,T10_core,29.42087086016141,-24.958998784149344,0.0,4.707318071441839e-5
E68,heating,T3,211.8192189887229,-257.16938103241284,0.0,5.566850687975572e-5
E68,heating,T2,5.0531039343984405,5.857026323520927,50.0,1.0598353978535087e-5
E69,heating,T8,62.02172528346109,-33.43045217843519,400.0,9.045473608191413e-5
E69,heating,T12_perim,71.59211345986924,-23.455189834289058,600.0,0.00014168378357906882
E69,heating,T11_perim,43.16298379419406,-15.914092044995414,200.0,0.00014388559643807944
E69,heating,T9_core,60.43832523198722,-22.60629189305223,550.0,7.673922888389525e-5
E69,heating,T10_core,24.309800626125412,1.2472452524983737,0.0,9.229258108831056e-5
E69,heating,T3,226.9689618967905,-265.6368701362017,450.0,0.00018468060397261178
E69,heating,T2,9.680064410856255,11.1089403431086,-50.0,8.190237415575704e-5
E70,heating,T8,102.2183211228126,-67.22492353182656,550.0,8.703774154970777e-5
E70,heating,T12_perim,82.81418041280021,-36.592465456045375,750.0,9.133320924275926e-5
E70,heating,T11_perim,35.02897249500598,-17.00401669349901,200.0,6.48629684351487e-5
E70,heating,T9_core,73.95878776931141,-34.93630344301482,700.0,5.54584479384178e-5
E70,heating,T10_core,19.70692222132066,-6.488480202219421,100.0,3.8983535857928555e-5
E70,heating,T3,240.10217880882516,-286.688051471455,300.0,5.201432535058193e-5
E70,heating,T2,3.758899639851936,4.352556647784525,200.0,6.327829566480637e-6
E71,heating,T8,67.51408852765081,-29.704615420593882,550.0,0.0003690352397593437
E71,heating,T12_perim,44.06717728810315,7.840335455363402,650.0,0.0001185597687598473
E71,heating,T11_perim,25.39583615717594,25.4920044210553,50.0,5.396798383289057e-5
E71,heating,T9_core,38.697802983475654,5.283560730344334,650.0,5.027672035686053e-5
E71,heating,T10_core,24.664556043961166,24.929528017380676,0.0,3.1480879225631994e-5
E71,heating,T3,232.78935798862102,-280.8386858682487,500.0,5.0243722078629636e-5
E71,heating,T2,4.9084724608318595,6.345511018678906,250.0,6.0609250238611035e-6
E72,heating,T8,74.29860150691074,-75.70844823648417,100.0,0.0002042608186486963
E72,heating,T12_perim,109.83353203553925,-96.16796925781046,400.0,0.00023380588983459253
E72,heating,T11_perim,101.87656360026202,-99.38130168064197,200.0,0.00029419502722300784
E72,heating,T9_core,107.96890006304689,-105.4516186143951,350.0,0.0001407249983931717
E72,heating,T10_core,56.43271184995325,-65.55556852362315,-150.0,8.800902619925363e-5
E72,heating,T3,133.99210960864724,-171.8651946475984,-450.0,0.00010570496749357564
E72,heating,T2,4.322981402481056,5.405989296160385,-100.0,5.556443416293166e-5
E73,heating,T8,64.35057472387359,-51.804041608948864,300.0,0.00010727138187801782
E73,heating,T12_perim,98.32885097577719,-75.32273362048,550.0,0.00016043077623373263
E73,heating,T11_perim,78.52032250463438,-73.44361604610765,200.0,0.00015979779954272534
E73,heating,T9_core,86.2005975390579,-72.84196492605076,400.0,7.322930152915448e-5
E73,heating,T10_core,43.8692830032594,-46.667694555799926,-100.0,7.374720435223846e-5
E73,heating,T3,176.22589936128716,-214.94787188624804,-200.0,0.00010132263568215752
E73,heating,T2,6.041018090409407,7.264901085810095,-100.0,4.4166034368785646e-5
E74,heating,T8,48.433213101129645,-19.766708668507363,500.0,6.190975955800424e-5
E74,heating,T12_perim,77.2570480955981,-43.45627856842407,700.0,8.164042285406251e-5
E74,heating,T11_perim,44.53900959271341,-34.583587347379876,200.0,7.174816215601297e-5
E74,heating,T9_core,63.801477534732314,-36.08441672413255,600.0,4.3573388775254954e-5
E74,heating,T10_core,27.073000599556565,-22.493219862947058,100.0,4.106522302549819e-5
E74,heating,T3,198.3425997886275,-241.4117997571676,0.0,6.268673582597352e-5
E74,heating,T2,5.140413920555862,7.106132514984381,150.0,8.822127439508676e-6
E75,heating,T8,29.529832910502904,3.8723341409069008,500.0,3.718635906320689e-5
E75,heating,T12_perim,52.208938244610216,-18.126604512530662,550.0,6.111772147628642e-5
E75,heating,T11_perim,21.412483737908556,-5.577961819648067,50.0,5.552364135590434e-5
E75,heating,T9_core,44.183565854559895,-14.606462409384221,500.0,3.863408123625237e-5
E75,heating,T10_core,14.656996686067576,-3.395868011091011,-50.0,3.498489891129294e-5
E75,heating,T3,197.60579415118465,-244.0393017476219,50.0,5.742919973965691e-5
E75,heating,T2,5.92245954011815,8.507521525195784,150.0,8.107982083141036e-6
E76,heating,T8,34.37722271440693,47.21689565607676,450.0,3.276587838881207e-5
E76,heating,T12_perim,32.77448105892507,31.543042519843425,400.0,4.80897815103446e-5
E76,heating,T11_perim,37.76054668003943,41.17682121704638,-100.0,4.6648331682848665e-5
E76,heating,T9_core,27.897626156864543,25.466530594860956,450.0,3.443422640263043e-5
E76,heating,T10_core,29.60871515173108,31.081592469517204,-50.0,3.233340506119908e-5
E76,heating,T3,191.5533580155586,-236.3091892676606,200.0,5.103689492850177e-5
E76,heating,T2,8.048279907800236,12.100016075761914,150.0,7.576461179106723e-6
E77,heating,T8,11.402499171176341,2.1398169901989377,-200.0,0.0002679132789880624
E77,heating,T12_perim,42.29660073709113,-38.58053120006025,100.0,0.00012612183783114805
E77,heating,T11_perim,42.22429311902241,-42.011269952929524,-50.0,0.0002482712149084672
E77,heating,T9_core,32.32288389978941,-33.87088262793338,0.0,3.5840561548059316e-5
E77,heating,T10_core,18.32896285775622,-22.113192126935246,-250.0,9.581187817259501e-5
E77,heating,T3,85.31602703229528,-110.45439641686676,-300.0,0.000186522953086992
E77,heating,T2,4.881889752322309,6.828008610714733,-191.0,0.0015367888270129257
E78,heating,T8,16.422704842383638,16.97055829094404,50.0,9.735265221413732e-5
E78,heating,T12_perim,43.106391819963,-38.06897118164204,300.0,5.698732219004351e-5
E78,heating,T11_perim,39.28556201438868,-40.80787914440111,-100.0,8.401549601022122e-5
E78,heating,T9_core,29.34036506506954,-28.036983489083013,150.0,1.859917881044925e-5
E78,heating,T10_core,21.52659818025716,-25.663914826702126,-200.0,4.186028226441074e-5
E78,heating,T3,118.37485231415938,-146.910007784941,-300.0,6.851786720389598e-5
E78,heating,T2,5.249945395398752,7.925000614491296,0.0,2.0998514290717988e-5
E79,heating,T8,21.539129370043813,24.00407806734779,50.0,0.00010751835494339332
E79,heating,T12_perim,44.53484649074219,-37.565839084651316,300.0,5.5110770065843915e-5
E79,heating,T11_perim,35.45236174363157,-37.255575038358984,-50.0,7.085051533914956e-5
E79,heating,T9_core,31.46534134577062,-27.664100924625018,200.0,2.084481453765734e-5
E79,heating,T10_core,22.55408518322807,-26.581824266437025,-150.0,3.940657485528996e-5
E79,heating,T3,130.15327260391769,-163.47477947298404,-250.0,7.992216494007844e-5
E79,heating,T2,5.84545178241422,8.409373696064051,-50.0,4.008135724626963e-5
E80,heating,T8,27.647518603564436,32.75200615920687,100.0,6.308781849933331e-5
E80,heating,T12_perim,42.41424170234034,-35.226246553308556,250.0,3.8311602123975096e-5
E80,heating,T11_perim,31.171752657772174,-33.3051954089467,-100.0,5.117444575816232e-5
E80,heating,T9_core,31.263486809543306,-26.574723320845692,200.0,1.7850996514883076e-5
E80,heating,T10_core,22.340958636292648,-26.68677047498818,-150.0,3.199012995458445e-5
E80,heating,T3,138.17468657045842,-173.90306862216727,-200.0,6.795481033921468e-5
E80,heating,T2,5.726417221066308,8.329945463329636,0.0,1.580596276416396e-5
E81,heating,T8,47.028224260583194,54.43984052830842,50.0,5.401850531888421e-5
E81,heating,T12_perim,27.305536376758663,-18.579179558639566,150.0,3.0100811414500338e-5
E81,heating,T11_perim,15.600833628570312,-14.753624327511602,-200.0,4.0216214464544494e-5
E81,heating,T9_core,21.492381411716867,-14.780601590830088,150.0,1.6556766795866347e-5
E81,heating,T10_core,13.485306653795428,-15.138087208022512,-200.0,2.7815873051921007e-5
E81,heating,T3,139.45362011241963,-177.41746908791953,-150.0,7.216552780253295e-5
E81,heating,T2,6.575575045502945,9.523449396919489,0.0,2.2956654232782696e-5
C69,cooling,T8,33.5541849380269,11.499032470834663,150.0,0.00015185013750430274
C69,cooling,T12_perim,81.84453515030826,31.930864026384086,250.0,0.00043457859763866964
