case,flow_lpm,reynolds,irradiance,power_scale,q_receiver_gas_W,q_rear_gas_W,h_app_W_m2_K,Nu_app,deltaT_app_K,epsilon_mean,epsilon_outlet,z_peak_core_mm,z_peak_perim_mm,lambda_107,lambda_107_raw_K,Tcore_107_K,Tperim_107_K,K_loss_W_K,q_loss_external_W,q_front_W,q_cavity_ambient_W,q_tube_cavity_W,q_tube_flange_W,q_core_rear_W,q_perim_rear_W,q_rear_tube_W,q_rear_cavity_W,C_receiver_participating_J_K,C_total_with_rear_J_K,T3_error_K,T2_error_K
E67,15.2805125,111.31830775590693,456000.0,1.34,73.99832884521534,-10.09622409000011,1.9980034358396268,0.06273218544953064,450.5612765745577,0.4489073346529437,0.23079815534244766,41.1,35.620000000000005,-0.04267404686844418,-20.26653468213101,771.2532589542845,791.5197936364156,0.11697741205476382,64.45103834278822,8.432029089971689,36.586131208875585,4.807203245599744,19.432878043940946,43.180806631585966,0.09750237693245674,21.802085840706933,19.947270718858544,177.52693256582086,271.1511163285047,-242.88396341789473,3.541331947153367
E68,12.499871559633025,90.475804403676,456000.0,1.34,57.405122612347455,-8.70898576171055,1.30408632661742,0.03918507681888834,535.5160479900128,0.5077931498996167,0.27358642388210014,2.74,35.620000000000005,-0.043565157516027374,-22.932023709464033,825.1400012158506,848.0720249253146,0.13271129860118538,83.42371813931335,12.493201371857934,50.13451471495739,5.5838869422467585,20.796002052498025,47.150541138222174,0.10540159545287364,23.106258048069396,23.07460930703295,177.52693256582086,271.1511163285047,-257.16938103241284,5.857026323520927
E69,10.499733944954128,76.40842615027003,456000.0,1.34,45.151063796085964,-7.221144744003415,0.912582356688768,0.026707300926739633,601.8996647534952,0.5567722673991173,0.3122445553873575,2.74,30.14,-0.048007296961394136,-26.75666270250622,854.0842452524984,880.8409079550046,0.14941267611005196,102.74107505451995,16.834091619203765,64.87234360772777,5.915978659701519,21.03463982758842,49.68015034068734,0.11084587839529714,24.33023701511362,24.573919815300144,177.52693256582086,271.1511163285047,-265.6368701362017,11.1089403431086
E70,9.107139705882352,65.86899555432916,456000.0,1.34,36.0540765719721,-6.161828980862986,0.6801953828413722,0.01957763928812653,644.8354124169753,0.5955564539790553,0.3451243812774041,2.74,30.14,-0.05331605712682003,-30.174463508720464,864.9945197977805,895.168983306501,0.14637434580499256,105.73021987139832,20.979622249742608,63.97249043261213,6.153787887493137,20.778107189043585,51.28133421368895,0.11452393493218081,24.986245620917124,25.579912248933393,177.52693256582086,271.1511163285047,-286.688051471455,4.352556647784525
E71,7.126846153846151,51.309287635693515,456000.0,1.34,24.54612395759061,-4.561878262104739,0.42409291588616743,0.011966548811362153,704.1255241485088,0.6580848706549537,0.4039398597264636,2.74,24.66,-0.06282031594937545,-35.9094764036746,872.4055280173807,908.3150044210553,0.15255475559101636,117.35255374598304,28.612612115052688,68.5481488118969,6.24953109698644,20.191792819033473,52.79462992583422,0.11857697083760609,25.943509566550663,26.16838325011436,177.52693256582086,271.1511163285047,-280.8386858682487,6.345511018678906
E72,18.707575757575754,136.25388763090646,304000.0,1.58,72.66366537136376,-8.650412700732698,3.1066525847220046,0.11124693917068176,284.5462029063741,0.3781207268435937,0.18361181604931517,52.06,35.620000000000005,-0.04954624316809207,-15.96426684298126,618.6314314763767,634.595698319358,0.10379838215184298,38.37108844754611,3.705329422551407,20.392049360054422,3.1354579067156823,14.273709664940279,29.55866098296942,0.06828860281264675,15.226148549002414,13.028020372023848,177.52693256582086,271.1511163285047,-171.8651946475984,5.405989296160385
E73,13.170870967741934,95.78456031942005,304000.0,1.58,50.74500135578618,-7.38922496060881,1.5519251727981644,0.05167947884067568,397.7870800330103,0.47031189845669785,0.24558498114735708,35.620000000000005,35.620000000000005,-0.04355175642180673,-17.58407850969229,700.7323054442,718.3163839538923,0.12978857353490025,61.9706956951629,6.71843497138311,38.57531313462334,4.1803205544665225,16.676947589156445,36.11227565462651,0.08103886648667753,17.98255453598995,17.292737707395876,177.52693256582086,271.1511163285047,-214.94787188624804,7.264901085810095
E74,9.023245901639344,65.6974650463822,304000.0,1.58,29.349522550155253,-5.09024492366542,0.6987057953699499,0.022074605373488005,511.01644647048795,0.5744934091488298,0.32650079109702207,2.74,30.14,-0.05372268162160784,-24.10863251556725,745.3077801370529,769.4164126526201,0.13549235022582218,78.02550213278388,12.410674196666827,48.76219975027527,4.816981927782505,16.852628185841787,41.11004831246267,0.09180958788911263,20.37690731574537,20.05448761309601,177.52693256582086,271.1511163285047,-241.4117997571676,7.106132514984381
E75,6.944410852713178,50.53949993727276,304000.0,1.58,19.44731639829286,-3.703008158040564,0.4164160665281462,0.012873041747289133,568.1465646030116,0.6419312242011813,0.3878999717625868,2.74,24.66,-0.06364259122306634,-29.102906191442912,753.997131988909,783.1000381803519,0.13948394070798215,86.81146953374336,17.369292117113087,53.0522891714491,4.9382048595426635,16.389888245181186,42.77015595440237,0.09606940805179029,21.388878371339004,20.715519664113152,177.52693256582086,271.1511163285047,-244.0393017476219,8.507521525195784
E76,4.526673611111114,32.965341158298585,304000.0,1.58,9.986285686200247,-2.075148265017695,0.19210222140270444,0.005812160470384874,632.4115334480514,0.7432802147474286,0.4990001863988912,2.74,19.180000000000003,-0.07581591188285289,-34.945228747529086,757.3895924695172,792.3348212170463,0.14965779484720002,100.76246111562008,25.735901986724826,59.217688563321495,5.035830509765827,15.808870565573754,43.74031941149006,0.09939706835206887,21.945279069915323,21.248870114486593,177.52693256582086,271.1511163285047,-236.3091892676606,12.100016075761914
