variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qrear_core_sink_W,Qrear_perim_sink_W,active_flow_fraction,flange_scale,rear_sink_shape,k_core_axial_scale
fitted_energy_accounting,E72,2.74,635.3328821350301,607.3663431785589,296.422,607.2686211628279,37.034258950562126,919.9385282344539,1.2875747013129164,0.9996857250569924,116.57873717826007,113.82417747881593,4.323123122208845,2.6275359949565638,0.0,0.0,1.0,0.10137111965578832,0.9997650895622375,0.010077580462147243
fitted_energy_accounting,E72,8.220000000000002,643.2493240047963,614.2885909112996,607.2686211628279,614.2741218200673,23.14561566393418,727.1110444023244,1.3363076385278245,0.9979388670107177,2.708115438252069,0.0,4.314237395013901,2.7209433659964755,0.0,0.0,1.0,0.10137111965578832,0.9997650895622375,0.010077580462147243
fitted_energy_accounting,E72,13.700000000000001,650.1297438618851,620.9807264294883,614.2741218200673,620.9449595969677,19.45200822470624,616.2383188890257,1.3796487846999805,0.9946669239348918,2.5825070642683188,0.0,4.3053699315011835,2.7386332159459656,0.1333459505628398,0.0,1.0,0.10137111965578832,0.9997650895622375,0.010077580462147243
fitted_energy_accounting,E72,19.180000000000003,656.0832739621654,626.9409717264642,620.9449595969677,626.8860453980996,17.331768283787564,553.2903340858002,1.4178991225295192,0.9908395234735294,2.30310314615928,0.0,4.296520694132191,2.738002304088821,0.4113403450877213,0.0,1.0,0.10137111965578832,0.9997650895622375,0.010077580462147243
fitted_energy_accounting,E72,24.66,661.1723653916357,632.1274789803352,626.8860453980996,632.058268895289,15.894022014958235,510.78907620783167,1.451150699445863,0.9867955810256028,2.0074435858374424,0.0,4.287689645444311,2.7288498099067664,0.6976597824402254,0.0,1.0,0.10137111965578832,0.9997650895622375,0.010077580462147243
fitted_energy_accounting,E72,30.14,665.4346121320873,636.5184395714596,632.058268895289,636.4412235987827,14.829989252170682,479.30844223429096,1.4793965290566258,0.9826876641538834,1.7028639452927807,0.0,4.278876748052927,2.7167567770070398,0.9903145877143125,0.0,1.0,0.10137111965578832,0.9997650895622375,0.010077580462147243
fitted_energy_accounting,E72,35.620000000000005,668.8951421270316,640.105541657073,636.4412235987827,640.0270772024023,13.998981753977915,454.5794473497477,1.5025971512237353,0.9785868875401905,1.3943725427252012,0.0,4.270081964649777,2.70486496856025,1.2872811288168937,0.0,1.0,0.10137111965578832,0.9997650895622375,0.010077580462147243
fitted_energy_accounting,E72,41.1,671.5735365107488,642.889944075065,640.0270772024023,642.817015081716,13.325938136675788,434.3405312165105,1.5207196527045879,0.9745258873035856,1.085624626943551,0.0,4.261305258004134,2.6949052117864394,1.5865483351223308,0.0,1.0,0.10137111965578832,0.9997650895622375,0.010077580462147243
fitted_energy_accounting,E72,46.580000000000005,673.4876176195284,644.8798846155548,642.817015081716,644.8190671338938,12.766428065323467,417.26392413769474,1.5337595565672733,0.9705180183897162,0.7794442726631805,0.0,4.2525465909599856,2.687778002098969,1.8861462317722053,0.0,1.0,0.10137111965578832,0.9997650895622375,0.010077580462147243
fitted_energy_accounting,E72,52.06,674.6554362261952,646.0891669319032,644.8190671338938,646.0467032152537,12.292132311430972,402.5111604038945,1.5417519555305834,0.9665666298696032,0.47811277213299946,0.0,4.243805926439787,2.683882368469007,2.1841667493177876,0.0,1.0,0.10137111965578832,0.9997650895622375,0.010077580462147243
