variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qrear_core_sink_W,Qrear_perim_sink_W,active_flow_fraction,flange_scale,rear_sink_shape,k_core_axial_scale
initial_energy_accounting,E80,2.74,676.0990067791328,696.8290230532341,296.5685,696.8285660741585,21.168870383476364,567.0280539267212,1.0267957959141707,0.9999988582959118,54.537804759275986,57.10374277609887,2.118550000131325,-2.5686459854209516,0.0,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,8.220000000000002,680.3048117132467,689.1127424598222,696.8285660741585,689.1129489937287,13.159984466313421,454.32402871666653,1.0460773918177024,0.9999732324225187,-1.0947353398883126,0.0,2.1138466333065153,-1.0913863092486986,0.0,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,13.700000000000001,679.8877520972741,683.2695460340489,689.1129489937287,683.2703795027647,11.133108726775896,381.55896974139,1.0441546835381192,0.9998573658668446,-0.8277470261997898,0.0,2.1091537083685092,-0.4190364013399232,0.4046553127735872,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,19.180000000000003,676.4185760148376,676.6669992746929,683.2703795027647,676.6694591832055,9.979879259809156,339.7304008370473,1.0282524796216554,0.9996274773786151,-0.9339139682776111,0.0,2.1044712021354637,-0.03078200232334633,0.8999452806465242,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,24.66,670.7805779553812,669.0549594489066,676.6694591832055,669.0604271004823,9.207746404995323,311.008386939793,1.0027545151454387,0.9992819421148509,-1.0748729302760378,0.0,2.099799091477024,0.2138205291503646,1.2866343871753698,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,30.14,663.5071836723679,660.3724676698902,669.0604271004823,660.3826721054553,8.64457847760633,289.3517971535732,0.9704877900408846,0.9988254508268987,-1.223666238732287,0.0,2.0951373533140076,0.3884210976360299,1.6109735265835217,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,35.620000000000005,654.9596631936691,650.7002391064444,660.3826721054553,650.717054794534,8.211850960439582,272.03410981314283,0.9334624450997937,0.9982632786520493,-1.3602462467921979,0.0,2.0904859646187206,0.527783115902516,1.8875115737904238,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,41.1,645.4114758236383,640.1823795045267,650.717054794534,640.2076636038472,7.867484271397296,257.62284334980876,0.893229869763276,0.9975999165969099,-1.4757550399114816,0.0,2.0858449024142165,0.6479347189054603,2.123411226989368,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,46.580000000000005,635.0872114191316,628.9843991793769,640.2076636038472,629.0198768693515,7.586445432835321,245.28474891313977,0.8510465013945788,0.996838915253808,-1.567336948741091,0.0,2.0812141437749316,0.7561964232034043,2.323224791167487,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,52.06,624.1802628925572,617.2729826758984,629.0198768693515,617.3201692022925,7.352698004845972,234.49826684222552,0.8079477640288987,0.9959830636407386,-1.6350269428752189,0.0,2.076593665826051,0.8558776493033455,2.490411707148018,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,57.54,612.8607334321648,605.2064210670756,617.3201692022925,605.2665701829186,7.15538030155993,224.918291825247,0.764783620094957,0.9950346403795356,-1.6802189197021546,0.0,2.0719834457433994,0.9484420305211168,2.6279273828640957,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,63.02,601.2789603353946,592.9300911556955,605.2665701829186,593.0041635946008,6.986806405006758,216.3062524098387,0.7222394563431603,0.9939956580202712,-1.704935004399528,0.0,2.0673834607537622,1.0345042192769955,2.7384730008633946,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,68.50000000000001,589.5671395591679,580.5743663083931,593.0041635946008,580.6630146679875,6.841341273629355,208.491204754271,0.6808524371271616,0.9928680768034202,-1.7114696909560987,0.0,2.0627936881341418,1.114290051825104,2.8246016344594325,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,73.98000000000002,577.8401808410312,568.2537572058893,580.6630146679875,568.3573251086492,6.714730583723755,201.34687526029015,0.64102711658244,0.9916539806611141,-1.7022080230104346,0.0,2.0582141052126066,1.1878489750977825,2.8887574301848122,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,79.46000000000002,566.1962953392629,556.0667211001679,568.3573251086492,556.185255217604,6.603682921511893,194.77744996154996,0.6030513003839747,0.9903557125952279,-1.6795266710748968,0.0,2.0536446893665947,1.2551504957466657,2.9332819830485497,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,84.94000000000001,554.7175247692121,544.095864532083,556.185255217604,544.2291383700964,6.505599583034048,188.70842255334233,0.5671120134935581,0.9889759673187747,-1.6457368636671952,0.0,2.049085418024716,1.3161246265249082,2.9604045434253656,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,90.42000000000002,543.4702799253612,532.4083890367356,544.2291383700964,532.5559375326691,6.418394581426887,183.08050105108464,0.5333110547940401,0.9875178390326681,-1.603050959720784,0.0,2.0445362686649498,1.3706733871565455,2.9722246657862086,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,95.90000000000002,532.5058844127084,521.0566797705122,532.5559375326691,521.2178439121916,6.340371875034472,177.84543397672752,0.5016795773004391,0.9859848222369839,-1.5535648770366497,0.0,2.039997218816023,1.4186652413380691,2.9706917972363565,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,101.38000000000001,521.8610796241982,510.07895424461014,521.2178439121916,510.25293519559546,6.270140097296963,172.96307866602353,0.4721912262525767,0.9843807635969601,-1.4992532533698208,0.0,2.0354682460557156,1.4599172839924395,2.9575839508799384,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,106.86000000000001,511.5584228960706,499.49989168779445,510.25293519559546,499.68581435991933,6.206552619238169,168.39929275210807,0.4447735038001433,0.9827097628694591,-1.4419762058442074,0.0,2.0309493280121305,1.4941665924743528,2.9344861100679704,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,112.34,501.60649427615743,489.3311614017321,499.68581435991933,489.5281481082739,6.148665257206009,164.1243800013367,0.41931716413281156,0.980976020409644,-1.3834973935611299,0.0,2.0264404423631643,1.5210303788806516,2.9027679525061347,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,117.82000000000002,491.9998139667725,479.57176408513055,489.5281481082739,479.7790198842546,6.095706711541718,160.11191161736664,0.3956835575086,0.9791836274452396,-1.325513488040981,0.0,2.021941566835767,1.539953467136136,2.863559662496154,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,123.30000000000003,482.7183592302645,470.2080942549791,479.7790198842546,470.4250069117337,6.047058615101795,156.33779934597865,0.3737099301532253,0.9773362927310685,-1.2696954498158357,0.0,2.0174526792065763,1.550140698416426,2.8177238984283743,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,128.78,473.72655502648485,461.21362424910404,470.4250069117337,461.43988348810376,6.002243292933951,152.7795311237102,0.3532127550070698,0.9754369949347965,-1.2177423340595979,0.0,2.0129737573017055,1.55047101662552,2.765821323838962,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
initial_energy_accounting,E80,134.26000000000002,464.9716037181461,419.40188542031865,461.43988348810376,420.57244559157266,6.042889175511608,147.01400131927264,0.3339892439873508,0.9721547118070063,-5.5163587089642565,0.0,2.0085047789963206,5.646521083956679,2.1266981969222005,0.0,1.0,0.1013880304808569,0.7367028166003418,0.0
